,PLB1 (151056)
ACH-000004,0.108002903978
ACH-000007,-0.0244729910506
ACH-000009,0.10516461802000002
ACH-000011,-0.054794825203400004
ACH-000012,0.11128439219399999
ACH-000013,0.044957808536300006
ACH-000014,0.162633254702
ACH-000015,0.037597913409599996
ACH-000017,0.192160394234
ACH-000018,-0.0196475690497
ACH-000019,-0.160633327316
ACH-000021,0.157480273246
ACH-000022,-0.006368394454399999
ACH-000025,0.012788838807299998
ACH-000028,0.127677174635
ACH-000030,0.0474946485133
ACH-000035,-0.06703330795819999
ACH-000036,0.0381298022174
ACH-000037,-0.202993616911
ACH-000039,0.210998679835
ACH-000040,0.038664658182199996
ACH-000041,0.111162588951
ACH-000042,0.044650973090599996
ACH-000045,0.08351769717930001
ACH-000047,-0.0647033684153
ACH-000052,-0.005256307565359999
ACH-000053,-0.00754089616392
ACH-000054,0.07715845531389999
ACH-000055,0.349244277338
ACH-000060,0.115714058766
ACH-000067,0.109050440755
ACH-000070,0.09164645962099999
ACH-000075,-0.0901859658854
ACH-000078,-0.07352772336180001
ACH-000082,0.185059021693
ACH-000085,0.32246898645
ACH-000086,-0.052061992680599994
ACH-000087,0.155992861362
ACH-000092,-0.167139020301
ACH-000095,0.060521879756699995
ACH-000097,0.09880265988189998
ACH-000098,0.027954041141499998
ACH-000099,0.0007975745851139999
ACH-000108,0.0197035408416
ACH-000113,0.0396306861467
ACH-000115,0.009787146295709998
ACH-000116,0.110391742548
ACH-000118,0.10414425583100001
ACH-000120,0.0334064744815
ACH-000123,0.0746854751225
ACH-000127,0.024522653303400005
ACH-000128,-0.025466370683599998
ACH-000132,0.092725411912
ACH-000133,-0.0830022172039
ACH-000137,0.09108730124230001
ACH-000138,0.0743233022787
ACH-000142,0.00554955763274
ACH-000143,-0.0287560531098
ACH-000146,0.127222349583
ACH-000148,0.110775875292
ACH-000150,0.19450364759799998
ACH-000152,0.05145482421
ACH-000153,-0.0401427934239
ACH-000159,-0.032718188943099996
ACH-000160,0.0297522618444
ACH-000163,0.22358056474100002
ACH-000167,0.114790857796
ACH-000168,-0.285151248829
ACH-000169,0.10151629278799999
ACH-000178,0.048398745158599994
ACH-000182,0.06774785649809999
ACH-000183,0.06703805738469999
ACH-000188,0.0988798863954
ACH-000189,0.20026537733600003
ACH-000190,-0.121353007059
ACH-000198,-0.0304986537696
ACH-000204,0.04406490151459999
ACH-000206,0.24964713542
ACH-000207,0.12897775432800002
ACH-000211,0.0848161137444
ACH-000215,0.08650030347210001
ACH-000221,0.21472801515700002
ACH-000222,-0.08843671264620001
ACH-000223,-0.0157597349188
ACH-000226,0.0940232692631
ACH-000227,-0.05852924725190001
ACH-000228,0.00187403169808
ACH-000231,-6.57984310098e-05
ACH-000232,0.0755431615838
ACH-000233,0.00256522924317
ACH-000234,0.131567151481
ACH-000235,0.0431561377532
ACH-000237,0.202045788261
ACH-000238,-0.102061820829
ACH-000243,0.024000699715
ACH-000244,-0.15844312715999997
ACH-000246,0.0799164139989
ACH-000248,0.019543749452799998
ACH-000250,0.051080733237699995
ACH-000251,0.229542771241
ACH-000253,-0.0229120496568
ACH-000255,0.09930716405089998
ACH-000256,-0.0548899812837
ACH-000257,0.333779445425
ACH-000258,-0.008415966906560001
ACH-000259,-0.0478239213721
ACH-000260,0.11525387052100002
ACH-000261,0.136581738938
ACH-000262,0.149200023217
ACH-000263,-0.132606179016
ACH-000264,0.156029707575
ACH-000265,0.0323165904252
ACH-000266,0.031669498829200005
ACH-000272,0.0446174056683
ACH-000273,-0.07781855945619999
ACH-000274,-0.0544575276221
ACH-000277,0.07915179227630001
ACH-000278,0.0598462007487
ACH-000279,0.0239557743321
ACH-000280,0.0682222748512
ACH-000281,-0.128126508442
ACH-000288,0.0309294045312
ACH-000291,0.10846128994000001
ACH-000293,-0.0765421306695
ACH-000294,0.182511633295
ACH-000295,-0.0800549867782
ACH-000296,-0.015375998247
ACH-000302,0.140015881369
ACH-000304,-0.0367858737837
ACH-000307,-0.01792211183
ACH-000308,0.00532570283822
ACH-000310,0.174726263114
ACH-000311,0.0761169829069
ACH-000312,-0.0799105576061
ACH-000315,0.0908831283306
ACH-000316,0.09406751713889999
ACH-000317,0.09564656827189999
ACH-000318,-0.0343178090742
ACH-000319,0.137741956979
ACH-000320,-0.019400459797
ACH-000322,0.262960935581
ACH-000323,-0.113463495273
ACH-000324,0.044387275635699996
ACH-000329,0.0644210685507
ACH-000330,-0.15135398949999998
ACH-000331,0.0639982275507
ACH-000332,0.0484858500119
ACH-000334,0.0818868235315
ACH-000335,0.417942218429
ACH-000336,0.39822218694600003
ACH-000337,-0.310725247511
ACH-000339,0.125599450837
ACH-000341,0.18900369001200001
ACH-000348,-0.0346426201694
ACH-000350,0.0156819464845
ACH-000352,0.0797420476705
ACH-000356,0.018367609386700002
ACH-000361,-0.0955284601365
ACH-000362,0.136158581078
ACH-000363,0.052943412436300005
ACH-000364,0.10282788242799999
ACH-000365,-0.0475910607207
ACH-000366,-0.0491258487765
ACH-000368,-0.00707507924412
ACH-000374,0.169982329472
ACH-000375,0.0791222968568
ACH-000376,0.039129523406599996
ACH-000381,0.06833821711310001
ACH-000383,0.00845616897631
ACH-000387,0.00684377351603
ACH-000389,0.147024558795
ACH-000390,0.039340552821400004
ACH-000393,-0.0334528529641
ACH-000395,0.08791455373289998
ACH-000397,0.0048809532811499995
ACH-000401,-0.0393795868568
ACH-000402,0.18571037717
ACH-000403,0.031615535610700005
ACH-000404,-0.28842089883
ACH-000406,0.0271174937493
ACH-000407,0.00269415934263
ACH-000408,0.18674504484299997
ACH-000410,0.0135789610907
ACH-000411,0.0696957768847
ACH-000414,0.09935737338089999
ACH-000415,0.0998517066372
ACH-000416,0.051558248752800004
ACH-000420,0.0149640190933
ACH-000421,0.09789995417649999
ACH-000424,0.0404349840565
ACH-000425,0.10178091394
ACH-000426,0.05210662339409999
ACH-000427,0.108299112882
ACH-000433,-0.113120765362
ACH-000436,0.207045449547
ACH-000444,0.148984059908
ACH-000445,0.0577328680366
ACH-000448,-0.110236915716
ACH-000450,0.11931614443199999
ACH-000452,0.053609404852
ACH-000454,-0.0452246481172
ACH-000458,0.165779218934
ACH-000459,0.222307149365
ACH-000460,0.032648323425300003
