,LRTM2 (654429)
ACH-000004,-0.0413908899719
ACH-000007,0.34762040928800003
ACH-000009,0.00227653064523
ACH-000011,0.0551289469185
ACH-000012,0.116655784222
ACH-000013,0.0395520405454
ACH-000014,0.004762619489340001
ACH-000015,0.151293091822
ACH-000017,0.18785280195999998
ACH-000018,0.0882901261773
ACH-000019,0.28025001227400004
ACH-000021,0.219559941779
ACH-000022,-0.0511999458317
ACH-000025,0.104408156196
ACH-000028,0.135704535876
ACH-000030,0.16932770364900002
ACH-000035,0.24773803834000002
ACH-000036,0.12032019928099999
ACH-000037,-0.046802066144900005
ACH-000039,0.475571357839
ACH-000040,0.0730653976222
ACH-000041,-0.0672489771614
ACH-000042,0.255346654344
ACH-000045,0.0801966578138
ACH-000047,0.00504729900939
ACH-000052,0.202298163997
ACH-000053,-0.028914366296700002
ACH-000054,-0.104227511585
ACH-000055,0.010708874546700001
ACH-000060,-0.134426603432
ACH-000067,-0.0872375289367
ACH-000070,0.0042072861911599995
ACH-000075,0.267830711258
ACH-000078,-0.05243597142919999
ACH-000082,-0.00463706654061
ACH-000085,0.138283124235
ACH-000086,0.08325549658369999
ACH-000087,0.012457750410100001
ACH-000092,0.0661894714643
ACH-000095,0.0642416855228
ACH-000097,0.15923353542000002
ACH-000098,0.0009321641970889999
ACH-000099,0.161172041157
ACH-000108,0.00856208048693
ACH-000113,0.0757573599773
ACH-000115,0.0556425698004
ACH-000116,0.0854877199919
ACH-000118,0.0911153211953
ACH-000120,-0.00796078813379
ACH-000123,0.179277456799
ACH-000127,0.124961206305
ACH-000128,-0.040264731225900005
ACH-000132,0.174960744788
ACH-000133,-0.0181711987304
ACH-000137,-0.142435130157
ACH-000138,-0.00025727722203
ACH-000142,0.0376758432964
ACH-000143,-0.128787772627
ACH-000146,-0.00980695001691
ACH-000148,-0.012813422937200001
ACH-000150,0.067030915585
ACH-000152,-0.0288976085727
ACH-000153,-0.0493258928494
ACH-000159,0.0809345078977
ACH-000160,0.017855878584200003
ACH-000163,-0.0378505358278
ACH-000167,-0.0135511992819
ACH-000168,0.15091556942
ACH-000169,0.00404853164809
ACH-000178,0.0453275355982
ACH-000182,0.0582470666876
ACH-000183,-0.061173578353199996
ACH-000188,0.110235136817
ACH-000189,0.07020442108080001
ACH-000190,0.167185297367
ACH-000198,0.07695761780439998
ACH-000204,-0.011461365638200001
ACH-000206,0.043045721362199994
ACH-000207,-0.14566156515999998
ACH-000211,0.108742247281
ACH-000215,-0.024646158588099997
ACH-000221,0.00743638578169
ACH-000222,0.247225370801
ACH-000223,0.0383958398636
ACH-000226,-0.120453125491
ACH-000227,0.103173907883
ACH-000228,-0.015320828112700002
ACH-000231,0.057350631386199995
ACH-000232,-0.05859289467130001
ACH-000233,0.0256253711613
ACH-000234,-0.0896055236575
ACH-000235,0.097506629628
ACH-000237,-0.011038947946299999
ACH-000238,-0.212627700693
ACH-000243,0.132722230356
ACH-000244,0.07509581406839999
ACH-000246,-0.0209492924812
ACH-000248,0.176018177005
ACH-000250,0.0369809832924
ACH-000251,0.021635433116099997
ACH-000253,0.032794991056499995
ACH-000255,0.09649714323030001
ACH-000256,0.10295635632099999
ACH-000257,0.289003646523
ACH-000258,0.239758799945
ACH-000259,0.127448467899
ACH-000260,0.0969003730332
ACH-000261,0.154202527204
ACH-000262,0.0799519416023
ACH-000263,0.000965480978812
ACH-000264,0.0620131876265
ACH-000265,0.182266093184
ACH-000266,0.13684959239299999
ACH-000272,0.0724390172022
ACH-000273,-0.0142110990711
ACH-000274,-0.0106137891714
ACH-000277,0.108749760595
ACH-000278,0.166371393142
ACH-000279,-0.0657118502276
ACH-000280,-0.0626445125935
ACH-000281,0.317568084711
ACH-000288,-0.0240278592475
ACH-000291,0.0998526614255
ACH-000293,0.242357752322
ACH-000294,0.288192429688
ACH-000295,0.07459517347939999
ACH-000296,0.0305479949389
ACH-000302,0.113405325514
ACH-000304,0.196252930781
ACH-000307,-0.022583838173
ACH-000308,0.0649954000648
ACH-000310,0.386452065823
ACH-000311,0.351477262965
ACH-000312,0.005894664481649999
ACH-000315,0.181198799092
ACH-000316,0.0063928117051299995
ACH-000317,0.30740537554999997
ACH-000318,0.152174665542
ACH-000319,-0.08000694763410002
ACH-000320,0.0789767231558
ACH-000322,0.316582833657
ACH-000323,0.09319713662969999
ACH-000324,0.180285177025
ACH-000329,0.0690946085475
ACH-000330,0.278659675178
ACH-000331,0.0856091330195
ACH-000332,0.00875509586976
ACH-000334,-0.10636753829500001
ACH-000335,-0.116751100371
ACH-000336,0.050425317481
ACH-000337,0.189161977854
ACH-000339,0.0252262474985
ACH-000341,0.0748914864095
ACH-000348,-0.14366166819099999
ACH-000350,0.083808283714
ACH-000352,0.152124772736
ACH-000356,0.0810407895108
ACH-000361,0.0309483319155
ACH-000362,0.136205587732
ACH-000363,-0.108702721423
ACH-000364,0.313937895693
ACH-000365,0.0509163374017
ACH-000366,0.0710840191369
ACH-000368,-0.00041270341217400006
ACH-000374,0.166496749432
ACH-000375,0.0954258622238
ACH-000376,0.060428978613400006
ACH-000381,0.134867669377
ACH-000383,0.05809962391699999
ACH-000387,0.19051779644000003
ACH-000389,-0.109834777895
ACH-000390,0.152083775899
ACH-000393,0.00424137607656
ACH-000395,0.366407390668
ACH-000397,0.131240867596
ACH-000401,-0.047506564775199996
ACH-000402,-0.0669871191123
