,DEFB107B (503614)
ACH-000004,0.20501930778799998
ACH-000007,0.259159758341
ACH-000009,0.109385430178
ACH-000011,0.34212139747000003
ACH-000012,0.0875235182665
ACH-000013,0.285753443614
ACH-000014,0.141938155527
ACH-000015,0.263280796727
ACH-000017,0.17376768116799998
ACH-000018,0.235636339692
ACH-000019,0.547814816076
ACH-000021,0.343669147513
ACH-000022,0.182739084549
ACH-000025,0.0567425278235
ACH-000028,0.14893995190099998
ACH-000030,0.138268026723
ACH-000035,0.101728122027
ACH-000036,0.163355369686
ACH-000037,0.125223729097
ACH-000039,0.107882865785
ACH-000040,0.276927830348
ACH-000041,0.155077616562
ACH-000042,0.28990793660999997
ACH-000045,-0.12126496128599999
ACH-000047,0.293212968
ACH-000052,0.361167013742
ACH-000053,0.0837262020278
ACH-000054,0.264043269855
ACH-000055,0.303280733128
ACH-000060,0.362664494047
ACH-000067,0.22888591228
ACH-000070,0.317326778556
ACH-000075,0.289211972643
ACH-000078,-0.133847172493
ACH-000082,-0.42402634817900003
ACH-000085,0.161619860732
ACH-000086,0.225253196557
ACH-000087,0.09972706457450001
ACH-000092,0.113114884638
ACH-000095,0.436121168704
ACH-000097,0.172023597156
ACH-000098,0.28897047277800003
ACH-000099,0.211193969739
ACH-000108,0.049768636353599995
ACH-000113,0.0354740116153
ACH-000115,0.18719039503899998
ACH-000116,0.0885423948944
ACH-000118,0.14302311726800002
ACH-000120,0.121433266778
ACH-000123,0.22943783556699998
ACH-000127,0.36709186047799996
ACH-000128,0.10580998064
ACH-000132,0.273139380659
ACH-000133,0.254788743094
ACH-000137,0.24564032638
ACH-000138,0.197172927291
ACH-000142,0.014965729015600001
ACH-000143,0.155563836881
ACH-000146,0.0859929966374
ACH-000148,0.174241995374
ACH-000150,0.314378267943
ACH-000152,0.266708338258
ACH-000153,0.38241091822400003
ACH-000159,0.07672451999180001
ACH-000160,0.427549712879
ACH-000163,0.145279901562
ACH-000167,-0.168306846
ACH-000168,-0.06494118437350001
ACH-000169,0.263005899179
ACH-000178,-0.0977021609963
ACH-000182,0.252191692463
ACH-000183,0.28439695837699996
ACH-000188,0.08136659168
ACH-000189,0.234269044978
ACH-000190,0.271085604031
ACH-000198,0.291732284358
ACH-000204,0.06414636923849999
ACH-000206,0.224699234085
ACH-000207,0.152503871904
ACH-000211,0.21695695533300002
ACH-000215,0.297547491615
ACH-000221,0.312707746331
ACH-000222,0.014176773137100002
ACH-000223,0.06595873525330001
ACH-000226,0.296611891703
ACH-000227,0.24076945657600002
ACH-000228,0.019160814129700002
ACH-000231,0.23082597442299999
ACH-000232,0.264170777471
ACH-000233,0.12108286626800001
ACH-000234,0.19130876587099999
ACH-000235,0.183052543263
ACH-000237,0.07231384193570001
ACH-000238,0.010199690997700002
ACH-000243,-0.207690448052
ACH-000244,0.170907629872
ACH-000246,0.145712675682
ACH-000248,0.172386189327
ACH-000250,0.110698208189
ACH-000251,0.316839955874
ACH-000253,0.228678748726
ACH-000255,0.39993573980999997
ACH-000256,0.09172326834149999
ACH-000257,-0.0426205994038
ACH-000258,0.047541806892300004
ACH-000259,0.194397554594
ACH-000260,0.100430689465
ACH-000261,0.201233601037
ACH-000262,0.333296786325
ACH-000263,0.059704555012099994
ACH-000264,0.118166325046
ACH-000265,0.0883260026993
ACH-000266,0.275313950172
ACH-000272,0.31572027409000003
ACH-000273,0.18984163950199998
ACH-000274,0.09100618756210001
ACH-000277,0.25600079615
ACH-000278,0.28726031589400003
ACH-000279,0.248787063421
ACH-000280,0.0953203211967
ACH-000281,0.235223693937
ACH-000288,0.346612326792
ACH-000291,0.30289000021400003
ACH-000293,0.342013034603
ACH-000294,0.15560231259
ACH-000295,0.27629211700899997
ACH-000296,0.0895368812752
ACH-000302,0.23721556522
ACH-000304,0.258599575459
ACH-000307,0.0716156744334
ACH-000308,0.135914714541
ACH-000310,0.0945104834213
ACH-000311,0.038729658585699996
ACH-000312,0.204835796725
ACH-000315,0.0849832444418
ACH-000316,0.153362058291
ACH-000317,0.06020361753930001
ACH-000318,0.304611338217
ACH-000319,0.289578148566
ACH-000320,0.244716071377
ACH-000322,0.0819175150651
ACH-000323,0.09689566103599999
ACH-000324,0.20837753236900003
ACH-000329,0.152607020986
ACH-000330,0.200083764809
ACH-000331,0.286028222478
ACH-000332,0.231073525222
ACH-000334,-0.11205749442
ACH-000335,0.192325297439
ACH-000336,0.17973375866900002
ACH-000337,0.238777341867
ACH-000339,0.24346072388599999
ACH-000341,0.5073622539370001
ACH-000348,0.21848030883900002
ACH-000350,0.05454623241909999
ACH-000352,0.16607347020500002
ACH-000356,0.22297068412700002
ACH-000361,-0.00965398674065
ACH-000362,-0.11081789847000001
ACH-000363,0.21920078104600002
ACH-000364,0.194436441676
ACH-000365,0.23807473139199997
ACH-000366,0.400361496979
ACH-000368,0.392231129058
ACH-000374,0.229849591434
ACH-000375,0.25988291711399997
ACH-000376,0.419745881405
ACH-000381,0.145945260078
ACH-000383,0.229007178294
ACH-000387,0.245854003603
ACH-000389,0.213349626349
ACH-000390,0.352086283285
ACH-000393,0.248208435215
ACH-000395,-0.195410397238
ACH-000397,0.240358892076
ACH-000401,0.271608307655
ACH-000402,0.26113093476
ACH-000403,0.0140664772011
ACH-000404,0.36673500516400004
ACH-000406,0.27075933642
ACH-000407,0.36684419671400004
ACH-000408,0.403348960334
ACH-000410,0.162815497248
ACH-000411,-0.10164914795800001
ACH-000414,0.152396387779
ACH-000415,0.224901993261
ACH-000416,0.197219281014
ACH-000420,0.158342412207
ACH-000421,0.20152527737700002
ACH-000424,0.475102978156
ACH-000425,0.298224831608
ACH-000426,0.304521337894
ACH-000427,0.415711269154
ACH-000433,0.249912163133
ACH-000436,0.131648682392
ACH-000444,0.244576846644
ACH-000445,0.220374545403
ACH-000448,0.0396376238735
ACH-000450,0.269975330859
ACH-000452,0.137236120451
ACH-000454,0.22547370120299998
ACH-000458,0.0949113719841
ACH-000459,0.42179301445100004
ACH-000460,0.148971897603
ACH-000461,0.035633032195000004
ACH-000463,0.19448284925099998
ACH-000464,0.06254591888899999
ACH-000466,0.150156047594
ACH-000467,0.317847494896
ACH-000468,0.21173826430999998
ACH-000469,0.15983324878900002
ACH-000470,-0.0680244025869
ACH-000471,0.26361343671799997
ACH-000472,0.142525002099
ACH-000473,0.164372380423
ACH-000475,0.26679543372
ACH-000476,0.430083296495
ACH-000477,0.37513730945100004
ACH-000480,0.139032444872
ACH-000481,0.32421797065
ACH-000483,0.118002751369
ACH-000484,0.150985831269
ACH-000485,0.048458080226
ACH-000486,0.238764221492
ACH-000487,0.25188997617
ACH-000488,0.195752095982
ACH-000490,0.0564292961482
ACH-000491,0.12864877436
ACH-000495,0.288401515733
ACH-000496,0.171729833925
ACH-000499,0.398695496789
ACH-000500,0.326928932956
ACH-000502,0.166366590323
ACH-000503,0.044358270381300004
ACH-000505,0.229277639403
ACH-000507,0.204540909755
ACH-000510,0.16704952748500002
ACH-000511,0.315223685197
ACH-000512,0.174376917795
ACH-000516,0.06381056168600001
ACH-000517,0.233040809254
ACH-000518,0.150313851271
ACH-000520,0.155192464621
ACH-000521,0.355773348323
ACH-000522,0.24946971899099998
ACH-000524,0.144474757186
ACH-000527,0.230361928408
ACH-000528,0.0356480475011
ACH-000537,0.0418933300765
ACH-000541,-0.0116231483323
ACH-000542,0.290523015678
ACH-000544,0.23080331108600002
ACH-000545,0.20391612075100002
ACH-000547,-0.13044201643300002
ACH-000548,0.163728576997
ACH-000549,0.301955091587
ACH-000550,0.23296528598299998
ACH-000552,0.20881134345199998
ACH-000556,0.298184131748
ACH-000557,0.151300639693
ACH-000570,0.17047423433699999
ACH-000571,0.196888752192
ACH-000573,0.160113560372
ACH-000576,0.0976132363274
ACH-000580,0.142993780644
ACH-000584,0.111996775066
ACH-000585,0.0434883361845
ACH-000588,0.35768773744099996
ACH-000589,0.18305147112599998
ACH-000591,0.40294623629
ACH-000593,0.369882849288
ACH-000600,0.294014495818
ACH-000601,0.196477821834
ACH-000604,0.266180808872
ACH-000605,0.48961693380500004
ACH-000606,0.143886533903
ACH-000608,0.319676570738
ACH-000614,0.130496532691
ACH-000616,0.35694809665700006
ACH-000618,0.261860640105
ACH-000619,0.0744671105348
ACH-000620,0.185720347738
ACH-000621,0.161300850286
ACH-000622,0.0805923853227
ACH-000623,0.36393034965800003
ACH-000624,0.207796667989
ACH-000627,0.0605221880296
ACH-000630,0.169577177749
ACH-000632,0.18479758945799998
ACH-000633,-0.00439521781822
ACH-000637,0.254485687492
ACH-000638,0.29790658050999996
ACH-000646,0.20835849070300003
ACH-000647,0.277204316105
ACH-000648,0.269216693272
ACH-000649,0.222379590023
ACH-000651,0.246997958918
ACH-000652,0.27434397667300003
ACH-000653,0.36441954005800004
ACH-000657,0.08701997070550001
ACH-000658,0.544198653664
ACH-000661,0.282615982191
ACH-000662,0.329309500476
ACH-000663,0.208869053332
ACH-000665,0.075037714723
ACH-000671,0.305632600431
ACH-000673,0.180235298968
ACH-000676,0.359981705984
ACH-000677,0.35643727472099995
ACH-000681,0.205439143583
ACH-000682,0.249577752802
ACH-000683,0.0852022567203
ACH-000684,0.200973657037
ACH-000688,0.202388257405
ACH-000693,0.14731418157600001
ACH-000694,0.127509607587
ACH-000695,0.191869773938
ACH-000696,0.317253087855
ACH-000697,0.290073053282
ACH-000699,0.206767125585
ACH-000701,0.38968903374200003
ACH-000706,0.303782463176
ACH-000711,0.239619333977
ACH-000713,0.268036153738
ACH-000714,0.168927546815
ACH-000718,0.162918604532
ACH-000720,0.120600073731
ACH-000721,0.268304417707
ACH-000724,0.343479925419
ACH-000725,0.262497369537
ACH-000732,0.347221358355
ACH-000734,0.285155541531
ACH-000735,0.285231905275
ACH-000736,0.44924951115
ACH-000738,0.195637231945
ACH-000746,0.172604636571
ACH-000747,0.185942571197
ACH-000748,0.132873230662
ACH-000753,0.338700476593
ACH-000756,0.301700398755
ACH-000757,0.18245330552
ACH-000758,0.22110034515299998
ACH-000760,0.226688399817
ACH-000763,0.297251798892
ACH-000764,0.268633578235
ACH-000765,0.244265003743
ACH-000766,0.212975185614
ACH-000767,0.534107983927
ACH-000768,0.298244035234
ACH-000769,0.160647389164
ACH-000770,0.134648982648
ACH-000771,0.291206174304
ACH-000773,0.177814148033
ACH-000776,0.046399797618699994
ACH-000777,0.321415041846
ACH-000778,0.12464218854900001
ACH-000781,-0.203225224409
ACH-000782,0.320030787325
ACH-000783,0.300136709899
ACH-000784,0.169780287996
ACH-000785,0.19159147239100002
ACH-000787,0.156643348981
ACH-000788,0.348909258749
ACH-000791,0.233691892264
ACH-000792,0.10268119363099999
ACH-000794,0.0781982224884
ACH-000796,0.270566956211
ACH-000799,0.0069727261048999995
ACH-000800,0.306554703799
ACH-000802,0.23949864621199998
ACH-000804,0.208591474324
ACH-000805,0.350033997675
ACH-000809,0.277079739198
ACH-000810,0.446481462202
ACH-000811,0.177884722558
ACH-000817,0.32650069222399997
ACH-000819,0.315402629407
ACH-000820,0.317748401849
ACH-000821,0.481281931404
ACH-000822,0.0470401280029
ACH-000823,0.190994166953
ACH-000824,0.168974697932
ACH-000827,0.163387089595
ACH-000829,0.325535001439
ACH-000831,0.364871462937
ACH-000832,0.021365728901
ACH-000833,0.20215991303199998
ACH-000834,0.236413149154
ACH-000835,0.235597786724
ACH-000836,0.198704276362
ACH-000837,0.0913029123131
ACH-000838,0.313346652645
ACH-000839,0.221853005735
ACH-000840,0.479761094384
ACH-000841,-0.228788778079
ACH-000843,0.22835236320500002
ACH-000846,0.256297190489
ACH-000847,0.313640407369
ACH-000848,0.19460235930999997
ACH-000849,0.258488343557
ACH-000851,0.22152118575399998
ACH-000855,0.218539710696
ACH-000856,0.061390195886900006
ACH-000858,0.10492088513499999
ACH-000859,0.0514961141065
ACH-000861,0.08706476364910001
ACH-000862,0.236182755584
ACH-000865,0.149302303159
ACH-000866,0.346935452593
ACH-000867,0.274598212461
ACH-000869,0.353390113507
ACH-000872,0.279959216159
ACH-000873,0.28180423483100003
ACH-000876,0.264967881003
ACH-000878,0.123221888515
ACH-000880,0.0402598432376
ACH-000881,0.17829255755600001
ACH-000882,0.120438586673
ACH-000884,0.123258561778
ACH-000885,0.1355253111
ACH-000887,0.0482510799976
ACH-000888,0.170552321177
ACH-000889,0.115109148859
ACH-000890,0.567129380691
ACH-000896,0.06441581333930001
ACH-000898,0.274647795328
ACH-000900,0.22227337594399998
ACH-000901,0.117693331116
ACH-000905,0.216265123863
ACH-000906,0.18779286939399997
ACH-000907,0.0711862523008
ACH-000910,0.162017300622
ACH-000911,0.342605634115
ACH-000912,0.17803320042800003
ACH-000913,0.245139378034
ACH-000915,0.28226381074900003
ACH-000916,-0.08308105597889999
ACH-000917,0.25888184954599996
ACH-000921,0.14699983045
ACH-000924,0.116890397708
ACH-000926,0.09738666914010001
ACH-000928,0.020448148202500002
ACH-000929,0.41075641651
ACH-000932,0.0987027221708
ACH-000935,-0.0540048780253
ACH-000936,0.264608092281
ACH-000937,0.534609887576
ACH-000938,0.315494967229
ACH-000939,0.158418813135
ACH-000941,0.25572325384
ACH-000943,0.207872510643
ACH-000946,0.136953069616
ACH-000947,0.057213484862500004
ACH-000948,0.327151239759
ACH-000950,0.210921381611
ACH-000953,0.426045233669
ACH-000957,0.059120835350400004
ACH-000958,0.31153030558
ACH-000960,0.23711525838300002
ACH-000963,0.319215625045
ACH-000968,0.157256476457
ACH-000969,0.179200550374
ACH-000973,0.259133518296
ACH-000974,0.24876672458500002
ACH-000975,0.243581386019
ACH-000976,0.21601585480799998
ACH-000978,0.32519637356
ACH-000980,0.171340239595
ACH-000984,0.229845913462
ACH-000986,0.165412250949
ACH-000988,0.155561379953
ACH-000993,-0.134443542419
ACH-000994,0.259752495821
ACH-000996,0.309323745926
ACH-001001,0.442993068446
ACH-001020,0.143215171169
ACH-001028,0.37327423684699995
ACH-001031,0.256351542196
ACH-001038,0.319717786465
ACH-001048,0.23203085449400002
ACH-001050,0.36130267146
ACH-001053,0.25960653785599996
ACH-001054,0.238989485469
ACH-001061,0.284228945339
ACH-001067,0.32452323581099995
ACH-001075,0.337023235695
ACH-001096,0.312098094338
ACH-001128,0.044215367822
ACH-001134,0.187799085008
ACH-001151,0.073579016256
ACH-001163,0.242089730946
ACH-001164,0.222039120384
ACH-001173,0.32259958998599997
ACH-001183,0.301773653293
ACH-001184,0.461729506742
ACH-001190,0.254915459054
ACH-001192,0.10391829177100001
ACH-001193,0.307191208981
ACH-001196,0.147000761746
ACH-001197,0.406280637525
ACH-001205,-0.174436680963
ACH-001211,0.201966564305
ACH-001212,0.151186649085
ACH-001228,0.392230791449
ACH-001232,0.273468588449
ACH-001239,0.231400112166
ACH-001274,0.36921224449600004
ACH-001275,0.436306580567
ACH-001277,0.281521914381
ACH-001278,0.286087355689
ACH-001280,0.24334652929499997
ACH-001283,0.266779320904
ACH-001289,0.105079156885
ACH-001295,0.351090439017
ACH-001300,0.331071262505
ACH-001301,0.35504654782
ACH-001302,0.32739494695300003
ACH-001303,0.43153452825499994
ACH-001306,0.0651809051691
ACH-001318,0.269128217225
ACH-001322,0.23034654653099998
ACH-001328,0.212482965778
ACH-001332,0.389227649945
ACH-001333,0.215093446705
ACH-001336,0.29162450158500003
ACH-001340,0.323630480128
ACH-001346,0.169780370934
ACH-001353,0.24811376200100002
ACH-001354,0.274236090015
ACH-001367,0.21253695460299998
ACH-001368,0.39719046923900003
ACH-001374,-0.156855378283
ACH-001375,0.16070336364499999
ACH-001377,0.22196089397
ACH-001380,0.284237566861
ACH-001391,0.30655517880100003
ACH-001407,0.389048176119
ACH-001408,0.13486151857999998
ACH-001413,0.319471011176
ACH-001430,0.0007983213582199999
ACH-001431,0.34583704129500004
ACH-001450,0.42278832894100005
ACH-001496,0.216792484897
ACH-001500,0.36845297951399997
ACH-001521,0.306847291303
ACH-001523,0.183631744516
ACH-001532,0.297086846636
ACH-001536,0.158442679227
