,QRFP (347148)
ACH-000444,-0.08013321822660001
ACH-000445,-0.147821234144
ACH-000448,-0.371241995657
ACH-000450,-0.10320120027999999
ACH-000452,-0.188957007325
ACH-000454,0.045700584089599997
ACH-000458,-0.128203431991
ACH-000459,0.0588521787098
ACH-000460,-0.07408426496180001
ACH-000461,-0.292095851841
ACH-000463,-0.0458318736852
ACH-000464,-0.165197293453
ACH-000466,0.00873853334949
ACH-000467,-0.21154461306800001
ACH-000468,-0.10033088619
ACH-000469,-0.388243699405
ACH-000470,-0.223186686307
ACH-000471,-0.33247440301
ACH-000472,-0.248577842187
ACH-000473,-0.152848360703
ACH-000475,-0.11266949868699999
ACH-000476,-0.371365459172
ACH-000477,-0.288797969692
ACH-000480,0.0188125470563
ACH-000481,-0.18570712742800002
ACH-000483,-0.029529670923
ACH-000484,-0.062387602042300004
ACH-000485,-0.233959718155
ACH-000486,-0.127322326706
ACH-000487,-0.07693490554339999
ACH-000488,-0.14058745177999998
ACH-000490,-0.12259212459
ACH-000491,-0.18945951763399999
ACH-000495,-0.300114219295
ACH-000496,-0.19829330889600003
ACH-000499,-0.11785308964600001
ACH-000500,0.142812454437
ACH-000502,-0.133452992852
ACH-000503,-0.182236336961
ACH-000505,-0.115158763244
ACH-000507,-0.0911933805957
ACH-000510,-0.147376159767
ACH-000511,-0.08816845527239998
ACH-000512,0.12642203746
ACH-000516,-0.184038210211
ACH-000517,-0.223812954815
ACH-000518,-0.137675595675
ACH-000520,-0.07304347405060001
ACH-000521,-0.060851315037
ACH-000522,-0.15673678369000002
ACH-000524,-0.140486780076
ACH-000527,-0.20403250308200002
ACH-000528,-0.103634007669
ACH-000537,-0.25731230523000004
ACH-000541,-0.309342280295
ACH-000542,-0.08407269743450001
ACH-000544,-0.12500820089700002
ACH-000545,-0.0216225416066
ACH-000547,0.220157648719
ACH-000548,-0.107469316365
ACH-000549,-0.13858036011
ACH-000550,-0.0882279043575
ACH-000552,-0.17440506881099999
ACH-000556,-0.0751477254949
ACH-000557,-0.0553585478956
ACH-000570,-0.0678994356136
ACH-000571,-0.165930796175
ACH-000573,-0.00140936136804
ACH-000576,-0.103280602291
ACH-000580,0.07828289297410002
ACH-000584,-0.154141358601
ACH-000585,-0.153197314123
ACH-000588,-0.178627112236
ACH-000589,-0.18445369692400002
ACH-000591,-0.22260374399099997
ACH-000593,-0.0507433361019
ACH-000600,-0.221378427331
ACH-000601,-0.192807433539
ACH-000604,-0.612337540247
ACH-000605,-0.0797700116777
ACH-000606,-0.19412020219
ACH-000608,-0.0674608058387
ACH-000614,-0.104473973043
ACH-000616,-0.0105135040277
ACH-000618,0.09463381983489999
ACH-000619,0.0060260363580000005
ACH-000620,-0.23699439541900003
ACH-000621,-0.237600727166
ACH-000622,-0.271818687012
ACH-000623,-0.016305589983
ACH-000624,-0.094846780933
ACH-000627,-0.0537384148587
ACH-000630,-0.323163011183
ACH-000632,0.05943659280730001
ACH-000633,-0.101728115537
ACH-000637,-0.44190838990099995
ACH-000638,-0.253083720081
ACH-000646,-0.352462369561
ACH-000647,-0.07799937698210001
ACH-000648,-0.19764571489399999
ACH-000649,-0.18927465607400001
ACH-000651,-0.21630205474199998
ACH-000652,-0.0827954496125
ACH-000653,-0.130270481356
ACH-000657,-0.258652563766
ACH-000658,-0.33245015336399997
ACH-000661,-0.0505773690667
ACH-000662,-0.664984077031
ACH-000663,-0.250582581679
ACH-000665,-0.0355505343627
ACH-000671,-0.252586713177
ACH-000673,-0.13829531343499998
ACH-000676,-0.256212086321
ACH-000677,-0.129330575508
ACH-000681,-0.159032666951
ACH-000682,-0.290912879108
ACH-000683,-0.35756534866800005
ACH-000684,0.0395705785286
ACH-000688,-0.14812331559699998
ACH-000693,-0.09257695343860001
ACH-000694,-0.160068803201
ACH-000695,-0.166892035024
ACH-000696,-0.157479353585
ACH-000697,-0.152696707379
ACH-000699,-0.160500346338
ACH-000701,-0.208871754918
ACH-000706,-0.234530785357
ACH-000711,-0.148201216163
ACH-000713,-0.222713660463
ACH-000714,-0.173814337559
ACH-000718,-0.23105009278799998
ACH-000720,-0.10224365668299999
ACH-000721,-0.294327691615
ACH-000724,0.105750114549
ACH-000725,-0.24342957472899998
ACH-000732,0.0115191759818
ACH-000734,-0.0582566691743
ACH-000735,-0.165427732448
ACH-000736,-0.21955228322700002
ACH-000738,-0.245699033164
ACH-000746,-0.150530439072
ACH-000747,-0.132283572066
ACH-000748,-0.16736469474000001
ACH-000753,-0.127100990371
ACH-000756,-0.0634465913146
ACH-000757,-0.420367715516
ACH-000758,-0.172433531188
ACH-000760,-0.136137766803
ACH-000763,-0.176273166182
ACH-000764,-0.172359177263
ACH-000765,-0.13863611492900002
ACH-000766,-0.0978324990892
ACH-000767,-0.13378543009899999
ACH-000768,-0.007491952904640001
ACH-000769,-0.0596932472511
ACH-000770,-0.033634768004400004
ACH-000771,-0.107916163235
ACH-000773,-0.224405014282
ACH-000776,-0.269703919362
ACH-000777,-0.09929270720560002
ACH-000778,-0.314113171926
ACH-000781,-0.217753536117
ACH-000782,-0.0753014604191
ACH-000783,-0.419782051783
ACH-000784,-0.126568865063
ACH-000785,-0.29306692001999995
ACH-000787,-0.0897009691769
ACH-000788,-0.130952583751
ACH-000791,-0.405436750934
ACH-000792,-0.040341220579800004
ACH-000794,-0.210934692837
ACH-000796,-0.278346065592
ACH-000799,-0.0986119700467
ACH-000800,-0.289253404033
ACH-000802,-0.101521017785
ACH-000804,-0.287950994573
ACH-000805,-0.04573745350930001
ACH-000809,-0.257068334706
ACH-000810,0.08175390321789999
ACH-000811,-0.16092856362400002
ACH-000817,0.224844519401
ACH-000819,-0.146113830714
ACH-000820,-0.240423747003
ACH-000821,-0.0397535738651
ACH-000822,-0.23648869144999998
ACH-000823,-0.100062033343
ACH-000824,-0.22058734825399998
ACH-000827,-0.06352807205819999
ACH-000829,-0.017906434423
ACH-000831,-0.137573272417
ACH-000832,-0.36281932711599996
ACH-000833,0.020458517821400003
ACH-000834,-0.023341879298
ACH-000835,-0.239986717082
ACH-000836,-0.08366919438880001
ACH-000837,-0.143992563528
ACH-000838,-0.032371486383000005
ACH-000839,-0.19539082622900003
ACH-000840,0.0636941991334
ACH-000841,-0.333053856154
ACH-000843,0.00991629739286
ACH-000846,-0.235869487485
ACH-000847,-0.23650054571499998
ACH-000848,-0.41503372897
ACH-000849,-0.203848428767
ACH-000851,-0.179390750623
ACH-000855,0.11145983122099999
ACH-000856,-0.162687787264
ACH-000858,-0.09564323342639999
ACH-000859,-0.00124697624306
ACH-000861,-0.126379227866
ACH-000862,-0.089607798507
ACH-000865,-0.27379967263599997
ACH-000866,-0.13822112750999999
ACH-000867,-0.135141681125
ACH-000869,-0.381303826852
ACH-000872,-0.218892841703
ACH-000873,-0.15035316644000002
ACH-000876,-0.233742269538
ACH-000878,0.1645375225
ACH-000880,-0.0171862627034
ACH-000881,-0.149206482185
ACH-000882,-0.198159486239
ACH-000884,-0.249924325437
ACH-000885,-0.166932555209
ACH-000887,-0.368654829922
ACH-000888,-0.16553150215
ACH-000889,-0.155174295218
ACH-000890,-0.0345849735414
ACH-000896,-0.05709254327819999
ACH-000898,-0.079675178285
ACH-000900,-0.248181114077
ACH-000901,-0.180608447764
ACH-000905,-0.026049014835900004
ACH-000906,-0.114866902573
ACH-000907,-0.00169694227545
ACH-000910,-0.153486863985
ACH-000911,-0.140024382444
ACH-000912,-0.107171219618
ACH-000913,-0.252142342634
ACH-000915,-0.0414455031441
ACH-000916,0.275678159501
ACH-000917,-0.128867631918
ACH-000921,-0.166733365905
ACH-000924,-0.255731035741
ACH-000926,-0.273407172268
ACH-000928,-0.240625399359
ACH-000929,-0.179154359912
ACH-000932,-0.0615742613425
ACH-000935,-0.08606224843110001
ACH-000936,-0.048772108687899995
ACH-000937,-0.18363107517000002
ACH-000938,0.010978942096500001
ACH-000939,0.0152403198938
ACH-000941,-0.185041893669
ACH-000943,-0.131169469451
ACH-000946,-0.0654675151055
ACH-000947,-0.187091870254
ACH-000948,-0.06211666576430001
ACH-000950,0.271976048908
ACH-000953,-0.172639579822
ACH-000957,0.11904514163100001
ACH-000958,0.0679034509478
ACH-000960,-0.09370091896289999
ACH-000963,-0.23155844193599998
ACH-000968,-0.195265391856
ACH-000969,-0.09743190677470001
ACH-000973,-0.162911486972
ACH-000974,-0.22731012445700002
ACH-000975,-0.1595032607
ACH-000976,-0.09007389310599999
ACH-000978,-0.259789403465
ACH-000980,-0.250374209858
ACH-000984,-0.31853738671799997
ACH-000986,-0.162647733509
ACH-000988,-0.265358956298
ACH-000993,-0.201615788669
ACH-000994,-0.319772731728
ACH-000996,-0.21393655089400002
ACH-001001,-0.14977450911100001
ACH-001020,-0.141215751713
ACH-001028,-0.253225842626
ACH-001031,-0.07979210183999999
ACH-001038,-0.234174475075
ACH-001048,-0.16653810815
ACH-001050,-0.059404639364
ACH-001053,-0.155692003129
ACH-001054,-0.0707934088368
ACH-001061,-0.137659342207
ACH-001067,0.00934133991651
ACH-001075,-0.0822331957513
ACH-001096,-0.462633532647
ACH-001128,-0.248813603407
ACH-001134,-0.0747729582202
ACH-001151,-0.103022824021
ACH-001163,-0.081001026568
ACH-001164,-0.427269828714
ACH-001173,0.039048727533
ACH-001183,-0.0812151499049
ACH-001184,-0.0787357924172
ACH-001190,-0.0285270288589
ACH-001192,-0.0636673012883
ACH-001193,-0.0303353102739
ACH-001196,-0.00121727135497
ACH-001197,-0.236905960055
ACH-001205,-0.188840383816
ACH-001211,-0.31238343638599997
ACH-001212,-0.15626307972200001
ACH-001228,-0.0959857138184
ACH-001232,-0.185356337542
ACH-001239,-0.242820813328
ACH-001274,-0.106019492074
ACH-001275,-0.07624527461080001
ACH-001277,-0.262649478206
ACH-001278,0.0339244308645
ACH-001280,0.0645919878118
ACH-001283,-0.108597649442
ACH-001289,-0.215194834137
ACH-001295,-0.368320147121
ACH-001300,-0.193690463274
ACH-001301,-0.15417689921299998
ACH-001302,0.13067159801
ACH-001303,-0.132111971184
ACH-001306,-0.0403216693201
ACH-001318,-0.201617880244
ACH-001322,-0.08698024056
ACH-001328,-0.0808294743769
ACH-001332,-0.0943195518417
ACH-001333,-0.00385449712758
ACH-001336,-0.212833643242
ACH-001340,-0.0966924288694
ACH-001346,-0.138899006731
ACH-001353,-0.11468318105900001
ACH-001354,-0.205632861409
ACH-001367,-0.248805010066
ACH-001368,-0.0895597645226
ACH-001374,-0.0161553899207
ACH-001375,0.0164531971389
ACH-001377,-0.104633299526
ACH-001380,-0.16890702257800003
ACH-001391,0.0541014227341
ACH-001407,-0.125606629635
ACH-001408,-0.24675048826999998
ACH-001413,-0.0806771222905
ACH-001430,-0.195907541765
ACH-001431,0.0509565594044
ACH-001450,-0.437134496478
ACH-001496,-0.052416614723899996
ACH-001500,-0.136521346188
ACH-001521,-0.140128186834
ACH-001523,-0.270448907309
ACH-001532,-0.177352484566
ACH-001536,0.0993349544468
ACH-001550,-0.150479049035
ACH-001552,-0.14157713267799998
ACH-001554,-0.0994922865338
ACH-001645,-0.205787805461
ACH-001654,-0.23131140230500002
ACH-001715,0.0307629579123
ACH-001735,0.025853994166099997
ACH-001736,-0.05009239226369999
ACH-001737,0.014591008705700001
ACH-001740,-0.156001456241
ACH-001745,-0.168672590595
ACH-001750,-0.0038086273371500004
ACH-001765,-0.147096232547
ACH-001956,-0.044442034277
ACH-001957,-0.21073110305300002
