,CALR (811)
ACH-000463,-0.033983817043
ACH-000464,-0.134723208249
ACH-000466,-0.385956623645
ACH-000467,-0.21789712628000002
ACH-000468,-0.235906514684
ACH-000469,-0.198105657859
ACH-000470,-0.010606485575899998
ACH-000471,-0.388259938155
ACH-000472,-0.280998040288
ACH-000473,-0.0524940405875
ACH-000475,-0.22068019653499998
ACH-000476,-0.06634124909490001
ACH-000477,-0.0281883074585
ACH-000480,-0.7080180718369999
ACH-000481,-0.17429789562800002
ACH-000483,-0.075893528756
ACH-000484,-0.150208708131
ACH-000485,-0.236489857343
ACH-000486,-0.198301937894
ACH-000487,-0.299425878642
ACH-000488,-0.171743070623
ACH-000490,-0.358519852563
ACH-000491,-0.219628279186
ACH-000495,2.24637546859e-05
ACH-000496,-0.159696504629
ACH-000499,-0.137609074477
ACH-000500,-0.047336971545900004
ACH-000502,-0.33890312328199995
ACH-000503,-0.111828816141
ACH-000505,-0.417658780871
ACH-000507,-0.13447792168199998
ACH-000510,-0.201606135388
ACH-000511,-0.138542813588
ACH-000512,-0.201386296519
ACH-000516,-0.140593733509
ACH-000517,-0.211340447572
ACH-000518,-0.137709473066
ACH-000520,-0.435268855325
ACH-000521,-0.12004870447999999
ACH-000522,-0.08314440292830001
ACH-000524,-0.12267332745899999
ACH-000527,-0.37134870159999994
ACH-000528,-0.270455191198
ACH-000537,-0.359932802554
ACH-000541,-0.28594808971
ACH-000542,-0.0984681967512
ACH-000544,-0.0189806984678
ACH-000545,-0.343832395448
ACH-000547,-0.348120824609
ACH-000548,-0.487108926981
ACH-000549,-0.22782465712299999
ACH-000550,-0.0337736549847
ACH-000552,-0.39627668997000004
ACH-000556,-0.23668815278299998
ACH-000557,0.0370331097788
ACH-000570,0.0829882467366
ACH-000571,-0.376002387015
ACH-000573,-0.056122934413599994
ACH-000576,-0.0757046828098
ACH-000580,-0.12972016729
ACH-000584,-0.18373885983
ACH-000585,-0.394016511724
ACH-000588,-0.0327104179469
ACH-000589,-0.23742163962699997
ACH-000591,-0.302527378883
ACH-000593,-0.191146378308
ACH-000600,-0.015356407322700001
ACH-000601,-0.284466367269
ACH-000604,-0.234865545183
ACH-000605,0.0831550933823
ACH-000606,-0.38526027659699996
ACH-000608,-0.08982502075380001
ACH-000614,0.041801003909199996
ACH-000616,-0.238705300208
ACH-000618,-0.39081996324699997
ACH-000619,-0.34727039719400005
ACH-000620,-0.33231334895500003
ACH-000621,-0.35250421928900005
ACH-000622,-0.0659541579282
ACH-000623,-0.0464488458119
ACH-000624,-0.266153454161
ACH-000627,-0.425267478415
ACH-000630,-0.418893528415
ACH-000632,0.0703023071763
ACH-000633,-0.431199298707
ACH-000637,-0.399154020935
ACH-000638,-0.35836313113799995
ACH-000646,-0.10235910157400001
ACH-000647,-0.183150393974
ACH-000648,-0.128598610517
ACH-000649,-0.109939464858
ACH-000651,-0.124912467911
ACH-000652,-0.18753090885
ACH-000653,-0.174734694153
ACH-000657,-0.280248248423
ACH-000658,-0.0192451284866
ACH-000661,-0.196004237772
ACH-000662,-0.34776820651100004
ACH-000663,-0.048795442409199995
ACH-000665,-0.48806878916199997
ACH-000671,-0.144314253708
ACH-000673,-0.236938648779
ACH-000676,-0.105965809912
ACH-000677,-0.253382002895
ACH-000681,-0.183391263318
ACH-000682,-0.36601898310099995
ACH-000683,-0.343539282826
ACH-000684,-0.290317651782
ACH-000688,-0.39312671462
ACH-000693,-0.11962069258199999
ACH-000694,-0.160995900697
ACH-000695,-0.12157925986500001
ACH-000696,-0.127786138454
ACH-000697,-0.20681532462000002
ACH-000699,-0.362314231178
ACH-000701,-0.24300286594599999
ACH-000706,-0.193640877018
ACH-000711,-0.220076486672
ACH-000713,-0.171414607028
ACH-000714,-0.235445483717
ACH-000718,-0.05534565490730001
ACH-000720,-0.386817104183
ACH-000721,-0.20394813200599998
ACH-000724,-0.00113966122624
ACH-000725,-0.194486755571
ACH-000732,-0.477770047549
ACH-000734,-0.452379255564
ACH-000735,-0.21733069815
ACH-000736,-0.130671912022
ACH-000738,-0.20022060422600002
ACH-000746,-0.250784202412
ACH-000747,-0.348203687553
ACH-000748,-0.338394983547
ACH-000753,-0.0977501024357
ACH-000756,-0.37574023346
ACH-000757,-0.19450175443700002
ACH-000758,-0.296144711073
ACH-000760,-0.0711384275881
ACH-000763,-0.20343309870499998
ACH-000764,-0.165065986143
ACH-000765,-0.233691232584
ACH-000766,-0.09126954550460001
ACH-000767,-0.0384430391922
ACH-000768,-0.339462687873
ACH-000769,-0.344526665152
ACH-000770,-0.0274786734415
ACH-000771,-0.212858241985
ACH-000773,-0.23263290046100002
ACH-000776,-0.197983628106
ACH-000777,-0.133530861594
ACH-000778,-0.36180811696500004
ACH-000781,-0.148427866259
ACH-000782,-0.0807811061816
ACH-000783,-0.204727059171
ACH-000784,-0.051878241684300004
ACH-000785,-0.31880273037900003
ACH-000787,-0.08835450354149998
ACH-000788,-0.24181514238200003
ACH-000791,-0.271550954427
ACH-000792,-0.334513301612
ACH-000794,-0.50038249305
ACH-000796,-0.226602522921
ACH-000799,-0.601796488895
ACH-000800,-0.0320398722717
ACH-000802,-0.40170317141
ACH-000804,-0.127697953504
ACH-000805,-0.20966587485399998
ACH-000809,-0.271181652555
ACH-000810,-0.24691219445
ACH-000811,-0.266330909743
ACH-000817,-0.42366839551200003
ACH-000819,-0.284362923319
ACH-000820,0.026558631447799998
ACH-000821,-0.152400447842
ACH-000822,-0.241145886567
ACH-000823,-0.369128405468
ACH-000824,-0.156109076063
ACH-000827,-0.190702386517
ACH-000829,-0.40532801473200003
ACH-000831,-0.247520236946
ACH-000832,-0.386911949248
ACH-000833,-0.132689671077
ACH-000834,-0.043125522417599996
ACH-000835,-0.0130108450795
ACH-000836,-0.294444746569
ACH-000837,-0.25507064607700003
ACH-000838,-0.198363644308
ACH-000839,-0.50395303721
ACH-000840,-0.047892416027699995
ACH-000841,-0.304555824727
ACH-000843,-0.274224279096
ACH-000846,-0.31697938887
ACH-000847,-0.178995254355
ACH-000848,-0.670150042464
ACH-000849,-0.0566389208973
ACH-000851,-0.21889634443199998
ACH-000855,-0.265069190279
ACH-000856,-0.47019082251999994
ACH-000858,-0.247016068061
ACH-000859,-0.255477358215
ACH-000861,-0.137211873509
ACH-000862,-0.158900613432
ACH-000865,-0.135667640084
ACH-000866,-0.07966462084760001
ACH-000867,-0.233530134503
ACH-000869,-0.18035271008900003
ACH-000872,-0.320564405263
ACH-000873,-0.362621056251
ACH-000876,-0.23169387719
ACH-000878,-0.125623579683
ACH-000880,-0.18162989978900002
ACH-000881,-0.0594822522442
ACH-000882,-0.187079605476
ACH-000884,-0.0771496027706
ACH-000885,-0.257662005422
ACH-000887,-0.515976837943
ACH-000888,-0.108620526411
ACH-000889,-0.0922975596023
ACH-000890,-0.0489470927425
ACH-000896,-0.184200169904
ACH-000898,-0.103338876262
ACH-000900,-0.273431012529
ACH-000901,-0.165117352488
ACH-000905,-0.11435198049900001
ACH-000906,-0.17645754467500002
ACH-000907,-0.0768619868358
ACH-000910,-0.0647567303366
ACH-000911,-0.11415736876499999
ACH-000912,-0.100945177542
ACH-000913,0.011747480556299999
ACH-000915,-0.116490205259
ACH-000916,-0.662686919252
ACH-000917,-0.186959723077
ACH-000921,-0.09857616144510001
ACH-000924,-0.179165360482
ACH-000926,-0.22839197186000001
ACH-000928,-0.463256700728
ACH-000929,-0.259527285586
ACH-000932,-0.127595810382
ACH-000935,-0.14387220890799998
ACH-000936,-0.445119046165
ACH-000937,-0.0698504607992
ACH-000938,-0.0682455278986
ACH-000939,-0.247199725656
ACH-000941,-0.433304266219
ACH-000943,-0.20670912001400002
ACH-000946,-0.34386842562200004
ACH-000947,-0.224431754086
ACH-000948,-0.28326371674199996
ACH-000950,-0.18722087848700003
ACH-000953,-0.257813759814
ACH-000957,-0.00878987241099
ACH-000958,-0.126509141361
ACH-000960,-0.0943579810706
ACH-000963,-0.48869887019599995
ACH-000968,-0.154598241323
ACH-000969,-0.19458548453
ACH-000973,-0.28804091051999997
ACH-000974,-0.32235900928100003
ACH-000975,-0.198686815159
ACH-000976,0.07802883048739999
ACH-000978,-0.191487236769
ACH-000980,-0.242946784806
ACH-000984,-0.233093168602
ACH-000986,-0.328577559082
ACH-000988,-0.378374511887
ACH-000993,-0.41488619592299997
ACH-000994,-0.363903597614
ACH-000996,-0.18669726412999998
ACH-001001,-0.114443919299
ACH-001020,-0.262808296173
ACH-001028,-0.206640718631
ACH-001031,-0.15016288984600001
ACH-001038,-0.0909546667898
ACH-001048,0.0063112117093
ACH-001050,-0.45731208004100005
ACH-001053,-0.0928394641915
ACH-001054,-0.140746601119
ACH-001061,-0.309110274559
ACH-001067,-0.254217666646
ACH-001075,0.00844072121483
ACH-001096,-0.254663437231
ACH-001128,-0.541396797094
ACH-001134,-0.09964879182469999
ACH-001151,-0.185462493605
ACH-001163,-0.162019041973
ACH-001164,-0.294320352211
ACH-001173,-0.260677494931
ACH-001183,-0.0411098000482
ACH-001184,-0.370787247874
ACH-001190,-0.284230254131
ACH-001192,-0.0240307319628
ACH-001193,-0.126076714415
ACH-001196,-0.259770508501
ACH-001197,-0.400816207598
ACH-001205,-0.102337005799
ACH-001211,-0.22634492554699998
ACH-001212,-0.058131420068800004
ACH-001228,-0.301895095966
ACH-001232,0.033209264798
ACH-001239,0.0192632752278
ACH-001274,-0.163589369705
ACH-001275,-0.100956197309
ACH-001277,-0.18274941798500002
ACH-001278,-0.18678672709199998
ACH-001280,-0.494417291982
ACH-001283,-0.0650980766579
ACH-001289,-0.229864079261
ACH-001295,-0.16069780105999998
ACH-001300,-0.320800473138
ACH-001301,-0.178871332727
ACH-001302,-0.109307613203
ACH-001303,-0.523687900299
ACH-001306,-0.473689374401
ACH-001318,-0.219975471213
ACH-001322,-0.421475717243
ACH-001328,-0.350344548131
ACH-001332,-0.224019683475
ACH-001333,-0.20334605532699998
ACH-001336,-0.186534922755
ACH-001340,-0.166094896685
ACH-001346,-0.34949581945299996
ACH-001353,-0.307932034753
ACH-001354,-0.0285228406635
ACH-001367,-0.52132106542
ACH-001368,-0.33116134385400003
ACH-001374,-0.134239467131
ACH-001375,-0.26471744943799996
ACH-001377,-0.130548034715
ACH-001380,-0.285057766611
ACH-001391,-0.46072925926799996
ACH-001407,-0.363240946317
ACH-001408,-0.20423799358
ACH-001413,-0.405617001561
ACH-001430,-0.147289165701
ACH-001431,0.0936446613911
ACH-001450,-0.305494143442
ACH-001496,-0.148015566954
ACH-001500,-0.279935305338
ACH-001521,-0.400528682038
ACH-001523,-0.387629096959
ACH-001532,-0.00627579859312
ACH-001536,-0.37014351573700005
ACH-001550,-0.121763394456
ACH-001552,-0.37227089616899994
ACH-001554,-0.14027291563400002
ACH-001645,-0.433625493945
ACH-001654,-0.214730249755
ACH-001715,-0.17113113485999998
ACH-001735,-0.242976043008
ACH-001736,-0.158087393782
ACH-001737,0.0415364034065
ACH-001740,-0.32776500172899997
ACH-001745,-0.45296749296300004
ACH-001750,-0.401230427302
ACH-001765,-0.228755286181
ACH-001956,-0.137703847792
ACH-001957,0.149389838085
