,CYTL1 (54360)
ACH-000004,0.046129418807800006
ACH-000007,0.201626456736
ACH-000009,0.261026562408
ACH-000011,0.0633578858158
ACH-000012,0.219662985375
ACH-000013,0.259485074257
ACH-000014,0.237758656395
ACH-000015,0.194940491013
ACH-000017,0.13650720686599999
ACH-000018,0.287328500024
ACH-000019,0.289935667248
ACH-000021,0.373717383131
ACH-000022,0.0803088933713
ACH-000025,0.15817907169
ACH-000028,0.288059926576
ACH-000030,0.23105798170699998
ACH-000035,0.36321058983099996
ACH-000036,0.12046068352900001
ACH-000037,-0.0335809516579
ACH-000039,-0.0260380215411
ACH-000040,0.037827032099800005
ACH-000041,0.153513219438
ACH-000042,0.26313693656599996
ACH-000045,0.45330621026600004
ACH-000047,-0.09605221809350001
ACH-000052,0.16885709204799998
ACH-000053,0.298048354914
ACH-000054,0.0793722421785
ACH-000055,0.431334845837
ACH-000060,0.151838421548
ACH-000067,0.049224010623000004
ACH-000070,0.41694284091899997
ACH-000075,0.236694316677
ACH-000078,0.163640842904
ACH-000082,0.267699906027
ACH-000085,0.31986614917899997
ACH-000086,0.12634461990700002
ACH-000087,0.374337569002
ACH-000092,0.21528188427900002
ACH-000095,0.19229024291400001
ACH-000097,0.219699223437
ACH-000098,0.108415759972
ACH-000099,0.16471316124000002
ACH-000108,-0.14422186477600002
ACH-000113,0.0184193665503
ACH-000115,0.303689175664
ACH-000116,0.156905426192
ACH-000118,0.030893781899299998
ACH-000120,-0.0477463346813
ACH-000123,0.20496559598499997
ACH-000127,0.269166113049
ACH-000128,0.07893020260599999
ACH-000132,0.23028631400600003
ACH-000133,0.15184350522
ACH-000137,0.145107384448
ACH-000138,0.267193216517
ACH-000142,0.35119587458800006
ACH-000143,0.276556897967
ACH-000146,0.266001494961
ACH-000148,0.230519712087
ACH-000150,0.0181033566017
ACH-000152,0.159190687771
ACH-000153,0.4388333125
ACH-000159,0.358738777374
ACH-000160,0.127511250125
ACH-000163,0.42231046608499995
ACH-000167,0.23616671658500002
ACH-000168,0.354030238186
ACH-000169,0.06423172052590001
ACH-000178,0.154644501994
ACH-000182,0.27798266998599996
ACH-000183,0.135786883946
ACH-000188,-0.0234669525405
ACH-000189,0.242307913372
ACH-000190,0.103439768836
ACH-000198,0.236773164652
ACH-000204,0.23354499126699999
ACH-000206,0.451293381314
ACH-000207,-0.133107527283
ACH-000211,0.0873200358133
ACH-000215,0.0454457514939
ACH-000221,0.225893148824
ACH-000222,0.20612453782900003
ACH-000223,0.23398227467799998
ACH-000226,0.0993179223161
ACH-000227,0.312228707455
ACH-000228,0.241546391419
ACH-000231,0.043360929987900004
ACH-000232,0.155194952342
ACH-000233,0.208841078671
ACH-000234,-0.0920603228694
ACH-000235,0.283839210951
ACH-000237,-0.0130312386946
ACH-000238,0.329717120566
ACH-000243,0.316280761405
ACH-000244,0.014070601967200001
ACH-000246,0.033020240117099996
ACH-000248,0.173778879558
ACH-000250,0.10332597013599999
ACH-000251,0.176423736423
ACH-000253,0.0228576210764
ACH-000255,0.152821707459
ACH-000256,0.108438237017
ACH-000257,-0.0509201997301
ACH-000258,0.255374784361
ACH-000259,0.065101358631
ACH-000260,0.07407673265319999
ACH-000261,0.189621377442
ACH-000262,0.22830312609700001
ACH-000263,0.543060145343
ACH-000264,0.0760124726749
ACH-000265,0.305637018449
ACH-000266,0.340033952183
ACH-000272,0.21659305863400002
ACH-000273,0.201229711233
ACH-000274,0.17906170399500002
ACH-000277,-0.0334285332914
ACH-000278,0.229149142295
ACH-000279,0.336458533922
ACH-000280,0.05735921659
ACH-000281,0.40766327246699996
ACH-000288,0.231120734049
ACH-000291,0.307445979687
ACH-000293,0.17576655322999998
ACH-000294,0.333724586073
ACH-000295,0.151624905482
ACH-000296,0.0720693911241
ACH-000302,0.142949538134
ACH-000304,0.205072403605
ACH-000307,0.146627214226
ACH-000308,0.24510599171999997
ACH-000310,-0.0044739020369
ACH-000311,0.178229161824
ACH-000312,0.215182671221
ACH-000315,0.408446462809
ACH-000316,-0.014976110845200001
ACH-000317,0.12192732226700001
ACH-000318,0.20669523598700001
ACH-000319,0.266048936819
ACH-000320,0.45370883738300005
ACH-000322,0.11753516705499999
ACH-000323,0.351222007703
ACH-000324,0.185428233601
ACH-000329,0.133628732708
ACH-000330,0.17999938447900002
ACH-000331,0.101801060948
ACH-000332,0.2973382933
ACH-000334,0.5767968093770001
ACH-000335,0.36249798849799997
ACH-000336,0.348097544313
ACH-000337,0.023983145028699998
ACH-000339,0.21692756843199998
ACH-000341,0.327530493401
ACH-000348,0.209035790796
ACH-000350,0.39048856994900005
ACH-000352,0.252789628523
ACH-000356,-0.0423029773961
ACH-000361,0.235192594872
ACH-000362,0.228176087283
ACH-000363,0.32414015198199997
ACH-000364,0.189914521408
ACH-000365,0.229548850493
ACH-000366,0.0731964993949
ACH-000368,0.271783046621
ACH-000374,0.22063280880600003
ACH-000375,0.13719709157999999
ACH-000376,0.198363364836
ACH-000381,0.11229028967700001
ACH-000383,0.0962304947708
ACH-000387,0.103593404419
ACH-000389,0.00834444472757
ACH-000390,0.150225955256
ACH-000393,-0.00768312609069
ACH-000395,0.287628934369
ACH-000397,0.20686947534699998
ACH-000401,0.0365168630585
ACH-000402,0.08308222883489999
ACH-000403,-0.0555615985695
ACH-000404,0.00639383315483
ACH-000406,0.17146793184
ACH-000407,0.054662630910300006
ACH-000408,0.0283624824495
ACH-000410,0.174702801462
ACH-000411,0.31903285324299996
ACH-000414,0.214240674551
ACH-000415,0.159832233951
ACH-000416,0.209667596047
ACH-000420,0.25239901316700003
ACH-000421,0.087092430302
ACH-000424,0.33834143439900005
ACH-000425,0.279274609109
ACH-000426,0.0587615984782
ACH-000427,-0.08181344461180001
ACH-000433,-0.07945179619510001
ACH-000436,0.015104891062100001
ACH-000444,0.17918531955800002
ACH-000445,0.329228213202
ACH-000448,0.269508889349
ACH-000450,0.060486303579400005
ACH-000452,0.166403175607
ACH-000454,0.298630964374
ACH-000458,0.289818611627
ACH-000459,-0.22774213894499998
ACH-000460,0.134038899375
ACH-000461,-0.0258259577939
ACH-000463,0.045971254885800006
ACH-000464,0.06604142439550001
ACH-000466,0.010192807352299998
ACH-000467,0.271422470536
ACH-000468,0.26081866239
ACH-000469,0.320005556493
ACH-000470,0.157423759784
ACH-000471,0.216447301675
ACH-000472,0.19069031008600001
ACH-000473,-0.0742082698861
ACH-000475,0.108125125986
ACH-000476,0.18583195720600001
ACH-000477,0.231379564354
ACH-000480,-0.00567138376826
ACH-000481,0.15920357150599998
ACH-000483,0.110761054278
ACH-000484,-0.0420158406257
ACH-000485,0.0606858608775
ACH-000486,0.180433137604
ACH-000487,0.266861362343
ACH-000488,0.17729924699299998
ACH-000490,0.244633665834
ACH-000491,0.417861862679
ACH-000495,0.384515068758
ACH-000496,0.392908196276
ACH-000499,0.268857797848
ACH-000500,0.602778761227
ACH-000502,0.204265407425
ACH-000503,0.42440531756
ACH-000505,0.139190332609
ACH-000507,0.171857778991
ACH-000510,0.15010337496200002
ACH-000511,0.20471889942699997
ACH-000512,0.264525486191
ACH-000516,0.296986216694
ACH-000517,0.15318443679000002
ACH-000518,-0.010520520939499999
ACH-000520,0.08223388984510001
ACH-000521,0.333293866322
ACH-000522,0.0277555948735
ACH-000524,0.0540957347246
ACH-000527,0.13330531784900002
ACH-000528,0.225590716794
ACH-000537,0.17420200009300002
ACH-000541,0.221437861725
ACH-000542,0.13102969948100002
ACH-000544,0.20217705907000003
ACH-000545,0.15188178954700002
ACH-000547,0.185365877067
ACH-000548,0.225006608966
ACH-000549,0.243614049373
ACH-000550,0.0748500786663
ACH-000552,0.139929418602
ACH-000556,0.154833133622
ACH-000557,0.392087356054
ACH-000570,0.200480872044
ACH-000571,0.180372544292
ACH-000573,0.274429174117
ACH-000576,0.354112916073
ACH-000580,0.29037344575999996
ACH-000584,0.290676859323
ACH-000585,0.282926696044
ACH-000588,0.144294417534
ACH-000589,0.238820306122
ACH-000591,0.30238286425099997
ACH-000593,0.11131378322699999
ACH-000600,0.045707758204699994
ACH-000601,0.170765958513
ACH-000604,0.398826486913
ACH-000605,0.005938686299130001
ACH-000606,0.155510880134
ACH-000608,0.0696086823089
ACH-000614,0.14389489433900002
ACH-000616,0.220674294863
ACH-000618,0.0837133872773
ACH-000619,0.185784475546
ACH-000620,0.11222839365800001
ACH-000621,0.216687633348
ACH-000622,0.236644367617
ACH-000623,0.050900788900699996
ACH-000624,-0.04212260528519999
ACH-000627,0.250946434642
ACH-000630,0.047175415232300004
ACH-000632,0.185992000591
ACH-000633,0.185086415335
ACH-000637,0.20065594513
ACH-000638,0.025701492836199998
ACH-000646,0.12615517462200002
ACH-000647,0.22778538294
ACH-000648,0.183898962578
ACH-000649,0.183427246322
ACH-000651,0.13912542145600001
ACH-000652,0.0901863210603
ACH-000653,0.0830059503969
ACH-000657,0.066674683465
ACH-000658,0.19266484456099997
ACH-000661,0.220990192028
ACH-000662,-0.102579799486
ACH-000663,0.23693084086599997
ACH-000665,0.252259133842
ACH-000671,0.06607123129930001
ACH-000673,0.140249090008
ACH-000676,0.115948330009
ACH-000677,0.178914790492
ACH-000681,0.19358801519299998
ACH-000682,0.186634245224
ACH-000683,0.09288642160760001
ACH-000684,0.0174827226297
ACH-000688,-0.185921121562
ACH-000693,0.177373082968
