,CRIP3 (401262)
ACH-000004,-0.172948943869
ACH-000007,0.0200279826705
ACH-000009,-0.193313343237
ACH-000011,-0.049296732074199996
ACH-000012,-0.290383912551
ACH-000013,-0.189965340844
ACH-000014,-0.187341451321
ACH-000015,-0.060081756774
ACH-000017,-0.28325026846900003
ACH-000018,-0.065683865221
ACH-000019,-0.127164167962
ACH-000021,-0.122859202609
ACH-000022,-0.108335734519
ACH-000025,-0.0836038616475
ACH-000028,-0.24101448241
ACH-000030,-0.09715078611439999
ACH-000035,-0.29941579664
ACH-000036,-0.19539886624299999
ACH-000037,-0.13328939722400002
ACH-000039,-0.0715400951651
ACH-000040,-0.196055408358
ACH-000041,-0.07723208943769999
ACH-000042,-0.114082045435
ACH-000045,-0.156599098359
ACH-000047,-0.271791685556
ACH-000052,0.013785419994600001
ACH-000053,-0.18602246012499998
ACH-000054,-0.0636445146963
ACH-000055,-0.148348027581
ACH-000060,0.056376018495899995
ACH-000067,-0.213816800854
ACH-000070,0.022785052510099997
ACH-000075,0.07735123007610001
ACH-000078,-0.353761283181
ACH-000082,-0.08475999088880001
ACH-000085,-0.132073108582
ACH-000086,-0.193242378678
ACH-000087,-0.20630724662
ACH-000092,-0.11815677444700001
ACH-000095,-0.00860047245268
ACH-000097,-0.019773833323800002
ACH-000098,-0.17496926380600003
ACH-000099,-0.0363878575089
ACH-000108,-0.331666148801
ACH-000113,-0.085516078851
ACH-000115,-0.33716448151
ACH-000116,-0.041204904151
ACH-000118,-0.077440847593
ACH-000120,-0.0535621853899
ACH-000123,-0.145113117723
ACH-000127,-0.125906910595
ACH-000128,0.00186830403249
ACH-000132,-0.24344563315200002
ACH-000133,-0.09074945771269999
ACH-000137,-0.274102062412
ACH-000138,-0.0705294508638
ACH-000142,-0.0798206595599
ACH-000143,-0.041184313967300004
ACH-000146,-0.15830871364399998
ACH-000148,-0.13063733268
ACH-000150,-0.0873958180892
ACH-000152,-0.06693096328480001
ACH-000153,0.0231518284117
ACH-000159,-0.223384522021
ACH-000160,-0.242806413252
ACH-000163,-0.158960157146
ACH-000167,-0.0809924897589
ACH-000168,-0.0822914877975
ACH-000169,-0.215143648821
ACH-000178,-0.0029385703633800003
ACH-000182,0.0415758013878
ACH-000183,-0.035869091831999995
ACH-000188,-0.12953384360300002
ACH-000189,-0.0584344281738
ACH-000190,-0.23212662577100002
ACH-000198,-0.332877536493
ACH-000204,-0.13937377002999998
ACH-000206,-0.0533561021078
ACH-000207,-0.296970466672
ACH-000211,-0.0335315640333
ACH-000215,-0.135022359752
ACH-000221,-0.189285225896
ACH-000222,-0.36184586333400004
ACH-000223,-0.252300518855
ACH-000226,0.060461448620199996
ACH-000227,-0.340342939327
ACH-000228,-0.441853471835
ACH-000231,-0.0705777111296
ACH-000232,-0.112320400303
ACH-000233,-0.0174069147795
ACH-000234,-0.08579870034569999
ACH-000235,-0.147080190445
ACH-000237,-0.11285529040100001
ACH-000238,-0.24831034306699998
ACH-000243,-0.18609015798700002
ACH-000244,-0.220428703321
ACH-000246,-0.042909950454699995
ACH-000248,-0.174708704278
ACH-000250,-0.20567067955600002
ACH-000251,-0.29210669148400004
ACH-000253,-0.0899358869799
ACH-000255,-0.13174765434
ACH-000256,0.254016074788
ACH-000257,0.260325987601
ACH-000258,-0.13129878638
ACH-000259,-0.20348386485599998
ACH-000260,-0.221360485722
ACH-000261,0.0207564851738
ACH-000262,-0.20814521299199998
ACH-000263,-0.278479191748
ACH-000264,-0.11420951209
ACH-000265,-0.211121358033
ACH-000266,-0.0944124197312
ACH-000272,-0.18183195002900002
ACH-000273,-0.037255268470800004
ACH-000274,-0.04525239232369999
ACH-000277,-0.17263360133900002
ACH-000278,-0.164255567114
ACH-000279,-0.11938177132099999
ACH-000280,-0.07554582026930001
ACH-000281,-0.0215185849552
ACH-000288,-0.08995575386230001
ACH-000291,0.09060093986739999
ACH-000293,-0.271426089745
ACH-000294,-0.0999617922456
ACH-000295,-0.08108367803449999
ACH-000296,-0.155235873603
ACH-000302,-0.0739196711965
ACH-000304,0.090167504303
ACH-000307,-0.0500681139904
ACH-000308,-0.10252780382099999
ACH-000310,-0.0743366169108
ACH-000311,0.019045699436400002
ACH-000312,-0.19118148936999999
ACH-000315,0.166187349527
ACH-000316,-0.0332235595141
ACH-000317,-0.27888518378800004
ACH-000318,0.0343966038521
ACH-000319,0.0351429795381
ACH-000320,-0.293755008288
ACH-000322,-0.191917251537
ACH-000323,0.013057059186799998
ACH-000324,-0.0296533172021
ACH-000329,-0.037515556102
ACH-000330,-0.23203879661200003
ACH-000331,-0.253882949839
ACH-000332,-0.19769495844
ACH-000334,-0.119152098715
ACH-000335,0.0392649390692
ACH-000336,-0.097784573072
ACH-000337,-0.0883294135764
ACH-000339,-0.215261103497
ACH-000341,-0.313511163669
ACH-000348,-0.147907040242
ACH-000350,-0.00106897123706
ACH-000352,-0.07000559179539999
ACH-000356,-0.318802897889
ACH-000361,-0.33651676227300004
ACH-000362,-0.157856832073
ACH-000363,-0.00973405036655
ACH-000364,-0.0907055908361
ACH-000365,-0.18938329523800002
ACH-000366,-0.08942324390110001
ACH-000368,-0.0914944838489
ACH-000374,-0.317353229837
ACH-000375,-0.267449030607
ACH-000376,-0.17007832334800002
ACH-000381,-0.04631493110169999
ACH-000383,-0.227039315764
ACH-000387,-0.132156523265
ACH-000389,-0.264491233709
ACH-000390,-0.240441845968
ACH-000393,-0.399629272729
ACH-000395,-0.053266105636999996
ACH-000397,-0.24666682288000003
ACH-000401,0.138693518843
ACH-000402,-0.226178630237
ACH-000403,-0.057172669255999994
ACH-000404,0.0954454304414
ACH-000406,-0.101607581643
ACH-000407,0.009231581629110001
ACH-000408,0.00821432765791
