,PCSK9 (255738)
ACH-000004,-0.45989527235699995
ACH-000007,-0.277277241019
ACH-000009,-0.32894406209399996
ACH-000011,-0.248443365376
ACH-000012,-0.492150275817
ACH-000013,-0.5322000550029999
ACH-000014,-0.125519750518
ACH-000015,-0.329440506395
ACH-000017,-0.357069929429
ACH-000018,-0.603147221841
ACH-000019,-0.437271184946
ACH-000021,-0.270251004284
ACH-000022,-0.21238454245900001
ACH-000025,-0.272234086812
ACH-000028,-0.457926373081
ACH-000030,-0.47678837762299997
ACH-000035,-0.725657221007
ACH-000036,-0.313745467437
ACH-000037,-0.34937868758
ACH-000039,-0.29470190409
ACH-000040,-0.34399220896
ACH-000041,-0.47637537104999994
ACH-000042,-0.249642363321
ACH-000045,-0.266542150618
ACH-000047,-0.419970768654
ACH-000052,-0.329906372601
ACH-000053,-0.392323846523
ACH-000054,-0.196050691831
ACH-000055,-0.419500425862
ACH-000060,-0.500998792908
ACH-000067,-0.224985571778
ACH-000070,-0.542258551924
ACH-000075,-0.534715013184
ACH-000078,-0.548641065351
ACH-000082,-0.331982042499
ACH-000085,-0.563633806866
ACH-000086,-0.38429896198700003
ACH-000087,-0.374501314634
ACH-000092,-0.5948127251690001
ACH-000095,-0.247060415661
ACH-000097,-0.311507735317
ACH-000098,-0.42403528930699996
ACH-000099,-0.250908229694
ACH-000108,-0.376845438714
ACH-000113,-0.215806973574
ACH-000115,-0.300914257174
ACH-000116,-0.466676420945
ACH-000118,-0.40901336056800003
ACH-000120,-0.21847504388500003
ACH-000123,-0.33994646436
ACH-000127,-0.41323379337300004
ACH-000128,-0.36953557796899994
ACH-000132,-0.33098954979
ACH-000133,-0.518481033026
ACH-000137,-0.437207175868
ACH-000138,-0.42759771018200005
ACH-000142,-0.492056758438
ACH-000143,-0.36023959536
ACH-000146,-0.285681685377
ACH-000148,-0.439208738771
ACH-000150,-0.5648524967890001
ACH-000152,-0.715065107499
ACH-000153,-0.377899351268
ACH-000159,-0.604453510647
ACH-000160,-0.343849419309
ACH-000163,-0.218961408513
ACH-000167,-0.331757786642
ACH-000168,-0.377833024469
ACH-000169,-0.48798200632399996
ACH-000178,-0.49811883914300004
ACH-000182,-0.32434284482299996
ACH-000183,-0.07314933876839999
ACH-000188,-0.418195204459
ACH-000189,-0.498709042707
ACH-000190,-0.540023428293
ACH-000198,-0.37992256161399995
ACH-000204,-0.5536641446
ACH-000206,-0.541133421187
ACH-000207,-0.436249856669
ACH-000211,-0.208870342659
ACH-000215,-0.515207275215
ACH-000221,-0.416478768515
ACH-000222,-0.376309580282
ACH-000223,-0.279807625342
ACH-000226,-0.39035984405999996
ACH-000227,-0.309994852588
ACH-000228,-0.635633262409
ACH-000231,-0.388191570828
ACH-000232,-0.298265544808
ACH-000233,-0.30976153655
ACH-000234,-0.14097023347100002
ACH-000235,-0.322223349773
ACH-000237,-0.384332125188
ACH-000238,-0.597337866154
ACH-000243,-0.386479573014
ACH-000244,-0.5660844155610001
ACH-000246,-0.280513815332
ACH-000248,-0.261820566903
ACH-000250,-0.401039319758
ACH-000251,-0.447375576294
ACH-000253,-0.31471970041700004
ACH-000255,-0.39733822434199995
ACH-000256,-0.480403175101
ACH-000257,-0.558017775349
ACH-000258,-0.46490169410099996
ACH-000259,-0.404156880799
ACH-000260,-0.354893113081
ACH-000261,-0.295829160925
ACH-000262,-0.439917905719
ACH-000263,-0.07990500795460001
ACH-000264,-0.22583707197900002
ACH-000265,-0.306489160522
ACH-000266,-0.224583903339
ACH-000272,-0.47046749703100005
ACH-000273,-0.276870738571
ACH-000274,-0.46584779712499996
ACH-000277,-0.17811369587099998
ACH-000278,-0.327659450531
ACH-000279,-0.40813797758500003
ACH-000280,-0.545830960234
ACH-000281,-0.36600156896499997
ACH-000288,-0.324953393011
ACH-000291,-0.417406584301
ACH-000293,-0.164655644809
ACH-000294,-0.22433863888500002
ACH-000295,-0.48226774120099997
ACH-000296,-0.43307256777900005
ACH-000302,-0.317426782752
ACH-000304,-0.223342336327
ACH-000307,-0.42738460314099996
ACH-000308,-0.303645653202
ACH-000310,-0.732685567211
ACH-000311,-0.39528530872199996
ACH-000312,-0.57270035171
ACH-000315,-0.349910393059
ACH-000316,-0.42488764697
ACH-000317,-0.485456859709
ACH-000318,-0.479667893974
ACH-000319,-0.444201478714
ACH-000320,-0.594021759445
ACH-000322,-0.32510811954
ACH-000323,-0.677270454114
ACH-000324,-0.39139579921400003
ACH-000329,-0.289076180226
ACH-000330,-0.215945125054
ACH-000331,-0.484104995024
ACH-000332,-0.259858255717
ACH-000334,-0.283875050133
ACH-000335,-0.439109120159
ACH-000336,-0.495579035228
ACH-000337,-0.276079686149
ACH-000339,-0.28517126646200003
ACH-000341,-0.539276456148
ACH-000348,-0.42972081144599994
ACH-000350,-0.197566215968
ACH-000352,-0.371454414132
ACH-000356,-0.558416147921
ACH-000361,-0.6464889871639999
ACH-000362,-0.260400163924
ACH-000363,-0.241563481969
ACH-000364,-0.365640751559
ACH-000365,-0.354854603692
ACH-000366,-0.27330983620099997
ACH-000368,-0.34540020810000005
ACH-000374,-0.528634713325
ACH-000375,-0.41008999395499995
ACH-000376,-0.36472386876100005
ACH-000381,-0.230960248574
ACH-000383,-0.273587628606
ACH-000387,-0.463781926568
ACH-000389,-0.44581246872599994
ACH-000390,-0.448149866766
ACH-000393,-0.276509904752
ACH-000395,-0.34890484204800004
ACH-000397,-0.271126199793
ACH-000401,-0.264039431806
ACH-000402,-0.224337163468
ACH-000403,-0.34991202254299997
ACH-000404,-0.139911127674
ACH-000406,-0.412788264504
ACH-000407,-0.264211648445
ACH-000408,-0.38656460141099996
ACH-000410,-0.48898393320100003
ACH-000411,-0.28955111728
ACH-000414,-0.323334001287
ACH-000415,-0.451314804712
ACH-000416,-0.155920222359
ACH-000420,-0.402026443482
ACH-000421,-0.267170956465
ACH-000424,-0.36777369801700005
ACH-000425,-0.275754123108
ACH-000426,-0.300559927593
ACH-000427,-0.558811628906
ACH-000433,-0.40532972114200005
ACH-000436,-0.260381802698
ACH-000444,-0.421653892086
ACH-000445,-0.444131300587
ACH-000448,-0.254949889809
ACH-000450,-0.23652278680999997
ACH-000452,-0.16650022573599998
ACH-000454,-0.335414919151
ACH-000458,-0.6264913337899999
ACH-000459,-0.291774283794
ACH-000460,-0.41155135523100006
ACH-000461,-0.5556367590110001
ACH-000463,-0.33680842917900006
ACH-000464,-0.308519104003
ACH-000466,-0.047881941527500006
ACH-000467,-0.25159746685600004
ACH-000468,-0.396121041302
ACH-000469,-0.40588575147699996
ACH-000470,0.0170307506517
ACH-000471,-0.263086250718
ACH-000472,-0.30077623713199997
ACH-000473,-0.312796324277
ACH-000475,-0.385245889664
ACH-000476,-0.283891631199
ACH-000477,-0.514426896867
ACH-000480,-0.40958941011600003
ACH-000481,-0.135902572272
ACH-000483,-0.364878252765
ACH-000484,-0.372763046448
ACH-000485,-0.36222628597499995
ACH-000486,-0.35384758729800003
ACH-000487,-0.58169181275
ACH-000488,-0.524869785725
ACH-000490,-0.414561323718
ACH-000491,-0.186375078946
ACH-000495,-0.573389185011
ACH-000496,-0.535519640286
ACH-000499,-0.563560146734
ACH-000500,-0.490304915873
ACH-000502,-0.41514607649
ACH-000503,-0.573875513474
ACH-000505,-0.18900293359499998
ACH-000507,-0.559820642954
ACH-000510,-0.47798595621600004
ACH-000511,-0.434561442611
ACH-000512,-0.606589502667
ACH-000516,-0.13145569383300001
ACH-000517,-0.326292267723
ACH-000518,-0.309086406638
ACH-000520,-0.439574549951
ACH-000521,-0.28011124612
ACH-000522,-0.39375516911799996
ACH-000524,-0.32863839846500004
ACH-000527,-0.40490893293700003
ACH-000528,-0.45392585394100005
ACH-000537,-0.217981831189
ACH-000541,-0.285551480862
ACH-000542,-0.372861073178
ACH-000544,-0.494958733746
ACH-000545,-0.499371551548
ACH-000547,-0.274559193696
ACH-000548,-0.447790379821
ACH-000549,-0.255985063651
ACH-000550,-0.397629986976
ACH-000552,-0.314017517478
ACH-000556,-0.467701490866
ACH-000557,-0.25324471926
ACH-000570,-0.332777931794
ACH-000571,-0.488686205052
ACH-000573,-0.5482136554779999
ACH-000576,-0.447959650813
ACH-000580,-0.318185323475
ACH-000584,-0.338598530288
ACH-000585,-0.609107947549
ACH-000588,-0.46077848862
ACH-000589,-0.415074559394
ACH-000591,-0.301321514537
ACH-000593,-0.7206625736929999
ACH-000600,-0.515720325444
ACH-000601,-0.5075468779119999
ACH-000604,-0.357295361981
ACH-000605,-0.364578117839
ACH-000606,-0.710876258924
ACH-000608,-0.218170693323
