,TIAM2 (26230)
ACH-000004,0.005934688784520001
ACH-000007,0.0573507151167
ACH-000009,0.142048353561
ACH-000011,-0.11590816079199999
ACH-000012,0.058235202180199994
ACH-000013,0.0440235819249
ACH-000014,0.0547613073652
ACH-000015,0.228636040007
ACH-000017,0.10161557443199999
ACH-000018,0.150707277558
ACH-000019,-0.149961738155
ACH-000021,-0.00808301687989
ACH-000022,0.229717610073
ACH-000025,0.00643476953554
ACH-000028,-0.0616582863978
ACH-000030,0.04558737561580001
ACH-000035,0.196141185679
ACH-000036,-0.275174857421
ACH-000037,-0.191068107753
ACH-000039,0.016788489549
ACH-000040,0.0369675540408
ACH-000041,-0.10883550840600001
ACH-000042,0.130468086869
ACH-000045,0.36114458710299996
ACH-000047,-0.271817909478
ACH-000052,0.197032425313
ACH-000053,0.0557554723188
ACH-000054,-0.014655290771399999
ACH-000055,0.0654655575875
ACH-000060,-0.159145092945
ACH-000067,-0.0637731654309
ACH-000070,0.053975277273699995
ACH-000075,-0.16821096373799999
ACH-000078,0.038911087223099994
ACH-000082,-0.0772491062269
ACH-000085,-0.105640455324
ACH-000086,-0.0639673819379
ACH-000087,-0.0039002928654599998
ACH-000092,-0.11311045138800001
ACH-000095,-0.0568649046957
ACH-000097,0.102679125841
ACH-000098,0.0167294331885
ACH-000099,0.05704636297040001
ACH-000108,0.0388459955048
ACH-000113,0.0754419146963
ACH-000115,0.11427555657999999
ACH-000116,0.022132051388900002
ACH-000118,0.08224000578980001
ACH-000120,-0.080699310191
ACH-000123,0.115236889188
ACH-000127,0.0856768865202
ACH-000128,0.0799349525077
ACH-000132,0.175726129095
ACH-000133,-0.18806874588199998
ACH-000137,0.165624027543
ACH-000138,0.08098463761300001
ACH-000142,-0.0365435169412
ACH-000143,0.00310662944863
ACH-000146,0.0284405375315
ACH-000148,-0.043555143266400004
ACH-000150,0.0979856598085
ACH-000152,0.136792209676
ACH-000153,-0.0793763083849
ACH-000159,0.09625451403060001
ACH-000160,0.0849503629542
ACH-000163,0.059967341777
ACH-000167,-0.0067653294755
ACH-000168,0.0509687705375
ACH-000169,0.17040659358600002
ACH-000178,0.09027246730739999
ACH-000182,0.00716664460258
ACH-000183,0.159151852739
ACH-000188,0.18398332215500002
ACH-000189,-0.320613178235
ACH-000190,0.14788675721
ACH-000198,0.138220947471
ACH-000204,0.371792986295
ACH-000206,0.0487068534521
ACH-000207,0.315506739431
ACH-000211,0.0956260392145
ACH-000215,-0.0235368991735
ACH-000221,0.0249550860539
ACH-000222,0.318234381138
ACH-000223,0.029712963210499998
ACH-000226,0.000987530477536
ACH-000227,-0.139032883519
ACH-000228,0.0236506376604
ACH-000231,0.117347129112
ACH-000232,-0.09484240623960001
ACH-000233,0.0884672083076
ACH-000234,0.163554563374
ACH-000235,0.0880532993378
ACH-000237,0.0588620323692
ACH-000238,0.0188753100064
ACH-000243,0.19793484713799997
ACH-000244,0.276738800863
ACH-000246,0.156423860667
ACH-000248,0.128560175341
ACH-000250,0.0113969191554
ACH-000251,0.11994221106799999
ACH-000253,0.08740507879339998
ACH-000255,0.190460726415
ACH-000256,0.0575281407101
ACH-000257,0.292766227823
ACH-000258,0.156381545657
ACH-000259,0.16161283276799998
ACH-000260,-0.022665460969599996
ACH-000261,0.21665041452300002
ACH-000262,-0.00145430073176
ACH-000263,0.152365327444
ACH-000264,0.147934255179
ACH-000265,0.0310368713924
ACH-000266,0.146823877346
ACH-000272,0.0779379630931
ACH-000273,0.0389356518746
ACH-000274,0.022540499160700004
ACH-000277,0.170887291035
ACH-000278,-0.133255091234
ACH-000279,0.132110582084
ACH-000280,0.0567814575129
ACH-000281,0.181320303547
ACH-000288,0.0571463850857
ACH-000291,0.0953567213387
ACH-000293,0.28894427501200004
ACH-000294,0.21129151556499998
ACH-000295,-0.13437140059900002
ACH-000296,0.0168585930244
ACH-000302,0.17407353622699998
ACH-000304,-0.108950895879
ACH-000307,0.0115064985228
ACH-000308,0.12443181066
ACH-000310,-0.0132225384204
ACH-000311,-0.025195513061500002
ACH-000312,0.129802137362
ACH-000315,0.247710451054
ACH-000316,0.213180683279
ACH-000317,0.0391716185928
ACH-000318,0.167690783378
ACH-000319,0.111910785336
ACH-000320,0.350818561031
ACH-000322,0.17838009153700002
ACH-000323,0.0528859510391
ACH-000324,0.0179734771876
ACH-000329,0.0600312728891
ACH-000330,-0.00900771456816
ACH-000331,0.00155402412986
ACH-000332,0.226449103431
ACH-000334,0.15924084617599998
ACH-000335,-0.04503894240569999
ACH-000336,0.0946225390003
ACH-000337,0.0359003396272
ACH-000339,0.0810473841317
ACH-000341,-0.282862551864
ACH-000348,0.06732065596680001
ACH-000350,0.0789489800527
ACH-000352,0.237543210964
ACH-000356,-0.079915315475
ACH-000361,-0.193032910382
