,NLGN2 (57555)
ACH-000004,-0.13049848854
ACH-000007,-0.13030115729900002
ACH-000009,-0.24064860180999997
ACH-000011,-0.0438709204651
ACH-000012,-0.13807375942
ACH-000013,-0.215925927651
ACH-000014,0.10079901581700002
ACH-000015,-0.18907132026700002
ACH-000017,-0.0924816715101
ACH-000018,0.0658913557652
ACH-000019,-0.12817430533399998
ACH-000021,0.057972464475
ACH-000022,-0.0557327305121
ACH-000025,-0.10724605908399999
ACH-000028,0.10245596887700001
ACH-000030,-0.108982396281
ACH-000035,-0.0138879471671
ACH-000036,-0.23719239746100002
ACH-000037,-0.0498546566048
ACH-000039,-0.03995913801130001
ACH-000040,-0.161496210241
ACH-000041,-0.28047728812
ACH-000042,-0.139391646238
ACH-000045,-0.0363968050675
ACH-000047,0.0025386972381799995
ACH-000052,0.23529724811
ACH-000053,-0.0358928044881
ACH-000054,0.0492294669042
ACH-000055,0.167972183286
ACH-000060,-0.185567877722
ACH-000067,-0.0582472450926
ACH-000070,0.11613886028899999
ACH-000075,0.036918610531699994
ACH-000078,-0.218601981127
ACH-000082,-0.0278131269057
ACH-000085,-0.217354665589
ACH-000086,0.00711181582496
ACH-000087,-0.0185033377993
ACH-000092,-0.0157107561433
ACH-000095,-0.021708668342499998
ACH-000097,-0.0870291402572
ACH-000098,-0.0638932450538
ACH-000099,-0.09032462945910001
ACH-000108,-0.0629595206547
ACH-000113,-0.07756993192919999
ACH-000115,0.0015215194809000002
ACH-000116,-0.10992269357000001
ACH-000118,-0.0108729457941
ACH-000120,0.0231436305276
ACH-000123,-0.0108297460091
ACH-000127,-0.132895392417
ACH-000128,-0.07501258375610001
ACH-000132,-0.15139061729699999
ACH-000133,0.0424227058629
ACH-000137,-0.0795945274752
ACH-000138,-0.0957309617182
ACH-000142,-0.2963632033
ACH-000143,-0.13206650224400002
ACH-000146,-0.060821241750400004
ACH-000148,-0.06588181957719999
ACH-000150,-0.20822973246399998
ACH-000152,-0.0481010807194
ACH-000153,-0.0186849525073
ACH-000159,0.0157733387592
ACH-000160,0.169109787444
ACH-000163,-0.09676615191810001
ACH-000167,0.9208645751819999
ACH-000168,-0.125399083334
ACH-000169,0.05202982133069999
ACH-000178,-0.10897806037999999
ACH-000182,-0.25662782896200004
ACH-000183,-0.057218617317199995
ACH-000188,-0.173089146531
ACH-000189,0.0199025910087
ACH-000190,-0.13843786973
ACH-000198,-0.043941993507900005
ACH-000204,-0.135155267099
ACH-000206,-0.115763418469
ACH-000207,-0.264415389927
ACH-000211,-0.05373155981219999
ACH-000215,-0.17508242491300002
ACH-000221,-0.23527856868
ACH-000222,-0.0137888193288
ACH-000223,0.142975275178
ACH-000226,0.10627563205
ACH-000227,0.21425260662300002
ACH-000228,0.00646858645785
ACH-000231,-0.028666055989099996
ACH-000232,-0.108012251534
ACH-000233,-0.17318738608399997
ACH-000234,-0.245705217809
ACH-000235,-0.203988099703
ACH-000237,-0.0109536333039
ACH-000238,-0.10519752683900001
ACH-000243,-0.179731718889
ACH-000244,-0.16150171684800002
ACH-000246,-0.160934170442
ACH-000248,0.0390753395612
ACH-000250,-0.238243821737
ACH-000251,-0.20568325804200002
ACH-000253,-0.0870728040016
ACH-000255,0.08689236444019999
ACH-000256,-0.212350572492
ACH-000257,0.00447761876354
ACH-000258,0.00197894018979
ACH-000259,-0.064115663226
ACH-000260,-0.00885667213233
ACH-000261,0.041500667188199995
ACH-000262,-0.18747041433400002
ACH-000263,0.111066531084
ACH-000264,-0.09226775004889999
ACH-000265,-0.0456075709272
ACH-000266,-0.044252045778
ACH-000272,0.00555004415549
ACH-000273,-0.00151991256486
ACH-000274,-0.114143998325
ACH-000277,0.07076958576489999
ACH-000278,-0.110842343257
ACH-000279,-0.12368734162999999
ACH-000280,-0.17995345629099999
ACH-000281,-0.164183399679
ACH-000288,-0.265607570708
ACH-000291,-0.102044850985
ACH-000293,-0.0377136107931
ACH-000294,-0.107300311268
ACH-000295,0.193863648772
ACH-000296,-0.152607566182
ACH-000302,-0.134728089528
ACH-000304,0.0424421190393
