,ALG11 (440138)
ACH-000004,-1.71626496061
ACH-000007,-1.33492804231
ACH-000009,-1.54792875552
ACH-000011,-1.16833966044
ACH-000012,-1.5447442903200002
ACH-000013,-1.50222317325
ACH-000014,-1.44635301463
ACH-000015,-1.51331298606
ACH-000017,-1.38582673593
ACH-000018,-1.4545684912999999
ACH-000019,-1.8387888232299998
ACH-000021,-1.4551075028600002
ACH-000022,-1.5068071001199999
ACH-000025,-1.3876240414200003
ACH-000028,-1.3458387279799997
ACH-000030,-1.57068890627
ACH-000035,-1.59769547771
ACH-000036,-1.3762389485100002
ACH-000037,-0.630352980263
ACH-000039,-1.50797286466
ACH-000040,-1.5588497224899998
ACH-000041,-1.12800293653
ACH-000042,-1.6093736461800001
ACH-000045,-1.668872794
ACH-000047,-1.44505895387
ACH-000052,-1.62971585508
ACH-000053,-1.45149377056
ACH-000054,-1.64232792474
ACH-000055,-1.4266845849899998
ACH-000060,-1.45295746667
ACH-000067,-1.62284525486
ACH-000070,-1.50779980839
ACH-000075,-1.6428950381
ACH-000078,-1.54453632373
ACH-000082,-1.6166328215
ACH-000085,-1.21699825867
ACH-000086,-1.5156997281
ACH-000087,-1.4797718228
ACH-000092,-1.53534779609
ACH-000095,-1.6160950199500002
ACH-000097,-1.4009575731200001
ACH-000098,-1.61037556532
ACH-000099,-1.6713734263999998
ACH-000108,-1.6191832853600001
ACH-000113,-1.8521263945
ACH-000115,-2.46475349808
ACH-000116,-1.3183007982700001
ACH-000118,-1.32880558713
ACH-000120,-1.54552937708
ACH-000123,-1.4790456301
ACH-000127,-1.6565751546899998
ACH-000128,-1.73837792907
ACH-000132,-1.5859557566999998
ACH-000133,-1.53685320341
ACH-000137,-1.42980176239
ACH-000138,-1.5135290103499999
ACH-000142,-1.43487181419
ACH-000143,-1.61246353022
ACH-000146,-1.59205070866
ACH-000148,-1.5365610380099999
ACH-000150,-1.1347982604200002
ACH-000152,-1.6496382813
ACH-000153,-1.64173257148
ACH-000159,-1.5667620197
ACH-000160,-1.79701179902
ACH-000163,-1.29789911934
ACH-000167,-1.62675116755
ACH-000168,-1.60448320268
ACH-000169,-1.69072256535
ACH-000178,-1.1718523837600001
ACH-000182,-1.6323544906099998
ACH-000183,-1.58874951955
ACH-000188,-1.4835880876499998
ACH-000189,-1.01859098779
ACH-000190,-1.4134847828000001
ACH-000198,-1.3680732432499998
ACH-000204,-1.94554117961
ACH-000206,-1.5446236445100001
ACH-000207,-1.5505614691799998
ACH-000211,-1.2414466046100001
ACH-000215,-1.60340313532
ACH-000221,-1.6862585510499999
ACH-000222,-1.5304827741999998
ACH-000223,-2.11745989493
ACH-000226,-1.5864897261200002
ACH-000227,-1.18237279159
ACH-000228,-1.3322402285100001
ACH-000231,-1.4451158699200002
ACH-000232,-1.55431721271
ACH-000233,-1.57551924117
ACH-000234,-1.5186766431799998
ACH-000235,-1.62003768093
ACH-000237,-1.5160220728100002
ACH-000238,-1.58611329581
ACH-000243,-1.4521043824000002
ACH-000244,-1.61037113123
ACH-000246,-1.50816848486
ACH-000248,-1.4542302454299998
ACH-000250,-1.47526792701
ACH-000251,-1.844303031
ACH-000253,-1.2824211298600001
ACH-000255,-1.4154391816299998
ACH-000256,-1.50872030542
ACH-000257,-1.7900913213599998
ACH-000258,-1.57065852429
ACH-000259,-1.47449953431
ACH-000260,-1.4982410637299999
ACH-000261,-1.34407252536
ACH-000262,-1.57323329614
ACH-000263,-1.3222636909299998
ACH-000264,-1.39367281347
ACH-000265,-1.52208941509
ACH-000266,-1.66329196838
ACH-000272,-1.417486871
ACH-000273,-1.49373106372
ACH-000274,-1.7346776066799998
ACH-000277,-1.64192207651
ACH-000278,-1.4753591247600002
ACH-000279,-1.6820796424899997
ACH-000280,-1.26226919708
ACH-000281,-1.2139287010200002
ACH-000288,-1.68905847204
ACH-000291,-1.32394087592
ACH-000293,-1.5291981025299999
ACH-000294,-1.63932430986
ACH-000295,-1.74388246074
ACH-000296,-1.4164234068500001
ACH-000302,-1.5748997417
ACH-000304,-1.4711197946099999
ACH-000307,-1.3448297297299998
ACH-000308,-2.0817413402700002
ACH-000310,-1.84988255662
ACH-000311,-1.61688439321
ACH-000312,-1.5016570859799998
ACH-000315,-1.32995170109
ACH-000316,-1.31918538907
ACH-000317,-1.5317385372999999
ACH-000318,-1.4245399599200002
ACH-000319,-1.4537097641699999
ACH-000320,-1.6218933628
ACH-000322,-1.2626151975
ACH-000323,-1.57421827421
ACH-000324,-1.50442806919
ACH-000329,-1.7026321105000002
ACH-000330,-1.5062146495200002
ACH-000331,-1.41837784284
ACH-000332,-1.5443519420899998
ACH-000334,-1.23160344158
ACH-000335,-1.24380659809
ACH-000336,-1.98820782563
ACH-000337,-1.17412005766
ACH-000339,-1.4694254987900002
ACH-000341,-1.42596151974
ACH-000348,-1.44338733245
ACH-000350,-1.3659322545500001
ACH-000352,-1.6054339537
ACH-000356,-1.4046956040399998
ACH-000361,-1.60542032736
ACH-000362,-1.3671306173500002
ACH-000363,-1.52076382329
ACH-000364,-1.5770501488600002
ACH-000365,-1.59434281913
ACH-000366,-1.5367659341100002
ACH-000368,-1.0092627902200002
ACH-000374,-1.82561193162
ACH-000375,-1.69237594461
ACH-000376,-1.2289856519600002
ACH-000381,-1.42224803406
ACH-000383,-2.04174958985
ACH-000387,-1.53146742991
ACH-000389,-1.6093968875
ACH-000390,-1.74265406238
ACH-000393,-1.619986867
ACH-000395,-1.5137011772100002
ACH-000397,-1.59202257398
ACH-000401,-1.3665176695200003
ACH-000402,-1.60194695188
ACH-000403,-1.8756414772499999
ACH-000404,-1.3704083701899998
ACH-000406,-1.44520295107
ACH-000407,-1.56128181992
ACH-000408,-1.2587613730299998
ACH-000410,-1.43131961534
ACH-000411,-1.32241687454
ACH-000414,-1.5134828092500001
ACH-000415,-1.3942507069
ACH-000416,-1.34697626666
