,GAS2L2 (246176)
ACH-000316,-0.331257256761
ACH-000317,-0.632817255784
ACH-000318,-0.285645256449
ACH-000319,-0.492389032891
ACH-000320,-0.5660288455770001
ACH-000322,-0.44465735876100004
ACH-000323,-0.604869985839
ACH-000324,-0.45245007657999997
ACH-000329,-0.22265941598900002
ACH-000330,-0.552383531145
ACH-000331,-0.320520860189
ACH-000332,-0.416137014324
ACH-000334,-0.189994106361
ACH-000335,-0.39083894775899997
ACH-000336,-0.235579194197
ACH-000337,-0.623690762329
ACH-000339,-0.421708019928
ACH-000341,-0.27950249918299996
ACH-000348,-0.317263916464
ACH-000350,-0.5186695054179999
ACH-000352,-0.297983793706
ACH-000356,-0.7108037746089999
ACH-000361,-0.25586182662900003
ACH-000362,-0.276754507747
ACH-000363,-0.227846128794
ACH-000364,-0.340248344414
ACH-000365,-0.261099199482
ACH-000366,-0.25564770208
ACH-000368,-0.16481467904000002
ACH-000374,-0.543703260027
ACH-000375,-0.36584967902800003
ACH-000376,-0.11365165128900001
ACH-000381,-0.519597619204
ACH-000383,-0.526608481923
ACH-000387,-0.361721654435
ACH-000389,-0.375510912847
ACH-000390,-0.441998732687
ACH-000393,-0.424348747244
ACH-000395,-0.332742354972
ACH-000397,-0.293388319125
ACH-000401,-0.27550350987
ACH-000402,-0.259619393384
ACH-000403,-0.441938467783
ACH-000404,-0.43945820196099994
ACH-000406,-0.36937806170000004
ACH-000407,-0.28865467753199997
ACH-000408,-0.0456377220156
ACH-000410,-0.264902942774
ACH-000411,-0.446457702591
ACH-000414,-0.38015352780699996
ACH-000415,-0.642430130621
ACH-000416,-0.419401074104
ACH-000420,-0.330969749279
ACH-000421,-0.38465515256899996
ACH-000424,-0.251803520669
ACH-000425,-0.38328238046999996
ACH-000426,-0.46854090599799997
ACH-000427,-0.5871699961860001
ACH-000433,-0.657681530825
ACH-000436,-0.520452690629
ACH-000444,-0.37303149779600003
ACH-000445,-0.194972235159
ACH-000448,-0.42603170121399997
ACH-000450,-0.334132835117
ACH-000452,-0.355903907689
ACH-000454,-0.304866041006
ACH-000458,-0.262781271314
ACH-000459,-0.09901023907630001
ACH-000460,-0.267096398169
ACH-000461,-0.222343444642
ACH-000463,-0.412996600251
ACH-000464,-0.213005154925
ACH-000466,-0.34923706337899996
ACH-000467,-0.288338779223
ACH-000468,-0.523532661154
ACH-000469,-0.15732400136299998
ACH-000470,-0.358087061892
ACH-000471,-0.322943497064
ACH-000472,-0.34413551379900004
ACH-000473,-0.338293995259
ACH-000475,-0.307838205297
ACH-000476,-0.224461263321
ACH-000477,-0.291340778208
ACH-000480,-0.381177402368
ACH-000481,-0.189920253518
ACH-000483,-0.18326305542500002
ACH-000484,-0.10031619949
ACH-000485,-0.31758931025
ACH-000486,-0.502271543657
ACH-000487,-0.11981499708900001
ACH-000488,-0.461685896862
ACH-000490,-0.47812380042499997
ACH-000491,-0.203545365117
ACH-000495,-0.21867958759
ACH-000496,-0.41300744785800003
ACH-000499,-0.00950552273828
ACH-000500,-0.492306542681
ACH-000502,-0.626843909888
ACH-000503,-0.465769644829
ACH-000505,-0.329688130093
ACH-000507,-0.22742257622200002
ACH-000510,-0.37373783019400003
ACH-000511,-0.292598978069
ACH-000512,-0.13615846320699998
ACH-000516,-0.190611352457
ACH-000517,-0.334341501592
ACH-000518,-0.256397581082
ACH-000520,-0.25208629252500003
ACH-000521,-0.8011007529719999
ACH-000522,-0.325054781844
ACH-000524,-0.364358735955
ACH-000527,-0.451794919605
ACH-000528,-0.412748301872
ACH-000537,-0.38226467833300004
ACH-000541,-0.0986078282447
ACH-000542,-0.131943883918
ACH-000544,-0.451489071753
ACH-000545,-0.460520930248
ACH-000547,-0.266457589228
ACH-000548,-0.504983447206
ACH-000549,-0.487398162135
ACH-000550,-0.330889709477
ACH-000552,-0.459383792856
ACH-000556,-0.483206780935
ACH-000557,-0.19715700959600002
ACH-000570,-0.46818896836499996
ACH-000571,-0.181076092987
ACH-000573,-0.325889589437
ACH-000576,-0.315487379124
ACH-000580,-0.345034778488
ACH-000584,-0.218556480824
ACH-000585,-0.302623534747
ACH-000588,-0.376489574469
ACH-000589,-0.470533254796
ACH-000591,-0.11521021406300001
ACH-000593,-0.534274408583
ACH-000600,-0.634850700871
ACH-000601,-0.488737179824
ACH-000604,-0.7028677153740001
ACH-000605,-0.30768505361
ACH-000606,-0.527212311328
ACH-000608,-0.216301812849
ACH-000614,-0.141925885466
ACH-000616,-0.37537840524300004
ACH-000618,-0.41432188819399995
ACH-000619,-0.434664877808
ACH-000620,-0.247443483118
ACH-000621,-0.255602773708
ACH-000622,-0.18789075610300002
ACH-000623,-0.38995755945
ACH-000624,-0.47706040133100003
ACH-000627,-0.45069104573700003
ACH-000630,-0.447763158346
ACH-000632,-0.29821218359499996
ACH-000633,-0.0824088288397
ACH-000637,-0.39714386199699997
ACH-000638,-0.312470707677
ACH-000646,-0.368770248869
ACH-000647,-0.588343580436
ACH-000648,-0.33344369597600004
ACH-000649,-0.30657896640099996
ACH-000651,-0.292585526619
ACH-000652,-0.369184216588
ACH-000653,-0.170753410489
ACH-000657,-0.311034455508
ACH-000658,-0.34661048792099997
ACH-000661,-0.430461476777
ACH-000662,-0.45432363741099996
ACH-000663,-0.495503789912
ACH-000665,-0.276572530263
ACH-000671,-0.114652922757
ACH-000673,-0.36288360158
ACH-000676,-0.45870744783999995
ACH-000677,-0.25301721304200003
ACH-000681,-0.513407589749
ACH-000682,-0.38277138486900003
ACH-000683,-0.241489733025
ACH-000684,-0.414971337491
ACH-000688,-0.375373733916
ACH-000693,-0.444104542261
ACH-000694,-0.378418424525
ACH-000695,-0.311029569877
ACH-000696,-0.34510035763999997
ACH-000697,-0.35978414818899995
ACH-000699,-0.32596227686
ACH-000701,-0.543770580347
ACH-000706,-0.348470449912
ACH-000711,-0.42445638461699997
ACH-000713,-0.453015842896
ACH-000714,-0.240275757531
ACH-000718,-0.362419751018
ACH-000720,-0.406615206567
ACH-000721,-0.419700853179
ACH-000724,-0.34988773604
ACH-000725,-0.17266852829999998
ACH-000732,-0.574150738166
ACH-000734,-0.15297246281
ACH-000735,-0.55447127491
ACH-000736,-0.258883210572
ACH-000738,-0.357840863385
ACH-000746,-0.551018762753
ACH-000747,-0.527682804391
ACH-000748,-0.283539434809
ACH-000753,-0.216436007621
ACH-000756,-0.219433788915
ACH-000757,-0.20111753805799998
ACH-000758,-0.515491146273
ACH-000760,-0.23824478587200001
ACH-000763,-0.233142747289
ACH-000764,-0.390188833768
ACH-000765,-0.0634254521152
ACH-000766,-0.343107850043
ACH-000767,-0.226924280983
ACH-000768,-0.38998298939900006
ACH-000769,-0.4122872072
ACH-000770,-0.271324002214
ACH-000771,-0.40686607833800004
ACH-000773,-0.39477013789099996
ACH-000776,-0.10698068013699999
ACH-000777,-0.45371206807
ACH-000778,-0.525983236009
ACH-000781,-0.30137225728
ACH-000782,-0.266989738917
ACH-000783,-0.160472709031
ACH-000784,-0.442046058545
ACH-000785,-0.5114756525649999
ACH-000787,-0.229083638869
ACH-000788,-0.167627521295
ACH-000791,-0.517759241709
ACH-000792,-0.432088652999
ACH-000794,-0.38940106084799997
ACH-000796,-0.378211044395
ACH-000799,-0.300779145855
ACH-000800,-0.24934859303000004
ACH-000802,-0.299750670544
ACH-000804,-0.160292853766
ACH-000805,-0.34959162916299996
ACH-000809,-0.259235183726
ACH-000810,-0.385072029345
ACH-000811,-0.465504193885
ACH-000817,-0.0712669331245
ACH-000819,-0.19247737912300003
ACH-000820,-0.425735911322
ACH-000821,-0.63269519652
ACH-000822,-0.305672373063
ACH-000823,-0.299699851007
ACH-000824,-0.181297281385
ACH-000827,-0.235267140578
ACH-000829,-0.42994224404700004
ACH-000831,-0.26136673161999996
ACH-000832,-0.47300064727799995
ACH-000833,-0.209540384387
ACH-000834,-0.294829400198
ACH-000835,-0.266045991225
ACH-000836,-0.324097340993
ACH-000837,-0.599893153058
ACH-000838,-0.187763962229
ACH-000839,-0.40693654324
ACH-000840,-0.509706642931
ACH-000841,-0.381562511122
ACH-000843,-0.531460630216
ACH-000846,-0.41370768156300003
ACH-000847,-0.31341865915600003
ACH-000848,-0.218504526201
ACH-000849,-0.411395961012
ACH-000851,-0.45038820318800005
ACH-000855,-0.23370266600499998
ACH-000856,-0.371424463803
ACH-000858,-0.454107409499
ACH-000859,-0.315707058696
ACH-000861,-0.29645259049600003
ACH-000862,-0.42694945114699995
ACH-000865,-0.338416835068
ACH-000866,-0.37249404510300005
ACH-000867,-0.363359999993
ACH-000869,-0.258385384362
ACH-000872,-0.392846995013
ACH-000873,-0.3204893717
ACH-000876,-0.178612598832
ACH-000878,-0.339101214687
ACH-000880,-0.334613421598
ACH-000881,-0.257630414808
ACH-000882,-0.206158887938
ACH-000884,-0.45342212531599996
ACH-000885,-0.475193173425
ACH-000887,-0.373360984622
ACH-000888,-0.333022818377
ACH-000889,-0.300834054751
ACH-000890,-0.340724404067
ACH-000896,-0.214422328019
ACH-000898,-0.34142550844999997
ACH-000900,-0.434673723533
ACH-000901,-0.20786228650199998
ACH-000905,-0.35883201016000005
ACH-000906,-0.332602923432
ACH-000907,-0.329938984663
ACH-000910,-0.27533881995000004
ACH-000911,-0.328381052549
ACH-000912,-0.46005851790700003
ACH-000913,-0.428680202163
ACH-000915,-0.313586300948
ACH-000916,-0.296348544889
ACH-000917,-0.33888798988200003
ACH-000921,-0.392563469802
ACH-000924,-0.312077121762
ACH-000926,-0.36570618488000006
ACH-000928,-0.23856609726999997
ACH-000929,-0.50156436034
ACH-000932,-0.350137700425
ACH-000935,-0.37383865563
ACH-000936,-0.32435179634
ACH-000937,-0.260970741458
ACH-000938,-0.246050631414
ACH-000939,-0.476626479489
ACH-000941,-0.24729331559099998
ACH-000943,-0.309009085982
ACH-000946,-0.320399036837
ACH-000947,-0.362295547931
ACH-000948,-0.411582582959
ACH-000950,-0.224897667304
ACH-000953,-0.211046629921
ACH-000957,-0.308911670794
ACH-000958,-0.311453878718
ACH-000960,-0.27467041283300003
ACH-000963,-0.668643325015
ACH-000968,-0.261736326791
ACH-000969,-0.426747517578
ACH-000973,-0.39889218498999995
ACH-000974,-0.359836402458
ACH-000975,-0.38020788888000007
ACH-000976,-0.40740863439400005
ACH-000978,-0.38100596277300003
ACH-000980,-0.343479869574
ACH-000984,-0.631916516768
ACH-000986,-0.445848668494
ACH-000988,-0.42582273925999997
ACH-000993,-0.563983355334
ACH-000994,-0.34071775516999997
ACH-000996,-0.426108636288
ACH-001001,-0.45440217597099997
ACH-001020,-0.303171659006
ACH-001028,-0.34417003846999994
ACH-001031,-0.36137510066100004
ACH-001038,-0.380747484767
ACH-001048,-0.424380219029
ACH-001050,-0.5289700583820001
ACH-001053,-0.332589050741
ACH-001054,-0.42895605309199997
ACH-001061,-0.336057612994
ACH-001067,-0.23401052952399998
ACH-001075,-0.35801563700800004
ACH-001096,-0.168802363295
ACH-001128,-0.09049579856170001
ACH-001134,-0.31653390138799997
ACH-001151,-0.200245073099
ACH-001163,-0.562548128914
ACH-001164,-0.35320524098800005
ACH-001173,-0.408358760801
ACH-001183,-0.360606355909
ACH-001184,-0.43188544892999997
ACH-001190,-0.297854584135
ACH-001192,-0.545882144512
ACH-001193,-0.439804813266
ACH-001196,-0.262895718677
ACH-001197,-0.688719503048
ACH-001205,-0.288603226627
ACH-001211,-0.42494392968500005
ACH-001212,-0.383706220147
ACH-001228,-0.345546340713
ACH-001232,-0.49086139488700004
ACH-001239,-0.288492145722
ACH-001274,-0.6022891379249999
ACH-001275,-0.34940146830799995
ACH-001277,-0.229954622776
ACH-001278,-0.453660739228
ACH-001280,-0.25523014467099997
ACH-001283,-0.200950890336
ACH-001289,-0.382169921132
ACH-001295,-0.39772752000100003
ACH-001300,-0.331904683582
ACH-001301,-0.31571757398
ACH-001302,-0.253127138567
ACH-001303,-0.11634699027
ACH-001306,-0.334370447563
ACH-001318,-0.265555011559
ACH-001322,-0.479890168281
ACH-001328,-0.417185591632
ACH-001332,-0.206133404672
ACH-001333,-0.52611529194
ACH-001336,-0.155874958885
ACH-001340,-0.255116677812
ACH-001346,-0.569893599881
ACH-001353,-0.374714213518
ACH-001354,0.055951787563399996
ACH-001367,-0.28871452430100003
ACH-001368,-0.433157488729
ACH-001374,-0.447400061588
ACH-001375,-0.373732675879
ACH-001377,-0.35846572024800005
ACH-001380,-0.420458607069
ACH-001391,-0.360804694988
ACH-001407,-0.295476118334
ACH-001408,-0.37856895271499996
ACH-001413,-0.587587866101
ACH-001430,-0.414232449883
ACH-001431,-0.192587977756
ACH-001450,-0.391354971043
ACH-001496,-0.248539882832
ACH-001500,-0.5481788067719999
ACH-001521,-0.555625369542
ACH-001523,-0.269720563603
ACH-001532,-0.329235247079
ACH-001536,-0.440295128686
ACH-001550,-0.347399498671
ACH-001552,-0.349847496057
ACH-001554,-0.335605519282
ACH-001645,-0.379114742108
ACH-001654,-0.31727478699
ACH-001715,-0.20196324226100001
ACH-001735,-0.440220501672
ACH-001736,-0.47711852353100004
ACH-001737,-0.0315892516469
ACH-001740,-0.142642249953
ACH-001745,-0.318403629804
ACH-001750,-0.149073082839
ACH-001765,-0.23905265482700003
ACH-001956,-0.300357569865
ACH-001957,-0.490807134249
