,CH25H (9023)
ACH-000004,0.08845107554369999
ACH-000007,0.332658588516
ACH-000009,0.206743595971
ACH-000011,0.104548007467
ACH-000012,0.0365504646382
ACH-000013,0.0768906032139
ACH-000014,-0.0115511445211
ACH-000015,0.231317216828
ACH-000017,0.173470893398
ACH-000018,0.08679252767560001
ACH-000019,0.143737559869
ACH-000021,0.12148669224099999
ACH-000022,0.127329937903
ACH-000025,-0.07804361072039999
ACH-000028,0.155861844452
ACH-000030,0.17714043149
ACH-000035,0.0859375951605
ACH-000036,-0.013674061471299999
ACH-000037,0.2174837623
ACH-000039,0.0052690559349399995
ACH-000040,0.0678718253357
ACH-000041,-0.0690916598902
ACH-000042,0.0493141156458
ACH-000045,0.269716665014
ACH-000047,0.0509580119841
ACH-000052,-0.118183678136
ACH-000053,0.132406091076
ACH-000054,0.0385331098985
ACH-000055,0.13613782256100002
ACH-000060,-0.15710722087999998
ACH-000067,0.029646771475400003
ACH-000070,0.0279534925178
ACH-000075,0.219631710076
ACH-000078,0.21835685213199998
ACH-000082,-0.11161311797399999
ACH-000085,0.13396134364099999
ACH-000086,0.05697789063849999
ACH-000087,-0.11406650358899999
ACH-000092,0.148249624453
ACH-000095,0.20457342120299998
ACH-000097,0.210554685003
ACH-000098,0.201470199524
ACH-000099,0.198378405925
ACH-000108,-0.03690008928999999
ACH-000113,-0.042957946985
ACH-000115,0.122079186144
ACH-000116,0.083014850542
ACH-000118,0.127460857226
ACH-000120,-0.14034727076300002
ACH-000123,0.0650171477905
ACH-000127,0.10940736559
ACH-000128,0.323178504057
ACH-000132,0.24848291241999998
ACH-000133,0.07645272745739999
ACH-000137,0.07233502418719999
ACH-000138,0.12316813138499999
ACH-000142,0.25874967471
ACH-000143,0.218780699917
ACH-000146,0.145376093076
ACH-000148,0.0904889637816
ACH-000150,0.25356516804
ACH-000152,0.35080958278499996
ACH-000153,0.294042149451
ACH-000159,0.158677520341
ACH-000160,0.220692648555
ACH-000163,0.286019309193
ACH-000167,0.227097045139
ACH-000168,0.044532263501199994
ACH-000169,0.26530258142200003
ACH-000178,0.0924224940744
ACH-000182,0.006315211283069999
ACH-000183,0.189192938704
ACH-000188,0.26119551414500003
ACH-000189,0.232973623678
ACH-000190,-0.0153460311761
ACH-000198,0.16691987963899999
ACH-000204,0.314020949889
ACH-000206,0.20439415848
ACH-000207,0.0520620264595
ACH-000211,0.162273326908
ACH-000215,-0.016233998565
ACH-000221,0.102847309157
ACH-000222,0.11431023148399999
ACH-000223,0.21619707204
ACH-000226,-0.0541050953189
ACH-000227,0.169965489848
ACH-000228,0.224251738542
ACH-000231,-0.0394497749615
ACH-000232,0.234236201908
ACH-000233,0.0817520045989
ACH-000234,0.205862768962
ACH-000235,0.0809017891468
ACH-000237,-0.00443356430954
ACH-000238,0.19767229272
ACH-000243,0.126990527476
ACH-000244,0.295534571215
ACH-000246,0.301927499587
ACH-000248,0.034507693314400005
ACH-000250,0.11269710213400001
ACH-000251,0.330468805441
ACH-000253,0.122407260329
ACH-000255,0.141583825636
ACH-000256,0.0569710926119
ACH-000257,0.09567796751129999
ACH-000258,0.304662665507
ACH-000259,0.13915416081499998
ACH-000260,0.125402667775
ACH-000261,0.238716913655
ACH-000262,0.047891416799400004
ACH-000263,-0.517369879798
ACH-000264,0.143716157468
ACH-000265,0.0573575678842
ACH-000266,0.09890457557669999
ACH-000272,0.139960778179
ACH-000273,0.0607759502839
ACH-000274,0.247481029799
ACH-000277,-0.0922899112515
ACH-000278,0.0688944010102
ACH-000279,0.13481269012900002
