,TRIML2 (205860)
ACH-000004,0.033405712485
ACH-000007,0.125573659256
ACH-000009,-0.00573246403472
ACH-000011,-0.04387928185980001
ACH-000012,-0.0026566081975900003
ACH-000013,0.12101617645
ACH-000014,0.149230412171
ACH-000015,-0.0718366634001
ACH-000017,0.149000911234
ACH-000018,0.15514805660800002
ACH-000019,0.08488980095799999
ACH-000021,0.150906595455
ACH-000022,0.09703266823550001
ACH-000025,0.0040724697890400004
ACH-000028,0.19838319282900002
ACH-000030,0.017695848597599997
ACH-000035,0.0655473392316
ACH-000036,0.046512344961400005
ACH-000037,0.259213551209
ACH-000039,-0.156541946327
ACH-000040,-0.07477629094810001
ACH-000041,-0.038190203634900007
ACH-000042,0.161624199094
ACH-000045,0.219514430587
ACH-000047,0.0152872680502
ACH-000052,0.203828253436
ACH-000053,-0.0395214989536
ACH-000054,0.0749606040982
ACH-000055,-0.00867665525451
ACH-000060,-0.0222895177345
ACH-000067,0.043652125729800005
ACH-000070,0.10741211768200001
ACH-000075,0.0874779297548
ACH-000078,0.078919654649
ACH-000082,0.13639336490499998
ACH-000085,-0.23410538659299998
ACH-000086,-0.0135864474632
ACH-000087,0.25782703291700004
ACH-000092,-0.024879636394899998
ACH-000095,-0.010938429897200001
ACH-000097,0.0157817513284
ACH-000098,0.182847738717
ACH-000099,-0.11693873767200001
ACH-000108,0.0953184182062
ACH-000113,-0.06575381435460001
ACH-000115,0.0881647271499
ACH-000116,0.110461692295
ACH-000118,0.0518873792797
ACH-000120,0.0555114429692
ACH-000123,0.0008890306323239999
ACH-000127,0.133295456338
ACH-000128,0.0631034130265
ACH-000132,0.00528145780899
ACH-000133,0.20788097124699997
ACH-000137,0.19620913481600002
ACH-000138,0.174550067431
ACH-000142,0.253724317802
ACH-000143,0.08199439575919999
ACH-000146,0.00550563168754
ACH-000148,-0.004563385219319999
ACH-000150,0.09933336225139999
ACH-000152,0.0507603400446
ACH-000153,0.131406673665
ACH-000159,0.183640412364
ACH-000160,-0.04584590394449999
ACH-000163,0.291778589423
ACH-000167,0.219325152383
ACH-000168,0.0489589745486
ACH-000169,0.113779986052
ACH-000178,-4.78798827319e-05
ACH-000182,-0.0362664244515
ACH-000183,0.06644663379850001
ACH-000188,-0.0392360281426
ACH-000189,0.130375432348
ACH-000190,-0.0761221302201
ACH-000198,0.0797838888738
ACH-000204,0.23711561934300002
ACH-000206,0.0393308591955
ACH-000207,0.24313720193100002
ACH-000211,0.09121771961439999
ACH-000215,-0.016205630313
ACH-000221,0.13745186779000002
ACH-000222,0.251000651154
ACH-000223,0.0282534849583
ACH-000226,0.118534498689
ACH-000227,-0.0602341820757
ACH-000228,0.0123219242698
ACH-000231,0.154584669501
ACH-000232,0.00910159496434
ACH-000233,0.11222234143
ACH-000234,-0.00821577209859
ACH-000235,0.0803498571583
ACH-000237,0.0381721549118
ACH-000238,-0.0249755723281
ACH-000243,0.152128916374
ACH-000244,0.36889562936
ACH-000246,0.0569252257322
ACH-000248,-0.08709813802680001
ACH-000250,0.0170803692425
ACH-000251,-0.0365429319682
ACH-000253,0.07808475055089999
ACH-000255,-0.0036624557545
ACH-000256,0.0663134891881
ACH-000257,-0.04676470178230001
ACH-000258,-0.25882382313499996
ACH-000259,0.07853083469989999
ACH-000260,0.0680240914016
ACH-000261,0.11213865037000001
ACH-000262,0.30636527806200003
ACH-000263,-0.23664180656800002
ACH-000264,0.114505227455
ACH-000265,-0.018124120982500002
ACH-000266,0.0201248551993
ACH-000272,0.0969964267795
ACH-000273,0.060084138569300005
ACH-000274,-0.0559205275421
ACH-000277,-0.0780966933942
ACH-000278,0.06653868976430001
ACH-000279,0.0147578479865
ACH-000280,-0.04242114585
ACH-000281,0.00781290209431
ACH-000288,0.139427506022
ACH-000291,0.053601359548899996
ACH-000293,0.11128250175599999
ACH-000294,-0.0281970456945
ACH-000295,0.0856073049853
ACH-000296,-0.07552043633569999
ACH-000302,0.155745320714
ACH-000304,0.198767253522
ACH-000307,-0.0691610963459
ACH-000308,0.0441563017607
ACH-000310,-0.21783314089400002
ACH-000311,-0.012021303111100001
ACH-000312,0.0576989159271
ACH-000315,0.296094759217
ACH-000316,0.08742675163139998
ACH-000317,0.058058974023799996
ACH-000318,-0.0161510636785
ACH-000319,-0.0644279315181
ACH-000320,0.160781887533
ACH-000322,0.19368541460799998
ACH-000323,0.0930983556495
ACH-000324,-0.06823511480399999
ACH-000329,-0.015034589878799999
ACH-000330,0.0685103349246
ACH-000331,0.174972482447
ACH-000332,0.09291054800989998
ACH-000334,0.22018666098499998
ACH-000335,0.16766316286
ACH-000336,0.0444193293121
