,CCT2 (10576)
ACH-000407,-1.2362937983700002
ACH-000408,-1.18354724019
ACH-000410,-1.03715991166
ACH-000411,-1.13365101354
ACH-000414,-1.24580128964
ACH-000415,-1.0734536906899999
ACH-000416,-1.29939968399
ACH-000420,-1.25471685794
ACH-000421,-1.12434916564
ACH-000424,-1.3211398739700002
ACH-000425,-1.21851578513
ACH-000426,-1.3858264507299998
ACH-000427,-1.1867271379200002
ACH-000433,-1.40404234707
ACH-000436,-1.31319591683
ACH-000444,-1.4476253185699999
ACH-000445,-1.2064843392
ACH-000448,-1.5213354843
ACH-000450,-0.995257035035
ACH-000452,-1.16014544431
ACH-000454,-1.40644945562
ACH-000458,-1.1432498372600002
ACH-000459,-0.790440376697
ACH-000460,-1.17701635763
ACH-000461,-1.3727675677200002
ACH-000463,-1.12910400483
ACH-000464,-1.30745404701
ACH-000466,-1.26276545112
ACH-000467,-1.4364986825600001
ACH-000468,-1.67523238592
ACH-000469,-1.2081149789799999
ACH-000470,-1.46352810926
ACH-000471,-1.1559274857100001
ACH-000472,-1.62515769765
ACH-000473,-1.43153660644
ACH-000475,-1.21442258923
ACH-000476,-1.52554235317
ACH-000477,-1.15274727878
ACH-000480,-0.9657810437180001
ACH-000481,-1.3520525584799998
ACH-000483,-1.23102369175
ACH-000484,-1.30223994286
ACH-000485,-1.54643153131
ACH-000486,-1.1781730240600001
ACH-000487,-1.25228250528
ACH-000488,-1.19564739876
ACH-000490,-1.2564395671700002
ACH-000491,-1.4629780680000002
ACH-000495,-1.12753552886
ACH-000496,-1.2075893071600001
ACH-000499,-1.3746166869
ACH-000500,-2.14756210069
ACH-000502,-1.25921755294
ACH-000503,-1.30613775922
ACH-000505,-1.47109378387
ACH-000507,-1.43363708329
ACH-000510,-1.3706450590600001
ACH-000511,-1.18875728675
ACH-000512,-1.16831283294
ACH-000516,-1.40525170722
ACH-000517,-1.37477894075
ACH-000518,-1.19176619746
ACH-000520,-1.4130511727700001
ACH-000521,-1.4463994294100002
ACH-000522,-1.2403923505299999
ACH-000524,-1.5767355800299998
ACH-000527,-1.09159113225
ACH-000528,-1.1206176716399998
ACH-000537,-1.2764177623200001
ACH-000541,-1.69554362748
ACH-000542,-1.51126252746
ACH-000544,-1.14548015639
ACH-000545,-1.3777755311500002
ACH-000547,-1.14718144291
ACH-000548,-1.3650185784200002
ACH-000549,-1.25255538671
ACH-000550,-1.48276537536
ACH-000552,-1.07794744763
ACH-000556,-1.38780223768
ACH-000557,-1.50139211133
ACH-000570,-1.18034420849
ACH-000571,-1.35023159848
ACH-000573,-1.29593815872
ACH-000576,-1.18880800093
ACH-000580,-1.3508599657499998
ACH-000584,-1.18513124339
ACH-000585,-1.3008078938299998
ACH-000588,-1.23539332092
ACH-000589,-1.19416820037
ACH-000591,-1.4628372171700001
ACH-000593,-1.1941899806
ACH-000600,-1.17659360376
ACH-000601,-1.4895284281
ACH-000604,-1.2545326088700002
ACH-000605,-1.02973614807
ACH-000606,-1.30758141943
ACH-000608,-0.237197472878
ACH-000614,-1.2607848984799999
ACH-000616,-1.56814550849
ACH-000618,-1.11630064256
ACH-000619,-1.28045564427
ACH-000620,-1.2773417992899998
ACH-000621,-1.61865712295
ACH-000622,-1.0
ACH-000623,-1.16018128254
ACH-000624,-1.26439002854
ACH-000627,-1.18076266511
ACH-000630,-1.26530290949
ACH-000632,-1.54391737902
ACH-000633,-1.53617013675
ACH-000637,-1.2078347169299999
ACH-000638,-1.05259776829
ACH-000646,-1.2003921770200001
ACH-000647,-1.39301728586
ACH-000648,-1.2858223148299999
ACH-000649,-1.42872375913
ACH-000651,-1.2737447156200001
ACH-000652,-1.5050850202200001
ACH-000653,-1.2748562846200002
ACH-000657,-1.45981728018
ACH-000658,-1.10949139674
ACH-000661,-1.3903456713
ACH-000662,-0.9570564433769999
ACH-000663,-1.18696301995
ACH-000665,-1.30060800687
ACH-000671,-1.10672605332
ACH-000673,-1.3305137766
ACH-000676,-1.2611935118100002
ACH-000677,-1.3888577296899998
ACH-000681,-1.34709630285
ACH-000682,-1.37057895655
ACH-000683,-1.4144699365
ACH-000684,-1.27863694373
ACH-000688,-1.6651644655700002
ACH-000693,-1.3405981461
ACH-000694,-1.13777583643
ACH-000695,-1.12039117934
ACH-000696,-1.2499558608499999
ACH-000697,-1.4223169283700001
ACH-000699,-1.54644629807
ACH-000701,-1.34302974223
ACH-000706,-1.37550645218
ACH-000711,-1.0968431137299999
ACH-000713,-1.29286645503
ACH-000714,-1.1393177187399999
ACH-000718,-1.57490739079
ACH-000720,-1.34086453576
ACH-000721,-1.41750540321
ACH-000724,-1.7051736937
ACH-000725,-1.7832076854099999
ACH-000732,-1.2138171600499998
ACH-000734,-1.33485813251
ACH-000735,-1.25693173487
ACH-000736,-1.32478588708
ACH-000738,-1.28066698278
ACH-000746,-1.22052975127
ACH-000747,-1.25348314859
ACH-000748,-1.4093332744100002
ACH-000753,-1.26618529534
ACH-000756,-1.48920044286
ACH-000757,-1.40079756993
ACH-000758,-1.172367677
ACH-000760,-1.19786018946
ACH-000763,-1.15911730625
ACH-000764,-1.36036010637
ACH-000765,-1.4565524943500001
ACH-000766,-1.27328086157
ACH-000767,-1.38342469021
ACH-000768,-1.4191310999000002
ACH-000769,-1.3362650374200002
ACH-000770,-1.31626700207
ACH-000771,-1.15736612576
ACH-000773,-1.28555374698
ACH-000776,-1.15750076826
ACH-000777,-1.4538633474899998
ACH-000778,-1.71831784086
ACH-000781,-1.13458704639
ACH-000782,-1.3674016634600001
ACH-000783,-1.4934457256799998
ACH-000784,-1.25945945235
ACH-000785,-1.3248420003599999
ACH-000787,-1.14022130662
ACH-000788,-1.2522910440100001
ACH-000791,-1.3217115393
ACH-000792,-1.1782631316399999
ACH-000794,-1.2177099702399998
ACH-000796,-1.5660373978400002
ACH-000799,-1.29548785299
ACH-000800,-1.07299871426
ACH-000802,-1.06970024509
ACH-000804,-1.33311954782
ACH-000805,-1.47772982564
ACH-000809,-1.32395053501
ACH-000810,-0.707824973
ACH-000811,-1.41465541097
ACH-000817,-1.15222237979
ACH-000819,-1.24117381941
ACH-000820,-1.20279112121
ACH-000821,-1.72807007629
ACH-000822,-1.5762374453999999
ACH-000823,-1.1541092085100002
ACH-000824,-1.5237767899799999
ACH-000827,-1.19093968769
ACH-000829,-1.40395762611
ACH-000831,-1.44510876245
ACH-000832,-1.11247795117
ACH-000833,-1.5809197019799999
ACH-000834,-1.39281276115
ACH-000835,-1.2053054613
ACH-000836,-1.55887069232
ACH-000837,-0.997742324218
ACH-000838,-0.905933708801
ACH-000839,-1.00516599825
ACH-000840,-1.41629330629
ACH-000841,-1.12523461268
ACH-000843,-1.21667978593
ACH-000846,-1.3149937307100001
ACH-000847,-1.1084536625599999
ACH-000848,-1.24696441606
ACH-000849,-1.6422433691299998
ACH-000851,-1.1875447455700001
ACH-000855,-1.03088956339
ACH-000856,-1.3328005816600001
ACH-000858,-1.16216991351
ACH-000859,-1.08499350168
ACH-000861,-1.43814838326
ACH-000862,-1.4175808820700002
ACH-000865,-1.27092739552
ACH-000866,-1.08157156585
ACH-000867,-1.33749345793
ACH-000869,-1.51688976932
ACH-000872,-0.976103766478
ACH-000873,-1.19635469056
ACH-000876,-1.3681874626
ACH-000878,-1.54013082432
ACH-000880,-1.2806973109
ACH-000881,-1.37602697552
ACH-000882,-1.32594290759
ACH-000884,-1.19379397508
ACH-000885,-1.2839455839799998
ACH-000887,-1.34453835944
ACH-000888,-1.34529996484
ACH-000889,-1.3814891728999998
ACH-000890,-1.3054292689700002
ACH-000896,-1.3187676825499999
ACH-000898,-1.12726259155
ACH-000900,-1.2832846837
ACH-000901,-1.5209048621799999
ACH-000905,-1.27597421571
ACH-000906,-1.4673478992200002
ACH-000907,-1.18700518418
ACH-000910,-1.55411887368
ACH-000911,-1.28535249567
ACH-000912,-1.1214438790999999
ACH-000913,-1.39504488201
ACH-000915,-1.37462686128
ACH-000916,-0.995550674682
ACH-000917,-1.16117571543
ACH-000921,-1.45205885319
ACH-000924,-1.33503115206
ACH-000926,-1.24441914384
ACH-000928,-1.26782703366
ACH-000929,-0.949579905449
ACH-000932,-1.37530428971
ACH-000935,-1.38027944481
ACH-000936,-1.22012881484
ACH-000937,-1.3607483172900001
ACH-000938,-1.53941340032
ACH-000939,-1.34295768964
ACH-000941,-1.2828157173999999
ACH-000943,-1.19558112461
ACH-000946,-1.1093912294600001
ACH-000947,-1.31943063286
ACH-000948,-1.14905033335
ACH-000950,-1.14082388952
ACH-000953,-1.42764339056
ACH-000957,-0.9681787404700001
ACH-000958,-1.09904250222
ACH-000960,-1.06229997454
ACH-000963,-1.3735157528
ACH-000968,-1.13049730981
ACH-000969,-1.1744018329500001
ACH-000973,-1.36262923662
ACH-000974,-1.1021119135700002
ACH-000975,-1.44485204836
ACH-000976,-1.3229566179
ACH-000978,-1.3399917085700002
ACH-000980,-1.31491318989
ACH-000984,-1.44898721764
ACH-000986,-1.25037031317
ACH-000988,-1.3282375281999999
ACH-000993,-1.3348670660700002
ACH-000994,-1.33392618922
ACH-000996,-1.32170970858
ACH-001001,-1.5223925866499999
ACH-001020,-1.5200986586899998
ACH-001028,-1.4674044076100001
ACH-001031,-1.1921295834299999
ACH-001038,-1.5185555023100001
ACH-001048,-1.21546418271
ACH-001050,-1.38770351619
ACH-001053,-1.26369917695
ACH-001054,-1.09206787786
ACH-001061,-1.33506457613
ACH-001067,-1.2329291984200001
ACH-001075,-1.01408359123
ACH-001096,-1.69983402218
ACH-001128,-1.74271004773
ACH-001134,-1.38841082206
ACH-001151,-1.4128266639899998
ACH-001163,-1.44981948957
ACH-001164,-1.56929738159
ACH-001173,-1.46223542988
ACH-001183,-1.3029837552799999
ACH-001184,-1.1043782635500001
ACH-001190,-1.34168274514
ACH-001192,-1.24844976774
ACH-001193,-1.76652436465
ACH-001196,-0.652356176097
ACH-001197,-1.47609454031
ACH-001205,-1.46816650225
ACH-001211,-1.36508366588
ACH-001212,-0.939781892293
ACH-001228,-1.4267989078499999
ACH-001232,-1.1382838258
ACH-001239,-1.29628939002
ACH-001274,-1.5489119308000001
ACH-001275,-1.33614599465
ACH-001277,-1.29316579975
ACH-001278,-1.17548931916
ACH-001280,-1.0923666275200001
ACH-001283,-1.21365448665
ACH-001289,-1.2812768484700001
ACH-001295,-1.438904811
ACH-001300,-1.23927788448
ACH-001301,-1.13630977596
ACH-001302,-1.25759244713
ACH-001303,-1.1141177126200001
ACH-001306,-1.31066811063
ACH-001318,-1.08157575895
ACH-001322,-1.0344225913
ACH-001328,-1.46737811625
ACH-001332,-1.27115769214
ACH-001333,-1.19876682416
ACH-001336,-1.18920672861
ACH-001340,-1.1909368660700002
ACH-001346,-1.19271732761
ACH-001353,-1.3428799123299997
ACH-001354,-1.2458678673399999
ACH-001367,-1.07419026336
ACH-001368,-1.1266477779100001
ACH-001374,-1.36202783463
ACH-001375,-1.18691292872
ACH-001377,-1.27526444483
ACH-001380,-1.36251651257
ACH-001391,-1.56130745161
ACH-001407,-1.3998252162399998
ACH-001408,-1.3314487931999999
ACH-001413,-1.10307957695
ACH-001430,-1.08100985582
ACH-001431,-1.24863111631
ACH-001450,-1.3661540027099999
ACH-001496,-1.57061786537
ACH-001500,-1.3964715658000002
ACH-001521,-0.9067184901279999
ACH-001523,-1.36073122636
ACH-001532,-1.23888192853
ACH-001536,-1.25504484391
ACH-001550,-1.32755712253
ACH-001552,-1.55064192176
ACH-001554,-1.23338894412
ACH-001645,-1.2461677724200002
ACH-001654,-1.286294043
ACH-001715,-1.1706890459200001
ACH-001735,-1.3626594271999999
ACH-001736,-1.07385728968
ACH-001737,-1.63944335058
ACH-001740,-1.27097383248
ACH-001745,-1.11279801976
ACH-001750,-1.18489999787
ACH-001765,-1.3873448709099998
ACH-001956,-1.27731738419
ACH-001957,-1.36937618901
