,KNOP1 (400506)
ACH-000004,0.10197017700300001
ACH-000007,0.28024443345600003
ACH-000009,0.27321164151
ACH-000011,0.316952392934
ACH-000012,0.18581795079
ACH-000013,0.105744656737
ACH-000014,0.28748599239
ACH-000015,0.07688429370310002
ACH-000017,0.051141769665
ACH-000018,0.034599133764400006
ACH-000019,0.184875471104
ACH-000021,0.253749022086
ACH-000022,-0.057537377700399996
ACH-000025,0.205514001783
ACH-000028,0.197962063633
ACH-000030,0.180562132747
ACH-000035,0.15376259704
ACH-000036,0.226026051864
ACH-000037,0.314524711339
ACH-000039,-0.0297427962493
ACH-000040,0.06927638007010001
ACH-000041,0.0727885730627
ACH-000042,0.158882623321
ACH-000045,0.377636324115
ACH-000047,0.20755768093
ACH-000052,0.153523832342
ACH-000053,0.269916766384
ACH-000054,0.19476541950399998
ACH-000055,0.283292925329
ACH-000060,0.26800090906999996
ACH-000067,0.162701405529
ACH-000070,0.27019321611499997
ACH-000075,0.26449563237
ACH-000078,0.17431705022900001
ACH-000082,0.296798797504
ACH-000085,0.0732552110468
ACH-000086,0.212228451883
ACH-000087,0.22972643171799997
ACH-000092,0.10133902023600001
ACH-000095,0.17171100780499998
ACH-000097,0.154972271717
ACH-000098,0.0753141181385
ACH-000099,0.260503549578
ACH-000108,0.218213936185
ACH-000113,0.15145221415
ACH-000115,0.120250126012
ACH-000116,0.214154655896
ACH-000118,0.221897575133
ACH-000120,0.11373749841900001
ACH-000123,0.17534831727000003
ACH-000127,0.168986651358
ACH-000128,0.19938916822
ACH-000132,0.200738778285
ACH-000133,0.148434062678
ACH-000137,0.101311106491
ACH-000138,0.259205848948
ACH-000142,0.0250780664152
ACH-000143,0.169089727956
ACH-000146,0.213352396025
ACH-000148,0.196966294068
ACH-000150,0.24445402694200002
ACH-000152,0.38318738222800003
ACH-000153,0.15065728018400001
ACH-000159,0.18589135394
ACH-000160,0.27002974670200003
ACH-000163,0.28181255511
ACH-000167,0.262342671538
ACH-000168,-0.0013127050002599999
ACH-000169,0.287250702467
ACH-000178,0.21754047655099998
ACH-000182,0.185695171455
ACH-000183,0.121594255043
ACH-000188,0.265141196088
ACH-000189,0.11739342453500001
ACH-000190,0.192232987578
ACH-000198,0.226809841994
ACH-000204,0.09758039691289999
ACH-000206,-0.0183424018491
ACH-000207,-0.12276260166
ACH-000211,0.297191198274
ACH-000215,0.182906556124
ACH-000221,0.119016142779
ACH-000222,0.0315397459165
ACH-000223,0.207077215198
ACH-000226,0.279477400519
ACH-000227,0.289984352062
ACH-000228,0.11665260784399999
ACH-000231,0.127158518049
ACH-000232,0.15703868324
ACH-000233,0.122493931513
ACH-000234,0.355990335745
ACH-000235,0.106216754855
ACH-000237,0.104222162984
ACH-000238,0.17605175808600002
ACH-000243,0.128184710335
ACH-000244,0.212860244379
ACH-000246,0.399436556121
ACH-000248,0.146432444614
ACH-000250,0.19755955264800001
ACH-000251,0.15345162729
ACH-000253,0.253229772942
ACH-000255,0.18115538454
ACH-000256,0.185053169768
ACH-000257,0.17032542147
ACH-000258,0.270358364866
ACH-000259,0.142856726427
ACH-000260,0.20551780165800002
ACH-000261,0.196220905538
ACH-000262,0.0983702338383
ACH-000263,0.153489387289
