,MME (4311)
ACH-000004,0.122316588515
ACH-000007,-0.106852193971
ACH-000009,0.150773542422
ACH-000011,-0.0798329991072
ACH-000012,-0.015563018087500002
ACH-000013,0.0193071379074
ACH-000014,0.227272881901
ACH-000015,-0.0303646945254
ACH-000017,0.105559745387
ACH-000018,-0.12475942520500001
ACH-000019,-0.131724638874
ACH-000021,0.0288221701936
ACH-000022,-0.0777163097658
ACH-000025,-0.0714036446787
ACH-000028,-0.141938017247
ACH-000030,0.0988717298212
ACH-000035,-0.152296612337
ACH-000036,-0.0643274427075
ACH-000037,0.164577347455
ACH-000039,0.0489499045769
ACH-000040,-0.025925228059
ACH-000041,-0.024341036088400003
ACH-000042,0.161290489713
ACH-000045,-0.0122173767484
ACH-000047,0.0646562984591
ACH-000052,0.132806333219
ACH-000053,0.110647591657
ACH-000054,-0.126476685113
ACH-000055,-0.0832936181656
ACH-000060,-0.116074216392
ACH-000067,-0.272402734345
ACH-000070,-0.370217251862
ACH-000075,-0.10445558883
ACH-000078,0.057109598114700004
ACH-000082,0.019713252353
ACH-000085,0.09936704764429999
ACH-000086,0.051300506762499996
ACH-000087,-0.11539195547499999
ACH-000092,-0.029355283450199998
ACH-000095,0.0101573734434
ACH-000097,-0.0321305591981
ACH-000098,0.0321587944653
ACH-000099,0.11011141545900001
ACH-000108,-0.0692673584145
ACH-000113,0.0839340706326
ACH-000115,-0.209971584411
ACH-000116,-0.122788794178
ACH-000118,0.103023624381
ACH-000120,0.058642399549599995
ACH-000123,-0.013044394405399999
ACH-000127,-0.011866673399700002
ACH-000128,-0.0432021425564
ACH-000132,-0.0480758399346
ACH-000133,-0.0299721714215
ACH-000137,0.050835100369499994
ACH-000138,0.141378245426
ACH-000142,0.219360995581
ACH-000143,-0.0237364793854
ACH-000146,-0.0540133444157
ACH-000148,0.0316224608447
ACH-000150,0.00502745506912
ACH-000152,0.0857467557357
ACH-000153,0.36866653094499996
ACH-000159,-0.0263018993458
ACH-000160,-0.12196899632699999
ACH-000163,-0.023984737601200002
ACH-000167,0.23004499458500002
ACH-000168,-0.202891878159
ACH-000169,-0.0010853661363800001
ACH-000178,0.07420411079610001
ACH-000182,0.07807304009339999
ACH-000183,0.0589835992948
ACH-000188,0.032130825178400005
ACH-000189,-0.11850549362500001
ACH-000190,-0.269102528845
ACH-000198,-0.0581448389448
ACH-000204,-0.20763979721099998
ACH-000206,-0.0256666419416
ACH-000207,0.259392209798
ACH-000211,-0.116675283145
ACH-000215,0.039663815388800004
ACH-000221,-0.277864759555
ACH-000222,0.232759465967
ACH-000223,0.11777929327
ACH-000226,0.049225819531800004
ACH-000227,0.120811939562
ACH-000228,-0.023183975740799997
ACH-000231,-0.0137028697115
ACH-000232,-0.040558061681499995
ACH-000233,-0.05694569450119999
ACH-000234,-0.226335307335
ACH-000235,-0.018135791137400003
ACH-000237,0.0498938427663
ACH-000238,0.22098544371999998
ACH-000243,0.0640062923356
ACH-000244,0.22178451322099998
ACH-000246,-0.07374983576060001
ACH-000248,-0.08535153984930001
ACH-000250,-0.048384019008599996
ACH-000251,-0.145838393428
ACH-000253,0.041713837986300004
ACH-000255,0.0101801020496
ACH-000256,0.0104191005627
ACH-000257,0.270900906441
ACH-000258,0.0754887095095
ACH-000259,0.130732727737
ACH-000260,-0.034461825249900005
ACH-000261,-0.0814279865938
ACH-000262,-0.0644199757691
ACH-000263,-0.321255001892
ACH-000264,0.0384177957028
ACH-000265,0.0578318127649
ACH-000266,-0.00218384575129
ACH-000272,-0.183616848941
ACH-000273,-0.0901242121776
ACH-000274,-0.04384855821190001
ACH-000277,-0.190474504593
ACH-000278,0.0738661094168
ACH-000279,-0.059951897448500005
ACH-000280,0.0790963295692
ACH-000281,0.22492708391
ACH-000288,0.0141473159027
ACH-000291,0.000686306550655
ACH-000293,0.023344495967200004
ACH-000294,0.00636392207192
ACH-000295,0.0822413076072
ACH-000296,0.129809302118
ACH-000302,0.039376490547300004
ACH-000304,-0.242875491829
ACH-000307,0.0471421313249
ACH-000308,0.18668338708299997
ACH-000310,0.012785733609200002
ACH-000311,0.196511569674
ACH-000312,0.196708831745
ACH-000315,0.0377925340315
ACH-000316,0.129243593547
ACH-000317,-0.101464991807
ACH-000318,-0.00173677284627
ACH-000319,-0.0019262339096199998
ACH-000320,0.186861091322
ACH-000322,0.047434891703000005
ACH-000323,-0.0186247155759
ACH-000324,-0.0326713218748
ACH-000329,-0.0344332792753
ACH-000330,-0.138018464446
ACH-000331,-0.0845424676155
ACH-000332,0.0433548631107
ACH-000334,0.18132237514000002
ACH-000335,-0.0404866327969
ACH-000336,0.19963481124000002
ACH-000337,-0.164197116128
ACH-000339,-0.0676497205404
ACH-000341,0.224949292664
ACH-000348,-0.0590749617254
ACH-000350,0.04770641985830001
ACH-000352,-0.0194176127138
ACH-000356,0.226540255547
ACH-000361,0.173074933997
ACH-000362,0.0324683336035
ACH-000363,0.07128104634549999
ACH-000364,-0.023626966527100002
ACH-000365,-0.14059860948300001
ACH-000366,0.128958418966
ACH-000368,0.0829792076851
ACH-000374,0.015147458792000001
ACH-000375,-0.003067963728
ACH-000376,-0.037818607556699996
ACH-000381,-0.120596723616
ACH-000383,-0.11046153849099999
ACH-000387,0.0881248865656
ACH-000389,-0.167188200154
ACH-000390,-0.109810411426
ACH-000393,0.08921020125040001
ACH-000395,-0.0008387267054450001
ACH-000397,-0.08952581828569998
ACH-000401,0.244556013491
ACH-000402,-0.134322964529
ACH-000403,-0.0455022064284
ACH-000404,-0.259048203712
ACH-000406,0.057463484937100004
ACH-000407,0.0352447217227
ACH-000408,-0.0179594640477
ACH-000410,-0.048938646945400004
ACH-000411,-0.26761060407299997
ACH-000414,0.030652327675700003
ACH-000415,0.020325610485400002
ACH-000416,0.0367211240058
ACH-000420,-0.0316022723999
ACH-000421,-0.0189676005648
ACH-000424,-0.026509139648599998
ACH-000425,0.08572703122189998
ACH-000426,0.0750472605797
ACH-000427,0.135414583148
ACH-000433,0.0722040771997
ACH-000436,-0.225771911637
ACH-000444,-0.010023057709299999
ACH-000445,-0.09466447975160001
ACH-000448,-0.0728587544221
ACH-000450,-0.0826760447754
ACH-000452,0.0568240328088
ACH-000454,-0.0590371033041
ACH-000458,0.0205433269705
ACH-000459,-0.13451241844
ACH-000460,-0.14512685332
ACH-000461,0.207305509333
ACH-000463,-0.0773527250626
ACH-000464,-0.110459838799
ACH-000466,-0.0438605402618
ACH-000467,-0.0399748247456
ACH-000468,-0.038966536009
ACH-000469,0.0740929049983
ACH-000470,-0.13732534075
ACH-000471,-0.224269096514
ACH-000472,-0.0204306497084
ACH-000473,0.050836306079699994
ACH-000475,-0.0023100580192500003
ACH-000476,-0.16496130714
ACH-000477,0.063606316703
ACH-000480,0.19250440064399998
ACH-000481,-0.21953659847100002
ACH-000483,-0.274815935207
ACH-000484,0.0770201446705
ACH-000485,-0.0816635962237
ACH-000486,-0.09934396692500001
ACH-000487,0.17650348521499998
ACH-000488,0.0235480482887
ACH-000490,0.135707743871
ACH-000491,0.11272435152799999
ACH-000495,-0.115589827748
ACH-000496,0.0460144223994
ACH-000499,0.0141201629483
ACH-000500,0.289192358789
ACH-000502,0.0510026692594
ACH-000503,0.166704686525
ACH-000505,0.0366558679301
ACH-000507,-0.10015304543400001
ACH-000510,0.075853579344
ACH-000511,-0.00603487967839
ACH-000512,0.112670059794
ACH-000516,-0.057362072893300003
ACH-000517,0.01421017638
ACH-000518,-0.0008529326211589999
ACH-000520,-0.020871035333200002
ACH-000521,0.09131977018120001
ACH-000522,-0.0599258272652
ACH-000524,0.0859308686346
ACH-000527,-0.0705246951238
ACH-000528,-0.0889973119024
ACH-000537,0.000849747125641
ACH-000541,0.028970376422
ACH-000542,-0.02986173396
ACH-000544,0.00422882447344
ACH-000545,-0.106151743294
ACH-000547,-0.37574990399499997
ACH-000548,-0.026154700043200002
ACH-000549,0.0384088810171
ACH-000550,0.109102920629
ACH-000552,-0.0460445843057
ACH-000556,0.08108006491860001
ACH-000557,-0.173713404601
ACH-000570,0.00729820456396
ACH-000571,0.0108182589168
ACH-000573,0.156347915066
ACH-000576,-0.0659814925247
ACH-000580,-0.00785280959703
ACH-000584,-0.0693705562137
ACH-000585,-0.118202436711
ACH-000588,0.0352402547723
ACH-000589,0.05232408979309999
ACH-000591,0.321448504189
ACH-000593,-0.03955951875
ACH-000600,0.0400821462277
ACH-000601,0.0309238859288
ACH-000604,0.022370108549299998
ACH-000605,0.0500906805997
ACH-000606,0.10937507136499999
ACH-000608,-0.027190856075499998
ACH-000614,0.359126070338
ACH-000616,-0.0030446735825300003
ACH-000618,-0.00931502512603
ACH-000619,-0.22542138423099997
ACH-000620,-0.079204193288
ACH-000621,0.0836230788884
ACH-000622,0.007181911602649999
ACH-000623,0.09516324828350001
ACH-000624,0.0441009296584
ACH-000627,0.028318784054200002
ACH-000630,-0.10208810725999999
ACH-000632,-0.067679054375
ACH-000633,-0.0846150815222
ACH-000637,0.0578935790108
ACH-000638,0.030755775839
