,IGF2BP1 (10642)
ACH-000004,-0.125353546061
ACH-000007,-0.0145433043933
ACH-000009,-0.578223215742
ACH-000011,0.0478709691317
ACH-000012,-0.07640517679489998
ACH-000013,-0.0313947356783
ACH-000014,-0.166046623677
ACH-000015,-0.320450274823
ACH-000017,-0.0474733299966
ACH-000018,-0.019130778889099996
ACH-000019,-0.201770405062
ACH-000021,-0.130377601013
ACH-000022,-0.06338579711709999
ACH-000025,-0.0657387627251
ACH-000028,-0.0989670413214
ACH-000030,-0.151757796883
ACH-000035,-0.192752265633
ACH-000036,0.00931759060902
ACH-000037,-0.179316949335
ACH-000039,-0.43195506719099996
ACH-000040,-0.09293010666570001
ACH-000041,-0.66667295063
ACH-000042,-0.216758744783
ACH-000045,-0.21311989933800002
ACH-000047,-0.208052770958
ACH-000052,-0.25901557712699996
ACH-000053,0.0297237016599
ACH-000054,-0.17823516726500002
ACH-000055,-0.20872461070700002
ACH-000060,-0.0457907653705
ACH-000067,0.0982573331746
ACH-000070,0.08698723671330001
ACH-000075,0.20507067013
ACH-000078,-0.53095651813
ACH-000082,-0.11117570352600001
ACH-000085,0.0824832366143
ACH-000086,-0.267259844026
ACH-000087,-0.5285296165519999
ACH-000092,-0.130218038165
ACH-000095,-0.43681405054399997
ACH-000097,-0.08315538038369999
ACH-000098,-0.036324452907300006
ACH-000099,-0.857790088406
ACH-000108,-0.137360225073
ACH-000113,-0.0667410835793
ACH-000115,-0.137175471943
ACH-000116,-0.0653711015711
ACH-000118,-0.00750604134449
ACH-000120,-0.247770577766
ACH-000123,-0.019167023801099997
ACH-000127,-0.110451819462
ACH-000128,-0.0924484259575
ACH-000132,-0.037621934259000005
ACH-000133,-0.042731843957699994
ACH-000137,0.023416670218
ACH-000138,-0.206635307229
ACH-000142,-0.0571760695773
ACH-000143,-0.026684902220900003
ACH-000146,-0.107402233204
ACH-000148,-0.0196073054301
ACH-000150,-0.036973403728
ACH-000152,-0.0003716355066640001
ACH-000153,-0.0156948960836
ACH-000159,0.03239578833
ACH-000160,-0.212240799719
ACH-000163,-0.20701000388000002
ACH-000167,0.322147605662
ACH-000168,-0.334386789974
ACH-000169,-0.25551959246399997
ACH-000178,-0.0720535975098
ACH-000182,-0.16474437252000002
ACH-000183,-0.205002492112
ACH-000188,-0.12167616969900001
ACH-000189,0.216245835608
ACH-000190,-0.042501644614900004
ACH-000198,-0.0733828324703
ACH-000204,-0.125904686164
ACH-000206,-0.06215061963690001
ACH-000207,-0.176106686461
ACH-000211,-0.19507281920000002
ACH-000215,-0.0992930805872
ACH-000221,-0.291560542305
ACH-000222,0.110236548652
ACH-000223,-0.0686358086032
ACH-000226,-0.07893903830839999
ACH-000227,-0.254191640193
ACH-000228,-0.199702408786
ACH-000231,-0.137980947405
ACH-000232,0.0402124556212
ACH-000233,-0.0285314855343
ACH-000234,-0.0054948236826300005
ACH-000235,-0.07189643830839999
ACH-000237,-0.09299556951539999
ACH-000238,-0.28790759472800004
ACH-000243,-0.0497044066975
ACH-000244,0.0739210683485
ACH-000246,0.0184004975895
ACH-000248,-0.158011790373
ACH-000250,-0.138357097697
ACH-000251,-0.147843651675
ACH-000253,-0.0181957894633
ACH-000255,-0.0709940700587
ACH-000256,-0.10697205323799999
ACH-000257,0.0342663993286
ACH-000258,0.032968410542000004
ACH-000259,-0.678409691921
ACH-000260,0.0432441748104
ACH-000261,-0.0771593438442
ACH-000262,-0.0557724328482
ACH-000263,-0.272516162603
ACH-000264,-0.246893755448
ACH-000265,-0.0396435973074
ACH-000266,-0.017682813862299997
