,RFC4 (5984)
ACH-000004,-0.700145729716
ACH-000007,-0.512774601748
ACH-000009,-0.85596242693
ACH-000011,-0.492322010969
ACH-000012,-0.91280163562
ACH-000013,-0.614117410111
ACH-000014,-0.711090108613
ACH-000015,-0.695700767653
ACH-000017,-0.614613037522
ACH-000018,-0.663593788022
ACH-000019,-0.673668886071
ACH-000021,-0.798813201818
ACH-000022,-0.526170521573
ACH-000025,-0.572054095206
ACH-000028,-0.584874010959
ACH-000030,-0.607492932046
ACH-000035,-0.700974797172
ACH-000036,-0.700569032075
ACH-000037,-0.122190446025
ACH-000039,-0.893754913978
ACH-000040,-0.606486420306
ACH-000041,-0.9464562628659999
ACH-000042,-0.523087199934
ACH-000045,-0.700332904796
ACH-000047,-0.638636233968
ACH-000052,-0.815745526939
ACH-000053,-0.863751405935
ACH-000054,-0.6363208679460001
ACH-000055,-0.606604046062
ACH-000060,-0.807172079477
ACH-000067,-0.664779500265
ACH-000070,-0.638329817226
ACH-000075,-0.619865020201
ACH-000078,-0.600106283021
ACH-000082,-0.787229166048
ACH-000085,-0.703974072614
ACH-000086,-0.8266207777619999
ACH-000087,-0.8099384950380001
ACH-000092,-0.7393630784649999
ACH-000095,-0.805183867489
ACH-000097,-0.584973223332
ACH-000098,-0.6735561739270001
ACH-000099,-0.613200197828
ACH-000108,-0.957475617518
ACH-000113,-0.665021822354
ACH-000115,-0.5894139915709999
ACH-000116,-0.601290466101
ACH-000118,-0.683985700659
ACH-000120,-0.7382247310160001
ACH-000123,-0.705072558924
ACH-000127,-0.648897217832
ACH-000128,-1.31943279423
ACH-000132,-0.7595977842720001
ACH-000133,-0.6635408311550001
ACH-000137,-0.6104865835109999
ACH-000138,-0.626404654064
ACH-000142,-0.6296716308120001
ACH-000143,-0.28379332360599996
ACH-000146,-0.8110538308859999
ACH-000148,-0.529691779569
ACH-000150,-0.834725341574
ACH-000152,-0.401572502817
ACH-000153,-0.50119222313
ACH-000159,-0.6994399257960001
ACH-000160,-0.818345704586
ACH-000163,-0.411273852786
ACH-000167,-0.629072589833
ACH-000168,-0.636022571473
ACH-000169,-0.646796012164
ACH-000178,-0.795673307051
ACH-000182,-0.39289850031199997
ACH-000183,-0.431412768275
ACH-000188,-0.653861247929
ACH-000189,-0.425373626841
ACH-000190,-0.694008495268
ACH-000198,-0.69357003286
ACH-000204,-0.631279711373
ACH-000206,-0.9978839831849999
ACH-000207,-0.8319027368170001
ACH-000211,-0.717913899147
ACH-000215,-0.764546241667
ACH-000221,-0.916993004404
ACH-000222,-0.8017460108140001
ACH-000223,-0.7074306063570001
ACH-000226,-0.58692165277
ACH-000227,-1.21726552781
ACH-000228,-0.999010848038
ACH-000231,-0.892001552623
ACH-000232,-0.576354520411
ACH-000233,-0.5608772097110001
ACH-000234,-0.677219786212
ACH-000235,-0.8528163880670001
ACH-000237,-0.6244834962960001
ACH-000238,-0.57252975123
ACH-000243,-0.987543270086
ACH-000244,-0.436773520306
ACH-000246,-0.718951117966
ACH-000248,-0.586987110867
ACH-000250,-0.8812149672859999
ACH-000251,-0.788904739964
ACH-000253,-0.701181174281
ACH-000255,-0.7564923823720001
ACH-000256,-0.700478278808
ACH-000257,-0.7562290439939999
ACH-000258,-0.457733807188
ACH-000259,-0.7209508959540001
ACH-000260,-0.712499974355
ACH-000261,-0.914374061764
ACH-000262,-0.533881121958
ACH-000263,-0.906402487552
ACH-000264,-1.00312228279
ACH-000265,-0.854268731459
ACH-000266,-0.839790401831
ACH-000272,-1.02425903498
ACH-000273,-0.500004366768
ACH-000274,-0.795070802492
ACH-000277,-0.505239747119
ACH-000278,-0.7658200273899999
ACH-000279,-0.77558704442
ACH-000280,-0.6173572320849999
ACH-000281,-0.663509895442
ACH-000288,-0.732507338011
ACH-000291,-0.709951660053
ACH-000293,-0.7619134475839999
ACH-000294,-0.823932552697
ACH-000295,-0.6500788122760001
ACH-000296,-0.863616564858
ACH-000302,-0.9129037042329999
ACH-000304,-0.372894861377
ACH-000307,-0.729873334743
ACH-000308,-0.517611441335
ACH-000310,-1.1297074010200001
ACH-000311,-0.83107980017
ACH-000312,-0.7550752840999999
ACH-000315,-0.5426792669899999
ACH-000316,-0.5164267182460001
ACH-000317,-0.8357448545209999
ACH-000318,-0.429241944968
ACH-000319,-0.826823192473
ACH-000320,-1.22299029514
ACH-000322,-0.787488024721
ACH-000323,-0.691196800096
ACH-000324,-0.674362960216
ACH-000329,-0.865551084727
ACH-000330,-0.5888044027
ACH-000331,-0.9426845313150001
ACH-000332,-0.763866616584
ACH-000334,-0.61771035684
ACH-000335,-0.7975163018279999
ACH-000336,-0.759521164006
ACH-000337,-0.642075672474
ACH-000339,-0.712975234189
ACH-000341,-0.849695812417
ACH-000348,-0.567318515791
ACH-000350,-0.506617373225
ACH-000352,-0.407851254708
ACH-000356,-0.623420228497
ACH-000361,-1.0525730702399998
ACH-000362,-0.8109613497239999
ACH-000363,-0.7523857405600001
ACH-000364,-0.58375168187
ACH-000365,-0.668440500431
ACH-000366,-0.9501725816500001
ACH-000368,-0.6154468981600001
ACH-000374,-0.7860674661399999
ACH-000375,-0.5661570369219999
ACH-000376,-0.831459225519
ACH-000381,-0.58116630503
ACH-000383,-0.966862941181
ACH-000387,-0.571929813213
ACH-000389,-0.474882952841
ACH-000390,-0.671261407364
ACH-000393,-0.834860298673
ACH-000395,-0.663020927707
ACH-000397,-0.565407759826
ACH-000401,-0.575308934512
ACH-000402,-0.7904752197229999
ACH-000403,-0.617715264606
ACH-000404,-0.667900778529
ACH-000406,-0.66313986202
ACH-000407,-0.85993412841
ACH-000408,-0.376430680285
ACH-000410,-0.90316691096
ACH-000411,-0.728182388238
ACH-000414,-0.938498005114
ACH-000415,-0.556671657008
ACH-000416,-0.7417827407080001
ACH-000420,-0.593978439842
ACH-000421,-0.915906955329
ACH-000424,-0.604546268525
ACH-000425,-0.669136310852
ACH-000426,-0.563495910451
ACH-000427,-0.507129390873
ACH-000433,-0.7811988358040001
ACH-000436,-0.6817138568179999
ACH-000444,-0.7296119618960001
ACH-000445,-0.581824651182
ACH-000448,-0.77554782441
ACH-000450,-0.510919278649
ACH-000452,-0.506443090201
ACH-000454,-0.43294959337
ACH-000458,-0.579142141088
