,SUB1 (10923)
ACH-000004,-0.10424542889699999
ACH-000007,-0.00446557055806
ACH-000009,-0.30388932255600004
ACH-000011,-0.162586334187
ACH-000012,-0.23780821215300002
ACH-000013,-0.0699297709053
ACH-000014,-0.139689085203
ACH-000015,0.14493561589600001
ACH-000017,-0.11729272613399999
ACH-000018,-0.00222707489757
ACH-000019,-0.252577036048
ACH-000021,0.0863805462421
ACH-000022,-0.0709231328873
ACH-000025,0.23075505962499998
ACH-000028,-0.094095231508
ACH-000030,0.045005875125599996
ACH-000035,-0.053511109106300005
ACH-000036,-0.19179424609499998
ACH-000037,-0.45339281017599997
ACH-000039,0.19876549637200003
ACH-000040,-0.6477341902229999
ACH-000041,-0.42714149105800003
ACH-000042,-0.0897464390484
ACH-000045,-0.470581832201
ACH-000047,-0.00226830453445
ACH-000052,-0.45767900524599997
ACH-000053,-0.12417263466499999
ACH-000054,-0.103173841011
ACH-000055,-0.0532681600586
ACH-000060,-0.134509408717
ACH-000067,-0.24948691063
ACH-000070,-0.40811795992600003
ACH-000075,-0.111735762159
ACH-000078,-0.011023769466799999
ACH-000082,-0.570129679978
ACH-000085,0.052566205647099996
ACH-000086,-0.202649589371
ACH-000087,-0.375622171285
ACH-000092,-0.132257558977
ACH-000095,-0.132942171103
ACH-000097,-0.325753506752
ACH-000098,-0.092739993581
ACH-000099,-0.008832713948190001
ACH-000108,0.0484326216892
ACH-000113,-0.050198394762000005
ACH-000115,-0.09591486161229999
ACH-000116,-0.254299966597
ACH-000118,0.033371022835499996
ACH-000120,0.0497157860546
ACH-000123,-0.527458693317
ACH-000127,-0.0346123413463
ACH-000128,0.0439999741531
ACH-000132,-0.323134448278
ACH-000133,-0.35014816678599997
ACH-000137,0.025700309106400004
ACH-000138,0.10211672504899999
ACH-000142,0.0959819555462
ACH-000143,-0.276792728138
ACH-000146,-0.07343865267260001
ACH-000148,-0.0398633749533
ACH-000150,-0.132366884899
ACH-000152,-0.06404545097310001
ACH-000153,-0.103075278994
ACH-000159,-0.066126996827
ACH-000160,0.451644443213
ACH-000163,-0.232238720476
ACH-000167,0.938265601727
ACH-000168,-0.291193654072
ACH-000169,-0.0181600412858
ACH-000178,-0.025749475821
ACH-000182,0.0512473795732
ACH-000183,-0.18608914372299998
ACH-000188,-0.082059385368
ACH-000189,-0.313516684153
ACH-000190,0.342998665308
ACH-000198,-0.775694619202
ACH-000204,-0.223979468387
ACH-000206,-0.512198790957
ACH-000207,0.137151655532
ACH-000211,-0.11874668755899999
ACH-000215,-0.22408384497900002
ACH-000221,-0.143566974933
ACH-000222,-0.011409277695299999
ACH-000223,-0.0251030028518
ACH-000226,-0.13654790549
ACH-000227,-0.41603319878
ACH-000228,0.061973525854599996
ACH-000231,-0.332632167249
ACH-000232,-0.236663517883
ACH-000233,-0.019156456631599997
ACH-000234,-0.28489195433200004
ACH-000235,-0.0162015909769
ACH-000237,-0.417070433125
ACH-000238,-0.0914245291009
ACH-000243,-0.359149040215
ACH-000244,-0.127077993567
ACH-000246,0.055995649664199995
ACH-000248,0.0787370549506
ACH-000250,-0.141877411569
ACH-000251,0.519170758899
ACH-000253,-0.044234105165300006
ACH-000255,-0.728647930448
ACH-000256,-0.13001721288100002
ACH-000257,-0.247670625522
ACH-000258,-0.05583522277969999
ACH-000259,-0.0185623588921
ACH-000260,-0.137095799723
ACH-000261,-0.012269488119700002
ACH-000262,-0.410628909428
ACH-000263,-0.0936736266159
ACH-000264,-0.188183035986
ACH-000265,-0.0808583577917
ACH-000266,0.0177736915235
ACH-000272,-0.0509709269313
ACH-000273,-0.21142982741900002
ACH-000274,0.06822112630390001
ACH-000277,-0.0089902650211
ACH-000278,-0.150915218416
ACH-000279,-0.175292014788
ACH-000280,0.0520670523819
ACH-000281,0.0325096098535
ACH-000288,-0.128506758746
ACH-000291,0.010863126660500001
ACH-000293,-0.260919334969
ACH-000294,-0.24648171700999996
ACH-000295,0.06868745912600001
ACH-000296,-0.141704479584
ACH-000302,-0.0895387731924
ACH-000304,-0.5797083968600001
ACH-000307,-0.0389432945663
ACH-000308,-0.0913088491925
ACH-000310,0.030887596067300002
ACH-000311,-0.131669061363
ACH-000312,0.18255710292999996
ACH-000315,-0.44411724503100003
ACH-000316,-0.11511875523
ACH-000317,-0.06845090046749999
ACH-000318,-0.0135766460522
ACH-000319,-0.012522870233100001
ACH-000320,0.14365647657800001
ACH-000322,0.08149729019930001
ACH-000323,-0.189621542921
ACH-000324,-0.297037725504
ACH-000329,-0.250498584134
ACH-000330,-0.364679348135
ACH-000331,0.0857027494861
ACH-000332,-0.0957693729191
ACH-000334,-0.528601868681
ACH-000335,-0.361267316575
ACH-000336,-0.027570135044
ACH-000337,-0.081052413576
ACH-000339,-0.0960421078531
ACH-000341,-0.19086496461599997
ACH-000348,0.0387697430716
ACH-000350,0.059283103452599996
ACH-000352,-0.133502466443
ACH-000356,-0.027978086655799997
ACH-000361,-0.110648235198
ACH-000362,-0.384811733971
ACH-000363,-0.116183929009
ACH-000364,-0.768424013257
ACH-000365,-0.138998560293
ACH-000366,-0.00266662471276
ACH-000368,0.000250366570088
ACH-000374,-0.00878101903411
ACH-000375,-0.017410820521099997
ACH-000376,-0.240035030599
ACH-000381,-0.0565030257358
ACH-000383,0.0374698285613
ACH-000387,-0.00784450204148
ACH-000389,-0.378636008662
ACH-000390,-0.060847310312599996
ACH-000393,-0.201040908687
ACH-000395,-0.330172609373
ACH-000397,0.0124184673271
ACH-000401,0.134681085764
ACH-000402,-0.401812806854
ACH-000403,-0.06257229236280001
ACH-000404,-0.0107196042906
ACH-000406,-0.303410127767
ACH-000407,0.038133580512699994
ACH-000408,-0.158069580945
ACH-000410,-0.767316591878
ACH-000411,0.00282835457511
ACH-000414,0.0362512233071
ACH-000415,-0.066235261942
ACH-000416,-0.08835473714639999
ACH-000420,-0.147516027643
ACH-000421,-0.14915157796700002
ACH-000424,-0.040552228205400005
ACH-000425,-0.013269299006700002
ACH-000426,-0.219533864813
ACH-000427,0.0149833794521
ACH-000433,0.124969316652
ACH-000436,-0.506764296937
ACH-000444,-0.013257110212600001
ACH-000445,-0.331013305993
ACH-000448,-0.296948130102
ACH-000450,0.15430300639699998
ACH-000452,-0.055287334020999994
ACH-000454,0.246796094846
ACH-000458,-0.370024594578
ACH-000459,-0.354355363219
ACH-000460,-0.120157876588
ACH-000461,-0.00259798250426
ACH-000463,-0.0489764074912
ACH-000464,0.0242915878091
ACH-000466,-0.106146021992
ACH-000467,-0.128492978028
ACH-000468,0.291010547725
ACH-000469,-0.356004492913
ACH-000470,0.020027434239
ACH-000471,-0.210873190109
ACH-000472,-0.12535675395600002
ACH-000473,-0.057696989320900005
ACH-000475,-0.019089913136900002
ACH-000476,0.0437058909188
ACH-000477,0.07856958889219999
ACH-000480,-0.277923035545
ACH-000481,-0.19681774114999998
ACH-000483,-0.032923243495
ACH-000484,-0.168192898077
ACH-000485,-0.45135889153000003
ACH-000486,0.0408368685217
ACH-000487,-0.31459946504
ACH-000488,-0.192630028444
ACH-000490,-0.39856433892899995
ACH-000491,-0.12035590479800001
ACH-000495,-0.135131437372
ACH-000496,-0.215794186382
ACH-000499,-0.24166079981
ACH-000500,0.149324330646
ACH-000502,-0.060548061415800006
ACH-000503,-0.634557362467
ACH-000505,0.07311893568439999
ACH-000507,0.041419965893900006
ACH-000510,-0.278172192967
ACH-000511,-0.349706667087
ACH-000512,-0.179590694023
ACH-000516,-0.846926497436
ACH-000517,-0.0961061836379
ACH-000518,-0.162278405313
ACH-000520,-0.262416916027
ACH-000521,-0.20430003434099997
ACH-000522,0.0261278932383
ACH-000524,0.00425888556548
ACH-000527,-0.266160734633
ACH-000528,0.144431951973
ACH-000537,-0.130283574848
ACH-000541,-0.00628457053021
ACH-000542,-0.22770743370000002
ACH-000544,-0.16799721508200002
ACH-000545,-0.0906135851509
ACH-000547,-0.235736359305
ACH-000548,-0.05425957857469999
ACH-000549,-0.225242768988
ACH-000550,-0.11069080467700002
ACH-000552,0.0995616753366
ACH-000556,0.0843833833632
ACH-000557,-0.57424055054
ACH-000570,0.10637289834
ACH-000571,-0.34644403012900005
ACH-000573,-0.11754182597999999
ACH-000576,-0.128182488654
ACH-000580,-0.27797344620299996
ACH-000584,-0.569900916594
ACH-000585,-0.227499944505
ACH-000588,-0.626647588742
ACH-000589,-0.112813899443
ACH-000591,-0.141655443564
ACH-000593,-0.3268466281
ACH-000600,-0.217465519472
ACH-000601,-0.026163569312
ACH-000604,0.143620352368
ACH-000605,-0.09822857833999998
ACH-000606,-0.18292892454100002
ACH-000608,-0.495914962145
ACH-000614,-0.11784313632400001
ACH-000616,-0.05429058706130001
ACH-000618,-0.20622198331099997
ACH-000619,-0.0445108288842
ACH-000620,-0.0725243042174
ACH-000621,-0.0243272401962
ACH-000622,-0.107443483873
ACH-000623,-0.07621563973960001
ACH-000624,-0.106828907379
ACH-000627,0.146624787473
ACH-000630,-0.11553617613299999
ACH-000632,-0.10546011376
ACH-000633,0.0289487390606
ACH-000637,-0.19731432928
ACH-000638,-0.186552157878
ACH-000646,-0.021767563480700004
ACH-000647,0.124461509782
ACH-000648,-0.018270756208799997
ACH-000649,-0.162219957478
ACH-000651,-0.00923146190251
ACH-000652,-0.225731135057
ACH-000653,-0.0333706457112
ACH-000657,-0.143949952443
ACH-000658,-0.348595651687
ACH-000661,-0.00799016946683
ACH-000662,-0.046417974518400004
ACH-000663,-0.294411427465
ACH-000665,-0.719846276844
ACH-000671,-0.14185533432800002
ACH-000673,-0.410461338221
ACH-000676,-0.036521446267
ACH-000677,-0.199463591447
ACH-000681,0.010509078217799998
ACH-000682,0.234622788952
ACH-000683,-0.109086845348
ACH-000684,-0.0920282055751
ACH-000688,-0.220060363165
ACH-000693,-0.14304647851500002
ACH-000694,-0.013010085919600001
ACH-000695,-0.04295333905780001
ACH-000696,-0.14143722759400001
ACH-000697,0.1976506896
ACH-000699,0.0114951280883
ACH-000701,-0.0649543792344
ACH-000706,-0.0205113664243
ACH-000711,-0.0111955978276
ACH-000713,-0.374588199274
ACH-000714,-0.020003547768700003
ACH-000718,-0.132536589092
ACH-000720,-0.011124698873299999
ACH-000721,-0.013396270639500002
ACH-000724,0.0596059087798
ACH-000725,-0.122342850569
ACH-000732,-0.46002945548
ACH-000734,0.0316505498451
ACH-000735,0.141668341513
ACH-000736,-0.00988444049089
ACH-000738,-0.15729731781099998
ACH-000746,-0.21362682687800003
ACH-000747,0.0258521685587
ACH-000748,-0.273654328477
ACH-000753,-0.208027516347
ACH-000756,0.023629111179
ACH-000757,0.10020790009299999
ACH-000758,-0.34928375763700004
ACH-000760,-0.08553088383189998
ACH-000763,-0.59049237061
ACH-000764,0.341037658995
ACH-000765,-0.0791301639491
ACH-000766,-0.07037027921019999
ACH-000767,0.028324643969000002
ACH-000768,-0.016349960832
ACH-000769,-0.0360811340233
ACH-000770,-0.337478151102
ACH-000771,-0.135272068487
ACH-000773,-0.112633305519
ACH-000776,-0.05689144073469999
ACH-000777,-0.066197205084
ACH-000778,-0.11422418407299999
ACH-000781,-0.07867847092560001
ACH-000782,-0.348571424821
ACH-000783,-0.07916805186660002
ACH-000784,-0.105792991506
ACH-000785,0.11436064744300001
ACH-000787,-0.0467560085232
ACH-000788,-0.10026646368999999
ACH-000791,-0.009790180428709999
ACH-000792,-0.16334108910599998
ACH-000794,-0.270843982985
ACH-000796,0.0081919438865
ACH-000799,-0.00867091648362
ACH-000800,-0.036932114388599994
ACH-000802,-0.356116831017
ACH-000804,0.138082121741
ACH-000805,-0.25603060268399996
ACH-000809,-0.22302581216999998
ACH-000810,0.13017668776900002
ACH-000811,-0.0137927237106
ACH-000817,-0.22652741013900002
ACH-000819,-0.0467658691593
ACH-000820,0.18636655752599998
ACH-000821,0.213525673735
ACH-000822,-0.160681031722
ACH-000823,-0.223896309659
ACH-000824,-0.0358416972873
ACH-000827,-0.017245073343
ACH-000829,-0.412172464827
ACH-000831,-0.153729279305
ACH-000832,-0.103772583922
ACH-000833,-0.0737656486137
ACH-000834,-0.453081473894
ACH-000835,0.200361727036
ACH-000836,0.268222382895
ACH-000837,-0.10478246037000001
ACH-000838,-0.329018899646
ACH-000839,-0.58631351846
ACH-000840,-0.0399125161001
ACH-000841,-0.0296499394974
ACH-000843,-0.512191378373
ACH-000846,0.131214323745
ACH-000847,0.11398814429500001
ACH-000848,0.0180476515856
ACH-000849,-0.133721819471
ACH-000851,0.100527011802
ACH-000855,-0.20837224974100002
ACH-000856,-0.00699001781392
ACH-000858,0.183267211338
ACH-000859,-0.22138760138099997
ACH-000861,-0.235935571983
ACH-000862,-0.33755031130999996
ACH-000865,-0.14425580768899998
ACH-000866,-0.0521624984666
ACH-000867,0.032149523752900006
ACH-000869,-0.00079109245387
ACH-000872,0.0389182534391
ACH-000873,-0.433634247555
ACH-000876,-0.068871727238
ACH-000878,-0.10341032566500001
ACH-000880,-0.149363277549
ACH-000881,0.06406327560219999
ACH-000882,0.17128438295099999
ACH-000884,0.103733514188
ACH-000885,0.027974687785099997
ACH-000887,-0.0879271276806
ACH-000888,-0.113714294966
ACH-000889,-0.0456683502339
ACH-000890,-0.0429522503308
ACH-000896,0.07662838801989999
ACH-000898,-0.139356884383
ACH-000900,-0.35166541315
ACH-000901,-0.13619277708
ACH-000905,-0.199662370169
ACH-000906,-0.0503990251619
ACH-000907,-0.174733524349
ACH-000910,-0.176978922797
ACH-000911,0.0151360579229
ACH-000912,-0.30207454010699997
ACH-000913,-0.33734619941
ACH-000915,0.185675744085
ACH-000916,-0.40435560111
ACH-000917,-0.408097072575
ACH-000921,-0.302461103782
ACH-000924,0.119797181146
ACH-000926,-0.013285030477400001
ACH-000928,-0.17757635418200002
ACH-000929,0.139948538413
ACH-000932,0.00994600974265
ACH-000935,-0.209150838122
ACH-000936,-0.027425386216799998
ACH-000937,-0.135030345519
