,RASD1 (51655)
ACH-000004,0.205230468462
ACH-000007,-0.364174181234
ACH-000009,-0.135487337887
ACH-000011,-0.0305186051223
ACH-000012,-0.0703697867236
ACH-000013,-0.267167218112
ACH-000014,-0.0514217165938
ACH-000015,-0.258471063935
ACH-000017,-0.00696134367616
ACH-000018,-0.0995509221226
ACH-000019,-0.117285717933
ACH-000021,-0.08126557126939998
ACH-000022,-0.501096775648
ACH-000025,-0.0995624070858
ACH-000028,0.0646938622573
ACH-000030,-0.0620492691202
ACH-000035,-0.269418712914
ACH-000036,-0.111800935267
ACH-000037,-0.213640656825
ACH-000039,-0.236320660631
ACH-000040,-0.235209819795
ACH-000041,-0.24297497982500002
ACH-000042,-0.176285976383
ACH-000045,0.09212715457139999
ACH-000047,-0.06689188407800001
ACH-000052,0.203549125752
ACH-000053,-0.18343389501899998
ACH-000054,0.045303903176499995
ACH-000055,-0.138432800382
ACH-000060,-0.379510326884
ACH-000067,-0.120285722255
ACH-000070,0.012859198866999998
ACH-000075,-0.17280338944899998
ACH-000078,-0.14340026515100002
ACH-000082,-0.25186250719500003
ACH-000085,-0.08692537643860002
ACH-000086,0.0036297454369299998
ACH-000087,0.194089046065
ACH-000092,-0.0604039472252
ACH-000095,-0.05929415275740001
ACH-000097,-0.0848403450692
ACH-000098,-0.192935674961
ACH-000099,-0.10117295259400001
ACH-000108,0.00224678826606
ACH-000113,-0.130971702242
ACH-000115,-0.293612371095
ACH-000116,-0.0591295503773
ACH-000118,-0.0610441738594
ACH-000120,-0.135336044121
ACH-000123,-0.0484679365211
ACH-000127,-0.162005806898
ACH-000128,0.0269398429219
ACH-000132,-0.054020215286
ACH-000133,-0.18917108080699999
ACH-000137,0.043725931523400006
ACH-000138,0.009332539963209999
ACH-000142,-0.17432569263599998
ACH-000143,-0.256078375766
ACH-000146,-0.0749963711496
ACH-000148,-0.0691646296132
ACH-000150,-0.295627008127
ACH-000152,-0.198952792229
ACH-000153,-0.550581281225
ACH-000159,0.000698037530357
ACH-000160,-0.11748232482000001
ACH-000163,-0.13094855203400002
ACH-000167,-0.266968769532
ACH-000168,-0.32195827298
ACH-000169,-0.112390418839
ACH-000178,-0.199388945543
ACH-000182,-0.216282535605
ACH-000183,-0.0977428807681
ACH-000188,-0.25142102861
ACH-000189,-0.331828123659
ACH-000190,0.048271613483
ACH-000198,-0.18642579565099998
ACH-000204,-0.258435054407
ACH-000206,0.015501946406799999
ACH-000207,0.031215410740299997
ACH-000211,-0.042617297805199995
ACH-000215,-0.0934550473168
ACH-000221,0.0524799230118
ACH-000222,0.147449790747
ACH-000223,-0.148781989985
ACH-000226,-0.0597845791801
ACH-000227,-0.11772739269200001
ACH-000228,-0.547733473677
ACH-000231,-0.20616580297000003
ACH-000232,-0.00267200996698
ACH-000233,-0.16276376546
ACH-000234,0.09758024179449999
ACH-000235,-0.154725976045
ACH-000237,-0.012073473459399998
ACH-000238,-0.592621259561
ACH-000243,-0.063326751308
ACH-000244,-0.276313730499
ACH-000246,-0.14462061150299999
ACH-000248,0.049907262441300004
ACH-000250,-0.132173430545
ACH-000251,0.059676672527800005
ACH-000253,0.0167452869852
ACH-000255,-0.165214667169
ACH-000256,-0.45728168003499997
ACH-000257,0.030420406513900003
ACH-000258,-0.190957861107
ACH-000259,-0.090421070617
ACH-000260,-0.0379111510482
ACH-000261,-0.158271940504
ACH-000262,-0.11470897127
ACH-000263,-0.276386281858
ACH-000264,-0.140154241977
ACH-000265,-0.0015252773221400002
ACH-000266,0.0026283317180399997
ACH-000272,0.0163157932827
ACH-000273,-0.036020840723099995
ACH-000274,-0.18902837569699998
ACH-000277,-0.629307569043
ACH-000278,-0.07911006653989999
ACH-000279,-0.11070691947000001
ACH-000280,-0.166501341938
ACH-000281,-0.04681298440230001
ACH-000288,-0.254725800881
ACH-000291,-0.124835600623
ACH-000293,-0.09940531851430001
ACH-000294,0.017183613281099998
ACH-000295,-0.11548288736
ACH-000296,-0.0670632248177
ACH-000302,-0.131731687942
ACH-000304,0.322396942439
ACH-000307,-0.138628799961
ACH-000308,-0.045306880217399995
ACH-000310,0.08811971510050001
ACH-000311,-0.07401215879039999
ACH-000312,-0.0708152364807
ACH-000315,0.0381794231491
ACH-000316,-0.17759840054200002
ACH-000317,0.16415478488
ACH-000318,-0.192823673866
ACH-000319,-0.0167998498682
ACH-000320,0.116501862213
ACH-000322,0.022939427560400003
ACH-000323,-0.0922552675973
ACH-000324,-0.0395234985347
ACH-000329,-0.0919017284867
ACH-000330,-0.00361446949172
ACH-000331,-0.11151245465399999
ACH-000332,-0.0623555749466
ACH-000334,-0.180883780954
ACH-000335,0.20589965466
ACH-000336,-0.0262924730182
ACH-000337,-0.348505772284
ACH-000339,-0.160003748439
ACH-000341,0.262428007239
ACH-000348,-0.05799224840080001
ACH-000350,-0.0316623056825
ACH-000352,-0.09879810210310001
ACH-000356,-0.159964216923
ACH-000361,0.122626762543
ACH-000362,0.072332803433
ACH-000363,-0.142690501021
ACH-000364,-0.11471261383400001
ACH-000365,-0.243822169499
ACH-000366,-0.0462151420983
ACH-000368,-0.190682582254
ACH-000374,-0.037425327524999996
ACH-000375,-0.0516171972174
ACH-000376,-0.0410150844244
ACH-000381,-0.120114852541
ACH-000383,-0.197115945781
ACH-000387,-0.047552569376800004
ACH-000389,-0.0226991679269
ACH-000390,-0.0397563496704
ACH-000393,-0.0790704476732
ACH-000395,-0.026587382776
ACH-000397,-0.210278246499
ACH-000401,0.0499887535267
ACH-000402,0.205919982766
ACH-000403,-0.14476177728
ACH-000404,-0.0476194774684
ACH-000406,-0.0763046018122
ACH-000407,-0.035497511193699996
ACH-000408,-0.0159217730229
ACH-000410,-0.259797629561
ACH-000411,-0.17028668552
ACH-000414,0.08089084608839998
ACH-000415,-0.201183361348
ACH-000416,-0.224386580244
ACH-000420,-0.140312222609
ACH-000421,-0.06854999246780001
ACH-000424,-0.17666685824499997
ACH-000425,0.0843456903874
ACH-000426,-0.163974631793
ACH-000427,-0.116885985497
ACH-000433,0.0844405068907
ACH-000436,-0.00834929447774
ACH-000444,-0.09837369159180001
ACH-000445,-0.472555981543
ACH-000448,-0.141855931951
ACH-000450,-0.121227849105
ACH-000452,-0.053828225239500004
ACH-000454,-0.43174298836099995
ACH-000458,-0.276184458802
ACH-000459,-0.071836733602
ACH-000460,-0.037582792901800006
ACH-000461,-0.10080290290100001
ACH-000463,0.0228022088044
ACH-000464,0.031697016689
ACH-000466,-0.185438189245
ACH-000467,-0.22805790358300002
ACH-000468,0.0134596201997
ACH-000469,-0.116012873454
ACH-000470,-0.3419797718
ACH-000471,-0.29142810896899995
ACH-000472,-0.045223472309
ACH-000473,-0.04503745159659999
ACH-000475,-0.175029136169
ACH-000476,-0.112228138422
ACH-000477,0.081246415136
ACH-000480,-0.0965878784014
ACH-000481,-0.053716822283500006
ACH-000483,-0.301033106382
ACH-000484,-0.0182544845508
ACH-000485,-0.126877065573
ACH-000486,-0.0409617953283
ACH-000487,-0.305415179173
ACH-000488,-0.113335867884
ACH-000490,-0.140092482914
ACH-000491,-0.00802961807646
ACH-000495,0.255908493037
ACH-000496,-0.0681664845325
ACH-000499,-0.183899049587
ACH-000500,-0.528857924833
ACH-000502,-0.059824453681800005
ACH-000503,-0.0962254229505
ACH-000505,-0.0605547984615
ACH-000507,-0.181714633705
ACH-000510,-0.278473238314
ACH-000511,-0.0698178599715
ACH-000512,-0.211513991147
ACH-000516,-0.17150656507800002
ACH-000517,-0.0978772613518
ACH-000518,-0.27291184628000004
ACH-000520,-0.112464528501
ACH-000521,-0.17903359929999998
ACH-000522,0.026759269618700003
ACH-000524,-0.143288011999
ACH-000527,-0.184967199447
ACH-000528,-0.11720566890499999
ACH-000537,-0.0747626659837
ACH-000541,0.333491176307
ACH-000542,-0.0582473843018
ACH-000544,0.00845079461984
ACH-000545,-0.16941062160599998
ACH-000547,-9.41611595558e-05
ACH-000548,-0.164407726879
ACH-000549,-0.13538725725099998
ACH-000550,-0.19647820203299998
ACH-000552,-0.199235701362
ACH-000556,-0.162215767383
ACH-000557,-0.11725927540100001
ACH-000570,-0.08843014552619999
ACH-000571,-0.16897373682300001
ACH-000573,-0.0199052751159
ACH-000576,-0.18391219999000002
ACH-000580,-0.122215554895
ACH-000584,-0.050945622202
ACH-000585,-0.19361643523299998
