,GRN (2896)
ACH-000682,-0.246248831118
ACH-000683,-0.0654560312769
ACH-000684,-0.0638270788139
ACH-000688,-0.330516957896
ACH-000693,-0.209985517106
ACH-000694,-0.0414182876191
ACH-000695,-0.0677230829396
ACH-000696,-0.309713381562
ACH-000697,-0.11173907077999999
ACH-000699,-0.208692538079
ACH-000701,-0.20618642676399998
ACH-000706,-0.18931577189100002
ACH-000711,-0.131321767429
ACH-000713,-0.243515011511
ACH-000714,-0.044792016305300004
ACH-000718,-0.268336635606
ACH-000720,-0.35834066520999996
ACH-000721,-0.14040764957000001
ACH-000724,-0.202323552966
ACH-000725,-0.187104413288
ACH-000732,-0.0844772589976
ACH-000734,-0.0566241537919
ACH-000735,-0.21390491534000003
ACH-000736,-0.292850111648
ACH-000738,-0.255582125047
ACH-000746,-0.335881165201
ACH-000747,-0.32933126237300003
ACH-000748,-0.0869657931549
ACH-000753,-0.200626977799
ACH-000756,-0.20344762042700001
ACH-000757,-0.106043749617
ACH-000758,-0.270172802216
ACH-000760,-0.262361566674
ACH-000763,-0.177691819293
ACH-000764,-0.1352548881
ACH-000765,0.014126506834400001
ACH-000766,-0.39963134272600004
ACH-000767,-0.377501791769
ACH-000768,-0.20912863181699998
ACH-000769,-0.246337006494
ACH-000770,-0.07759829521860001
ACH-000771,-0.154970723615
ACH-000773,-0.027742344929900003
ACH-000776,-0.0982959428479
ACH-000777,-0.24938350755
ACH-000778,-0.20664068337900002
ACH-000781,-0.121215241959
ACH-000782,-0.178335145753
ACH-000783,-0.154595043814
ACH-000784,-0.2591966925
ACH-000785,-0.218535276618
ACH-000787,-0.130051002678
ACH-000788,-0.217686826881
ACH-000791,-0.23484181339000001
ACH-000792,-0.0371159420981
ACH-000794,-0.25729399825800003
ACH-000796,-0.241353253539
ACH-000799,-0.0953822499468
ACH-000800,-0.314892586828
ACH-000802,-0.162397529969
ACH-000804,0.0167988693255
ACH-000805,-0.15128455096899998
ACH-000809,-0.170973681883
ACH-000810,-0.0802716142364
ACH-000811,-0.25893483681400004
ACH-000817,-0.153631544556
ACH-000819,-0.065480918033
ACH-000820,-0.15538419779
ACH-000821,-0.459341611405
ACH-000822,-0.20054918855599999
ACH-000823,-0.21308880375599998
ACH-000824,-0.212217945252
ACH-000827,-0.0812250309029
ACH-000829,-0.145550426433
ACH-000831,-0.183557488336
ACH-000832,-0.274361993345
ACH-000833,-0.178111578785
ACH-000834,-0.0670095087439
ACH-000835,-0.132162046415
ACH-000836,-0.117286213805
ACH-000837,-0.258937001562
ACH-000838,-0.173928967121
ACH-000839,-0.149706775627
ACH-000840,-0.15607966497700002
ACH-000841,-0.153668842511
ACH-000843,-0.15630246160800002
ACH-000846,-0.38842909488399996
ACH-000847,-0.182123191664
ACH-000848,-0.17825491932999998
ACH-000849,-0.16417861804300002
ACH-000851,-0.04711759962190001
ACH-000855,0.0717444963058
ACH-000856,-0.321771225779
ACH-000858,-0.193117202111
ACH-000859,-0.281909506372
ACH-000861,-0.321414843687
ACH-000862,0.016028310506899998
ACH-000865,-0.173303449431
ACH-000866,-0.22451575490400003
ACH-000867,-0.194823485205
ACH-000869,-0.262865219348
ACH-000872,-0.165347352195
ACH-000873,-0.11103491034600001
ACH-000876,-0.277526560389
ACH-000878,-0.0888493910791
ACH-000880,-0.150448573539
ACH-000881,-0.186411051427
ACH-000882,-0.101887651763
ACH-000884,0.0518996420093
ACH-000885,-0.17030747164
ACH-000887,-0.233924313653
ACH-000888,-0.19944430926800003
ACH-000889,-0.14911512534600002
ACH-000890,-0.11294936673
ACH-000896,-0.0709061161112
ACH-000898,-0.123403625638
ACH-000900,-0.41388335079599997
ACH-000901,-0.21997990648000001
ACH-000905,-0.17951920463399998
ACH-000906,-0.178536429676
ACH-000907,-0.232628650036
ACH-000910,-0.0261442483658
ACH-000911,-0.21140213486499998
ACH-000912,-0.198115852837
ACH-000913,-0.230815550493
ACH-000915,-0.18260787806499998
ACH-000916,-0.238239126691
ACH-000917,-0.18266291880899999
ACH-000921,-0.174767180405
ACH-000924,-0.16521281943
ACH-000926,0.00235606772517
ACH-000928,-0.15077096890799999
ACH-000929,-0.26592048940900004
ACH-000932,-0.304843129001
ACH-000935,-0.0887191169052
ACH-000936,-0.0441790353535
ACH-000937,-0.17274189589400002
ACH-000938,-0.102832989027
ACH-000939,-0.39663374794699996
ACH-000941,-0.177043288535
ACH-000943,-0.104030505688
ACH-000946,-0.0898446926292
ACH-000947,-0.11071003546199999
ACH-000948,-0.10839674507300001
ACH-000950,-0.15630760316
ACH-000953,-0.29910163374800003
ACH-000957,0.033793184396
ACH-000958,-0.23517442273000003
ACH-000960,-0.162891278547
ACH-000963,-0.447916595583
ACH-000968,-0.215831742359
ACH-000969,-0.15410471755000002
ACH-000973,-0.111198333482
ACH-000974,-0.320358829115
ACH-000975,-0.295636452177
ACH-000976,-0.2566828662
ACH-000978,-0.144162157139
ACH-000980,-0.08131013062789999
ACH-000984,-0.29470237426600004
ACH-000986,-0.224296786803
ACH-000988,-0.224156035963
ACH-000993,-0.23827809440699999
ACH-000994,-0.21191449391399997
ACH-000996,-0.51343781959
ACH-001001,-0.227725808078
ACH-001020,-0.301299870107
ACH-001028,-0.234106610549
ACH-001031,-0.236561970471
ACH-001038,-0.225811925394
ACH-001048,-0.12492637729100001
ACH-001050,-0.35099477784999994
ACH-001053,-0.37730386104900004
ACH-001054,-0.324582208511
ACH-001061,-0.09409209459830001
ACH-001067,-0.270365169185
ACH-001075,-0.16836405629099999
ACH-001096,-0.156704834789
ACH-001128,0.0304764931217
ACH-001134,-0.173851047559
ACH-001151,-0.0899902706895
ACH-001163,-0.335787180863
ACH-001164,-0.17696414376400002
ACH-001173,-0.29666783998199997
ACH-001183,-0.119661618516
ACH-001184,-0.30102841888799997
ACH-001190,-0.146330987373
ACH-001192,-0.185204769523
ACH-001193,-0.0557129282916
ACH-001196,-0.101825414776
ACH-001197,-0.134498196318
ACH-001205,-0.329829260576
ACH-001211,-0.11902312059699999
ACH-001212,0.0677105601627
ACH-001228,-0.269116286165
ACH-001232,-0.207164365416
ACH-001239,-0.0959497259255
ACH-001274,-0.131674572734
ACH-001275,-0.062186016591300006
ACH-001277,-0.19444065228100002
ACH-001278,-0.28692189504099996
ACH-001280,-0.155636882903
ACH-001283,-0.09972527753480001
ACH-001289,-0.145559534479
ACH-001295,-0.232894848909
ACH-001300,-0.265985789843
ACH-001301,-0.0627138719917
ACH-001302,-0.264471120143
ACH-001303,-0.11163735647
ACH-001306,-0.17461811691
ACH-001318,-0.0842780746906
ACH-001322,-0.037834772748400004
ACH-001328,-0.282256034152
ACH-001332,-0.368318662993
ACH-001333,-0.47840743523100004
ACH-001336,-0.14434747664300002
ACH-001340,-0.177998819005
ACH-001346,-0.255845927243
ACH-001353,-0.2994175711
ACH-001354,-0.021151653431799998
ACH-001367,-0.559970735659
ACH-001368,-0.244315168408
ACH-001374,-0.30487142849
ACH-001375,-0.308411406675
ACH-001377,-0.148492642103
ACH-001380,-0.257807797776
ACH-001391,-0.231126455168
ACH-001407,-0.14019764699200002
ACH-001408,-0.284524713579
ACH-001413,-0.400393988722
ACH-001430,-0.133091611319
ACH-001431,-0.33933204470600004
ACH-001450,-0.236211937335
ACH-001496,-0.209633914115
ACH-001500,-0.219799146433
ACH-001521,-0.472916097641
ACH-001523,-0.16651045967
ACH-001532,-0.215066103161
ACH-001536,-0.08641596567880001
ACH-001550,-0.158980851507
ACH-001552,-0.237462068938
ACH-001554,-0.122465103483
ACH-001645,-0.210901898484
ACH-001654,-0.11637742299900002
ACH-001715,-0.157474242862
ACH-001735,-0.10875901044399999
ACH-001736,-0.204750896618
ACH-001737,-0.392099831611
ACH-001740,-0.13178898215600002
ACH-001745,-0.011451039477200001
ACH-001750,-0.48879670969800004
ACH-001765,-0.228036722164
ACH-001956,-0.23610817774300003
ACH-001957,-0.206170684661
