,ATMIN (23300)
ACH-000244,-0.596377628182
ACH-000246,0.00399745480532
ACH-000248,-0.670341239261
ACH-000250,-0.81254030714
ACH-000251,-0.281235940826
ACH-000253,-0.34000595789099997
ACH-000255,-0.07090777082460001
ACH-000256,-0.314401271145
ACH-000257,-0.145471279541
ACH-000258,-0.47949403665
ACH-000259,-0.37576368625699996
ACH-000260,-0.419302645396
ACH-000261,-0.352051024516
ACH-000262,-0.5814737654259999
ACH-000263,-0.26568833718699997
ACH-000264,-0.589961745245
ACH-000265,-0.235968678463
ACH-000266,-0.713870089163
ACH-000272,-0.120599962684
ACH-000273,-0.315991094864
ACH-000274,-0.169821160804
ACH-000277,-0.58602419188
ACH-000278,-0.407782148667
ACH-000279,-0.266257910155
ACH-000280,-0.270578233963
ACH-000281,-0.731105128971
ACH-000288,-0.5671419740829999
ACH-000291,-0.11973749077099999
ACH-000293,0.0031317837891199998
ACH-000294,-0.497636840303
ACH-000295,-0.172676171267
ACH-000296,-0.425903413298
ACH-000302,-0.032514339993400004
ACH-000304,-0.529553712002
ACH-000307,-0.253847664703
ACH-000308,-0.194803498142
ACH-000310,-0.143786041845
ACH-000311,-0.479407211875
ACH-000312,-0.594702671557
ACH-000315,-0.425782976553
ACH-000316,-0.600725107334
ACH-000317,-0.278979594466
ACH-000318,-0.404091587045
ACH-000319,-0.454390529053
ACH-000320,-0.36142202312
ACH-000322,-0.34936829040399997
ACH-000323,-0.245986543373
ACH-000324,-0.5191625792360001
ACH-000329,-0.523615018984
ACH-000330,-0.331527237925
ACH-000331,-0.40119267760899996
ACH-000332,-0.462182316638
ACH-000334,-1.10652971561
ACH-000335,-0.46942148798600003
ACH-000336,-0.193308558571
ACH-000337,-0.446211538287
ACH-000339,-0.546745273431
ACH-000341,-0.633802342208
ACH-000348,-0.276876917175
ACH-000350,0.0014265375885
ACH-000352,-0.33317305098
ACH-000356,-0.507192201263
ACH-000361,-0.880040418469
ACH-000362,-0.41247977975
ACH-000363,-0.16180478948899998
ACH-000364,-0.50981246064
ACH-000365,0.144084203848
ACH-000366,-0.293769840796
ACH-000368,-0.481258190469
ACH-000374,-0.158050779411
ACH-000375,-0.491231002756
ACH-000376,-0.16919967737599997
ACH-000381,-0.34017354062700006
ACH-000383,-0.405049627053
ACH-000387,-0.25728852362300003
ACH-000389,-0.290337342843
ACH-000390,-0.246660913785
ACH-000393,-0.49268022125
ACH-000395,-0.656777566842
ACH-000397,-0.48857617897699995
ACH-000401,-0.547028245024
ACH-000402,-0.5758058233410001
ACH-000403,-0.238139117221
ACH-000404,-0.43888939102200003
ACH-000406,-0.222043366203
ACH-000407,-0.33077034355
ACH-000408,-0.57818475255
ACH-000410,-0.249042378288
ACH-000411,-0.728058613916
ACH-000414,-0.344077583869
ACH-000415,-0.50368190906
ACH-000416,-0.402214801954
ACH-000420,-0.418759487966
ACH-000421,-0.157686218205
ACH-000424,-0.561192300438
ACH-000425,0.045127638627699994
ACH-000426,-0.416782549313
ACH-000427,-0.139529573165
ACH-000433,-0.295846572109
ACH-000436,-0.36115361357000003
ACH-000444,-0.643456189008
ACH-000445,-0.448698364264
ACH-000448,-0.44978905494599997
ACH-000450,-0.773754853125
ACH-000452,-0.289744431393
ACH-000454,-0.438939986132
ACH-000458,-0.333277560105
ACH-000459,-0.575902964468
ACH-000460,-0.39305542007600003
ACH-000461,-0.5924178314140001
ACH-000463,-0.44819225848399996
ACH-000464,-0.670092952659
ACH-000466,-0.510207188103
ACH-000467,-0.248187023847
ACH-000468,-0.175435645968
ACH-000469,-0.232020316465
ACH-000470,-0.302794376509
ACH-000471,-0.509026513754
ACH-000472,-0.257360591724
ACH-000473,-0.234705838959
ACH-000475,-0.226607610449
ACH-000476,-0.276317706047
ACH-000477,-0.442809447835
ACH-000480,-0.503871130142
ACH-000481,-0.09391295268819999
ACH-000483,-0.301164297458
ACH-000484,-0.6457588452399999
ACH-000485,0.031932392185400005
ACH-000486,-0.215527278574
ACH-000487,-0.379887528816
ACH-000488,-0.19942471045899998
ACH-000490,-0.325501056463
ACH-000491,-0.19425922762000003
ACH-000495,0.49094408851800003
ACH-000496,-0.5245749225949999
ACH-000499,-0.25167113561
ACH-000500,0.464684405968
ACH-000502,-0.758639390122
ACH-000503,-0.338850271184
ACH-000505,-0.40610420362099997
ACH-000507,-0.19536003315900002
ACH-000510,-0.40903726203
ACH-000511,-0.29089189012899996
ACH-000512,-0.652511511118
ACH-000516,-0.7912710739769999
ACH-000517,-0.543812588965
ACH-000518,-0.38257809422600003
ACH-000520,-0.591667137172
ACH-000521,-0.5999434502750001
ACH-000522,-0.7027099114290001
ACH-000524,-0.453503733474
ACH-000527,-0.19046630714999999
ACH-000528,-0.250109882592
ACH-000537,-0.6468812509399999
ACH-000541,-0.55290831041
ACH-000542,-0.595748399096
ACH-000544,-0.45401489406400003
ACH-000545,-0.16144787755200002
ACH-000547,-0.48173442715000003
ACH-000548,-0.489053611542
ACH-000549,-0.432018486012
ACH-000550,-0.45190734599200005
ACH-000552,-0.296126813498
ACH-000556,-0.435200217845
ACH-000557,-0.23467756164700002
ACH-000570,-0.17090585315499998
ACH-000571,-0.12905461543
ACH-000573,-0.294611660914
ACH-000576,-0.226940960301
ACH-000580,-0.444365702884
ACH-000584,-0.151994587372
ACH-000585,-0.27805947826
ACH-000588,0.100698848088
ACH-000589,-0.37695278451700004
ACH-000591,-0.310469231573
ACH-000593,-0.51450930381
ACH-000600,0.050563026028300005
ACH-000601,-0.283305437803
ACH-000604,-0.5102287258980001
ACH-000605,-0.0448645290029
ACH-000606,-0.20798040927900002
ACH-000608,-0.530419244003
ACH-000614,-0.114544778558
ACH-000616,-0.563109751923
ACH-000618,-0.40304971659999994
ACH-000619,-0.46897292149400005
ACH-000620,-0.16975919517000002
ACH-000621,-0.220831349628
ACH-000622,-0.18886913568100003
ACH-000623,-0.152430403523
ACH-000624,-0.287876970723
ACH-000627,-0.280543056336
ACH-000630,-0.173503632688
ACH-000632,-0.326921904621
ACH-000633,-0.130256028541
ACH-000637,-0.51313924408
ACH-000638,-0.309094144494
ACH-000646,-0.28320602945
ACH-000647,-0.355627964015
ACH-000648,-0.155992564029
ACH-000649,-0.296158292792
ACH-000651,-0.5929408300060001
ACH-000652,-0.524877635379
ACH-000653,-0.304877032007
ACH-000657,-0.422437290035
ACH-000658,-0.36348869558799995
ACH-000661,-0.5377329859000001
ACH-000662,-0.647673691535
ACH-000663,-0.6998507982269999
ACH-000665,-0.555959420111
ACH-000671,-0.196563509447
ACH-000673,-0.189636952506
ACH-000676,-0.358281900712
ACH-000677,-0.273961291777
ACH-000681,-0.466153457419
ACH-000682,-0.376551515831
ACH-000683,-0.239831022573
ACH-000684,-0.0541355354395
ACH-000688,-0.5631740030610001
ACH-000693,-0.254112881096
ACH-000694,-0.523153821789
ACH-000695,-0.473477534915
ACH-000696,-0.495934280441
ACH-000697,-0.376261123868
ACH-000699,-0.23946308016600001
ACH-000701,-0.259458154759
ACH-000706,-0.394112152213
ACH-000711,-0.19163096039799998
ACH-000713,-0.514220908371
ACH-000714,-0.44039595363999995
ACH-000718,-0.16963115800200002
ACH-000720,-0.306627508286
ACH-000721,-0.295211862819
ACH-000724,-0.151211612946
ACH-000725,-0.36291385079599997
ACH-000732,-0.19441827809999998
ACH-000734,-0.416790496134
ACH-000735,-0.377157752729
ACH-000736,-0.306318371609
ACH-000738,-0.34454718996600003
ACH-000746,-0.483966461483
ACH-000747,-0.501698108659
ACH-000748,-0.523059792495
ACH-000753,-0.339886870486
ACH-000756,0.012020302663700001
ACH-000757,-0.38275386795599997
ACH-000758,-0.39835377273199996
ACH-000760,-0.274921486999
ACH-000763,-0.229351754204
ACH-000764,-0.29030812745
ACH-000765,-0.354183595443
ACH-000766,-0.250186504563
ACH-000767,-0.10436340309900001
ACH-000768,-0.39553784380999996
ACH-000769,-0.7284604608290001
ACH-000770,-0.5110338396490001
ACH-000771,-0.470388300704
ACH-000773,-0.289779747989
ACH-000776,-0.25400807871500003
ACH-000777,-0.447459224952
ACH-000778,-0.33898149078400003
ACH-000781,-0.5958423710890001
ACH-000782,-0.360796061658
ACH-000783,-0.26538509633699997
ACH-000784,-0.319015411729
ACH-000785,-0.323378835551
ACH-000787,-0.35019104270999996
ACH-000788,-0.103491665131
ACH-000791,-0.255297874027
ACH-000792,-0.543269022334
ACH-000794,-0.822880906047
ACH-000796,-0.651104752724
ACH-000799,-0.20791678116099999
ACH-000800,-0.146867756329
ACH-000802,-0.421271330612
ACH-000804,-0.312559330843
ACH-000805,-0.42039481392899997
ACH-000809,-0.42975147281000003
ACH-000810,-0.507743036132
ACH-000811,-0.446104390651
ACH-000817,-0.730629877123
ACH-000819,-0.34711563760999997
ACH-000820,-0.7418477794339999
ACH-000821,-0.38406023628200003
ACH-000822,-0.541234642499
ACH-000823,-0.411255723939
ACH-000824,-0.1301969657
ACH-000827,-0.269178236071
ACH-000829,-0.121239446307
ACH-000831,-0.5527711041619999
ACH-000832,-0.0481816338379
ACH-000833,-0.696316087164
ACH-000834,-0.533152218196
ACH-000835,-0.429238226922
ACH-000836,-0.378762009395
ACH-000837,-0.315553311049
ACH-000838,-0.00414116157555
ACH-000839,-0.424682073705
ACH-000840,-0.47466761183899997
ACH-000841,-0.38143649315
ACH-000843,-0.10977558774599999
ACH-000846,0.0018565708679600002
ACH-000847,-0.5253306647029999
ACH-000848,-0.0506856420182
ACH-000849,-0.197979553035
ACH-000851,-0.38393842260899996
ACH-000855,-0.191944322088
ACH-000856,-0.271567291459
ACH-000858,-0.1720486307
ACH-000859,-0.34784559339000004
ACH-000861,-0.35198855254600003
ACH-000862,-0.239427560268
ACH-000865,-0.475132698079
ACH-000866,-0.359887786308
ACH-000867,-0.09555106828400001
ACH-000869,-0.460245842469
ACH-000872,-0.22907897322700002
ACH-000873,-0.580939829434
ACH-000876,-0.5080432007419999
ACH-000878,-0.249553789454
ACH-000880,-0.026118430062700003
ACH-000881,-0.186213663209
ACH-000882,-0.292568969212
ACH-000884,-0.302932547723
ACH-000885,-0.264436906175
ACH-000887,-0.407906624376
ACH-000888,-0.845867032281
ACH-000889,-0.198220781844
ACH-000890,-0.294532764056
ACH-000896,-0.225975817922
ACH-000898,0.0192086373776
ACH-000900,-0.48863412336999995
ACH-000901,-0.572208229556
ACH-000905,-0.612772849669
ACH-000906,-0.45502329966000005
ACH-000907,-0.436281325541
ACH-000910,-0.627401144702
ACH-000911,-0.43416881741
ACH-000912,-0.488431884841
ACH-000913,-0.229048753726
ACH-000915,-0.276307228075
ACH-000916,0.147647428602
ACH-000917,-0.213167286926
ACH-000921,-0.615773640637
ACH-000924,-0.344708185137
ACH-000926,-0.47318245377499996
ACH-000928,-0.395160754116
ACH-000929,-0.216797717156
ACH-000932,-0.442157652431
ACH-000935,-0.24650295605099998
ACH-000936,-0.519380209016
ACH-000937,-0.258493730117
ACH-000938,-0.209316046826
ACH-000939,-0.0146445021612
ACH-000941,-0.222403453668
ACH-000943,-0.12012292522500001
ACH-000946,-0.264608164745
ACH-000947,-0.5089395786959999
ACH-000948,-0.455005176242
ACH-000950,-0.37763185419600004
ACH-000953,-0.324862150601
ACH-000957,-0.121482966899
ACH-000958,-0.129039955834
ACH-000960,-0.293233342304
ACH-000963,-0.127904875054
ACH-000968,-0.235189290386
ACH-000969,-0.422818778589
ACH-000973,-0.166405560029
ACH-000974,-0.398419687985
ACH-000975,-0.13736956328
ACH-000976,-0.5344982462919999
ACH-000978,-0.446143083999
ACH-000980,-0.131251608446
ACH-000984,-0.38227422917599996
ACH-000986,-0.0763864152898
ACH-000988,-0.37111188570799997
ACH-000993,-0.6193757286899999
ACH-000994,-0.327747249111
ACH-000996,-0.323071280291
ACH-001001,-0.423050326765
ACH-001020,-0.513371564533
ACH-001028,-0.313739548781
ACH-001031,-0.24347451005100001
ACH-001038,-0.283009137616
ACH-001048,-0.292343718739
ACH-001050,-0.620253799431
ACH-001053,-0.275216488217
ACH-001054,-0.5210234302560001
ACH-001061,-0.239105878636
ACH-001067,-0.588118865919
ACH-001075,-0.544878070735
ACH-001096,-0.207108613541
ACH-001128,-0.999678306748
ACH-001134,-0.31645522283000005
ACH-001151,-0.354365021337
ACH-001163,-0.46836947591899997
ACH-001164,-0.407729241453
ACH-001173,-0.568673407275
ACH-001183,-0.16832115983399998
ACH-001184,-0.31004107485800003
ACH-001190,-0.589334345349
ACH-001192,-0.291744057462
ACH-001193,-0.502281891569
ACH-001196,-0.20917488170899998
ACH-001197,-0.7066901271170001
ACH-001205,-0.45876633397100003
ACH-001211,-0.355180721969
ACH-001212,-0.29380136847800004
ACH-001228,-0.176703533734
ACH-001232,-0.488681978103
ACH-001239,-0.30138201149599997
ACH-001274,-0.254206148596
ACH-001275,-0.269544744408
ACH-001277,-0.364883675568
ACH-001278,-0.499237554365
ACH-001280,-0.5930529609790001
ACH-001283,-0.24350428219099998
ACH-001289,-0.437923512105
ACH-001295,-0.0803463761439
ACH-001300,-0.162572828141
ACH-001301,-0.16494815075400002
ACH-001302,-0.46704257770900004
ACH-001303,-0.306045500385
ACH-001306,-0.463531499462
ACH-001318,-0.441962043909
ACH-001322,-0.441358098336
ACH-001328,-0.290090404993
ACH-001332,-0.45636954965599996
ACH-001333,-0.426226839296
ACH-001336,-0.749891084189
ACH-001340,-0.347583817645
ACH-001346,-0.355267416316
ACH-001353,-0.6676620992100001
ACH-001354,-0.495637613951
ACH-001367,-0.0361281048965
ACH-001368,-0.304935002907
ACH-001374,-0.10426915784299999
ACH-001375,-0.584057753796
ACH-001377,-0.3222172684
ACH-001380,-0.445236097158
ACH-001391,-0.101875822374
ACH-001407,-0.210260516575
ACH-001408,-0.374396533511
ACH-001413,-0.696820951905
ACH-001430,-0.568475353682
ACH-001431,-0.685079309413
ACH-001450,-0.19523515382599999
ACH-001496,-0.28830323111699996
ACH-001500,-0.0856238844215
ACH-001521,-0.643601464903
ACH-001523,-0.306272777945
ACH-001532,-0.459193199803
ACH-001536,-0.566316245554
ACH-001550,-0.496434757016
ACH-001552,-0.44583150264
ACH-001554,-0.46821683743500003
ACH-001645,-0.228403813319
ACH-001654,-0.638358200886
ACH-001715,-0.5195861319990001
ACH-001735,-0.40257993164000005
ACH-001736,-0.48544171719499996
ACH-001737,-0.47978953770300004
ACH-001740,-0.17133417024099998
ACH-001745,-0.373470824666
ACH-001750,-0.605001797489
ACH-001765,-0.7064590819509999
ACH-001956,-0.770509640732
ACH-001957,-0.011423057799899999
