,JUNB (3726)
ACH-000238,-0.49492435911000005
ACH-000243,-0.258222510869
ACH-000244,-0.354077531395
ACH-000246,-0.202641483644
ACH-000248,-0.21598628851799997
ACH-000250,-0.300198660383
ACH-000251,-0.573920005992
ACH-000253,-0.257945949178
ACH-000255,-0.22008488684799998
ACH-000256,-0.00312004122332
ACH-000257,0.184824976455
ACH-000258,-0.10629816920099999
ACH-000259,-0.19570095518800001
ACH-000260,0.128260710012
ACH-000261,-0.430253120574
ACH-000262,-0.448769125507
ACH-000263,-0.275858878624
ACH-000264,-0.135659033716
ACH-000265,-0.199807222058
ACH-000266,-0.5096690500859999
ACH-000272,-0.17669326898899998
ACH-000273,-0.161316845949
ACH-000274,-0.0727953756127
ACH-000277,-0.297066277963
ACH-000278,-0.152006080151
ACH-000279,-0.112273458718
ACH-000280,-0.302968471333
ACH-000281,-0.22853632682799999
ACH-000288,0.122872806937
ACH-000291,-0.17724914162500002
ACH-000293,-0.0410220689066
ACH-000294,-0.32334769138700004
ACH-000295,-0.20192496941799998
ACH-000296,-0.025436183132599998
ACH-000302,-0.483542407468
ACH-000304,0.20378891184700001
ACH-000307,-0.5890111226899999
ACH-000308,-0.0958769069203
ACH-000310,-0.224197527786
ACH-000311,0.161959425089
ACH-000312,-0.0912790653992
ACH-000315,-0.395884734184
ACH-000316,-0.0623819963678
ACH-000317,-0.07305949265039999
ACH-000318,-0.540793967591
ACH-000319,-0.301396004015
ACH-000320,-0.418248818199
ACH-000322,-0.202994853517
ACH-000323,-0.283641016516
ACH-000324,-0.470587353162
ACH-000329,-0.27527632593400003
ACH-000330,-0.370061147672
ACH-000331,-0.402013874019
ACH-000332,-0.117111872809
ACH-000334,-0.114756421674
ACH-000335,-0.379262924694
ACH-000336,-0.16596795199699999
ACH-000337,-0.43168304446999994
ACH-000339,-0.28859867028999997
ACH-000341,-0.24525522789
ACH-000348,-0.14121392266
ACH-000350,-0.41839807600699996
ACH-000352,-0.159338920329
ACH-000356,-0.314530450637
ACH-000361,-0.40402570164800006
ACH-000362,-0.190361937388
ACH-000363,-0.274616313683
ACH-000364,-0.188506842089
ACH-000365,-0.151726735359
ACH-000366,-0.27857781237199997
ACH-000368,-0.125422946879
ACH-000374,-0.716732098187
ACH-000375,-0.126286614086
ACH-000376,0.08939925308560001
ACH-000381,-0.18368952214099998
ACH-000383,-1.04260397093
ACH-000387,-0.19121875299600002
ACH-000389,-0.475684971447
ACH-000390,-0.223361587155
ACH-000393,-0.162957769039
ACH-000395,-0.0830247566736
ACH-000397,-0.490522025233
ACH-000401,-0.254967853998
ACH-000402,-0.592643822143
ACH-000403,-0.948923489096
ACH-000404,0.328223023208
ACH-000406,-0.05685716563900001
ACH-000407,-0.105428365724
ACH-000408,-0.7888278637109999
ACH-000410,-0.291730748145
ACH-000411,-0.37028697303
ACH-000414,-0.24273726292300002
ACH-000415,-0.6308863067989999
ACH-000416,-0.436323296621
ACH-000420,-0.140984484769
ACH-000421,-0.689794615737
ACH-000424,-0.327700840613
ACH-000425,-0.013654697405700002
ACH-000426,-1.03266091278
ACH-000427,-0.558799422648
ACH-000433,-0.5450334193699999
ACH-000436,-0.0772147794114
ACH-000444,-0.17018710545899998
ACH-000445,-0.473432168464
ACH-000448,-0.800182564658
ACH-000450,-0.400247490124
ACH-000452,-0.7824895604850001
ACH-000454,-0.469054955798
ACH-000458,-0.462427823428
ACH-000459,-0.226376400844
ACH-000460,-0.400868848405
ACH-000461,-0.247703067705
ACH-000463,-0.41135085126000004
ACH-000464,-0.238388735539
ACH-000466,-0.581845037228
ACH-000467,-0.121675222909
ACH-000468,-0.00602610529532
ACH-000469,-0.475853365573
ACH-000470,-0.099840932116
ACH-000471,-0.341148036612
ACH-000472,-0.0623261593879
ACH-000473,-0.40508951585600006
ACH-000475,-0.0699198321236
ACH-000476,-0.370428086628
ACH-000477,0.090701231018
ACH-000480,-0.37917577509000006
ACH-000481,-0.207719288784
ACH-000483,-0.275590838378
ACH-000484,-0.078259255807
ACH-000485,-0.545255024828
ACH-000486,-0.404716029038
ACH-000487,-0.252807531691
ACH-000488,-0.390628034073
ACH-000490,-0.38030002941
ACH-000491,-0.204130775604
ACH-000495,-0.188027920165
ACH-000496,-0.31351047375999996
ACH-000499,-0.284249569417
ACH-000500,-0.334504582817
ACH-000502,-0.711934730875
ACH-000503,-0.13917328334100001
ACH-000505,-0.231678174576
ACH-000507,-0.413693966778
ACH-000510,-0.285600165374
ACH-000511,-0.262784354901
ACH-000512,-0.0315800077463
ACH-000516,-0.31789997976
ACH-000517,-0.228377094498
ACH-000518,-0.428960336097
ACH-000520,-0.487546515248
ACH-000521,-0.0467736181102
ACH-000522,-0.401396350563
ACH-000524,-0.08535095655069999
ACH-000527,-0.184950412047
ACH-000528,-0.149304911816
ACH-000537,-0.746391751409
ACH-000541,-0.299975852113
ACH-000542,-0.158740313192
ACH-000544,0.498122084159
ACH-000545,-0.503613747293
ACH-000547,-0.276540411917
ACH-000548,-1.1881876359
ACH-000549,-0.532080991195
ACH-000550,0.0679604691027
ACH-000552,-0.317409792574
ACH-000556,-0.51088362004
ACH-000557,0.08609210071010001
ACH-000570,-0.186930283329
ACH-000571,-0.40877170155500003
ACH-000573,-0.23391132894900002
ACH-000576,-0.755278681593
ACH-000580,0.26616326327100004
ACH-000584,-0.240874118122
ACH-000585,-0.918740269214
ACH-000588,-0.378485634095
ACH-000589,-0.620820880587
ACH-000591,-0.661031670249
ACH-000593,-0.1538950493
ACH-000600,-0.250499025494
ACH-000601,-0.23920993895999998
ACH-000604,-0.307907383772
ACH-000605,-0.37735517790399997
ACH-000606,-0.333250361243
ACH-000608,-0.342198742552
ACH-000614,-0.0676641238825
ACH-000616,-0.13107561114
ACH-000618,-0.648253712847
ACH-000619,-0.439539828979
ACH-000620,-0.281607711484
ACH-000621,-0.303565360879
ACH-000622,-0.018427311158
ACH-000623,-0.25042141754700004
ACH-000624,-0.411945229384
ACH-000627,-0.47534062879600003
ACH-000630,-0.179058446083
ACH-000632,0.19122167639899998
ACH-000633,-0.11284621819499999
ACH-000637,-0.484057347566
ACH-000638,-0.415597375999
ACH-000646,-0.470153300881
ACH-000647,-0.281946735744
ACH-000648,-0.021050653536099997
ACH-000649,-0.38383585824
ACH-000651,-0.198110658177
ACH-000652,-0.615876225403
ACH-000653,-0.464277262117
ACH-000657,-0.186862785775
ACH-000658,-0.09523521758789999
ACH-000661,-0.0768906923222
ACH-000662,-0.24951876056699998
ACH-000663,-0.0313010080166
ACH-000665,-0.480708024693
ACH-000671,-0.16612352432900002
ACH-000673,-0.333256039895
ACH-000676,-0.048851850065500003
ACH-000677,-0.263965073402
ACH-000681,-0.087330677786
ACH-000682,-0.5912721864580001
ACH-000683,-0.415166412306
ACH-000684,-0.333458637516
ACH-000688,-0.133967703584
ACH-000693,-0.38410387112899996
ACH-000694,-0.142168264516
ACH-000695,-0.07635221745239999
ACH-000696,-0.285387889066
ACH-000697,0.0851863837658
ACH-000699,-0.46688727191699997
ACH-000701,-0.523936602338
ACH-000706,-0.396358871097
ACH-000711,-0.22505056983600003
ACH-000713,-0.104474367647
ACH-000714,-0.233606863826
ACH-000718,-0.325785169415
ACH-000720,-0.119795117563
ACH-000721,-0.41901876049900005
ACH-000724,-0.726148678028
ACH-000725,-0.42972032162900003
ACH-000732,-0.162711682973
ACH-000734,-0.302712152223
ACH-000735,-0.08134295120889999
ACH-000736,-0.0544125813815
ACH-000738,-0.21238252896899998
ACH-000746,-0.17374261984
ACH-000747,-0.421325019506
ACH-000748,-0.17403219235800002
ACH-000753,-0.375984756417
ACH-000756,-0.227326159078
ACH-000757,-0.6839420708239999
ACH-000758,-0.470734032094
ACH-000760,-0.518110498494
ACH-000763,-0.0761458135205
ACH-000764,-0.579294153833
ACH-000765,0.0268209751841
ACH-000766,-0.320657654903
ACH-000767,-0.37127198907700004
ACH-000768,-0.37777383177
ACH-000769,-0.134996436435
ACH-000770,-0.13020155896299998
ACH-000771,-0.7913383903479999
ACH-000773,-0.49566344754600006
ACH-000776,-0.276157441095
ACH-000777,-0.5676011378010001
ACH-000778,-0.263419113064
ACH-000781,-0.326583626292
ACH-000782,-0.347100286889
ACH-000783,-0.06943339630169999
ACH-000784,-0.22473673859700002
ACH-000785,-0.5500051560270001
ACH-000787,-0.123028982169
ACH-000788,-0.062170775035699996
ACH-000791,-0.333676638076
ACH-000792,-0.591504045534
ACH-000794,-0.921672712731
ACH-000796,-0.397734113801
ACH-000799,-0.33694267737800004
ACH-000800,-0.154855896072
ACH-000802,-0.507331536546
ACH-000804,-0.438489236184
ACH-000805,-0.329954685304
ACH-000809,-0.563921079417
ACH-000810,-0.144472604345
ACH-000811,-0.43620631666299997
ACH-000817,-0.126163942293
ACH-000819,-0.243070483402
ACH-000820,-0.396208702922
ACH-000821,-0.457257971493
ACH-000822,-0.13825830336699999
ACH-000823,-0.532578125087
ACH-000824,-0.149520626223
ACH-000827,-0.208663591879
ACH-000829,-0.561767191388
ACH-000831,-0.407676706733
ACH-000832,-0.536608118699
ACH-000833,-0.13818811712200002
ACH-000834,-0.393407908198
ACH-000835,-0.276380857534
ACH-000836,-0.540535543435
ACH-000837,-0.49858951000600005
ACH-000838,-0.289220624224
ACH-000839,-0.584395016526
ACH-000840,-0.476339821853
ACH-000841,-0.561851562421
ACH-000843,-0.34252484343199996
ACH-000846,-0.23627482377099998
ACH-000847,-0.332438878065
ACH-000848,-0.104763618437
ACH-000849,-0.36597131429499996
ACH-000851,-0.274540356835
ACH-000855,-0.38843360601
ACH-000856,-0.0468958766964
ACH-000858,-0.58288305115
ACH-000859,-0.573916507533
ACH-000861,-0.252048898277
ACH-000862,-0.438323751491
ACH-000865,-0.295540861388
ACH-000866,-0.137865511785
ACH-000867,-0.21446857032400002
ACH-000869,-0.33956177253700004
ACH-000872,-0.218510425311
ACH-000873,-0.11817481921499999
ACH-000876,-0.174133757891
ACH-000878,-0.102156758169
ACH-000880,-0.260670286712
ACH-000881,-0.257020358723
ACH-000882,-0.1343319073
ACH-000884,-0.236163420671
ACH-000885,-0.400139686209
ACH-000887,-0.635449925427
ACH-000888,-0.32305423381799997
ACH-000889,-0.23881624125
ACH-000890,0.0280785125899
ACH-000896,-0.262886270703
ACH-000898,-0.31103752608199997
ACH-000900,-0.34278975761
ACH-000901,-0.211525999095
ACH-000905,-0.321350097173
ACH-000906,-0.108888348348
ACH-000907,-0.031854527387
ACH-000910,-0.304019684196
ACH-000911,-0.566117265404
ACH-000912,-0.661193243305
ACH-000913,-0.298711765788
ACH-000915,-0.484020329973
ACH-000916,-0.633986788836
ACH-000917,-0.269075915774
ACH-000921,-0.254364453308
ACH-000924,-0.179278252775
ACH-000926,-0.21504424332699998
ACH-000928,-0.173344645675
ACH-000929,-0.15777959243200002
ACH-000932,-0.276846310647
ACH-000935,-0.16166298398600001
ACH-000936,-0.312714448581
ACH-000937,-0.143491572373
ACH-000938,-0.0316778863201
ACH-000939,-0.331996571708
ACH-000941,-0.539729405608
ACH-000943,-0.11082431371300001
ACH-000946,-0.584333199235
ACH-000947,-0.170843216319
ACH-000948,-0.663761936023
ACH-000950,-0.513491587019
ACH-000953,-0.0317149639777
ACH-000957,-0.19058060185800002
ACH-000958,-0.674498857837
ACH-000960,-0.224624658828
ACH-000963,-0.748007286619
ACH-000968,-0.203002443454
ACH-000969,-0.08864963327269999
ACH-000973,-0.36144767313000004
ACH-000974,-0.304828204466
ACH-000975,-0.256990803814
ACH-000976,-0.525908218496
ACH-000978,-0.303063308689
ACH-000980,-0.103280693669
ACH-000984,-0.333798356704
ACH-000986,-0.186339448856
ACH-000988,-0.10783048441700001
ACH-000993,-0.339019930311
ACH-000994,-0.09602621854039999
ACH-000996,-0.300619560616
ACH-001001,-0.10887365030400001
ACH-001020,-0.477874002204
ACH-001028,-0.24234986548300003
ACH-001031,-0.119528281556
ACH-001038,-0.0714767146993
ACH-001048,-0.41256241720700004
ACH-001050,-0.324820996471
ACH-001053,-0.12697494476399998
ACH-001054,-0.172197887282
ACH-001061,-0.110975090584
ACH-001067,-0.447796685752
ACH-001075,-0.780331132481
ACH-001096,-0.25891057296799996
ACH-001128,-0.35448772590000005
ACH-001134,-0.39604924451300005
ACH-001151,-0.09936840244249999
ACH-001163,-0.104011556229
ACH-001164,-0.0052470179295
ACH-001173,-0.34637842837800004
ACH-001183,-0.126885008492
ACH-001184,-0.17802388936799998
ACH-001190,-0.5385697973100001
ACH-001192,-0.042778892744699995
ACH-001193,-0.383471999264
ACH-001196,-0.14352951629799998
ACH-001197,-0.44005920520499997
ACH-001205,-0.293200737584
ACH-001211,-0.38872487498999997
ACH-001212,-0.51217138688
ACH-001228,-0.437538821513
ACH-001232,-0.056741410403899996
ACH-001239,0.09703407890339999
ACH-001274,-0.647073863337
ACH-001275,-0.315985492139
ACH-001277,-0.436863609922
ACH-001278,-0.357582965979
ACH-001280,-0.153474369288
ACH-001283,-0.166155684842
ACH-001289,-0.171138421264
ACH-001295,-0.14210114648299998
ACH-001300,-0.164147245932
ACH-001301,-0.143039624133
ACH-001302,-0.0957567462586
ACH-001303,-0.199578290397
ACH-001306,-0.49775545604099997
ACH-001318,-0.25905250210999997
ACH-001322,-0.6214658864639999
ACH-001328,-0.8251284575550001
ACH-001332,-0.436521469349
ACH-001333,-0.098827683729
ACH-001336,-0.44225090495700004
ACH-001340,-0.181869873324
ACH-001346,-0.455121638564
ACH-001353,-0.8004226586040001
ACH-001354,-0.16095491977499998
ACH-001367,-0.19545123520100002
ACH-001368,-0.291954325839
ACH-001374,-0.16827277160100002
ACH-001375,-0.785601730958
ACH-001377,-0.136088160868
ACH-001380,-0.316055740666
ACH-001391,-0.449506242351
ACH-001407,-0.375020307192
ACH-001408,-0.128961222003
ACH-001413,-0.472777086708
ACH-001430,-0.24509467244600003
ACH-001431,-0.163671471728
ACH-001450,-0.065624847956
ACH-001496,-0.18727378680999998
ACH-001500,-0.32242712911
ACH-001521,-0.22653825128600003
ACH-001523,-0.549039575902
ACH-001532,-0.30924327262
ACH-001536,-0.450285138793
ACH-001550,-0.11508343016599999
ACH-001552,-0.427148301967
ACH-001554,-0.224524064099
ACH-001645,-0.423026737291
ACH-001654,-0.856778380176
ACH-001715,-0.5166916160320001
ACH-001735,-0.150923240085
ACH-001736,-0.0626962757756
ACH-001737,0.020665785879900003
ACH-001740,-0.33792305831299996
ACH-001745,-0.466420897946
ACH-001750,-0.39997811228
ACH-001765,-0.305616685321
ACH-001956,-0.455608873587
ACH-001957,-0.0777033573857
