,CDC16 (8881)
ACH-000004,-1.63372675965
ACH-000007,-1.5493449726700002
ACH-000009,-1.7586439371200002
ACH-000011,-1.80428258676
ACH-000012,-1.75117467745
ACH-000013,-1.9511608220400003
ACH-000014,-1.8448545128799998
ACH-000015,-1.7503189476700003
ACH-000017,-1.41193707352
ACH-000018,-1.5598508746200002
ACH-000019,-1.6694013138600001
ACH-000021,-1.62650169262
ACH-000022,-1.53532751556
ACH-000025,-1.67646995895
ACH-000028,-1.5844362471
ACH-000030,-1.8419922819799999
ACH-000035,-1.3899892467700001
ACH-000036,-1.7433210447999998
ACH-000037,-1.5300955842200001
ACH-000039,-1.6129955274899999
ACH-000040,-1.8113207184
ACH-000041,-1.69134390197
ACH-000042,-2.04952474868
ACH-000045,-1.7067110548500002
ACH-000047,-1.6453082333700002
ACH-000052,-1.5743907064200002
ACH-000053,-1.7735632009599998
ACH-000054,-1.5361537841100001
ACH-000055,-1.61392807711
ACH-000060,-1.8907748725
ACH-000067,-1.8577666898099998
ACH-000070,-2.2138052677799998
ACH-000075,-1.5870616727200002
ACH-000078,-1.82368853428
ACH-000082,-2.21702234851
ACH-000085,-1.6642949067
ACH-000086,-1.521695113
ACH-000087,-1.6997798644600002
ACH-000092,-1.75102258393
ACH-000095,-1.88241480594
ACH-000097,-1.5791654184900001
ACH-000098,-2.0097977671400002
ACH-000099,-1.7015693944799999
ACH-000108,-1.6830344929799999
ACH-000113,-1.8189882289700001
ACH-000115,-2.3879778901299997
ACH-000116,-1.7146259347400001
ACH-000118,-1.6350356751100001
ACH-000120,-1.5839383389700001
ACH-000123,-1.7710759281
ACH-000127,-1.68642745353
ACH-000128,-1.7428352136
ACH-000132,-1.9596320154499998
ACH-000133,-1.52239219591
ACH-000137,-1.4666556534200001
ACH-000138,-1.71246190741
ACH-000142,-1.79792616004
ACH-000143,-1.79078703605
ACH-000146,-2.1098062574000003
ACH-000148,-2.0695824941599996
ACH-000150,-1.70819633285
ACH-000152,-1.5212591048299997
ACH-000153,-1.4491605839700001
ACH-000159,-1.66876573094
ACH-000160,-2.2968671110799996
ACH-000163,-1.9567254459099999
ACH-000167,-2.53232419475
ACH-000168,-1.75999300778
ACH-000169,-1.7944802611400001
ACH-000178,-1.64143921246
ACH-000182,-1.9629907009999998
ACH-000183,-1.41149081267
ACH-000188,-1.7474466557700001
ACH-000189,-1.43564280748
ACH-000190,-1.7019032696899998
ACH-000198,-1.99681759941
ACH-000204,-1.74726003883
ACH-000206,-1.8567324383200001
ACH-000207,-1.7435375341
ACH-000211,-1.7423942330700002
ACH-000215,-1.8606008528
ACH-000221,-1.80691098468
ACH-000222,-1.6498156594100002
ACH-000223,-1.9226236898900002
ACH-000226,-1.5757851892299999
ACH-000227,-1.61149611908
ACH-000228,-1.8276901700900001
ACH-000231,-1.67444354758
ACH-000232,-1.89538887529
ACH-000233,-1.7269344763699999
ACH-000234,-2.75276987023
ACH-000235,-1.7276188865900002
ACH-000237,-1.82076691417
ACH-000238,-1.78137227371
ACH-000243,-1.51936976961
ACH-000244,-1.67925471886
ACH-000246,-1.7228005947
ACH-000248,-1.65140448149
ACH-000250,-1.8588579212
ACH-000251,-1.7930251217200002
ACH-000253,-1.9249151894499998
ACH-000255,-1.5946465111500001
ACH-000256,-1.86780825676
ACH-000257,-1.8652730017299999
ACH-000258,-2.06078346493
ACH-000259,-1.7323056082
ACH-000260,-1.77523069623
ACH-000261,-1.70539065197
ACH-000262,-1.6901347739500001
ACH-000263,-1.8737327260599999
ACH-000264,-1.84446879529
ACH-000265,-1.8574386192400003
ACH-000266,-1.7359846873099998
ACH-000272,-1.60740240139
ACH-000273,-1.60896715342
ACH-000274,-2.0225629077900003
ACH-000277,-1.3435963884200002
ACH-000278,-1.7565760901599998
ACH-000279,-2.03077985226
ACH-000280,-1.52227204565
ACH-000281,-1.63466907529
ACH-000288,-1.7385581460799997
ACH-000291,-1.7095816884900001
ACH-000293,-2.76240959848
ACH-000294,-2.08163593818
ACH-000295,-1.46248086883
ACH-000296,-1.8191392211000001
ACH-000302,-1.9792970335099997
ACH-000304,-1.6396849288600002
ACH-000307,-1.71521150616
ACH-000308,-1.80018413664
ACH-000310,-1.6902105449200002
ACH-000311,-1.78114043343
ACH-000312,-1.6962044688299998
ACH-000315,-1.61235019014
ACH-000316,-1.96393346507
ACH-000317,-1.59153457295
ACH-000318,-1.8127716430200003
ACH-000319,-1.42061978723
ACH-000320,-2.15744379309
ACH-000322,-1.95520199838
ACH-000323,-1.9256275205700002
ACH-000324,-1.6039475571000001
ACH-000329,-2.0360312993900003
ACH-000330,-1.46746883226
ACH-000331,-1.5050795287399998
ACH-000332,-1.5994028085299998
ACH-000334,-2.8738410386699997
ACH-000335,-1.7120093217899999
ACH-000336,-2.26182693838
ACH-000337,-1.4433139313499999
ACH-000339,-1.60008709421
ACH-000341,-1.66342112551
ACH-000348,-1.92545036012
ACH-000350,-1.5646247690700001
ACH-000352,-1.66434354998
ACH-000356,-1.40380770248
ACH-000361,-1.96694752762
ACH-000362,-1.7073894725299998
ACH-000363,-1.7722132235099999
ACH-000364,-1.63196283393
ACH-000365,-1.81344198808
ACH-000366,-1.77545607778
ACH-000368,-1.7115482404
ACH-000374,-1.5387570661200003
ACH-000375,-2.01908512648
ACH-000376,-1.6901257248
ACH-000381,-1.66077637445
ACH-000383,-2.00329670538
ACH-000387,-1.5480003130000002
ACH-000389,-1.98469396866
ACH-000390,-2.0578143273599996
ACH-000393,-1.9122892194599999
ACH-000395,-1.7182101863400001
ACH-000397,-1.97819755934
ACH-000401,-1.80282756237
ACH-000402,-1.9230207295400004
ACH-000403,-2.18841587534
ACH-000404,-1.44115654535
ACH-000406,-1.8877385958900001
ACH-000407,-1.9842412333400001
ACH-000408,-1.5238848275499999
ACH-000410,-1.35378896325
ACH-000411,-1.9341772723400004
ACH-000414,-1.98425303742
ACH-000415,-1.8334944222
ACH-000416,-1.79590455747
ACH-000420,-1.73912165001
ACH-000421,-1.64496542322
ACH-000424,-1.7731700770200003
ACH-000425,-1.72570172042
ACH-000426,-1.96573944813
ACH-000427,-1.74984271812
ACH-000433,-1.8452556662000001
ACH-000436,-1.68742201428
ACH-000444,-1.55508628773
ACH-000445,-1.6743553360799999
ACH-000448,-1.74606091887
ACH-000450,-1.6621474162
ACH-000452,-1.7096840424200002
ACH-000454,-1.9153843335299998
ACH-000458,-1.5248449212600002
ACH-000459,-1.72545980632
ACH-000460,-1.5900611140799998
ACH-000461,-2.02872419979
ACH-000463,-1.6001496220700002
ACH-000464,-1.6014217228999998
ACH-000466,-2.0334712643599997
ACH-000467,-1.2544142988299998
ACH-000468,-1.9753115295800001
ACH-000469,-1.59817454046
ACH-000470,-1.3872007100200001
ACH-000471,-1.81581758626
ACH-000472,-1.8744920933700002
ACH-000473,-1.75591912257
ACH-000475,-1.95300294191
ACH-000476,-1.84774280074
ACH-000477,-1.89845057431
ACH-000480,-1.7564339564099998
ACH-000481,-1.8853757437599998
ACH-000483,-1.76889566038
ACH-000484,-1.97121464431
ACH-000485,-2.0040446283
ACH-000486,-1.74066092227
ACH-000487,-2.07771189787
ACH-000488,-1.7805268505400003
ACH-000490,-1.63751913747
ACH-000491,-1.94198892558
ACH-000495,-1.39025553049
ACH-000496,-1.92061148028
ACH-000499,-1.66816930622
ACH-000500,-2.28569697645
ACH-000502,-1.50758858609
ACH-000503,-1.9455489959299999
ACH-000505,-2.02570922564
ACH-000507,-1.6766124359099999
ACH-000510,-1.9861769269999998
ACH-000511,-1.66961138824
ACH-000512,-1.64203932167
ACH-000516,-1.77610548612
ACH-000517,-1.9102395252900002
ACH-000518,-1.59843095381
ACH-000520,-1.8449226761300002
ACH-000521,-1.8689343475599998
ACH-000522,-1.6047951787099999
ACH-000524,-1.9001912257799998
ACH-000527,-1.42653588121
ACH-000528,-1.72801269825
ACH-000537,-1.67423017336
ACH-000541,-1.9690239325099999
ACH-000542,-1.70433271158
ACH-000544,-1.44277434507
ACH-000545,-1.5596375711000001
ACH-000547,-1.8505392066
ACH-000548,-1.7154756930200001
ACH-000549,-1.48795067429
ACH-000550,-2.04692065518
ACH-000552,-1.67386594812
ACH-000556,-1.94210229616
ACH-000557,-2.2127325063799996
ACH-000570,-1.72954584667
ACH-000571,-1.9629919620200003
ACH-000573,-1.6249051749399999
ACH-000576,-1.5739702315700002
ACH-000580,-1.6922191061399998
ACH-000584,-1.71373495898
ACH-000585,-1.8462713628299998
ACH-000588,-1.55215816034
ACH-000589,-1.7549644725
ACH-000591,-1.72179974785
ACH-000593,-1.65006732692
ACH-000600,-1.7642146210799998
ACH-000601,-1.78339307025
ACH-000604,-1.7593668474400002
ACH-000605,-1.68078895717
ACH-000606,-1.52412556021
ACH-000608,-2.05909179955
ACH-000614,-2.06117748596
ACH-000616,-1.7755523279499998
ACH-000618,-1.63832032465
ACH-000619,-1.638050252
ACH-000620,-1.51108117866
ACH-000621,-1.9102165340400001
ACH-000622,-1.71909784975
ACH-000623,-1.9135450483200003
ACH-000624,-1.6812945322
ACH-000627,-1.8223791301599996
ACH-000630,-1.71776670167
ACH-000632,-1.8542839588599997
ACH-000633,-1.5344427888999999
ACH-000637,-1.81925457893
ACH-000638,-1.7590042476700003
ACH-000646,-0.854583802543
ACH-000647,-1.63172044128
ACH-000648,-1.8188666782700003
ACH-000649,-1.93721611413
ACH-000651,-1.55293265025
ACH-000652,-1.17442855576
ACH-000653,-1.73552551634
ACH-000657,-1.7418706807099997
ACH-000658,-1.6824314561700002
ACH-000661,-1.5693748868000001
ACH-000662,-2.03221497816
ACH-000663,-1.70440402092
ACH-000665,-1.7408911217099998
ACH-000671,-1.8865668384599998
ACH-000673,-1.62537222338
ACH-000676,-1.5278437815900001
ACH-000677,-1.9230230785
ACH-000681,-1.62536683046
ACH-000682,-1.7605712201800001
ACH-000683,-1.6951553616400001
ACH-000684,-1.76959889143
ACH-000688,-1.9302358491099998
ACH-000693,-1.5061075377700002
ACH-000694,-1.7347111090799998
ACH-000695,-1.5940322900100001
ACH-000696,-1.69996956349
ACH-000697,-1.45269513282
ACH-000699,-2.47858071263
ACH-000701,-1.6572529979700001
ACH-000706,-1.45373220335
ACH-000711,-1.7450249904
ACH-000713,-1.69286098476
ACH-000714,-1.77757926313
ACH-000718,-2.30080533821
ACH-000720,-1.62133896695
ACH-000721,-1.8698034738099998
ACH-000724,-1.75675601605
ACH-000725,-1.5718989913299999
ACH-000732,-1.33004888129
ACH-000734,-1.8733007832
ACH-000735,-1.8383409202599998
ACH-000736,-1.7776103517400001
ACH-000738,-1.39601568546
ACH-000746,-1.52230554894
ACH-000747,-1.7213488061200002
ACH-000748,-1.48768396444
ACH-000753,-1.62204085997
ACH-000756,-1.65330515609
ACH-000757,-1.84937994371
ACH-000758,-1.5192973685
ACH-000760,-1.5539757822
ACH-000763,-1.4593142658899998
ACH-000764,-1.81699792583
ACH-000765,-1.5138471356999998
ACH-000766,-1.9617239282099999
ACH-000767,-1.69025089255
ACH-000768,-1.70352609919
ACH-000769,-1.64180270243
ACH-000770,-1.6178169992500002
ACH-000771,-1.7100395036200002
ACH-000773,-1.80701446007
ACH-000776,-1.87879030876
ACH-000777,-1.8888774095299998
ACH-000778,-1.76574169688
ACH-000781,-1.7090260270500002
ACH-000782,-1.91872380991
ACH-000783,-1.8503622430400002
ACH-000784,-1.9001394600400001
ACH-000785,-1.63356145005
ACH-000787,-1.75946668967
ACH-000788,-1.61101525619
ACH-000791,-1.6030074282
ACH-000792,-1.66714018428
ACH-000794,-1.54099662085
ACH-000796,-1.66225483198
ACH-000799,-1.4619672691499999
ACH-000800,-2.3241501395700004
ACH-000802,-1.63679024187
ACH-000804,-1.79791547556
ACH-000805,-1.4991761373199999
ACH-000809,-1.9100228079400003
ACH-000810,-1.81146932648
ACH-000811,-1.8038810035900004
ACH-000817,-1.6700061253100003
ACH-000819,-1.51309793856
ACH-000820,-1.8768753117099997
ACH-000821,-1.7085015669299999
ACH-000822,-1.8619197665400002
ACH-000823,-1.67179063433
ACH-000824,-2.1092188927
ACH-000827,-1.62736121178
ACH-000829,-1.9788365195200002
ACH-000831,-1.89920339879
ACH-000832,-1.49012704312
ACH-000833,-2.10560204978
ACH-000834,-1.5942958381
ACH-000835,-1.6482742597100002
ACH-000836,-1.92537543532
ACH-000837,-1.52157289786
ACH-000838,-1.5092374612200001
ACH-000839,-1.39915329975
ACH-000840,-1.4604024311300001
ACH-000841,-1.7798868470900002
ACH-000843,-1.98290971033
ACH-000846,-1.6544812191299998
ACH-000847,-1.47843764861
ACH-000848,-1.72766335463
ACH-000849,-1.6222038777
ACH-000851,-1.7634154259
ACH-000855,-1.72406830194
ACH-000856,-1.6834435665399998
ACH-000858,-1.68317267257
ACH-000859,-1.65012528009
ACH-000861,-2.1248023040599997
ACH-000862,-1.41106750045
ACH-000865,-1.4317364820200003
ACH-000866,-1.7104851855599998
ACH-000867,-1.6171837220899998
ACH-000869,-1.52802696277
ACH-000872,-1.8503971601
ACH-000873,-1.7124080668900001
ACH-000876,-2.23512110474
ACH-000878,-1.74971848103
ACH-000880,-1.8568768094299999
ACH-000881,-1.67916134814
ACH-000882,-1.61524460734
ACH-000884,-1.69618664998
ACH-000885,-1.55819176194
ACH-000887,-1.5927245285299998
ACH-000888,-1.99542587312
ACH-000889,-1.69661119373
ACH-000890,-2.15727355726
ACH-000896,-1.6885629654799998
ACH-000898,-1.79272002998
ACH-000900,-1.65133236667
ACH-000901,-2.0953869748500003
ACH-000905,-1.65736539739
ACH-000906,-1.91032946186
ACH-000907,-1.92208300149
ACH-000910,-1.71503358491
ACH-000911,-1.7460631545599996
ACH-000912,-1.6436700332700003
ACH-000913,-1.80271327427
ACH-000915,-1.70342273106
ACH-000916,-0.600837940672
ACH-000917,-1.73700978226
ACH-000921,-1.4936598954499998
ACH-000924,-1.8516434376599997
ACH-000926,-1.83918759438
ACH-000928,-1.69060956153
ACH-000929,-1.80538779586
ACH-000932,-1.80988445599
ACH-000935,-1.93739361697
ACH-000936,-1.8243375607199999
ACH-000937,-2.0367081257299997
ACH-000938,-2.0288619604400004
ACH-000939,-1.6679410024099999
ACH-000941,-1.85699836479
ACH-000943,-1.8685224168599999
ACH-000946,-1.69815863836
ACH-000947,-1.88632058406
ACH-000948,-1.8465670179900002
ACH-000950,-1.6565790170899999
ACH-000953,-2.12701621393
ACH-000957,-1.7628976135099999
ACH-000958,-1.76738376907
ACH-000960,-1.98483814801
ACH-000963,-1.6713285868599999
ACH-000968,-1.4774573657299999
ACH-000969,-1.57492006621
ACH-000973,-1.83178100402
ACH-000974,-1.79794018301
ACH-000975,-1.6575156524
ACH-000976,-1.69957264285
ACH-000978,-1.6172801522100002
ACH-000980,-1.64428038648
ACH-000984,-1.99870328238
ACH-000986,-1.5455698110499998
ACH-000988,-2.01108639683
ACH-000993,-1.618762026
ACH-000994,-2.05037394793
ACH-000996,-1.58574415658
ACH-001001,-1.8262895907700003
ACH-001020,-2.05475332376
ACH-001028,-1.97847849528
ACH-001031,-1.37672119445
ACH-001038,-1.65535655915
ACH-001048,-1.6592276642200001
ACH-001050,-1.4926521498199998
ACH-001053,-1.60754478036
ACH-001054,-1.58287982021
ACH-001061,-1.51896695546
ACH-001067,-1.7471667107299997
ACH-001075,-1.41019329216
ACH-001096,-1.7188438171400002
ACH-001128,-2.19819103774
ACH-001134,-1.6381981191
ACH-001151,-1.61627596878
ACH-001163,-1.5874347305399998
ACH-001164,-1.86930204153
ACH-001173,-1.87749821756
ACH-001183,-1.78995747768
ACH-001184,-1.67690323389
ACH-001190,-1.72343709191
ACH-001192,-1.6395763477399998
ACH-001193,-1.8334154510599998
ACH-001196,-1.8624583204499998
ACH-001197,-1.64815317769
ACH-001205,-1.72663880338
ACH-001211,-1.98501813757
ACH-001212,-1.68905957847
ACH-001228,-2.14371898886
ACH-001232,-1.54521574143
ACH-001239,-1.83219658197
ACH-001274,-1.6697151315600003
ACH-001275,-1.9547889645400003
ACH-001277,-1.54232003919
ACH-001278,-1.6391489152899998
ACH-001280,-2.15354265126
ACH-001283,-1.72804465884
ACH-001289,-1.5281092117500001
ACH-001295,-1.7642053173900003
ACH-001300,-1.7431861301099998
ACH-001301,-1.5852306678299999
ACH-001302,-1.7906738760799998
ACH-001303,-1.6961846524700002
ACH-001306,-1.72329677465
ACH-001318,-1.40668594837
ACH-001322,-1.56794160621
ACH-001328,-1.63102995187
ACH-001332,-1.5644581266
ACH-001333,-1.9405108141
ACH-001336,-1.6989856711000002
ACH-001340,-1.53695619676
ACH-001346,-1.7579009117700002
ACH-001353,-1.29516733516
ACH-001354,-2.3523680446
ACH-001367,-1.7848609526800001
ACH-001368,-1.71500019646
ACH-001374,-1.04879801292
ACH-001375,-1.5713044833899998
ACH-001377,-1.6714668991
ACH-001380,-1.6967621148199998
ACH-001391,-2.26533013929
ACH-001407,-1.74987650137
ACH-001408,-1.71553143879
ACH-001413,-1.68734594974
ACH-001430,-1.7487104813799998
ACH-001431,-1.6633043788100002
ACH-001450,-1.73948769199
ACH-001496,-1.6927596672799998
ACH-001500,-1.63533125315
ACH-001521,-1.72005765627
ACH-001523,-1.69778827775
ACH-001532,-1.8722317550799998
ACH-001536,-1.33301903469
ACH-001550,-2.0977385101499997
ACH-001552,-1.5856472798199999
ACH-001554,-1.55673971652
ACH-001645,-1.65599778899
ACH-001654,-1.6622201785100001
ACH-001715,-1.97101566398
ACH-001735,-2.0719833203099998
ACH-001736,-1.6565694531
ACH-001737,-2.4496620353
ACH-001740,-1.9375350007499998
ACH-001745,-1.8328446307599997
ACH-001750,-1.8068767571200002
ACH-001765,-1.97261184688
ACH-001956,-2.05360565044
ACH-001957,-1.9302908896200002
