,AVP (551)
ACH-000278,-0.05939370269330001
ACH-000279,0.05484977456259999
ACH-000280,-0.148393304518
ACH-000281,-0.6967575571610001
ACH-000288,-0.12310241769000001
ACH-000291,0.0482280189518
ACH-000293,-0.08906678716219998
ACH-000294,-0.366115421215
ACH-000295,-0.130348200993
ACH-000296,-0.381714884527
ACH-000302,-0.10821550451300001
ACH-000304,-0.0694345382229
ACH-000307,-0.201180444123
ACH-000308,-0.07797286055660001
ACH-000310,-0.159964037698
ACH-000311,-0.183928152639
ACH-000312,-0.200367177044
ACH-000315,-0.395052416161
ACH-000316,0.0327092522779
ACH-000317,-0.19358885868700001
ACH-000318,-0.212557393498
ACH-000319,-0.328546625101
ACH-000320,-0.0695743422606
ACH-000322,-0.0445912546983
ACH-000323,0.14054613427999998
ACH-000324,-0.09222397669810001
ACH-000329,-0.0314175614278
ACH-000330,-0.180424658902
ACH-000331,-0.0399775241224
ACH-000332,-0.021654767861900005
ACH-000334,-0.0766866082855
ACH-000335,0.390710704589
ACH-000336,0.129457133037
ACH-000337,-0.132784658828
ACH-000339,-0.062345818657
ACH-000341,0.33596502765299996
ACH-000348,-0.041915253575
ACH-000350,-0.331584648249
ACH-000352,-0.197749754814
ACH-000356,0.203799883124
ACH-000361,-0.13001463528100002
ACH-000362,-0.132827864515
ACH-000363,-0.038936836018
ACH-000364,-0.025600668757700003
ACH-000365,-0.145158904401
ACH-000366,-0.123667945426
ACH-000368,-0.319114143053
ACH-000374,0.034112342242
ACH-000375,-0.148208084013
ACH-000376,-0.14384438691600002
ACH-000381,-0.0120076205369
ACH-000383,-0.10564309528999999
ACH-000387,-0.0328606961703
ACH-000389,-0.0995098453262
ACH-000390,-0.0785292961965
ACH-000393,-0.0748954689256
ACH-000395,-0.287625424725
ACH-000397,0.0692827928348
ACH-000401,-0.0605701785883
ACH-000402,-0.20872339519400002
ACH-000403,-0.110761443234
ACH-000404,-0.310465308268
ACH-000406,-0.054241544664199996
ACH-000407,-0.0195008205726
ACH-000408,-0.27211909596
ACH-000410,-0.179481908924
ACH-000411,0.149541787932
ACH-000414,-0.0637232147343
ACH-000415,-0.00486339976747
ACH-000416,-0.025704414509799996
ACH-000420,-0.27176721433400003
ACH-000421,-0.0707025229186
ACH-000424,-0.0645956437715
ACH-000425,0.024311702900999998
ACH-000426,-0.0495351280145
ACH-000427,-0.05045254698940001
ACH-000433,-0.126920364383
ACH-000436,-0.10456155564
ACH-000444,0.025838820102
ACH-000445,0.13973945999600001
ACH-000448,-0.208665919237
ACH-000450,0.049300290444099996
ACH-000452,-0.0418261090691
ACH-000454,-0.0135979161783
ACH-000458,-0.07997011740189999
ACH-000459,-0.0314316532311
ACH-000460,-0.05852613414940001
ACH-000461,0.0299942058122
ACH-000463,0.0349047921875
ACH-000464,-0.359126063301
ACH-000466,-0.379209006195
ACH-000467,-0.00598136339453
ACH-000468,-0.275100971448
ACH-000469,-0.25255548721
ACH-000470,-0.378992940646
ACH-000471,-0.0488530010839
ACH-000472,-0.17413303809900002
ACH-000473,0.0808447766135
ACH-000475,-0.0507533675091
ACH-000476,-0.416715493689
ACH-000477,-0.053378280319699996
ACH-000480,-0.192568335883
ACH-000481,-0.109562919313
ACH-000483,0.09182391023839999
ACH-000484,-0.170510073321
ACH-000485,-0.07902922094380001
ACH-000486,-0.09917430992760001
ACH-000487,0.0826853654292
ACH-000488,-0.276538692834
ACH-000490,-0.236528338834
ACH-000491,0.023483631044200003
ACH-000495,-0.141475694668
ACH-000496,-0.158455522834
ACH-000499,0.0797732210668
ACH-000500,-0.17114187054699997
ACH-000502,-0.120440980661
ACH-000503,-0.08653106390170001
ACH-000505,-0.08414292369349999
ACH-000507,0.14584789348
ACH-000510,-0.0771002454269
ACH-000511,-0.10961546203500001
ACH-000512,-0.23335073350699997
ACH-000516,-0.0342420799102
ACH-000517,-0.184676903061
ACH-000518,-0.160385456258
ACH-000520,-0.0836601815625
ACH-000521,-0.13768965531
ACH-000522,-0.11917603760500001
ACH-000524,-0.157826324812
ACH-000527,-0.09069009396989999
ACH-000528,-0.439305964342
ACH-000537,-0.05759889132999999
ACH-000541,0.0031035061107699997
ACH-000542,-0.025826671141300002
ACH-000544,-0.236080634075
ACH-000545,-0.253835481141
ACH-000547,-0.070242390591
ACH-000548,-0.20855352197500002
ACH-000549,-0.312497097786
ACH-000550,-0.31203678989
ACH-000552,0.013046531375500001
ACH-000556,-0.116982921763
ACH-000557,-0.405169699053
ACH-000570,-0.206537372038
ACH-000571,-0.171960996615
ACH-000573,-0.145058704887
ACH-000576,-0.125103325713
ACH-000580,-0.230637005239
ACH-000584,-0.127562083524
ACH-000585,0.10436899132500001
ACH-000588,-0.136819970516
ACH-000589,-0.10514715659
ACH-000591,-0.348257044552
ACH-000593,-0.028641593654700002
ACH-000600,-0.18966620008
ACH-000601,-0.054262526566500005
ACH-000604,-0.305428637419
ACH-000605,0.10051561079
ACH-000606,0.0651919453905
ACH-000608,-0.151654128904
ACH-000614,0.17705623163400003
ACH-000616,-0.20156233736499998
ACH-000618,-0.0296378727877
ACH-000619,-0.0107535760579
ACH-000620,-0.11828730880300001
ACH-000621,-0.125837757258
ACH-000622,-0.17394448008299998
ACH-000623,-0.152077282875
ACH-000624,-0.0369139302555
ACH-000627,-0.363178169007
ACH-000630,0.131888378489
ACH-000632,-0.04941457886
ACH-000633,-0.116436562626
ACH-000637,0.07526898729619999
ACH-000638,-0.0182615769578
ACH-000646,-0.468951137462
ACH-000647,-0.0931598324793
ACH-000648,-0.0299771886559
ACH-000649,-0.03265819670509999
ACH-000651,-0.331974376061
ACH-000652,-0.0925712699037
ACH-000653,-0.241716580015
ACH-000657,-0.0278473643472
ACH-000658,0.06264371613269999
ACH-000661,-0.178478431487
ACH-000662,-0.364287147477
ACH-000663,-0.337200679075
ACH-000665,-0.0369501678108
ACH-000671,0.00909133784065
ACH-000673,-0.178070481205
ACH-000676,-0.0937894706026
ACH-000677,-0.07933030784060001
ACH-000681,-0.20211523997900002
ACH-000682,-0.295822181321
ACH-000683,-0.026080713050000003
ACH-000684,-0.193814788841
ACH-000688,-0.284831248275
ACH-000693,-0.139220680429
ACH-000694,-0.213058057513
ACH-000695,-0.16935044959800002
ACH-000696,-0.16664402417500002
ACH-000697,-0.32162639068599996
ACH-000699,-0.132691514869
ACH-000701,-0.173972601744
ACH-000706,0.0637662458336
ACH-000711,-0.143690401948
ACH-000713,-0.194932574122
ACH-000714,0.0478469334035
ACH-000718,-0.10299395486
ACH-000720,-0.154287625801
ACH-000721,-0.12006435747000001
ACH-000724,-0.0836545103196
ACH-000725,-0.10048375431199999
ACH-000732,-0.0877706408505
ACH-000734,-0.0328972868372
ACH-000735,0.0656902494325
ACH-000736,0.0920387753095
ACH-000738,0.11722669344799999
ACH-000746,-0.043813150568399996
ACH-000747,-0.08895359618170001
ACH-000748,-0.104310704475
ACH-000753,-0.0562961562836
ACH-000756,0.07657784584260001
ACH-000757,-0.11176071263699999
ACH-000758,0.019637726475
ACH-000760,-0.221766807425
ACH-000763,-0.102921588015
ACH-000764,-0.0247827763856
ACH-000765,-0.07017175938730001
ACH-000766,0.0352145822215
ACH-000767,-0.09793148699319999
ACH-000768,0.125477658684
ACH-000769,-0.0912315148053
ACH-000770,-0.10487387671399999
ACH-000771,-0.120462126712
ACH-000773,-0.063835966034
ACH-000776,0.21765241364000001
ACH-000777,-0.215891366015
ACH-000778,-0.327204701072
ACH-000781,-0.148240254981
ACH-000782,-0.0161469007577
ACH-000783,-0.0267227525451
ACH-000784,-0.269627567452
ACH-000785,-0.102608147369
ACH-000787,-0.041404377368
ACH-000788,0.0239163003724
ACH-000791,-0.115006968204
ACH-000792,-0.023556016524
ACH-000794,0.0333138030259
ACH-000796,-0.0255077509215
ACH-000799,0.0645285242273
ACH-000800,-0.0488580654128
ACH-000802,-0.20736514006200002
ACH-000804,-0.0100426647858
ACH-000805,-0.103151139835
ACH-000809,0.0117967876122
ACH-000810,0.12501973957100002
ACH-000811,-0.0993315774779
ACH-000817,0.164644776597
ACH-000819,-0.0445893267357
ACH-000820,-0.00449879839719
ACH-000821,0.0691677781394
ACH-000822,-0.0256705252569
ACH-000823,-0.126280845047
ACH-000824,0.00841794362028
ACH-000827,0.0240186379567
ACH-000829,0.0201519808193
ACH-000831,0.237501329127
ACH-000832,0.0512091939906
ACH-000833,-0.14491247283800002
ACH-000834,-0.0647593274293
ACH-000835,-0.033248032616
ACH-000836,-0.328917559214
ACH-000837,-0.057997069996199996
ACH-000838,0.0018050545618499998
ACH-000839,-0.014408740214
ACH-000840,-0.142454243016
ACH-000841,-2.84246000182e-05
ACH-000843,0.111897621022
ACH-000846,-0.09510914689750001
ACH-000847,-0.0961745202994
ACH-000848,-0.19840899048500002
ACH-000849,-0.15373201128
ACH-000851,-0.238508919632
ACH-000855,-0.180325492022
ACH-000856,-0.101071716669
ACH-000858,0.09100144708560001
ACH-000859,-0.20156376257300002
ACH-000861,0.030524694626700002
ACH-000862,-0.121042536076
ACH-000865,-0.10313953919199999
ACH-000866,-0.024376441014799997
ACH-000867,-0.225183324588
ACH-000869,0.023863472724200002
ACH-000872,0.157867252722
ACH-000873,0.0227476573953
ACH-000876,-0.0627117801123
ACH-000878,0.168240096571
ACH-000880,-0.316868036827
ACH-000881,0.00262305202841
ACH-000882,-0.022635047076900002
ACH-000884,-0.078279904058
ACH-000885,-0.18420963208299998
ACH-000887,-0.00853850315188
ACH-000888,-0.0833492811311
ACH-000889,0.102440116558
ACH-000890,0.060910381767600004
ACH-000896,-0.0257351610849
ACH-000898,-0.08549870563459999
ACH-000900,0.10684516723300001
ACH-000901,-0.09098008108339999
ACH-000905,-0.133478585624
ACH-000906,-0.07907384741760001
ACH-000907,0.180738127984
ACH-000910,-0.08472951539319999
ACH-000911,-0.5268098580780001
ACH-000912,-0.112778536293
ACH-000913,-0.215788937238
ACH-000915,-0.208263866875
ACH-000916,-0.291950336644
ACH-000917,0.00114657373615
ACH-000921,-0.19458369578899998
ACH-000924,-0.10121609587099999
ACH-000926,-0.140762540755
ACH-000928,0.013171895917499999
ACH-000929,-0.0630479482462
ACH-000932,-0.273474494125
ACH-000935,0.104614308322
ACH-000936,-0.155531209541
ACH-000937,-0.0281893484425
ACH-000938,-0.15369670354
ACH-000939,-0.10538065703400001
ACH-000941,-0.0634951000565
ACH-000943,-0.004233145840769999
ACH-000946,-0.063271544897
ACH-000947,-0.185504422984
ACH-000948,-0.0171031444483
ACH-000950,-0.233540450904
ACH-000953,0.14783245963400002
ACH-000957,0.058503607621
ACH-000958,-0.21464171962099998
ACH-000960,-0.155797769683
ACH-000963,0.201477381927
ACH-000968,-0.07837327904010001
ACH-000969,-0.0926238543361
ACH-000973,-0.0955792456313
ACH-000974,-0.22666542403599999
ACH-000975,0.0789812876316
ACH-000976,0.116220029945
ACH-000978,-0.018427994028
ACH-000980,-0.047210052108899996
ACH-000984,-0.06126869741069999
ACH-000986,-0.126612131499
ACH-000988,0.0878777921887
ACH-000993,-0.124477961347
ACH-000994,0.00901710201392
ACH-000996,0.025222297056400004
ACH-001001,0.08812746199030001
ACH-001020,-0.30713419124499997
ACH-001028,-0.045106163257900005
ACH-001031,-0.132322874703
ACH-001038,-0.135506973073
ACH-001048,-0.0754676830179
ACH-001050,0.139300978174
ACH-001053,-0.167118339821
ACH-001054,0.047056385282
ACH-001061,-0.139003344352
ACH-001067,-0.0571556954868
ACH-001075,-0.33370379717
ACH-001096,-0.0789795830875
ACH-001128,-0.0787129033195
ACH-001134,-0.183658001107
ACH-001151,-0.13969430215
ACH-001163,-0.131032055541
ACH-001164,-0.164973327007
ACH-001173,-0.0809104150262
ACH-001183,-0.147985025847
ACH-001184,-0.025280189559299997
ACH-001190,-0.019489660664400003
ACH-001192,-0.16882314228599998
ACH-001193,0.060629115557000006
ACH-001196,-0.0023255342674
ACH-001197,-0.14367612374299998
ACH-001205,0.103535489905
ACH-001211,-0.138452235014
ACH-001212,-0.118116590841
ACH-001228,-0.169413187667
ACH-001232,0.0215462550133
ACH-001239,0.016371957968699998
ACH-001274,0.10539348949999999
ACH-001275,-0.105111727431
ACH-001277,-0.028394281797199997
ACH-001278,-0.0216513607714
ACH-001280,-0.13016147847
ACH-001283,0.0272180601167
ACH-001289,-0.172777046811
ACH-001295,-0.0827556884286
ACH-001300,-0.182475989165
ACH-001301,-0.308604820665
ACH-001302,-0.138757893411
ACH-001303,0.129332002335
ACH-001306,-0.16922650196199998
ACH-001318,0.0549624662268
ACH-001322,0.16078520755
ACH-001328,-0.0995108371666
ACH-001332,0.0774623668024
ACH-001333,-0.23558755187
ACH-001336,0.0863173601134
ACH-001340,0.0328241252117
ACH-001346,-0.088061265652
ACH-001353,-0.105185075332
ACH-001354,0.5146938523800001
ACH-001367,-0.293949736335
ACH-001368,-0.0469672604677
ACH-001374,-0.00815946081904
ACH-001375,-0.299541938947
ACH-001377,0.081730892444
ACH-001380,-0.167045557081
ACH-001391,-0.129334898511
ACH-001407,-0.014479158134099999
ACH-001408,-0.282508061514
ACH-001413,-0.047405237589
ACH-001430,0.0583823842329
ACH-001431,-0.330867164597
ACH-001450,-0.22418878983100002
ACH-001496,0.0205816457132
ACH-001500,-0.10119193247199999
ACH-001521,-0.00731175443829
ACH-001523,0.047456531681
ACH-001532,-0.150421892175
ACH-001536,-0.149036810096
ACH-001550,-0.221352430469
ACH-001552,-0.377718093308
ACH-001554,-0.035590077261099994
ACH-001645,-0.022955620539099997
ACH-001654,-0.050018109539
ACH-001715,0.225676902551
ACH-001735,-0.192744997777
ACH-001736,-0.125429825809
ACH-001737,-0.0303007168543
ACH-001740,0.028017628004099997
ACH-001745,-0.167647602921
ACH-001750,-0.04389544931480001
ACH-001765,0.177874137931
ACH-001956,-0.1771069383
ACH-001957,-0.0571450618063
