,SOHLH2 (54937)
ACH-000004,0.25761295163000003
ACH-000007,0.15286799602700002
ACH-000009,0.166700203604
ACH-000011,0.022454529681599996
ACH-000012,0.120906782534
ACH-000013,0.0976987446029
ACH-000014,0.21048090069400002
ACH-000015,0.127440641575
ACH-000017,0.204610327751
ACH-000018,0.0580983601358
ACH-000019,0.263783055813
ACH-000021,0.047429358287000005
ACH-000022,0.0837337923658
ACH-000025,0.11186975547700001
ACH-000028,0.038557683996099996
ACH-000030,0.07619238470680001
ACH-000035,-0.0625444135565
ACH-000036,0.0567072001273
ACH-000037,-0.105001975161
ACH-000039,-0.13209391396
ACH-000040,0.134693064912
ACH-000041,0.0316231227331
ACH-000042,-0.0432941809997
ACH-000045,0.0945371799943
ACH-000047,0.112363630219
ACH-000052,-0.0942908600008
ACH-000053,0.09984911565980001
ACH-000054,0.056135082046600004
ACH-000055,0.16944711341
ACH-000060,0.0656075117695
ACH-000067,-0.110965254787
ACH-000070,0.14706801971300001
ACH-000075,-0.0125930803554
ACH-000078,-0.247141736171
ACH-000082,-0.06655076254459999
ACH-000085,0.09814399933389999
ACH-000086,-0.009256289713459999
ACH-000087,0.030531216761799998
ACH-000092,-0.0527996105289
ACH-000095,0.157161455189
ACH-000097,0.0479381213892
ACH-000098,-0.0625698775931
ACH-000099,-0.10710526623
ACH-000108,-0.00190080084317
ACH-000113,-0.04298003001069999
ACH-000115,-0.166840953464
ACH-000116,0.039531018517
ACH-000118,0.0338351125503
ACH-000120,0.0814676580441
ACH-000123,0.21094345652399998
ACH-000127,0.09223191567530001
ACH-000128,0.046277114157
ACH-000132,-0.150671330517
ACH-000133,0.147687410412
ACH-000137,0.0632249188454
ACH-000138,0.0866195450726
ACH-000142,-0.0371718250554
ACH-000143,0.231199792962
ACH-000146,0.134846362373
ACH-000148,-0.052931782217
ACH-000150,-0.00010116043360100001
ACH-000152,0.102775506526
ACH-000153,0.37243701633599996
ACH-000159,0.023582759958599996
ACH-000160,-0.0722923085571
ACH-000163,0.269244144526
ACH-000167,0.107508534271
ACH-000168,0.118925977759
ACH-000169,0.0930455123776
ACH-000178,0.147619586434
ACH-000182,-0.019732918568900002
ACH-000183,0.129840232354
ACH-000188,0.09295189188339999
ACH-000189,0.014796359338200001
ACH-000190,0.11001605513900001
ACH-000198,0.228437794963
ACH-000204,0.040943379497099995
ACH-000206,0.280742450996
ACH-000207,0.324284463353
ACH-000211,0.160409419424
ACH-000215,-0.0245577256426
ACH-000221,0.147201071484
ACH-000222,-0.060052020119500005
ACH-000223,0.048132889799199996
ACH-000226,-0.011690031236199999
ACH-000227,-0.0226083393832
ACH-000228,0.0446329423264
ACH-000231,0.121310946185
ACH-000232,0.06876234822489999
ACH-000233,0.23088545179699999
ACH-000234,0.035833167407199995
ACH-000235,0.0950262000052
ACH-000237,-0.037929499873599996
ACH-000238,0.019194636004700002
ACH-000243,0.20340472994800002
ACH-000244,0.153231414136
ACH-000246,0.0633216019271
ACH-000248,0.0469772156376
ACH-000250,0.09202468199920001
ACH-000251,-0.0206742596418
ACH-000253,0.148911218759
ACH-000255,0.0732737004672
ACH-000256,-0.0599779416103
ACH-000257,0.0138116266001
ACH-000258,0.0950003376519
ACH-000259,0.117216869418
ACH-000260,0.032023001483
ACH-000261,0.112645381733
ACH-000262,0.040022267606
ACH-000263,0.15274861877999998
ACH-000264,0.06842491359019999
ACH-000265,-0.0550363614825
ACH-000266,0.0159319090934
ACH-000272,0.10378532891100001
ACH-000273,0.14384250747400001
ACH-000274,0.129663916547
ACH-000277,0.290265004219
ACH-000278,-0.007812199359630001
ACH-000279,0.155416006542
ACH-000280,0.0860742446112
ACH-000281,0.07509583965580001
ACH-000288,-0.0151766723133
ACH-000291,0.0406897487311
ACH-000293,0.245331255812
ACH-000294,0.0957424206221
ACH-000295,0.204794410044
ACH-000296,0.275047031223
ACH-000302,-0.10843772546199999
ACH-000304,-0.0263896873988
ACH-000307,0.00987927220569
ACH-000308,0.217238956675
ACH-000310,0.0541228756355
ACH-000311,-0.09874211808229999
ACH-000312,-0.0472325658829
ACH-000315,-0.0525091189635
ACH-000316,0.0325491549953
ACH-000317,0.0279744161888
ACH-000318,0.169605842031
ACH-000319,0.059665659312800004
ACH-000320,-0.0361779269336
ACH-000322,0.110085060562
ACH-000323,0.08899372542430001
ACH-000324,0.103509546385
ACH-000329,0.0632846683131
ACH-000330,0.10453989224199998
ACH-000331,0.152590714777
ACH-000332,0.152152961446
ACH-000334,0.10534682253699999
ACH-000335,0.10368179668500001
ACH-000336,0.058947426528199995
ACH-000337,0.225317366805
ACH-000339,0.0866843332365
ACH-000341,0.18761342115
ACH-000348,0.149670730699
ACH-000350,0.10026760231000001
ACH-000352,-0.152080207693
ACH-000356,0.213654659267
ACH-000361,0.047666460295799996
ACH-000362,0.177241035301
ACH-000363,0.0840779206113
ACH-000364,0.293639690555
ACH-000365,0.16162591291099998
ACH-000366,0.06617310583769999
ACH-000368,0.298683729268
ACH-000374,0.019235442782299998
ACH-000375,0.0488900681028
ACH-000376,-0.050796691333300004
ACH-000381,-0.167804978886
ACH-000383,0.0191793761505
ACH-000387,0.0318977143394
ACH-000389,-0.16908153952
ACH-000390,0.047212139758900006
ACH-000393,0.102592357839
ACH-000395,0.028023438064799996
ACH-000397,0.145120434099
ACH-000401,0.17426286234900001
ACH-000402,0.6857860361779999
ACH-000403,0.0425818300697
ACH-000404,0.0638606425184
ACH-000406,0.0784102497105
ACH-000407,0.143420229139
ACH-000408,-0.156179270317
ACH-000410,0.0161497078046
ACH-000411,0.116581620854
ACH-000414,0.189177674224
ACH-000415,0.051905569345000006
ACH-000416,-0.056310523975400005
ACH-000420,0.00061773100284
ACH-000421,0.0739311379648
ACH-000424,-0.012207553770899998
ACH-000425,0.029142062533499997
ACH-000426,0.104354546482
ACH-000427,0.19836342972100002
ACH-000433,0.09599339800760001
ACH-000436,0.0147927939086
ACH-000444,-0.047889978938
ACH-000445,0.11885754018200001
ACH-000448,0.230085785429
ACH-000450,0.24295526542100002
ACH-000452,0.0627762955219
ACH-000454,0.143335392444
ACH-000458,0.139900453521
ACH-000459,0.33573610766900003
ACH-000460,0.150596735046
ACH-000461,0.0173738752595
ACH-000463,0.0207792068578
ACH-000464,-0.049972133349999996
ACH-000466,-0.007702461723850001
ACH-000467,0.18981582783700002
ACH-000468,-0.0232596766467
ACH-000469,0.1715827807
ACH-000470,0.34090253376900004
ACH-000471,0.260987032283
ACH-000472,0.117285174038
ACH-000473,0.061196079842
ACH-000475,0.116246911426
ACH-000476,0.190009391172
ACH-000477,0.06183938469269999
ACH-000480,0.100720119449
ACH-000481,0.0089391758431
ACH-000483,0.0292563121751
ACH-000484,0.0573359190802
ACH-000485,0.20451278667999997
ACH-000486,0.186080635026
ACH-000487,0.191109449908
ACH-000488,0.196568123477
ACH-000490,0.07954955980989999
ACH-000491,0.050992920662
ACH-000495,0.420619764939
ACH-000496,-0.0399764807184
ACH-000499,0.181378472016
ACH-000500,-0.140280404253
