,LEFTY2 (7044)
ACH-000004,0.38344963173600005
ACH-000007,0.402257432018
ACH-000009,0.08016731821610001
ACH-000011,0.151038995019
ACH-000012,0.21391767729000002
ACH-000013,0.225355033437
ACH-000014,0.183748797989
ACH-000015,0.24579461314800002
ACH-000017,0.184330417088
ACH-000018,0.106376297141
ACH-000019,0.0402506866267
ACH-000021,0.292569648094
ACH-000022,0.301718323158
ACH-000025,0.18135131054200002
ACH-000028,0.46730623687399997
ACH-000030,0.129669179376
ACH-000035,0.195472745863
ACH-000036,0.17656179530000002
ACH-000037,0.09477994689480002
ACH-000039,0.40399466226499997
ACH-000040,-0.008310767630029999
ACH-000041,-0.00404721128125
ACH-000042,0.215384330832
ACH-000045,0.32290716340799996
ACH-000047,0.211610476609
ACH-000052,0.14997087718399998
ACH-000053,0.19151998369000003
ACH-000054,0.311646104597
ACH-000055,0.0688840768575
ACH-000060,0.0748319612575
ACH-000067,0.415929133132
ACH-000070,0.0153805728278
ACH-000075,0.405105380763
ACH-000078,0.42884995085199995
ACH-000082,0.239294739134
ACH-000085,-0.10182512873199999
ACH-000086,0.23781982732299997
ACH-000087,0.530596803283
ACH-000092,0.042773647523999994
ACH-000095,0.0287672264671
ACH-000097,0.0315242444491
ACH-000098,0.139023725329
ACH-000099,0.297558787424
ACH-000108,0.33951638988899996
ACH-000113,0.313689080917
ACH-000115,-0.045081196653000005
ACH-000116,0.299086046487
ACH-000118,0.405640404773
ACH-000120,0.286931882977
ACH-000123,0.28177848701200003
ACH-000127,0.125334445695
ACH-000128,0.0303571947962
ACH-000132,0.20725127396200002
ACH-000133,0.24178302190099998
ACH-000137,0.344081881109
ACH-000138,0.310162238157
ACH-000142,0.12039279896199999
ACH-000143,0.24698718771699998
ACH-000146,0.19832434840799998
ACH-000148,0.09626040407980001
ACH-000150,0.194704277512
ACH-000152,0.16970499205400003
ACH-000153,0.279451571778
ACH-000159,0.212111827784
ACH-000160,0.27659892238899997
ACH-000163,0.200889564423
ACH-000167,0.101550777807
ACH-000168,0.208280933588
ACH-000169,0.217544927354
ACH-000178,0.319607025297
ACH-000182,0.242948985081
ACH-000183,0.249867936369
ACH-000188,0.299608032889
ACH-000189,0.14283153641899998
ACH-000190,0.338846757898
ACH-000198,0.0975006695182
ACH-000204,0.427670349952
ACH-000206,0.31365319052900004
ACH-000207,0.17809254267900002
ACH-000211,0.10010063190099999
ACH-000215,-0.0231614759595
ACH-000221,0.046234584840199995
ACH-000222,0.30762973160100004
ACH-000223,0.30814917510699996
ACH-000226,0.14873948648399998
ACH-000227,0.220904356954
ACH-000228,0.22397830763
ACH-000231,0.19532085279800002
ACH-000232,0.02015393727
ACH-000233,0.124360258121
ACH-000234,0.27363538510499996
ACH-000235,0.18133166543499998
ACH-000237,0.313364867223
ACH-000238,0.11532790281
ACH-000243,0.361584740167
ACH-000244,0.563640614579
ACH-000246,0.0841967850075
ACH-000248,0.23004634278499997
ACH-000250,0.238231500713
ACH-000251,0.477816301134
ACH-000253,0.0894521487421
ACH-000255,0.25812338942699997
ACH-000256,0.140373367327
ACH-000257,0.384684484815
ACH-000258,-0.127674623941
ACH-000259,0.280140627177
ACH-000260,0.295972879653
ACH-000261,0.224999878619
ACH-000262,0.365864417298
ACH-000263,0.20976589909
ACH-000264,0.20350369819000003
ACH-000265,0.44124656317100003
ACH-000266,0.243212399713
ACH-000272,0.208307485566
ACH-000273,0.175528408616
ACH-000274,0.198719496222
ACH-000277,0.241663766726
ACH-000278,0.144199816944
ACH-000279,0.223828716545
ACH-000280,0.131176826054
ACH-000281,0.28536975918699997
ACH-000288,0.102521709798
ACH-000291,0.151218016681
ACH-000293,-0.0915066312314
ACH-000294,0.214021912825
ACH-000295,-0.245799103769
ACH-000296,0.10618016963199998
ACH-000302,0.27886541408599996
ACH-000304,-0.305656938258
ACH-000307,0.09748464708639999
ACH-000308,0.158383727916
ACH-000310,0.4371164433
ACH-000311,0.34558265420199996
ACH-000312,0.216544511428
ACH-000315,0.142239194662
ACH-000316,0.223763716067
ACH-000317,0.34588861060599996
ACH-000318,0.160863844891
ACH-000319,0.273907718592
ACH-000320,0.42228019424999996
ACH-000322,0.0619502257969
ACH-000323,0.40395350928900003
ACH-000324,0.124555813236
ACH-000329,0.22493409676800002
ACH-000330,0.300369934359
ACH-000331,0.233202446607
ACH-000332,0.16389441788200002
ACH-000334,0.723822782685
ACH-000335,0.19104116049699998
ACH-000336,-0.0500274991763
ACH-000337,-0.00995467950108
ACH-000339,0.26788153346
ACH-000341,0.339450238722
ACH-000348,0.097383656907
ACH-000350,0.21958250089499998
ACH-000352,0.21310960769
ACH-000356,0.0840180650923
ACH-000361,0.563695916006
ACH-000362,0.219425757803
ACH-000363,0.264401294987
ACH-000364,0.333352759197
ACH-000365,0.12337621178
ACH-000366,0.20343656066399998
ACH-000368,0.258914676682
ACH-000374,0.393925489897
ACH-000375,0.0565333504193
ACH-000376,0.18276262501200002
ACH-000381,0.0713248733392
ACH-000383,0.16849125352000002
ACH-000387,0.208666670589
ACH-000389,0.0103551065909
ACH-000390,0.0290182191964
ACH-000393,0.146316185163
ACH-000395,0.126725627974
ACH-000397,0.260809633725
ACH-000401,0.449274994463
ACH-000402,-0.270787268559
ACH-000403,0.14002823493
ACH-000404,0.3968194136
ACH-000406,0.16577662283199998
ACH-000407,0.187998053464
ACH-000408,0.029256133467900004
ACH-000410,0.17135571602000002
ACH-000411,0.369624454265
ACH-000414,0.450049003168
ACH-000415,0.141120494166
ACH-000416,0.10945718723200001
ACH-000420,0.303871776391
ACH-000421,0.216082899951
ACH-000424,0.267728030943
ACH-000425,0.360630600893
ACH-000426,-0.0216471465636
ACH-000427,0.259965635132
ACH-000433,0.11377362488500001
ACH-000436,0.104988433163
ACH-000444,0.0875841670293
ACH-000445,0.0850941612321
ACH-000448,0.19413122389499998
ACH-000450,-0.311671268167
ACH-000452,0.0952877173355
ACH-000454,0.333739895868
ACH-000458,0.0044195267286599995
ACH-000459,0.029123683908000002
ACH-000460,0.291279669869
ACH-000461,0.236765636075
ACH-000463,0.158971990136
ACH-000464,0.33576316185500005
ACH-000466,0.13924340303
ACH-000467,0.359931126083
ACH-000468,0.0716803828595
ACH-000469,0.14840074259400002
ACH-000470,0.0559012581655
ACH-000471,0.021764996734599997
ACH-000472,0.157017218825
ACH-000473,0.127566739788
ACH-000475,0.270725624225
ACH-000476,-0.0610056896454
ACH-000477,-0.0429819141721
ACH-000480,0.145260402245
ACH-000481,0.034246701833099996
ACH-000483,0.21499112230999998
ACH-000484,0.108696106579
ACH-000485,0.35873365427299997
ACH-000486,0.204627204573
ACH-000487,0.17361613887000002
ACH-000488,0.159067211304
ACH-000490,0.268300105198
ACH-000491,0.14480592322799998
ACH-000495,0.17750347882
ACH-000496,0.140267614403
ACH-000499,0.230880067844
ACH-000500,-0.491295876703
ACH-000502,0.21781519907400002
ACH-000503,0.5292687831139999
ACH-000505,0.20571265184700002
ACH-000507,0.187888457889
ACH-000510,0.11351236602499999
ACH-000511,0.137152423532
ACH-000512,0.0485036248395
ACH-000516,0.0306537407939
ACH-000517,0.0469181602855
ACH-000518,0.10464563183299999
ACH-000520,0.125002458387
ACH-000521,0.39135353959299995
ACH-000522,0.170865809529
ACH-000524,-0.015584059487
ACH-000527,0.125160022709
ACH-000528,0.150804153745
ACH-000537,0.035956611367099996
ACH-000541,-0.0139077254416
ACH-000542,0.162706640651
ACH-000544,0.283254241914
ACH-000545,0.170323678796
ACH-000547,0.36700714752999997
ACH-000548,0.241035951679
ACH-000549,0.0525515534744
ACH-000550,0.158079002793
ACH-000552,0.202878336653
ACH-000556,0.190792347692
ACH-000557,0.036869966082
ACH-000570,0.392934146892
ACH-000571,0.144715949951
ACH-000573,0.438832897348
ACH-000576,0.213576539963
ACH-000580,0.493896285946
ACH-000584,0.21931031030900003
ACH-000585,0.21068801600200002
ACH-000588,0.0101081227842
ACH-000589,0.18774911025899998
ACH-000591,0.28047337196100003
ACH-000593,0.221501809286
ACH-000600,-0.0502534885461
ACH-000601,0.246298839375
ACH-000604,0.0269181723239
ACH-000605,0.252955517269
ACH-000606,0.250578387994
ACH-000608,0.0996176859832
ACH-000614,0.493386561367
ACH-000616,0.09357732320710002
ACH-000618,0.155283546398
ACH-000619,-0.04341168760340001
ACH-000620,0.380075771761
ACH-000621,0.201763727291
ACH-000622,0.258185319415
ACH-000623,0.26740543122
ACH-000624,0.220615673304
ACH-000627,0.17656954179499998
ACH-000630,0.0974543826027
ACH-000632,0.214016679551
ACH-000633,0.19181295034600002
ACH-000637,0.0334556473691
ACH-000638,0.293980577861
ACH-000646,0.46319091335
ACH-000647,0.0625382281374
ACH-000648,0.25026427325
ACH-000649,0.114502662929
ACH-000651,0.129573272486
ACH-000652,0.0755261925994
ACH-000653,0.0510930765774
ACH-000657,0.0629275971527
ACH-000658,0.29315984350200003
ACH-000661,0.220541378036
ACH-000662,-0.187761311173
ACH-000663,0.146762166892
ACH-000665,0.262147468097
ACH-000671,-0.0364248675991
ACH-000673,0.104196900296
ACH-000676,0.197418458303
ACH-000677,0.29041119046999997
ACH-000681,0.221196920369
ACH-000682,0.151293291337
ACH-000683,0.06266394093330001
ACH-000684,0.43323319093199997
ACH-000688,0.34186357741499995
ACH-000693,0.2216120403
ACH-000694,0.21343833858300001
ACH-000695,0.376583471222
ACH-000696,0.132126287898
ACH-000697,0.18192379963
ACH-000699,0.327741490178
ACH-000701,0.117139889837
ACH-000706,0.237426498835
ACH-000711,0.175602612648
ACH-000713,0.172550884918
ACH-000714,0.026447436958
ACH-000718,0.315709054958
ACH-000720,0.19612278349800003
ACH-000721,0.23594394710499997
ACH-000724,-0.0699540124672
ACH-000725,0.20019271944800002
ACH-000732,0.041064462000199996
ACH-000734,0.117932656833
ACH-000735,0.13645636102
ACH-000736,0.234920474398
ACH-000738,0.310563331467
ACH-000746,0.40729925274800005
ACH-000747,0.287974139746
ACH-000748,0.148402643382
ACH-000753,0.252547964686
ACH-000756,0.06657109365540001
ACH-000757,0.06938220069369999
ACH-000758,0.284724353579
ACH-000760,0.10521546673
ACH-000763,0.153791213713
ACH-000764,0.26758344568000003
ACH-000765,0.28845834320999997
ACH-000766,0.229622041174
ACH-000767,0.278842211837
ACH-000768,0.141175955797
ACH-000769,0.39970640219400005
ACH-000770,0.19216121341899997
ACH-000771,0.0331490824432
ACH-000773,0.313737383178
