,IDI1 (3422)
ACH-000004,0.33151885803500003
ACH-000007,0.0802319779539
ACH-000009,0.32794747578
ACH-000011,0.24930159952199998
ACH-000012,0.200131017577
ACH-000013,0.188525201047
ACH-000014,0.0564355781456
ACH-000015,0.217727104542
ACH-000017,0.204903541419
ACH-000018,0.5838258228509999
ACH-000019,0.217562110157
ACH-000021,0.10341418914999999
ACH-000022,0.154878455748
ACH-000025,0.29724140035700003
ACH-000028,0.318822136907
ACH-000030,0.286668481558
ACH-000035,0.43961837638400003
ACH-000036,0.110456489159
ACH-000037,0.266112209287
ACH-000039,0.455354351373
ACH-000040,0.289695948656
ACH-000041,0.290006702939
ACH-000042,0.17268622962299998
ACH-000045,0.306366994192
ACH-000047,0.222857494538
ACH-000052,0.0107458946222
ACH-000053,0.33711382678900004
ACH-000054,0.167119654181
ACH-000055,0.349617490955
ACH-000060,0.216267108681
ACH-000067,0.192954008334
ACH-000070,0.0285485645187
ACH-000075,-0.000308612739025
ACH-000078,0.244512542159
ACH-000082,0.120021680614
ACH-000085,0.29471344687
ACH-000086,0.0285600191373
ACH-000087,0.263994898519
ACH-000092,0.147135618952
ACH-000095,0.21619259758200002
ACH-000097,0.2179517746
ACH-000098,0.10368337122099999
ACH-000099,0.261852883415
ACH-000108,0.17116066835000002
ACH-000113,0.265991548561
ACH-000115,0.368777230049
ACH-000116,0.143940253548
ACH-000118,0.155447451655
ACH-000120,0.136725371466
ACH-000123,0.339093480745
ACH-000127,0.29775067826900004
ACH-000128,0.0899102045054
ACH-000132,0.178831788613
ACH-000133,0.145811178311
ACH-000137,0.208054372694
ACH-000138,0.262372126792
ACH-000142,0.39408514684600005
ACH-000143,0.21063852739
ACH-000146,0.350431780242
ACH-000148,0.08741162320630001
ACH-000150,0.332623583223
ACH-000152,0.220006341613
ACH-000153,0.24703914246199998
ACH-000159,0.09932053140349999
ACH-000160,0.259385632601
ACH-000163,0.198864099019
ACH-000167,0.14577962879
ACH-000168,0.448051191101
ACH-000169,0.323032382896
ACH-000178,0.261564037282
ACH-000182,-0.051833492437300004
ACH-000183,0.0722513377096
ACH-000188,0.102516691132
ACH-000189,0.36327515122500004
ACH-000190,0.538851935649
ACH-000198,0.193859430222
ACH-000204,0.29807600201400003
ACH-000206,0.0209632024332
ACH-000207,0.0675278828438
ACH-000211,0.190822608763
ACH-000215,0.24006817843400002
ACH-000221,0.111763202252
ACH-000222,0.363367533794
ACH-000223,0.303689214612
ACH-000226,0.476254581275
ACH-000227,-0.100593100801
ACH-000228,0.19179653361
ACH-000231,0.158893597798
ACH-000232,0.274570917661
ACH-000233,0.183568438608
ACH-000234,-0.251130852452
