,GNPTAB (79158)
ACH-000470,-0.221216784793
ACH-000471,-0.174985593761
ACH-000472,-0.152191743852
ACH-000473,-0.140435494627
ACH-000475,-0.152746991492
ACH-000476,-0.21012392392999998
ACH-000477,-0.0735639224335
ACH-000480,-0.481820169036
ACH-000481,-0.0543879470825
ACH-000483,-0.01967206517
ACH-000484,-0.0837384899857
ACH-000485,-0.130911571098
ACH-000486,-0.126180958057
ACH-000487,-0.414181705803
ACH-000488,-0.10977211084499999
ACH-000490,-0.242395111113
ACH-000491,-0.12247823039000001
ACH-000495,-0.0134481552758
ACH-000496,-0.263177673668
ACH-000499,-0.39603657079300003
ACH-000500,0.482717475465
ACH-000502,-0.08661918498120001
ACH-000503,-0.34469138500200003
ACH-000505,-0.18093824142
ACH-000507,-0.12903137979499998
ACH-000510,-0.21930497855
ACH-000511,-0.061966739852099995
ACH-000512,-0.28435867656999997
ACH-000516,-0.304736881834
ACH-000517,-0.126944567648
ACH-000518,-0.11201295340999998
ACH-000520,-0.34235649505000004
ACH-000521,-0.11672555011800001
ACH-000522,0.022316830540400002
ACH-000524,-0.0791594707405
ACH-000527,-0.198178850762
ACH-000528,-0.13907789978399998
ACH-000537,-0.165654003004
ACH-000541,-0.0855726277683
ACH-000542,-0.30264980816
ACH-000544,-0.040801163554800006
ACH-000545,-0.13841103240299998
ACH-000547,-0.194908817933
ACH-000548,-0.380529766877
ACH-000549,-0.132601918432
ACH-000550,-0.27323410136
ACH-000552,-0.172894819388
ACH-000556,-0.20144660039999998
ACH-000557,-0.129979989933
ACH-000570,0.295004069449
ACH-000571,-0.177002928522
ACH-000573,-0.07283017529630001
ACH-000576,-0.0908975406599
ACH-000580,-0.0996529404236
ACH-000584,-0.0772214869525
ACH-000585,-0.0926646584365
ACH-000588,-0.379905477607
ACH-000589,0.0236296328115
ACH-000591,-0.053379313051100004
ACH-000593,-0.358067774691
ACH-000600,-0.146169350422
ACH-000601,-0.0930871595249
ACH-000604,-0.0470654922987
ACH-000605,-0.167314593615
ACH-000606,-0.270810295948
ACH-000608,-0.234707152276
ACH-000614,-0.0801320166122
ACH-000616,-0.12447267336
ACH-000618,-0.11082429057
ACH-000619,-0.049782868783400006
ACH-000620,-0.10810650086200001
ACH-000621,-0.18017490364799998
ACH-000622,-0.108863704305
ACH-000623,-0.00314287751802
ACH-000624,-0.0734785633075
ACH-000627,-0.11701069871099999
ACH-000630,-0.0646547063244
ACH-000632,-0.023749668108599995
ACH-000633,-0.137466995039
ACH-000637,-0.048407696418399995
ACH-000638,-0.17501692360800003
ACH-000646,0.10159019252599999
ACH-000647,-0.10142654082800001
ACH-000648,-0.109247387148
ACH-000649,-0.23646603337400002
ACH-000651,-0.227437226607
ACH-000652,-0.313369329061
ACH-000653,-0.0124551060034
ACH-000657,-0.16113230742
ACH-000658,0.0453685579243
ACH-000661,-0.0345815926933
ACH-000662,-0.374227979804
ACH-000663,-0.132106583714
ACH-000665,-0.0736367222748
ACH-000671,0.0379130111484
ACH-000673,-0.153885014451
ACH-000676,-0.20756831060800002
ACH-000677,-0.19319259410599998
ACH-000681,-0.137322525554
ACH-000682,-0.271954249795
ACH-000683,-0.0852751834073
ACH-000684,-0.17027858612
ACH-000688,-0.260982583671
ACH-000693,-0.166392911593
ACH-000694,-0.19977215094599998
ACH-000695,-0.20781068073199999
ACH-000696,-0.27944022201900004
ACH-000697,-0.0095208753899
ACH-000699,-0.19806301016199998
ACH-000701,-0.180956184629
ACH-000706,-0.436699186577
ACH-000711,-0.223635796967
ACH-000713,-0.28897245025199997
ACH-000714,-0.22466170358800003
ACH-000718,-0.345474433225
ACH-000720,-0.258160626085
ACH-000721,-0.153199523589
ACH-000724,0.0488767164214
ACH-000725,-0.0173268149505
ACH-000732,0.023268535793599998
ACH-000734,-0.102171650352
ACH-000735,-0.277090942538
ACH-000736,0.0186743215189
ACH-000738,-0.17685810436500002
ACH-000746,-0.120165186441
ACH-000747,-0.172080319428
ACH-000748,-0.0342690683978
ACH-000753,-0.21528826859
ACH-000756,-0.20419577768599997
ACH-000757,-0.198003136267
ACH-000758,-0.0953166389569
ACH-000760,-0.0277252079374
ACH-000763,-0.220753313784
ACH-000764,-0.287013982905
ACH-000765,-0.36262203798799997
ACH-000766,0.152802936979
ACH-000767,-0.21024130651
ACH-000768,-0.509420692601
ACH-000769,-0.153370243088
ACH-000770,-0.08157260216510001
ACH-000771,-0.160888183183
ACH-000773,-0.341551908631
ACH-000776,-0.12526475156300002
ACH-000777,0.023201115734799996
ACH-000778,-0.179060924978
ACH-000781,0.0761409640252
ACH-000782,-0.245258268461
ACH-000783,-0.303551623396
ACH-000784,-0.019147046045299997
ACH-000785,-0.22252734201699997
ACH-000787,-0.23127228991
ACH-000788,-0.176242751252
ACH-000791,-0.240924345343
ACH-000792,-0.206952935294
ACH-000794,-0.16330422598
ACH-000796,-0.459431056476
ACH-000799,-0.270494669032
ACH-000800,-0.41058503340700003
ACH-000802,-0.260842981282
ACH-000804,-0.20028758401
ACH-000805,-0.5091172459059999
ACH-000809,-0.156559976521
ACH-000810,0.09137890704389999
ACH-000811,-0.114778789239
ACH-000817,-0.020736205796799998
ACH-000819,-0.26567117618700004
ACH-000820,-0.153772456829
ACH-000821,-0.21746997145599997
ACH-000822,-0.327271063278
ACH-000823,-0.0931223966302
ACH-000824,-0.266395480901
ACH-000827,0.0600116471224
ACH-000829,-0.257593629427
ACH-000831,-0.092469902324
ACH-000832,-0.368371321352
ACH-000833,-0.0400871931656
ACH-000834,-0.35294003436
ACH-000835,-0.162079018775
ACH-000836,-0.270423967233
ACH-000837,-0.10915939831700001
ACH-000838,-0.10098623453500001
ACH-000839,-0.022452384555900005
ACH-000840,-0.181014148537
ACH-000841,-0.125693313693
ACH-000843,-0.233679881961
ACH-000846,-0.220158949052
ACH-000847,-0.310621944877
ACH-000848,-0.232274035962
ACH-000849,-0.325911971382
ACH-000851,-0.164978069959
ACH-000855,-0.15702206458100001
ACH-000856,-0.202407090793
ACH-000858,-0.18667123930100002
ACH-000859,-0.133665502281
ACH-000861,-0.152825063697
ACH-000862,-0.144114046433
ACH-000865,-0.123701472704
ACH-000866,0.0265741879866
ACH-000867,-0.123683530317
ACH-000869,-0.0795173202078
ACH-000872,-0.13884984005999998
ACH-000873,-0.13218827571
ACH-000876,-0.20306828927200002
ACH-000878,-0.44022088313999996
ACH-000880,-0.420148191203
ACH-000881,-0.08897527846219999
ACH-000882,-0.312812461558
ACH-000884,0.165138181242
ACH-000885,0.0301223194472
ACH-000887,-0.319373185944
ACH-000888,-0.291411583107
ACH-000889,-0.513719974306
ACH-000890,-0.0385244461294
ACH-000896,-0.552460857143
ACH-000898,-0.243916594485
ACH-000900,-0.219882745654
ACH-000901,-0.102758690704
ACH-000905,-0.117526236634
ACH-000906,-0.0193612371706
ACH-000907,-0.08924776735030002
ACH-000910,-0.15393054033700002
ACH-000911,-0.339829567881
ACH-000912,-0.0170078825884
ACH-000913,-0.192199882345
ACH-000915,-0.08902755325060001
ACH-000916,-0.324891982274
ACH-000917,-0.27646717354899997
ACH-000921,-0.35919327313500005
ACH-000924,-0.133288856923
ACH-000926,-0.19491534481699999
ACH-000928,-0.37660807712300004
ACH-000929,-0.225157931127
ACH-000932,-0.22172693501
ACH-000935,-0.0656322471827
ACH-000936,-0.07254283448910001
ACH-000937,-0.21852513876899998
ACH-000938,-0.242381797621
ACH-000939,-0.105993574953
ACH-000941,-0.0761267889605
ACH-000943,0.0569756992351
ACH-000946,-0.137779052807
ACH-000947,-0.0910241084174
ACH-000948,-0.178502865033
ACH-000950,-0.27176803175500003
ACH-000953,-0.130080707003
ACH-000957,-0.05493146160180001
ACH-000958,0.0341814192692
ACH-000960,-0.173683184105
ACH-000963,-0.397707061247
ACH-000968,-0.323403711095
ACH-000969,-0.11536501284000002
ACH-000973,-0.25767817753
ACH-000974,-0.129707931414
ACH-000975,-0.214996328086
ACH-000976,-0.216159969918
ACH-000978,-0.30826528661200003
ACH-000980,-0.139656372985
ACH-000984,-0.369045882867
ACH-000986,-0.242867776592
ACH-000988,-0.0836760680739
ACH-000993,-0.12547343158500002
ACH-000994,-0.220760087922
ACH-000996,-0.06853749920590001
ACH-001001,-0.298054567375
ACH-001020,-0.329213725644
ACH-001028,-0.24255644098200002
ACH-001031,-0.303055830077
ACH-001038,-0.158211551756
ACH-001048,-0.364811849626
ACH-001050,-0.648118661209
ACH-001053,-0.102889285732
ACH-001054,0.0133581504747
ACH-001061,-0.212907066463
ACH-001067,-0.117887904824
ACH-001075,-0.0553227767538
ACH-001096,-0.0894846209942
ACH-001128,-0.0607435102146
ACH-001134,-0.43565968200000005
ACH-001151,-0.20633036414900002
ACH-001163,-0.317861458836
ACH-001164,-0.21612504239500002
ACH-001173,-0.234324992397
ACH-001183,-0.12177110093
ACH-001184,-0.21464921013
ACH-001190,-0.23697126251999998
ACH-001192,-0.100896769459
ACH-001193,-0.473728198155
ACH-001196,-0.11951985911699999
ACH-001197,-0.158914309043
ACH-001205,-0.307810345553
ACH-001211,-0.40342219517300004
ACH-001212,-0.157284315274
ACH-001228,-0.209362575672
ACH-001232,-0.410377882755
ACH-001239,0.0115784376932
ACH-001274,-0.106149213806
ACH-001275,0.015908897310600002
ACH-001277,-0.18312247301100001
ACH-001278,-0.26044308479899997
ACH-001280,-0.0626796282817
ACH-001283,-0.169788958387
ACH-001289,-0.19798914610999999
ACH-001295,-0.124388751232
ACH-001300,-0.0819959364576
ACH-001301,-0.046999827603400005
ACH-001302,0.264052671586
ACH-001303,-0.375614725604
ACH-001306,-0.0513282584698
ACH-001318,-0.135486089212
ACH-001322,-0.06983261830519999
ACH-001328,-0.255078151642
ACH-001332,-0.30801452550999997
ACH-001333,-0.37076443914800006
ACH-001336,-0.381629185422
ACH-001340,-0.171554253237
ACH-001346,-0.293748017456
ACH-001353,-0.149363021715
ACH-001354,-0.125844160733
ACH-001367,-0.209534238008
ACH-001368,-0.161269079495
ACH-001374,-0.116134141239
ACH-001375,-0.251034392703
ACH-001377,-0.0646814820665
ACH-001380,-0.0605495439275
ACH-001391,-0.491397092226
ACH-001407,-0.634284589497
ACH-001408,-0.018132360178900003
ACH-001413,-0.336800232464
ACH-001430,-0.268234121294
ACH-001431,0.0671369359136
ACH-001450,-0.0679403071208
ACH-001496,-0.295282244982
ACH-001500,-0.0429024884024
ACH-001521,-0.205933962788
ACH-001523,-0.374555121861
ACH-001532,-0.137715513253
ACH-001536,-0.33828067864600003
ACH-001550,-0.21789831095800002
ACH-001552,-0.10190861732999999
ACH-001554,0.00751294134019
ACH-001645,-0.17081717684599998
ACH-001654,-0.036418781127699994
ACH-001715,-0.41230496160999996
ACH-001735,-0.045667671759
ACH-001736,-0.0548188326736
ACH-001737,-0.337873412235
ACH-001740,-0.299493062432
ACH-001745,-0.259543918928
ACH-001750,-0.283756810533
ACH-001765,-0.126642376575
ACH-001956,-0.170935677424
ACH-001957,-0.290983407214
