,NAV2 (89797)
ACH-000004,-0.105113875001
ACH-000007,-0.09347882386510001
ACH-000009,-0.17874965727000003
ACH-000011,-0.08849223184760001
ACH-000012,-0.0599841149105
ACH-000013,-0.07609567883830001
ACH-000014,-0.23460965933699998
ACH-000015,-0.048295186449300004
ACH-000017,0.0462417770395
ACH-000018,-0.0517903826742
ACH-000019,-0.0819974300988
ACH-000021,-0.105769352537
ACH-000022,0.102541287403
ACH-000025,-0.155862334081
ACH-000028,-0.344579239322
ACH-000030,-0.23455746274300002
ACH-000035,-0.129262916339
ACH-000036,-0.12955645924200002
ACH-000037,-0.0325059765244
ACH-000039,-0.37480241743799997
ACH-000040,-0.126331990221
ACH-000041,-0.0686675219183
ACH-000042,-0.0734964423309
ACH-000045,-0.102352365153
ACH-000047,-0.177430871563
ACH-000052,-0.132109231119
ACH-000053,-0.0344968874857
ACH-000054,-0.26814629336199997
ACH-000055,-0.18460838604200003
ACH-000060,-0.27479887844399997
ACH-000067,-0.328910235816
ACH-000070,0.11881527319
ACH-000075,-0.237351576508
ACH-000078,0.022240339422599998
ACH-000082,-0.30158203443500003
ACH-000085,0.0158634869878
ACH-000086,-0.117890979818
ACH-000087,-0.265494382106
ACH-000092,-0.183384697894
ACH-000095,-0.122395440749
ACH-000097,-0.15873656202199998
ACH-000098,-0.165868970181
ACH-000099,-0.242247379921
ACH-000108,-0.19192303626200002
ACH-000113,0.0164223774544
ACH-000115,-0.0350953781258
ACH-000116,-0.138216558199
ACH-000118,-0.136415054137
ACH-000120,-0.210149917963
ACH-000123,-0.102553305976
ACH-000127,-0.04703830626680001
ACH-000128,-0.224695902804
ACH-000132,-0.122246165216
ACH-000133,-0.309168941145
ACH-000137,-0.07981500281460001
ACH-000138,-0.17555618142499999
ACH-000142,-0.135044535598
ACH-000143,-0.154001297177
ACH-000146,0.144025868729
ACH-000148,-0.06797763704160001
ACH-000150,-0.195662930214
ACH-000152,-0.0961328670179
ACH-000153,-0.20647913903499998
ACH-000159,-0.143310669438
ACH-000160,-0.157103720604
ACH-000163,-0.07889344577389999
ACH-000167,-0.317971247435
ACH-000168,-0.15326864305
ACH-000169,-0.280776227912
ACH-000178,-0.300335278433
ACH-000182,-0.20562440583900002
ACH-000183,-0.102731425361
ACH-000188,-0.14017457377599998
ACH-000189,-0.282113624206
ACH-000190,-0.209595155752
ACH-000198,-0.304437123137
ACH-000204,-0.06305079067340001
ACH-000206,-0.339779110449
ACH-000207,-0.203425635414
ACH-000211,-0.17943612568
ACH-000215,-0.267864211708
ACH-000221,-0.13762984662900002
ACH-000222,-0.343664721025
ACH-000223,-0.335029870854
ACH-000226,-0.153584883052
ACH-000227,-0.44593048046000006
ACH-000228,0.08934567121410002
ACH-000231,-0.222840407273
ACH-000232,-0.25105040281
ACH-000233,-0.0023797447956100002
ACH-000234,-0.139845490295
ACH-000235,-0.19433734489399998
ACH-000237,-0.103158251268
ACH-000238,-0.0948750763467
ACH-000243,-0.193977564693
ACH-000244,-0.319994991952
ACH-000246,-0.265645984448
ACH-000248,0.0144038181346
ACH-000250,-0.211105984382
ACH-000251,-0.178510122863
ACH-000253,-0.17662312121100002
ACH-000255,-0.14486416739299998
ACH-000256,-0.21940731156399998
ACH-000257,0.014682534394200001
ACH-000258,-0.639136129168
ACH-000259,-0.131185860263
ACH-000260,-0.107060255009
ACH-000261,-0.227909806613
ACH-000262,-0.161711305577
ACH-000263,0.117036297953
ACH-000264,-0.115366458617
ACH-000265,-0.166382718383
ACH-000266,-0.336559870973
ACH-000272,-0.16110292692199998
ACH-000273,-0.353568556109
ACH-000274,-0.179265644324
ACH-000277,0.0234362724241
ACH-000278,-0.21395537319400001
ACH-000279,-0.11143975457800001
ACH-000280,-0.156392396391
ACH-000281,-0.39644207335000003
ACH-000288,-0.09250887244339999
ACH-000291,-0.378982577183
ACH-000293,-0.109794449579
ACH-000294,-0.0248894947524
ACH-000295,-0.45175930657200003
ACH-000296,-0.25140801708099997
ACH-000302,-0.09361336464150001
ACH-000304,-0.17629835247200001
ACH-000307,-0.224177582337
ACH-000308,-0.13944794975400002
ACH-000310,-0.275712687849
ACH-000311,-0.261536161627
ACH-000312,-0.30757828290100003
ACH-000315,-0.00744485753804
ACH-000316,-0.200799669287
ACH-000317,-0.12454906097000001
ACH-000318,0.135860602457
ACH-000319,-0.0921725734022
ACH-000320,-0.0399872582749
ACH-000322,-0.352942403315
ACH-000323,0.0114701599307
ACH-000324,-0.19243163903000002
ACH-000329,-0.312737261861
ACH-000330,-0.340503151764
ACH-000331,-0.142748303991
ACH-000332,-0.169291346697
ACH-000334,-0.19610978656300002
ACH-000335,-0.0218470237201
ACH-000336,-0.0640224367545
ACH-000337,-0.142815720448
ACH-000339,-0.264627723385
ACH-000341,0.157425185563
ACH-000348,-0.10883670496400001
ACH-000350,0.025801919671099995
ACH-000352,-0.0680241452661
ACH-000356,0.0501854621024
ACH-000361,0.21707031839000002
ACH-000362,-0.160797155316
ACH-000363,-0.112357210055
ACH-000364,-0.489623545125
ACH-000365,-0.13032887438899998
ACH-000366,-0.153988270432
ACH-000368,0.0608545930505
ACH-000374,-0.065212994982
ACH-000375,-0.06699982469639999
ACH-000376,-0.417014932756
ACH-000381,-0.0175684564504
ACH-000383,-0.104983797871
ACH-000387,-0.229371310074
ACH-000389,-0.20126420268599998
ACH-000390,-0.058666627117499995
ACH-000393,-0.38610595778000006
ACH-000395,-0.243350800513
ACH-000397,-0.131394879401
ACH-000401,-0.093945224516
ACH-000402,-0.433880506586
ACH-000403,-0.171788052207
ACH-000404,-0.148052716744
ACH-000406,-0.190677995143
ACH-000407,-0.038009438493
ACH-000408,-0.125518855263
ACH-000410,-0.0535173187299
ACH-000411,-0.0547043214965
ACH-000414,-0.218797617887
ACH-000415,0.0381426267621
ACH-000416,-0.204738158651
ACH-000420,-0.11634867490800001
ACH-000421,-0.106927442436
ACH-000424,0.006677719297569999
ACH-000425,-0.20375196661400002
ACH-000426,0.21402372031300002
ACH-000427,-0.484403683398
ACH-000433,-0.411434023536
ACH-000436,-0.0305226164439
ACH-000444,-0.22190169081
ACH-000445,0.19047504047699998
ACH-000448,-0.08220879575189999
ACH-000450,-0.112182500388
ACH-000452,-0.135243310358
ACH-000454,-0.399128106043
ACH-000458,-0.24768848456300002
ACH-000459,-0.17949098371199998
ACH-000460,-0.138045377502
ACH-000461,-0.07953199641710001
ACH-000463,-0.258744938822
ACH-000464,-0.00693952473534
ACH-000466,-0.372172550119
ACH-000467,-0.23342449964099998
ACH-000468,-0.149923761376
ACH-000469,-0.20562248999000002
ACH-000470,-0.229766798863
ACH-000471,-0.176972262775
ACH-000472,-0.0815302498111
ACH-000473,0.0420135120249
ACH-000475,-0.09516914209169999
ACH-000476,-0.313633463164
ACH-000477,-0.193772675477
ACH-000480,-0.0415547574478
ACH-000481,-0.08554436278920001
ACH-000483,-0.27449123872299996
ACH-000484,-0.0198866599231
ACH-000485,-0.051505789412099996
ACH-000486,-0.28544145825100004
ACH-000487,-0.22635429955400002
ACH-000488,-0.134260327872
ACH-000490,0.040796437032
ACH-000491,-0.151056689868
ACH-000495,-0.0945625753548
ACH-000496,-0.0803330439095
ACH-000499,0.052535842520300004
ACH-000500,0.236962235063
ACH-000502,-0.142699312975
ACH-000503,0.34532784526999993
ACH-000505,-0.161154275068
ACH-000507,-0.182754146473
ACH-000510,-0.10393083632200001
ACH-000511,-0.43346845041599996
ACH-000512,-0.149901351689
ACH-000516,-0.209991045018
ACH-000517,-0.301453782841
ACH-000518,-0.0287026430047
ACH-000520,-0.041839515075800006
ACH-000521,-0.111698832432
ACH-000522,-0.131276892797
ACH-000524,-0.14735618475099999
ACH-000527,-0.205006412211
ACH-000528,-0.10875241861
ACH-000537,-0.548509256651
ACH-000541,-0.13046470158
ACH-000542,-0.200201367005
ACH-000544,-0.132464329572
ACH-000545,-0.311117236133
ACH-000547,-0.365121676326
ACH-000548,-0.202331274395
ACH-000549,-0.306159394846
ACH-000550,-0.182934019003
ACH-000552,0.0169881745094
ACH-000556,-0.121456729153
ACH-000557,-0.0032458261725700002
ACH-000570,-0.28228664269000003
ACH-000571,-0.383368373224
ACH-000573,-0.07943059523969999
ACH-000576,-0.166722811571
ACH-000580,-0.17991720507300002
ACH-000584,-0.0276862315445
ACH-000585,-0.0719663711267
ACH-000588,-0.224145804858
ACH-000589,-0.28379852087499996
ACH-000591,-0.0793902470258
ACH-000593,-0.0495412602061
ACH-000600,-0.103029275096
ACH-000601,-0.12644599743100002
ACH-000604,-0.22965975730000002
ACH-000605,0.0280719270301
ACH-000606,-0.0845499980116
ACH-000608,-0.248132989563
ACH-000614,-0.276440308623
ACH-000616,-0.18083749064399998
ACH-000618,-0.151694433706
ACH-000619,-0.171633948692
ACH-000620,-0.0274927085168
ACH-000621,-0.006330201165390001
ACH-000622,-0.424748955053
ACH-000623,-0.170950764818
ACH-000624,-0.0734009284117
ACH-000627,-0.389426212253
ACH-000630,-0.257787949553
ACH-000632,-0.337299215807
ACH-000633,-0.27162012151
ACH-000637,-0.0608300302625
ACH-000638,-0.28299596225699997
ACH-000646,0.0342369762225
ACH-000647,-0.0055671553007400005
ACH-000648,0.0430700824255
ACH-000649,-0.166917073699
ACH-000651,-0.229353890688
ACH-000652,-0.05734424580130001
ACH-000653,-0.18644670915800002
ACH-000657,-0.0667181027095
ACH-000658,-0.233109148562
ACH-000661,-0.452884054397
ACH-000662,-0.251246678361
ACH-000663,-0.145295260573
ACH-000665,-0.244078438373
ACH-000671,-0.314576479029
ACH-000673,-0.23757250280499997
ACH-000676,-0.193724623889
ACH-000677,0.0041047337182
ACH-000681,-0.253604477715
ACH-000682,-0.129407585939
ACH-000683,-0.112625580359
ACH-000684,-0.366432819536
ACH-000688,-0.422709314463
ACH-000693,-0.230306734982
ACH-000694,-0.141967229074
ACH-000695,-0.069084890317
ACH-000696,-0.241640156484
ACH-000697,0.104840510572
ACH-000699,-0.195219626289
ACH-000701,-0.377484402878
ACH-000706,-0.210816805126
ACH-000711,-0.302983654142
ACH-000713,-0.163982992909
ACH-000714,-0.214881829969
ACH-000718,-0.303702744881
ACH-000720,-0.11738039105699999
ACH-000721,-0.114724303495
ACH-000724,-0.33144017764899997
ACH-000725,-0.0386169644012
ACH-000732,-0.271129482553
ACH-000734,-0.161853722581
ACH-000735,-0.119270509977
ACH-000736,-0.0252752243012
ACH-000738,-0.330146006802
ACH-000746,-0.0767927316242
ACH-000747,-0.328837935699
ACH-000748,0.00877429359626
ACH-000753,-0.132950264221
ACH-000756,0.0916599968077
ACH-000757,0.015061237723600001
ACH-000758,-0.17823128120499998
ACH-000760,-0.104165703906
ACH-000763,-0.231224062183
ACH-000764,0.0139662247062
ACH-000765,-0.22227912364
ACH-000766,-0.18770026552400002
ACH-000767,-0.0979560120362
ACH-000768,-0.29205817545400004
ACH-000769,-0.259676134047
ACH-000770,-0.112595425253
ACH-000771,-0.0800335643757
ACH-000773,-0.11376541557900001
ACH-000776,-0.0148632753461
ACH-000777,-0.160832328779
ACH-000778,-0.07646640080639999
ACH-000781,-0.160345065244
ACH-000782,-0.0587670506274
ACH-000783,-0.123312486923
ACH-000784,-0.2889392622
ACH-000785,-0.28352976764000004
ACH-000787,-0.132545321751
ACH-000788,-0.107801220767
ACH-000791,-0.128711615794
ACH-000792,-0.31937488029399996
ACH-000794,-0.161214464485
ACH-000796,-0.38716200376599996
ACH-000799,-0.300186112835
ACH-000800,0.22847431055999998
ACH-000802,-0.23220786577599997
ACH-000804,-0.209390806648
ACH-000805,-0.132863009055
ACH-000809,-0.30150563028099997
ACH-000810,-0.202565156084
ACH-000811,-0.05264704159530001
ACH-000817,-0.130973282711
ACH-000819,-0.234095850698
ACH-000820,0.156604149069
ACH-000821,0.0042782169803000005
ACH-000822,-0.183084162334
ACH-000823,-0.17663366334800001
ACH-000824,-0.21717840675
ACH-000827,-0.17285709397799998
ACH-000829,0.0330954696544
ACH-000831,0.020298870867900002
ACH-000832,-0.0617561477703
ACH-000833,-0.532553886593
ACH-000834,0.09757135443189999
ACH-000835,-0.156425874583
ACH-000836,-0.21676684913600003
ACH-000837,-0.22546160821800001
ACH-000838,-0.15555809235200002
ACH-000839,-0.17657319175
ACH-000840,-0.271629096237
ACH-000841,-0.058455393530199996
ACH-000843,-0.156547331733
ACH-000846,-0.177938550855
ACH-000847,-0.066769014565
ACH-000848,-0.0514315306769
ACH-000849,-0.0865600204322
ACH-000851,-0.122080609585
ACH-000855,0.109247358375
ACH-000856,-0.251509067496
ACH-000858,-0.028237267826
ACH-000859,-0.330680855244
ACH-000861,-0.0639695485615
ACH-000862,-0.118697642368
ACH-000865,-0.0390614407491
ACH-000866,-0.147543204563
ACH-000867,-0.0545456920467
ACH-000869,-0.175650576214
ACH-000872,-0.0601417858585
ACH-000873,-0.00763079349329
ACH-000876,0.0432929642962
ACH-000878,-0.41026254969000003
ACH-000880,0.020591945049
ACH-000881,-0.211296225928
ACH-000882,-0.289489441014
ACH-000884,-0.11326988553799999
ACH-000885,-0.130753467862
ACH-000887,0.023131529893799997
ACH-000888,-0.152405143163
ACH-000889,-0.103723231605
ACH-000890,-0.193728484472
ACH-000896,-0.10810711585300001
ACH-000898,-0.0689760312042
ACH-000900,-0.162065838062
ACH-000901,-0.115633636927
ACH-000905,-0.0331346185429
ACH-000906,-0.21216392913899998
ACH-000907,-0.147257415442
ACH-000910,-0.217885038079
ACH-000911,-0.139166128561
ACH-000912,0.0510046914234
ACH-000913,-0.20033632464899997
ACH-000915,-0.378870978232
ACH-000916,0.0076452058840400005
ACH-000917,0.06347361967699999
ACH-000921,-0.054968991816600005
ACH-000924,0.057531171685
ACH-000926,-0.261988509222
ACH-000928,-0.17634715930199998
ACH-000929,-0.27425036464
ACH-000932,-0.08692264664280001
ACH-000935,-0.207756962916
ACH-000936,0.135741427324
ACH-000937,-0.0762869668725
ACH-000938,-0.06056921176919999
ACH-000939,0.10809540566400001
ACH-000941,-0.0261074230162
ACH-000943,-0.235516509667
ACH-000946,-0.0766738256471
ACH-000947,-0.0957444641675
ACH-000948,-0.21562042171300003
ACH-000950,0.138151672098
ACH-000953,0.00858383952199
ACH-000957,0.016826765398299998
ACH-000958,-0.23182367958099998
ACH-000960,0.00982336410884
ACH-000963,-0.38602795342600005
ACH-000968,-0.46660393146000007
ACH-000969,-0.37314443503600003
ACH-000973,-0.287880949949
ACH-000974,-0.280090299507
ACH-000975,-0.0736778601874
ACH-000976,-0.0303527499805
ACH-000978,-0.243565303369
ACH-000980,-0.133969425395
ACH-000984,-0.10324701597100001
ACH-000986,-0.17847544801100002
ACH-000988,-0.304034820277
