,UBASH3B (84959)
ACH-000004,-0.231979408985
ACH-000007,-0.06773949351559999
ACH-000009,-0.0875306238084
ACH-000011,0.09069408458280001
ACH-000012,0.008388054930399999
ACH-000013,-0.0320854174963
ACH-000014,-0.0799081122392
ACH-000015,0.037956159193
ACH-000017,0.011450280461600001
ACH-000018,-0.187683352283
ACH-000019,0.10123451826400001
ACH-000021,0.0833165101419
ACH-000022,0.0662426289144
ACH-000025,0.0799281710993
ACH-000028,0.0809796937524
ACH-000030,0.028054612831799997
ACH-000035,0.146546412799
ACH-000036,0.15735417650800002
ACH-000037,-0.012299672143700003
ACH-000039,-0.102042002539
ACH-000040,-0.00587745139899
ACH-000041,-0.007106318804960001
ACH-000042,0.16607415912100001
ACH-000045,0.204357138906
ACH-000047,0.17000629255600003
ACH-000052,0.038407425721
ACH-000053,-0.038993337855000004
ACH-000054,-0.105442599498
ACH-000055,-0.13689479492
ACH-000060,0.08993643945299999
ACH-000067,0.168563789963
ACH-000070,-0.048265495647
ACH-000075,0.00259407132447
ACH-000078,0.029248478383
ACH-000082,0.234768736146
ACH-000085,-0.107080599488
ACH-000086,-0.053973190755599997
ACH-000087,-0.0351652630375
ACH-000092,0.112198344616
ACH-000095,-0.0392316916175
ACH-000097,0.022198095208099997
ACH-000098,0.150388962523
ACH-000099,0.04339560486169999
ACH-000108,0.207059585062
ACH-000113,0.045334049761699996
ACH-000115,-0.0992464301089
ACH-000116,0.00936983435745
ACH-000118,-0.00044793240023600006
ACH-000120,0.027051396759099997
ACH-000123,0.0767114340312
ACH-000127,0.0805470380627
ACH-000128,-0.143388989975
ACH-000132,-0.023380628843799996
ACH-000133,0.119052208812
ACH-000137,0.0352884377332
ACH-000138,-0.22665551669599998
ACH-000142,0.0891921722518
ACH-000143,0.247162845103
ACH-000146,-0.015312904717899999
ACH-000148,0.0474417911374
ACH-000150,0.243236626554
ACH-000152,-0.034817257153800005
ACH-000153,-0.10432430465
ACH-000159,0.12524191288699998
ACH-000160,-0.0952206820579
ACH-000163,0.274919874979
ACH-000167,-0.182588332756
ACH-000168,-0.0597837650403
ACH-000169,-0.090499369174
ACH-000178,-0.028985229940400002
ACH-000182,-0.103218530048
ACH-000183,0.00989492296895
ACH-000188,0.059827602623699995
ACH-000189,0.109974057431
ACH-000190,-0.049648326567599994
ACH-000198,0.058552234253000005
ACH-000204,0.17187950089600001
ACH-000206,0.133274324482
ACH-000207,0.314185722173
ACH-000211,0.175967322132
ACH-000215,0.0572397238831
ACH-000221,0.18003397986699998
ACH-000222,0.280246635606
ACH-000223,0.131362434159
ACH-000226,0.079063608898
ACH-000227,-0.109931723199
ACH-000228,-0.011195319561600001
ACH-000231,0.16411337839
ACH-000232,-0.000167453140661
ACH-000233,0.100579848856
ACH-000234,-0.0485704085931
ACH-000235,0.0347706885545
ACH-000237,0.0255893880804
ACH-000238,0.0516438417169
ACH-000243,0.061911122647199994
ACH-000244,0.201840484274
ACH-000246,-0.0768670117469
ACH-000248,0.039397340528300004
ACH-000250,0.13744373016699998
ACH-000251,0.282918112238
ACH-000253,0.0365348159231
ACH-000255,-0.00123157515574
ACH-000256,0.104426552733
ACH-000257,-0.195014490544
ACH-000258,0.20061648816799998
ACH-000259,0.000502939684923
ACH-000260,-0.0288931275756
ACH-000261,0.0756878409696
ACH-000262,0.176186275624
ACH-000263,-0.130302945118
ACH-000264,-0.00546439067516
ACH-000265,0.0686767106083
ACH-000266,0.0409739326912
ACH-000272,0.100032930317
ACH-000273,-0.074507688681
ACH-000274,0.030589780052999997
ACH-000277,0.122762898603
ACH-000278,0.00714664496962
ACH-000279,-0.0278986397328
ACH-000280,-0.0273235111209
ACH-000281,-0.144440153859
ACH-000288,0.14080836687999998
ACH-000291,0.13273419026
ACH-000293,-0.0872246498199
ACH-000294,-0.0158414615022
ACH-000295,0.28445446439100003
ACH-000296,0.18191915456500002
ACH-000302,0.0639153076831
ACH-000304,0.324150001055
ACH-000307,0.00180151432642
ACH-000308,0.0150343038708
ACH-000310,-0.11293188232000001
ACH-000311,-0.163485135018
ACH-000312,0.0231481147668
ACH-000315,0.18651570519900001
ACH-000316,-0.008124899783349999
ACH-000317,-0.0497939834545
ACH-000318,0.07552659828260001
ACH-000319,-0.0318467215432
ACH-000320,0.205016694041
ACH-000322,-0.041284391595600003
ACH-000323,0.18308277846
ACH-000324,0.117705979464
ACH-000329,0.0974973932491
ACH-000330,0.16826449667399998
ACH-000331,0.13282030209100001
ACH-000332,-0.05691018318530001
ACH-000334,0.0767958975827
ACH-000335,0.437279649592
ACH-000336,0.239293501419
ACH-000337,-0.145305455778
ACH-000339,0.135744049452
ACH-000341,-0.038939849079699995
ACH-000348,0.0108214571334
ACH-000350,-0.021110616950500004
ACH-000352,0.0831094891264
ACH-000356,0.0500911850543
ACH-000361,0.017148736847600002
ACH-000362,-0.052618412844699994
ACH-000363,0.026699264194799996
ACH-000364,0.11228977656
ACH-000365,0.121533823069
ACH-000366,0.0367527096474
ACH-000368,-0.0490384964016
ACH-000374,-0.187270186541
ACH-000375,0.0654034386197
ACH-000376,-0.00590105907395
ACH-000381,-0.131605176984
ACH-000383,0.109456182205
ACH-000387,0.0777331699419
ACH-000389,0.139138395506
ACH-000390,0.141985481583
ACH-000393,-0.0533185606284
ACH-000395,0.0870120633618
ACH-000397,0.08991803194530001
ACH-000401,0.190401445746
ACH-000402,-0.0721340730701
ACH-000403,0.0638736322837
ACH-000404,-0.000715183124537
ACH-000406,0.00722137529399
ACH-000407,-0.07478684410410001
ACH-000408,0.10471480672700001
ACH-000410,0.0771965981177
ACH-000411,0.08698297293610001
ACH-000414,0.08112948980160001
ACH-000415,0.0942102114429
ACH-000416,0.13450497133199998
ACH-000420,0.208498810429
ACH-000421,-0.0956575637587
ACH-000424,0.034923532821400004
ACH-000425,0.07192707818010001
ACH-000426,0.0475857290453
ACH-000427,-0.060504946272
ACH-000433,-0.014726695522
ACH-000436,-0.411892224601
ACH-000444,0.033674024938
ACH-000445,0.17445045179299998
ACH-000448,-0.0487374497346
ACH-000450,-0.0338959775798
ACH-000452,-0.00324441718713
ACH-000454,0.144426995832
ACH-000458,0.060505328276000005
ACH-000459,0.09859328976369999
ACH-000460,-0.0757281335836
ACH-000461,-0.0335171953897
ACH-000463,-0.0851354636207
ACH-000464,0.0407264726559
ACH-000466,0.33279142443799997
ACH-000467,0.161155974275
ACH-000468,0.0312597422609
ACH-000469,0.0959656027218
ACH-000470,-0.0150067846099
ACH-000471,0.110004930849
ACH-000472,0.0339137177905
ACH-000473,0.056130104447
ACH-000475,0.140807844116
ACH-000476,0.00227282364781
ACH-000477,0.0310600528043
ACH-000480,0.07889513741939999
ACH-000481,0.10637698813799999
ACH-000483,-0.0367614180392
ACH-000484,0.0099422426583
ACH-000485,0.06817376900410001
ACH-000486,0.08146582104830001
ACH-000487,0.0685865258626
ACH-000488,0.0623565432912
ACH-000490,0.147347805242
ACH-000491,0.14620164557
ACH-000495,-0.0856421228615
ACH-000496,0.0944174134092
ACH-000499,-0.0710225661477
ACH-000500,-0.06430699038610001
ACH-000502,0.0303844342525
ACH-000503,0.190517046679
ACH-000505,0.06341576651719999
ACH-000507,-0.0962554056484
