,PSMA2 (5683)
ACH-000004,-1.8976517425900001
ACH-000007,-1.48497877525
ACH-000009,-1.56613897276
ACH-000011,-1.4985807994799998
ACH-000012,-1.5659737782299998
ACH-000013,-1.59680142759
ACH-000014,-1.6609743251700002
ACH-000015,-1.5454212093900002
ACH-000017,-1.31737755954
ACH-000018,-1.7847160717800001
ACH-000019,-1.4789399032700001
ACH-000021,-1.58061658746
ACH-000022,-1.56781788569
ACH-000025,-1.5368113029100001
ACH-000028,-1.59063958213
ACH-000030,-1.4070441763600001
ACH-000035,-1.0994184741500002
ACH-000036,-1.55941337834
ACH-000037,-2.2266076386
ACH-000039,-1.61237096454
ACH-000040,-1.2954950831
ACH-000041,-1.5619515522999998
ACH-000042,-1.51730744428
ACH-000045,-1.82475854074
ACH-000047,-1.50826949672
ACH-000052,-1.48257242363
ACH-000053,-1.7253456060099999
ACH-000054,-1.84533987354
ACH-000055,-1.59584386927
ACH-000060,-1.4912129002
ACH-000067,-1.29345792474
ACH-000070,-2.0374603144799996
ACH-000075,-1.77396068967
ACH-000078,-1.48163147266
ACH-000082,-1.8269995184799999
ACH-000085,-1.1977436028100001
ACH-000086,-1.5515872317200001
ACH-000087,-1.62523522436
ACH-000092,-1.6678478028600001
ACH-000095,-1.90486515198
ACH-000097,-1.6040850614200002
ACH-000098,-1.6588361383
ACH-000099,-1.7967934569400001
ACH-000108,-1.41579770432
ACH-000113,-1.78833252225
ACH-000115,-1.80362211991
ACH-000116,-1.4748381508300001
ACH-000118,-1.31286022689
ACH-000120,-1.55930231889
ACH-000123,-1.7004850898700001
ACH-000127,-1.76803877064
ACH-000128,-2.04768865841
ACH-000132,-1.6298036342500002
ACH-000133,-1.58362686935
ACH-000137,-1.3821933445299999
ACH-000138,-1.5645325542700002
ACH-000142,-1.56197379625
ACH-000143,-1.7905956477200002
ACH-000146,-2.03071457053
ACH-000148,-1.48407842646
ACH-000150,-1.64322950497
ACH-000152,-1.7300805535
ACH-000153,-1.83802668663
ACH-000159,-1.86028615151
ACH-000160,-2.2533095209400003
ACH-000163,-1.33203259497
ACH-000167,-1.23794134543
ACH-000168,-1.95279072472
ACH-000169,-1.55738688655
ACH-000178,-1.5099939494499999
