,TFAM (7019)
ACH-000403,-0.508816580482
ACH-000404,-1.16333967399
ACH-000406,-1.0193739907600001
ACH-000407,-0.636235819171
ACH-000408,-1.0825336627600002
ACH-000410,-0.7122038640620001
ACH-000411,-0.5381738654770001
ACH-000414,-0.833002793891
ACH-000415,-0.927374467359
ACH-000416,-0.516894013091
ACH-000420,-0.57565188905
ACH-000421,-0.6362273738650001
ACH-000424,-0.9364157982269999
ACH-000425,-0.64909820308
ACH-000426,-0.667041934778
ACH-000427,-0.635401659048
ACH-000433,-0.518267513174
ACH-000436,-0.415147241972
ACH-000444,-0.666218143204
ACH-000445,-0.588861965328
ACH-000448,-0.620518821332
ACH-000450,-1.4519536436000002
ACH-000452,-0.575001041784
ACH-000454,-0.9430844591159999
ACH-000458,-0.9064329002700001
ACH-000459,-1.39815341341
ACH-000460,-0.695139300674
ACH-000461,-0.916407008623
ACH-000463,-0.671495872045
ACH-000464,-0.548210236762
ACH-000466,-0.8140985543979999
ACH-000467,-0.928577192472
ACH-000468,-0.884206774844
ACH-000469,-0.912504310741
ACH-000470,-0.576768576697
ACH-000471,-0.45035333133999994
ACH-000472,-0.730882071142
ACH-000473,-0.577489076987
ACH-000475,-0.7737686179350001
ACH-000476,-0.733693839149
ACH-000477,-0.514673695477
ACH-000480,-0.886145597969
ACH-000481,-0.746126040008
ACH-000483,-0.79376585448
ACH-000484,-0.642463657254
ACH-000485,-0.940028640877
ACH-000486,-0.71363568895
ACH-000487,-0.813848625213
ACH-000488,-0.930442920651
ACH-000490,-0.846644443489
ACH-000491,-0.776364735241
ACH-000495,-0.769191300774
ACH-000496,-0.7013283479970001
ACH-000499,-1.09565545104
ACH-000500,-0.761996155548
ACH-000502,-0.641877506786
ACH-000503,-0.9986233687039999
ACH-000505,-0.528331315581
ACH-000507,-0.809566771726
ACH-000510,-0.664750076778
ACH-000511,-0.785886792658
ACH-000512,-0.8401870732469999
ACH-000516,-0.5514941208240001
ACH-000517,-0.518657219758
ACH-000518,-0.698920023246
ACH-000520,-0.409776527171
ACH-000521,-0.752871794579
ACH-000522,-0.718808002474
ACH-000524,-0.595401880748
ACH-000527,-0.642571307757
ACH-000528,-0.939779655323
ACH-000537,-1.2589959961900001
ACH-000541,-0.772351499618
ACH-000542,-0.606283323725
ACH-000544,-0.8577532369449999
ACH-000545,-0.831704978635
ACH-000547,-1.0
ACH-000548,-0.678253193398
ACH-000549,-1.1783404825700001
ACH-000550,-0.678437466343
ACH-000552,-0.849262688501
ACH-000556,-0.826214370542
ACH-000557,-0.48274737955200003
ACH-000570,-0.661942120802
ACH-000571,-0.639183519977
ACH-000573,-0.733211751193
ACH-000576,-0.461312478545
ACH-000580,-0.516155850716
ACH-000584,-0.655400647412
ACH-000585,-0.5112684209889999
ACH-000588,-0.970922025183
ACH-000589,-1.1779157870799999
ACH-000591,-0.889450583937
ACH-000593,-0.605491174058
ACH-000600,-1.07565048123
ACH-000601,-0.8148401155580001
ACH-000604,-0.644289836839
ACH-000605,-0.577587733424
ACH-000606,-0.972904038475
ACH-000608,-0.566687282985
ACH-000614,-1.0922757861499999
ACH-000616,-0.534875737024
ACH-000618,-1.0506335359399999
ACH-000619,-0.854025822206
ACH-000620,-0.7108705828290001
ACH-000621,-0.721018525098
ACH-000622,-0.751132844471
ACH-000623,-0.7207783044920001
ACH-000624,-0.427655495849
ACH-000627,-0.8604270732700001
ACH-000630,-0.8945919812790001
ACH-000632,-0.80406135909
ACH-000633,-1.70627577034
ACH-000637,-0.9011525286419999
ACH-000638,-0.715393786987
ACH-000646,-0.716770561564
ACH-000647,-0.885836824138
ACH-000648,-0.8635256643160001
ACH-000649,-0.669251366501
ACH-000651,-0.7812145813279999
ACH-000652,-0.627770989853
ACH-000653,-0.778711963607
ACH-000657,-0.871305034164
ACH-000658,-0.650433617739
ACH-000661,-0.867716709988
ACH-000662,-0.946303116047
ACH-000663,-0.458434146832
ACH-000665,-0.656064514709
ACH-000671,-0.7905445135279999
ACH-000673,-0.38716852857199996
ACH-000676,-1.01409110093
ACH-000677,-1.04364903389
ACH-000681,-0.591739848708
ACH-000682,-0.7308516290479999
ACH-000683,-0.7759070024420001
ACH-000684,-0.9213115989659999
ACH-000688,-0.9938540808230001
ACH-000693,-1.0277570245999998
ACH-000694,-1.06188890605
ACH-000695,-0.22886383850699998
ACH-000696,-0.842355163803
ACH-000697,-1.05437652031
ACH-000699,-0.669813140428
ACH-000701,-0.888281864076
ACH-000706,-0.973295485935
ACH-000711,-0.8574129174940001
ACH-000713,-0.680218208518
ACH-000714,-0.417049538683
ACH-000718,-0.78888373748
ACH-000720,-0.649003047651
ACH-000721,-0.82447639376
ACH-000724,-0.6972842601000001
ACH-000725,-0.8496490235519999
ACH-000732,-0.863560979055
ACH-000734,-1.1082082557200001
ACH-000735,-0.667897318227
ACH-000736,-0.575469715994
ACH-000738,-0.9296738003280001
ACH-000746,-0.703636825052
ACH-000747,-0.980512650444
ACH-000748,-0.549500408964
ACH-000753,-0.7207457917360001
ACH-000756,-0.534209275489
ACH-000757,-1.32743860923
ACH-000758,-0.891031578388
ACH-000760,-0.934253695852
ACH-000763,-0.645429963172
ACH-000764,-0.854682638769
ACH-000765,-0.815111187848
ACH-000766,-0.661398138143
ACH-000767,-0.830555849222
ACH-000768,-0.886681046135
ACH-000769,-0.938494514365
ACH-000770,-0.47568287462399994
ACH-000771,-0.754200641091
ACH-000773,-0.5848071405390001
ACH-000776,-0.897089296655
ACH-000777,-0.7399813063590001
ACH-000778,-0.640419305531
ACH-000781,-0.619307452102
ACH-000782,-0.682229038382
ACH-000783,-0.496890125999
ACH-000784,-0.855692022285
ACH-000785,-0.829809053153
ACH-000787,-0.728262262401
ACH-000788,-0.66125896285
ACH-000791,-0.658663666117
ACH-000792,-0.42160306092100003
ACH-000794,-0.703446185937
ACH-000796,-0.636205560567
ACH-000799,-0.904144586536
ACH-000800,-1.11048683392
ACH-000802,-1.0503188747799999
ACH-000804,-0.883954255545
ACH-000805,-0.766789502247
ACH-000809,-1.02983642456
ACH-000810,-0.818907633781
ACH-000811,-0.699906045588
ACH-000817,-0.7882102997589999
ACH-000819,-0.682859888323
ACH-000820,-0.787051814948
ACH-000821,-0.671908605244
ACH-000822,-0.739659265096
ACH-000823,-0.8219990784540001
ACH-000824,-0.5773508589249999
ACH-000827,-0.449452602927
ACH-000829,-0.634294936998
ACH-000831,-1.10628507917
ACH-000832,-0.996986674164
ACH-000833,-1.18375254885
ACH-000834,-1.04219807337
ACH-000835,-0.843575934944
ACH-000836,-0.872102482245
ACH-000837,-1.16357066006
ACH-000838,-0.624716597026
ACH-000839,-0.557345501572
ACH-000840,-0.73580753587
ACH-000841,-0.518543433876
ACH-000843,-1.02845658986
ACH-000846,-0.793915185996
ACH-000847,-1.04472043099
ACH-000848,-1.09820848723
ACH-000849,-0.933282469837
ACH-000851,-0.9208357578309999
ACH-000855,-0.934854658784
ACH-000856,-0.848602301742
ACH-000858,-0.8675593339319999
ACH-000859,-0.869578625825
ACH-000861,-1.1976625825700002
ACH-000862,-1.07536167211
ACH-000865,-0.870577782562
ACH-000866,-0.913107157233
ACH-000867,-0.57407495659
ACH-000869,-0.852840078469
ACH-000872,-0.8419404237549999
ACH-000873,-0.97565813166
ACH-000876,-1.0938209831799999
ACH-000878,-0.841067133319
ACH-000880,-0.444096980687
ACH-000881,-0.6754700268680001
ACH-000882,-0.939854849017
ACH-000884,-0.7158956814599999
ACH-000885,-0.9199871988070001
ACH-000887,-0.717295503284
ACH-000888,-0.7066397253710001
ACH-000889,-1.11433450111
ACH-000890,-0.831562035323
ACH-000896,-0.837098868483
ACH-000898,-0.624543984345
ACH-000900,-0.7883541154970001
ACH-000901,-0.47495278089299997
ACH-000905,-0.657190692517
ACH-000906,-0.613052972816
ACH-000907,-0.8591608657400001
ACH-000910,-1.06968638375
ACH-000911,-0.863092290355
ACH-000912,-0.885754756748
ACH-000913,-0.7991930654709999
ACH-000915,-1.0097557827299999
ACH-000916,-1.29008876987
ACH-000917,-0.716528805945
ACH-000921,-0.986688038884
ACH-000924,-0.887677117283
ACH-000926,-0.746143380694
ACH-000928,-0.8183153238969999
ACH-000929,-0.903793088583
ACH-000932,-0.793176282964
ACH-000935,-0.631667559228
ACH-000936,-1.0456947165600001
ACH-000937,-0.8426564849600001
ACH-000938,-0.8897866716689999
ACH-000939,-0.892455258821
ACH-000941,-0.7157918236380001
ACH-000943,-1.30668642817
ACH-000946,-0.903108859533
ACH-000947,-1.38326309276
ACH-000948,-1.01445921002
ACH-000950,-0.623598243913
ACH-000953,-0.334881749391
ACH-000957,-1.19723938498
ACH-000958,-0.444924627917
ACH-000960,-0.7025359019230001
ACH-000963,-0.563568479472
ACH-000968,-1.00645765057
ACH-000969,-1.47915425477
ACH-000973,-0.8029118116509999
ACH-000974,-0.79698452471
ACH-000975,-0.9156335050669999
ACH-000976,-0.640790035235
ACH-000978,-0.0680359698117
ACH-000980,-0.905436641671
ACH-000984,-0.889715305081
ACH-000986,-0.934533833996
ACH-000988,-0.541422361735
ACH-000993,-0.5746582974600001
ACH-000994,-1.1732375400900001
ACH-000996,-0.647440463203
ACH-001001,-0.881291680925
ACH-001020,-0.5836183462619999
ACH-001028,-0.998616665055
ACH-001031,-0.9435234626279999
ACH-001038,-0.6909477381360001
ACH-001048,-0.8484772148440001
ACH-001050,-0.320001616348
ACH-001053,-0.815648623291
ACH-001054,-0.733833806664
ACH-001061,-1.0814460529899999
ACH-001067,-0.59072467476
ACH-001075,-0.7689556174940001
ACH-001096,-0.8013307213009999
ACH-001128,-0.826091319833
ACH-001134,-0.568394146094
ACH-001151,-0.586801807576
ACH-001163,-0.863295291231
ACH-001164,-0.905937992306
ACH-001173,-0.8177038936
ACH-001183,-0.561587290242
ACH-001184,-0.511263023556
ACH-001190,-0.71068770339
ACH-001192,-0.391759776729
ACH-001193,-0.601720417899
ACH-001196,-0.708323453794
ACH-001197,-0.668323661806
ACH-001205,-0.360765224191
ACH-001211,-0.781500793918
ACH-001212,-0.528238301594
ACH-001228,-0.549508496189
ACH-001232,-0.720265943148
ACH-001239,-0.7083589237919999
ACH-001274,-0.433888879177
ACH-001275,-0.8189241772229999
ACH-001277,-0.928666031459
ACH-001278,-0.991517330565
ACH-001280,-0.661747405258
ACH-001283,-0.765763152368
ACH-001289,-0.57810101309
ACH-001295,-0.404434651076
ACH-001300,-0.795932587598
ACH-001301,-0.55059960029
ACH-001302,-0.7276555123999999
ACH-001303,-0.547176336431
ACH-001306,-0.5331636949840001
ACH-001318,-1.1325058753100001
ACH-001322,-0.731271704093
ACH-001328,-0.501593913368
ACH-001332,-0.907180524198
ACH-001333,-1.28969344469
ACH-001336,-0.623083793084
ACH-001340,-0.57602959694
ACH-001346,-0.9613711701530001
ACH-001353,-0.47382960292900006
ACH-001354,-0.828656489937
ACH-001367,-1.1043913438200001
ACH-001368,-0.706185221591
ACH-001374,-0.226643110797
ACH-001375,-0.323901712253
ACH-001377,-0.649198744526
ACH-001380,-0.838127707925
ACH-001391,-0.674018936853
ACH-001407,-0.70524124677
ACH-001408,-0.7751211955060001
ACH-001413,-0.7665251126829999
ACH-001430,-0.265925236977
ACH-001431,-0.365742643609
ACH-001450,-0.7631542450290001
ACH-001496,-0.896320006816
ACH-001500,-1.16417304434
ACH-001521,-0.542763810656
ACH-001523,-1.09998818842
ACH-001532,-0.574376637271
ACH-001536,-0.556119448333
ACH-001550,-0.942206226274
ACH-001552,-0.516090850859
ACH-001554,-0.755095393421
ACH-001645,-0.511241638455
ACH-001654,-0.6800839383310001
ACH-001715,-0.5095576298510001
ACH-001735,-0.358901805594
ACH-001736,-0.595066778836
ACH-001737,-1.20089433538
ACH-001740,-0.47141599245800003
ACH-001745,-0.28616099819
ACH-001750,-0.698308914061
ACH-001765,-0.844142895969
ACH-001956,-0.360212545398
ACH-001957,-0.610812152398
