,NPY (4852)
ACH-000676,-0.183139587236
ACH-000677,-0.0653013663332
ACH-000681,-0.0856400428874
ACH-000682,-0.18840425579300002
ACH-000683,-0.189672552163
ACH-000684,-0.22770351995299998
ACH-000688,-0.147340786111
ACH-000693,-0.178073706694
ACH-000694,-0.191817220992
ACH-000695,-0.0404679932793
ACH-000696,-0.07615329400010001
ACH-000697,-0.0452770337196
ACH-000699,-0.00562644793635
ACH-000701,-0.398053240295
ACH-000706,-0.175022296041
ACH-000711,-0.18876608783100002
ACH-000713,-0.28368309734700003
ACH-000714,-0.121725813216
ACH-000718,0.11267898785199999
ACH-000720,-0.0589731821489
ACH-000721,-0.1200643852
ACH-000724,-0.14087289557
ACH-000725,0.059377546033500005
ACH-000732,0.18675179936500003
ACH-000734,-0.149139900791
ACH-000735,-0.0747336445385
ACH-000736,-0.10561638688
ACH-000738,-0.315031128869
ACH-000746,-0.115119392275
ACH-000747,-0.134802581187
ACH-000748,-0.217843507434
ACH-000753,-0.11409039544800001
ACH-000756,-0.012673691158200003
ACH-000757,0.147211179937
ACH-000758,-0.0777190869993
ACH-000760,-0.054593355015400004
ACH-000763,-0.06315834907290001
ACH-000764,-0.195548650623
ACH-000765,-0.14544076725400001
ACH-000766,-0.13012870583900002
ACH-000767,-0.124491935331
ACH-000768,-0.111299116809
ACH-000769,0.0770247237795
ACH-000770,-0.08464406782770001
ACH-000771,-0.14368955863
ACH-000773,0.06772492505649999
ACH-000776,-0.140518980086
ACH-000777,-0.18625792164000002
ACH-000778,0.039292056666000004
ACH-000781,-0.168953203069
ACH-000782,0.0649756415264
ACH-000783,-0.0664543801747
ACH-000784,-0.168604825047
ACH-000785,-0.21072272138700002
ACH-000787,-0.172558670306
ACH-000788,-0.161901910196
ACH-000791,0.0621053404051
ACH-000792,-0.125025274738
ACH-000794,-0.00025420807058500005
ACH-000796,-0.100585017
ACH-000799,-0.209216330367
ACH-000800,-0.29564555556
ACH-000802,-0.0913780027447
ACH-000804,-0.165511972209
ACH-000805,-0.21247775149300002
ACH-000809,-0.16835999843899999
ACH-000810,-0.0217747235274
ACH-000811,-0.22724688805100002
ACH-000817,0.04742732208190001
ACH-000819,-0.16908597210700002
ACH-000820,-0.354966517556
ACH-000821,0.19770119919799997
ACH-000822,-0.0544810944211
ACH-000823,-0.16021448844900002
ACH-000824,-0.248872225361
ACH-000827,-0.208274929323
ACH-000829,0.08915201271789999
ACH-000831,-0.19812167247
ACH-000832,-0.134816819976
ACH-000833,-0.08705521714719999
ACH-000834,-0.174523992185
ACH-000835,-0.119923248504
ACH-000836,-0.0611060559222
ACH-000837,0.0313014483235
ACH-000838,-0.00717570082992
ACH-000839,0.0823366574546
ACH-000840,-0.0645956541983
ACH-000841,0.09582233275669999
ACH-000843,-0.171330000755
ACH-000846,-0.024660957217399998
ACH-000847,-0.20498164156800003
ACH-000848,-0.13594570871300002
ACH-000849,-0.151814188533
ACH-000851,-0.17851572174199998
ACH-000855,-0.222716694128
ACH-000856,-0.0519962016285
ACH-000858,-0.0839349627849
ACH-000859,-0.170069719538
ACH-000861,0.0414984460104
ACH-000862,-0.0992474408614
ACH-000865,-0.166411079057
ACH-000866,-0.056965712542500005
ACH-000867,-0.135320660181
ACH-000869,-0.185818587861
ACH-000872,-0.161465725751
ACH-000873,-0.277924327942
ACH-000876,-0.0748369658224
ACH-000878,-0.0592998539777
ACH-000880,-0.0451690279865
ACH-000881,-0.257973371028
ACH-000882,-0.338192157293
ACH-000884,-0.161649808931
ACH-000885,-0.0500257473929
ACH-000887,-0.0657727685639
ACH-000888,-0.152689544354
ACH-000889,-0.425378932051
ACH-000890,-0.08033845495610001
ACH-000896,-0.39009506617
ACH-000898,0.012757670258
ACH-000900,-0.359828490994
ACH-000901,-0.165518910405
ACH-000905,-0.215995434744
ACH-000906,-0.116466172336
ACH-000907,0.101074528351
ACH-000910,-0.0744231419327
ACH-000911,-0.07565365746180001
ACH-000912,-0.0922252082044
ACH-000913,-0.108175164927
ACH-000915,-0.270236020163
ACH-000916,-0.0714776268848
ACH-000917,-0.23508082111499998
ACH-000921,-0.0139654834823
ACH-000924,-0.244260620942
ACH-000926,-0.157420961137
ACH-000928,-0.0852655674965
ACH-000929,0.0870425115622
ACH-000932,-0.09982868022
ACH-000935,-0.168425944975
ACH-000936,-0.19769629319899998
ACH-000937,-0.0944931927836
ACH-000938,-0.08713537933110001
ACH-000939,0.0413246609766
ACH-000941,-0.210567500129
ACH-000943,-0.06450702397130001
ACH-000946,-0.058758418051500005
ACH-000947,-0.195747218728
ACH-000948,-0.0904847267196
ACH-000950,-0.22949417459399998
ACH-000953,-0.131333918859
ACH-000957,-0.0624954788062
ACH-000958,-0.0615282059453
ACH-000960,-0.041755301081
ACH-000963,-0.00979555002378
ACH-000968,0.135999903946
ACH-000969,-0.15834704057399998
ACH-000973,-0.139878972101
ACH-000974,-0.16267532232100002
ACH-000975,-0.0768804814344
ACH-000976,-0.111977511261
ACH-000978,-0.26563830476100003
ACH-000980,-0.175139922757
ACH-000984,-0.310452372168
ACH-000986,-0.08890126886460001
ACH-000988,-0.15663315545499998
ACH-000993,-0.178179224756
ACH-000994,-0.0324742711014
ACH-000996,0.0014856248135099999
ACH-001001,-0.09610486603980001
ACH-001020,-0.132627737523
ACH-001028,-0.112866108838
ACH-001031,0.005292484172979999
ACH-001038,-0.179228235936
ACH-001048,-0.03978046320380001
ACH-001050,-0.09528872949650001
ACH-001053,0.0673540430936
ACH-001054,-0.0400336366375
ACH-001061,-0.192715422412
ACH-001067,-0.162814203944
ACH-001075,-0.20491441046
ACH-001096,-0.185363980709
ACH-001128,0.158237227368
ACH-001134,-0.133615256771
ACH-001151,-0.1566048123
ACH-001163,-0.237187205516
ACH-001164,-0.10134639914999999
ACH-001173,-0.17458338394900003
ACH-001183,-0.21509511143000004
ACH-001184,-0.216329286118
ACH-001190,-0.232575864901
ACH-001192,-0.275902540759
ACH-001193,-0.009327695857709999
ACH-001196,-0.0097703053902
ACH-001197,0.102827625721
ACH-001205,-0.18183818587699999
ACH-001211,-0.329955673663
ACH-001212,-0.106799944628
ACH-001228,-0.163030851623
ACH-001232,-0.472604588702
ACH-001239,-0.10528503372300001
ACH-001274,-0.11740797077299998
ACH-001275,-0.308229673389
ACH-001277,-0.25756916110800004
ACH-001278,-0.35791237600599995
ACH-001280,-0.0758136563926
ACH-001283,-0.197473676071
ACH-001289,-0.013549577522499998
ACH-001295,-0.198653368917
ACH-001300,-0.203696142834
ACH-001301,-0.2032960396
ACH-001302,0.0452365174637
ACH-001303,-0.149104719706
ACH-001306,-0.281056682338
ACH-001318,-0.188560436292
ACH-001322,-0.154766502632
ACH-001328,-0.08889629357139998
ACH-001332,0.0131911914829
ACH-001333,-0.15535533653300002
ACH-001336,-0.10605813262800001
ACH-001340,-0.136199498569
ACH-001346,-0.11666331014900001
ACH-001353,-0.121232359694
ACH-001354,-0.09471062848310001
ACH-001367,-0.24906229596999999
ACH-001368,-0.0727417528579
ACH-001374,-0.264076796851
ACH-001375,-0.129073447312
ACH-001377,-0.102800467325
ACH-001380,-0.162115222115
ACH-001391,0.19810331488400001
ACH-001407,-0.0719452864458
ACH-001408,-0.235787439395
ACH-001413,-0.00749631339025
ACH-001430,-0.469532647492
ACH-001431,-0.486436776889
ACH-001450,0.00315176271962
ACH-001496,-0.0489744819969
ACH-001500,-0.020769174494499998
ACH-001521,-0.102908513639
ACH-001523,-0.19011134188200002
ACH-001532,-0.152392745912
ACH-001536,-0.186940054954
ACH-001550,-0.121617128936
ACH-001552,-0.230789549167
ACH-001554,-0.0695729287837
ACH-001645,-0.17793465885
ACH-001654,-0.233245587757
ACH-001715,-0.359595124671
ACH-001735,0.0576611017453
ACH-001736,-0.0627619228804
ACH-001737,-0.00829599178251
ACH-001740,0.183871074839
ACH-001745,-0.0302383097507
ACH-001750,-0.146411793266
ACH-001765,-0.0162694242918
ACH-001956,-0.158933309668
ACH-001957,-0.314138961376
