,HIST1H2BL (8340)
ACH-000167,-0.257463460159
ACH-000168,-1.06139666328
ACH-000169,-1.14423482184
ACH-000178,-0.9839490944529999
ACH-000182,-0.8529880652959999
ACH-000183,-0.929606700333
ACH-000188,-0.918715765456
ACH-000189,-0.524303478648
ACH-000190,-0.252832483715
ACH-000198,-1.15749277449
ACH-000204,-0.8397415673530001
ACH-000206,-1.6730762078799999
ACH-000207,-0.939410466931
ACH-000211,-0.8147258602420001
ACH-000215,-1.00524979211
ACH-000221,-0.554163022188
ACH-000222,-1.0182455668700001
ACH-000223,-1.0859099620700001
ACH-000226,-1.12173853826
ACH-000227,-1.0915941761799999
ACH-000228,-0.745294449039
ACH-000231,-1.2203159813200002
ACH-000232,-1.01783403577
ACH-000233,-1.41852707369
ACH-000234,-1.31891421615
ACH-000235,-0.9661588204739999
ACH-000237,-1.02148811139
ACH-000238,-0.936522827125
ACH-000243,-0.935304534778
ACH-000244,-0.610188464002
ACH-000246,-0.821647355003
ACH-000248,-0.7923966260690001
ACH-000250,-1.04448215862
ACH-000251,-1.56292066031
ACH-000253,-1.29959702616
ACH-000255,-0.955994424575
ACH-000256,-1.151571621
ACH-000257,-0.8231054790160001
ACH-000258,-1.0973885020899998
ACH-000259,-1.05028130656
ACH-000260,-0.9799733623899999
ACH-000261,-0.875796259852
ACH-000262,-0.676126251226
ACH-000263,-1.05809998606
ACH-000264,-0.823905976963
ACH-000265,-1.0720786814
ACH-000266,-0.86637306157
ACH-000272,-0.819303568125
ACH-000273,-1.04540825549
ACH-000274,-0.8707248126039999
ACH-000277,-1.1115363679899999
ACH-000278,-1.0430606685600001
ACH-000279,-1.0467458031299999
ACH-000280,-1.15500264028
ACH-000281,-0.8190526173980001
ACH-000288,-0.996642224076
ACH-000291,-0.889781912441
ACH-000293,-1.0925737442899999
ACH-000294,-0.91437719964
ACH-000295,-1.1041162908
ACH-000296,-0.968182383133
ACH-000302,-0.7021303650890001
ACH-000304,-1.5589042602399998
ACH-000307,-0.822558322789
ACH-000308,-1.11244351645
ACH-000310,-0.994236757294
ACH-000311,-0.919156060977
ACH-000312,-0.965824655734
ACH-000315,-0.66505122499
ACH-000316,-1.2289673972
ACH-000317,-1.21632095863
ACH-000318,-0.8049201912170001
ACH-000319,-0.7992674157009999
ACH-000320,-0.9717975823270001
ACH-000322,-0.878430849536
ACH-000323,-0.93180980734
ACH-000324,-1.04108892124
ACH-000329,-1.11294106456
ACH-000330,-0.8480225606630001
ACH-000331,-0.829149204933
ACH-000332,-0.987683864448
ACH-000334,-1.58961912396
ACH-000335,-1.02906870649
ACH-000336,-1.34690871628
ACH-000337,-0.8441089917910001
ACH-000339,-0.7466667070730001
ACH-000341,-1.0290578877299998
ACH-000348,-0.901081267139
ACH-000350,-0.999290584181
ACH-000352,-0.940941306907
ACH-000356,-0.933357824058
ACH-000361,-0.7830755534370001
ACH-000362,-1.1010880232
ACH-000363,-1.04866528316
ACH-000364,-1.0343430803799998
ACH-000365,-0.8661619628530001
ACH-000366,-0.851400269243
ACH-000368,-0.812161587282
ACH-000374,-1.1058063393200002
ACH-000375,-0.7476282314049999
ACH-000376,-0.9838649507899999
ACH-000381,-0.8968396430660001
ACH-000383,-0.979032740616
ACH-000387,-1.16577933509
ACH-000389,-1.12012456255
ACH-000390,-0.9584144545700001
ACH-000393,-0.965649551962
ACH-000395,-0.737090292525
ACH-000397,-1.10171837901
ACH-000401,-0.7791205345960001
ACH-000402,-0.918923074118
ACH-000403,-1.1729806375799998
ACH-000404,-1.0418055948
ACH-000406,-1.0346329517100001
ACH-000407,-0.947898922896
ACH-000408,-0.62733307284
ACH-000410,-0.868299181241
ACH-000411,-0.9319233425560001
ACH-000414,-1.3639751586500002
ACH-000415,-0.9430563349400001
ACH-000416,-0.8354713442899999
ACH-000420,-0.818616570869
ACH-000421,-0.9055070059479999
ACH-000424,-1.02675625966
ACH-000425,-0.919550695094
ACH-000426,-1.0200862723100002
ACH-000427,-1.06202724356
ACH-000433,-0.772331186665
ACH-000436,-1.13090198622
ACH-000444,-0.9470150803990001
ACH-000445,-0.547829532941
ACH-000448,-0.7632146182170001
ACH-000450,-1.1979642435200002
ACH-000452,-1.1502721188299998
ACH-000454,-1.21531481586
ACH-000458,-1.13410210892
ACH-000459,-1.42699258514
ACH-000460,-0.9233384498620001
ACH-000461,-0.9044049310160001
ACH-000463,-0.949545723754
ACH-000464,-0.834250117411
ACH-000466,-1.44882250438
ACH-000467,-1.0641852842
ACH-000468,-0.703494380888
ACH-000469,-1.0345794600799998
ACH-000470,-0.8998048223720001
ACH-000471,-0.9306758550290001
ACH-000472,-0.9612445155239999
ACH-000473,-0.8563699578399999
ACH-000475,-0.9097796979970001
ACH-000476,-0.99428100581
ACH-000477,-0.8290475550849999
ACH-000480,-0.6980056460780001
ACH-000481,-1.0579009729
ACH-000483,-0.38714919888899996
ACH-000484,-0.991652092641
ACH-000485,-1.0911543389899998
ACH-000486,-1.12930493345
ACH-000487,-1.31971376566
ACH-000488,-0.9621864564700001
ACH-000490,-1.04749867294
ACH-000491,-1.0484706346100001
ACH-000495,-0.9540877767389999
ACH-000496,-0.973545507659
ACH-000499,-1.340146923
ACH-000500,-0.669347155594
ACH-000502,-1.1175743438299999
ACH-000503,-0.921859358677
ACH-000505,-0.990829511847
ACH-000507,-0.722643833785
ACH-000510,-0.687116168442
ACH-000511,-0.8470273667810001
ACH-000512,-0.720816523115
ACH-000516,-0.948374603694
ACH-000517,-1.1595056550700003
ACH-000518,-1.0984532678299999
ACH-000520,-0.967714840444
ACH-000521,-0.8075476018019999
ACH-000522,-0.9548477368549999
ACH-000524,-1.41244831041
ACH-000527,-0.8307338328980001
ACH-000528,-0.9414537022120001
ACH-000537,-1.04361955178
ACH-000541,-1.08681480849
ACH-000542,-0.992689933735
ACH-000544,-0.880250108405
ACH-000545,-1.062481768
ACH-000547,-0.672304187896
ACH-000548,-0.889442838787
ACH-000549,-0.7598823494570001
ACH-000550,-1.11818672955
ACH-000552,-0.904963676674
ACH-000556,-0.985701313658
ACH-000557,-0.9883342356620001
ACH-000570,-0.8264458554240001
ACH-000571,-1.13680993844
ACH-000573,-0.897216629781
ACH-000576,-1.02888435814
ACH-000580,-0.783484079227
ACH-000584,-1.1413218330200001
ACH-000585,-1.2709895150100001
ACH-000588,-1.05911817234
ACH-000589,-0.847513073647
ACH-000591,-1.00374691693
ACH-000593,-0.8469322411110001
ACH-000600,-1.05914462844
ACH-000601,-1.09572119288
ACH-000604,-0.8376584404299999
ACH-000605,-0.980867263369
ACH-000606,-0.909126370993
ACH-000608,-0.9543475397660001
ACH-000614,-1.01574695012
ACH-000616,-0.7088199232350001
ACH-000618,-1.12050005283
ACH-000619,-1.20438826102
ACH-000620,-0.8614945890539999
ACH-000621,-1.0058860415000002
ACH-000622,-0.9348325186290001
ACH-000623,-0.895826076884
ACH-000624,-0.832460111822
ACH-000627,-0.92242059169
ACH-000630,-0.9520883921200001
ACH-000632,-1.0036470634399999
ACH-000633,-0.9598977230869999
ACH-000637,-1.2809978563
ACH-000638,-0.965703116367
ACH-000646,-1.16114444749
ACH-000647,-0.994775238297
ACH-000648,-0.972576025444
ACH-000649,-0.873377254947
ACH-000651,-0.9617968461130001
ACH-000652,-0.8228921221529999
ACH-000653,-1.06523840192
ACH-000657,-1.23973973731
ACH-000658,-0.8588919645309999
ACH-000661,-1.0073136456
ACH-000662,-0.942526475318
ACH-000663,-0.74398424544
ACH-000665,-0.9475651908399999
ACH-000671,-0.964835544952
ACH-000673,-0.960893955028
ACH-000676,-0.895867345054
ACH-000677,-1.0886669958600002
ACH-000681,-0.85412985611
ACH-000682,-0.941567731001
ACH-000683,-1.05149069831
ACH-000684,-0.60595716188
ACH-000688,-1.03690770738
ACH-000693,-0.988544100007
ACH-000694,-1.0118215436700002
ACH-000695,-1.34790359633
ACH-000696,-0.9518368248960001
ACH-000697,-0.8220486159929999
ACH-000699,-1.06307640365
ACH-000701,-1.1043447716600001
ACH-000706,-0.9242506333149999
ACH-000711,-0.937391466974
ACH-000713,-0.886654598453
ACH-000714,-0.932986350385
ACH-000718,-0.9819932594840001
ACH-000720,-0.946467973338
ACH-000721,-1.09659681925
ACH-000724,-1.4516489228100002
ACH-000725,-0.8381435023520001
ACH-000732,-0.976025348773
ACH-000734,-0.835454476631
ACH-000735,-0.730212242617
ACH-000736,-0.8892617685009999
ACH-000738,-0.866298972906
ACH-000746,-0.9449284462340001
ACH-000747,-0.7961671333939999
ACH-000748,-1.02935834406
ACH-000753,-1.08702681139
ACH-000756,-0.81695317181
ACH-000757,-1.01446365075
ACH-000758,-0.767126894868
ACH-000760,-0.7460048227420001
ACH-000763,-1.4939357616600002
ACH-000764,-1.40370027518
ACH-000765,-0.915517270403
ACH-000766,-0.875372729234
ACH-000767,-0.872389865502
ACH-000768,-0.7498430039280001
ACH-000769,-0.695222984811
ACH-000770,-0.9742238960780001
ACH-000771,-0.8660365640530001
ACH-000773,-0.988268398346
ACH-000776,-0.889564887386
ACH-000777,-0.970825233064
ACH-000778,-1.10301362668
ACH-000781,-1.00021106291
ACH-000782,-1.11766300808
ACH-000783,-1.39691702569
ACH-000784,-0.759108493791
ACH-000785,-0.967429545709
ACH-000787,-0.7871643068909999
ACH-000788,-0.831981050325
ACH-000791,-1.20932139874
ACH-000792,-0.890463401081
ACH-000794,-1.11073688638
ACH-000796,-0.96991281298
ACH-000799,-0.738623684967
ACH-000800,-0.530157553565
ACH-000802,-1.16784317308
ACH-000804,-1.00964692488
ACH-000805,-0.953614940201
ACH-000809,-1.1432733179899999
ACH-000810,-1.21610746039
ACH-000811,-1.05495035248
ACH-000817,-1.0656289128299998
ACH-000819,-0.870212726279
ACH-000820,0.0648057037072
ACH-000821,-1.3957356762399997
ACH-000822,-0.991189949357
ACH-000823,-0.843256790958
ACH-000824,-1.07858783269
ACH-000827,-0.796647425079
ACH-000829,-0.886439191551
ACH-000831,-0.8986727575660001
ACH-000832,-0.6422794866520001
ACH-000833,-0.895858733303
ACH-000834,-0.9103640725409999
ACH-000835,-0.9381834395790001
ACH-000836,-0.40778733902900005
ACH-000837,-0.646893544826
ACH-000838,-0.993350494542
ACH-000839,-1.1772142241299999
ACH-000840,-1.14905626123
ACH-000841,-1.0794371837799999
ACH-000843,-1.21819865606
ACH-000846,-1.0356277811399999
ACH-000847,-0.689311219632
ACH-000848,-0.7115566655329999
ACH-000849,-0.943430470579
ACH-000851,-0.905455688751
ACH-000855,-1.00726981124
ACH-000856,-1.04264161117
ACH-000858,-0.8401550694519999
ACH-000859,-0.990505475751
ACH-000861,-0.8465278085269999
ACH-000862,-0.9545802729870001
ACH-000865,-0.8850316014390001
ACH-000866,-1.03688078686
ACH-000867,-1.11791664699
ACH-000869,-0.9730502853090001
ACH-000872,-0.9213685041930001
ACH-000873,-1.01276891221
ACH-000876,-0.967958033139
ACH-000878,-0.858979644958
ACH-000880,-0.996112317207
ACH-000881,-1.1918720335600002
ACH-000882,-1.10525542406
ACH-000884,-0.847784932972
ACH-000885,-0.8795984039579999
ACH-000887,-0.869973274846
ACH-000888,-1.0401453999899999
ACH-000889,-1.19874386669
ACH-000890,-0.719137895018
ACH-000896,-0.8908928624299999
ACH-000898,-0.732432461097
ACH-000900,-1.2537898739700002
ACH-000901,-0.9631014976060001
ACH-000905,-1.03211942051
ACH-000906,-0.712275420932
ACH-000907,-0.9696518515070001
ACH-000910,-1.20534300504
ACH-000911,-1.03896441356
ACH-000912,-0.871815936556
ACH-000913,-0.950368893897
ACH-000915,-0.5539869573830001
ACH-000916,-1.19103791029
ACH-000917,-0.8858451390340001
ACH-000921,-0.6121932185419999
ACH-000924,-0.684499385507
ACH-000926,-1.16621601251
ACH-000928,-0.69315095253
ACH-000929,-0.987124531911
ACH-000932,-1.09671547358
ACH-000935,-0.74345869442
ACH-000936,-1.0888929274099999
ACH-000937,-1.2193715592299998
ACH-000938,-0.956272463564
ACH-000939,-0.48479853220700003
ACH-000941,-1.02531269887
ACH-000943,-1.00219599092
ACH-000946,-0.975834278381
ACH-000947,-1.06599172086
ACH-000948,-1.02679855731
ACH-000950,-0.98684023956
ACH-000953,-1.18319832202
ACH-000957,-0.803623940592
ACH-000958,-1.11110932446
ACH-000960,-1.3635496355599999
ACH-000963,-0.469537888235
ACH-000968,-1.01521063159
ACH-000969,-1.00052035804
ACH-000973,-1.15892505732
ACH-000974,-1.03990893094
ACH-000975,-0.737350120553
ACH-000976,-0.949114521321
ACH-000978,-0.343194929988
ACH-000980,-0.810433278204
ACH-000984,-0.854698570123
ACH-000986,-0.924007939424
ACH-000988,-1.04487475881
ACH-000993,-1.2185961274600001
ACH-000994,-1.17141478653
ACH-000996,-1.1300462703799998
ACH-001001,-0.715373456297
ACH-001020,-0.532618728389
ACH-001028,-0.9612450196469999
ACH-001031,-0.850452712906
ACH-001038,-0.852898718831
ACH-001048,-0.991010748019
ACH-001050,-0.7591811217100001
ACH-001053,-1.18021231684
ACH-001054,-0.8598031913099999
ACH-001061,-0.951097967506
ACH-001067,-0.764689558548
ACH-001075,-0.988620758978
ACH-001096,-0.7366698662469999
ACH-001128,0.2486285501
ACH-001134,-0.887647034058
ACH-001151,-0.931571776242
ACH-001163,-0.877337003204
ACH-001164,-0.6974084175030001
ACH-001173,-0.9546804136399999
ACH-001183,-0.885284327771
ACH-001184,-0.830634575584
ACH-001190,-0.951174458593
ACH-001192,-0.891103886116
ACH-001193,-0.8559304275059999
ACH-001196,-0.864570877231
ACH-001197,-1.08931951018
ACH-001205,-1.27868818684
ACH-001211,-0.8809328177060001
ACH-001212,-0.989009464022
ACH-001228,-1.38453622046
ACH-001232,-0.8840880108560001
ACH-001239,-1.07753559304
ACH-001274,-1.2381299269600001
ACH-001275,-1.17980849281
ACH-001277,-0.830986047517
ACH-001278,-1.0999015050799998
ACH-001280,-0.9930310328990001
ACH-001283,-0.9384575069589999
ACH-001289,-1.0180755745299999
ACH-001295,-1.0976351699
ACH-001300,-1.06392390926
ACH-001301,-1.0693613261900001
ACH-001302,-0.930859470486
ACH-001303,-0.731121868353
ACH-001306,-0.7815352792039999
ACH-001318,-0.906899671321
ACH-001322,-0.822014877376
ACH-001328,-1.0941372566
ACH-001332,-0.765474691268
ACH-001333,-1.0184576754
ACH-001336,-0.915690200352
ACH-001340,-1.16497717545
ACH-001346,-0.9129913862829999
ACH-001353,-0.9620029606270001
ACH-001354,-0.892012158087
ACH-001367,-0.357202839723
ACH-001368,-0.9308403683409999
ACH-001374,-1.09836683438
ACH-001375,-1.06741468863
ACH-001377,-1.00601709996
ACH-001380,-0.836174408883
ACH-001391,-0.6957590680679999
ACH-001407,-0.830047360476
ACH-001408,-1.1511339945299999
ACH-001413,-0.8673107819339999
ACH-001430,-0.793353088884
ACH-001431,-1.05073852422
ACH-001450,-0.881187248254
ACH-001496,-0.528069162844
ACH-001500,-0.686779851757
ACH-001521,-0.9099056568449999
ACH-001523,-0.89353385823
ACH-001532,-1.0577811360299998
ACH-001536,-1.1148051622600001
ACH-001550,-0.637278376432
ACH-001552,-0.8977008165170001
ACH-001554,-0.932188518206
ACH-001645,-0.820651288512
ACH-001654,-1.07630970721
ACH-001715,-1.03539220734
ACH-001735,-1.10624169814
ACH-001736,-0.900842141875
ACH-001737,-1.8730155744099999
ACH-001740,-0.9595326001729999
ACH-001745,-1.0188776158700001
ACH-001750,-0.980530492
ACH-001765,-0.935549172172
ACH-001956,-0.925465762429
ACH-001957,-0.9239944222799998
