,TBL3 (10607)
ACH-000004,-0.9863987392649999
ACH-000007,-1.2503845722600002
ACH-000009,-0.533842067351
ACH-000011,-0.975779062792
ACH-000012,-1.0458327878
ACH-000013,-0.7867471827500001
ACH-000014,-1.09975438662
ACH-000015,-1.0166949088700001
ACH-000017,-1.0967035951000002
ACH-000018,-1.23869207534
ACH-000019,-0.915552687416
ACH-000021,-1.14422920482
ACH-000022,-0.821003817174
ACH-000025,-1.25552506245
ACH-000028,-1.0169391109600001
ACH-000030,-0.953098591616
ACH-000035,-1.0862612828
ACH-000036,-1.12561229973
ACH-000037,-1.06367391792
ACH-000039,-1.02153638124
ACH-000040,-1.04846630041
ACH-000041,-0.518446010448
ACH-000042,-0.7741100624089999
ACH-000045,-1.07231170859
ACH-000047,-0.7631383656990001
ACH-000052,-1.01699697441
ACH-000053,-0.665887592234
ACH-000054,-1.1189792396
ACH-000055,-0.655320752389
ACH-000060,-1.1384008259
ACH-000067,-0.856806499928
ACH-000070,-0.918692424158
ACH-000075,-1.47138742348
ACH-000078,-1.12486748484
ACH-000082,-1.31150516468
ACH-000085,-0.8899260909610001
ACH-000086,-1.25552227033
ACH-000087,-1.00579598272
ACH-000092,-1.1461814122299998
ACH-000095,-0.89471205536
ACH-000097,-0.795831969045
ACH-000098,-1.33086742174
ACH-000099,-1.23256023826
ACH-000108,-1.03237053658
ACH-000113,-0.929061700897
ACH-000115,-0.612873683701
ACH-000116,-0.9204789448630001
ACH-000118,-0.715361843974
ACH-000120,-0.936865886397
ACH-000123,-1.13255404281
ACH-000127,-1.14441735131
ACH-000128,-0.764514526242
ACH-000132,-1.1374228155
ACH-000133,-1.30771097561
ACH-000137,-1.17340745369
ACH-000138,-0.811172043046
ACH-000142,-1.1907964583700001
ACH-000143,-0.640825587733
ACH-000146,-0.885162063918
ACH-000148,-1.10701103759
ACH-000150,-1.1560453154600001
ACH-000152,-0.8514715835369999
ACH-000153,-1.02868781612
ACH-000159,-1.03551567453
ACH-000160,-1.08936600017
ACH-000163,-0.968366380693
