,POLE3 (54107)
ACH-000004,-0.204160502184
ACH-000007,-0.44984764212800005
ACH-000009,-0.9817219893420001
ACH-000011,-0.588936337001
ACH-000012,-0.615447617164
ACH-000013,-0.52545376876
ACH-000014,-0.391846874084
ACH-000015,-0.313895274018
ACH-000017,-0.250129215502
ACH-000018,-0.372301010541
ACH-000019,-0.551397602651
ACH-000021,-0.159766943534
ACH-000022,-0.335701484088
ACH-000025,-0.666560525295
ACH-000028,-0.75545597701
ACH-000030,-0.20496943494199998
ACH-000035,-0.38900533630199996
ACH-000036,-0.7350088459559999
ACH-000037,-0.463131602675
ACH-000039,-0.39289944985299996
ACH-000040,-0.386047338444
ACH-000041,-0.6316238813180001
ACH-000042,-0.45900104449199997
ACH-000045,0.13832682985300002
ACH-000047,-0.597077502536
ACH-000052,-0.656565986666
ACH-000053,-0.338905896778
ACH-000054,-0.476375923107
ACH-000055,-0.490479822217
ACH-000060,-0.501554149003
ACH-000067,-0.301244069744
ACH-000070,-0.43553040986100006
ACH-000075,-0.0229304786913
ACH-000078,-0.58336238794
ACH-000082,-0.188622425742
ACH-000085,0.0581027396103
ACH-000086,-0.6959560907879999
ACH-000087,-0.00406453429857
ACH-000092,-0.5800613129909999
ACH-000095,-0.324128883082
ACH-000097,-0.622547382479
ACH-000098,-0.562708696744
ACH-000099,-0.816097591555
ACH-000108,-0.34656298107
ACH-000113,-0.422247530496
ACH-000115,-0.358752186619
ACH-000116,-0.332312620288
ACH-000118,-0.179959959539
ACH-000120,-0.509058188696
ACH-000123,-0.8212099526800001
ACH-000127,-0.773418015386
ACH-000128,-0.300051134638
ACH-000132,-0.0433469373161
ACH-000133,-1.19103354573
ACH-000137,-0.029307517951000003
ACH-000138,-0.273299241109
ACH-000142,-0.290928448801
ACH-000143,-0.339222196585
ACH-000146,-0.420288321664
ACH-000148,-0.790521987544
ACH-000150,0.023251215123
ACH-000152,-0.193625896873
ACH-000153,-0.32413493155900003
ACH-000159,-0.462985322508
ACH-000160,0.172088211844
ACH-000163,-0.43747278170000004
ACH-000167,0.10580549345899999
ACH-000168,-0.0606627440648
ACH-000169,-0.227603409039
ACH-000178,-0.561950700154
ACH-000182,-0.306217318359
ACH-000183,-0.5343652730139999
ACH-000188,-0.504607153798
ACH-000189,-0.7411166821080001
ACH-000190,-0.480637512702
ACH-000198,-0.526913519939
ACH-000204,-0.166476971223
ACH-000206,-0.469892547078
ACH-000207,-0.344781140659
ACH-000211,-0.5798824894300001
ACH-000215,-0.826701821139
ACH-000221,-0.191141611608
ACH-000222,-0.460240624961
ACH-000223,-0.35320222938699997
ACH-000226,-0.932803530547
ACH-000227,-1.22409503435
ACH-000228,-0.306597129402
ACH-000231,-0.705086548178
ACH-000232,-0.306141751942
ACH-000233,-1.0124047144
ACH-000234,-0.365231269669
ACH-000235,-0.382367751515
ACH-000237,-0.8370516143179999
ACH-000238,-0.519367315938
ACH-000243,-0.146844356796
ACH-000244,-0.507988337939
ACH-000246,-1.11189705792
ACH-000248,-0.148914825037
ACH-000250,-1.23549754565
ACH-000251,-0.13242648970100002
ACH-000253,-0.339829056607
ACH-000255,-0.435932332936
ACH-000256,-0.481478042355
ACH-000257,-0.8374678511429999
ACH-000258,-0.12120123972
ACH-000259,-0.619511933154
ACH-000260,-0.573800077881
ACH-000261,-0.209144955821
ACH-000262,-0.9633061386299999
ACH-000263,-0.0534749401227
ACH-000264,-0.36191687714000004
ACH-000265,-0.141987406617
ACH-000266,-0.12077974365000001
ACH-000272,-0.459085629098
ACH-000273,-0.238106490637
ACH-000274,-0.323687412599
ACH-000277,-0.09676102926130001
ACH-000278,-1.2476001491
ACH-000279,-0.984553456858
ACH-000280,0.021566193529500004
ACH-000281,-0.113361063417
ACH-000288,-0.615544095848
ACH-000291,-0.406233051158
ACH-000293,-0.5146081349880001
ACH-000294,-0.356540348216
ACH-000295,-0.0308217644254
ACH-000296,-1.18638440539
ACH-000302,-1.3350364394299998
ACH-000304,-0.723038379827
ACH-000307,-0.23850074246300002
ACH-000308,-0.188229381467
ACH-000310,-0.35675281297
ACH-000311,-0.632371725648
ACH-000312,-0.352053860999
ACH-000315,-0.382984674677
ACH-000316,-0.613736110444
ACH-000317,-0.934738105053
ACH-000318,-0.407566174753
ACH-000319,-0.483462807208
ACH-000320,-0.635254366704
ACH-000322,-0.363124733558
ACH-000323,-0.18033262037099998
ACH-000324,-0.624067714889
ACH-000329,-0.40507251255800003
ACH-000330,-0.176574174696
ACH-000331,-0.9683753954850001
ACH-000332,-0.288367728583
ACH-000334,-0.236517119723
ACH-000335,-0.602000100732
ACH-000336,-0.243221458091
ACH-000337,-0.410693701937
ACH-000339,-0.634955269777
ACH-000341,-0.17437760964000001
ACH-000348,-0.380121639667
ACH-000350,-0.229607362475
ACH-000352,-0.202781618598
ACH-000356,-0.276450240983
ACH-000361,-0.23910703246800002
ACH-000362,-0.746945470308
ACH-000363,-0.224567668778
ACH-000364,-0.0368142404199
ACH-000365,0.0475046561894
ACH-000366,-0.318283421999
ACH-000368,-0.015077570241499999
ACH-000374,-0.21289310569400002
ACH-000375,-0.737536424852
ACH-000376,-0.424734298666
ACH-000381,-0.6693715434849999
ACH-000383,-0.47376107727899996
ACH-000387,-0.49533527546499995
ACH-000389,-0.640466192056
ACH-000390,-0.5562681930960001
ACH-000393,-0.23529895622900002
ACH-000395,0.06215526553180001
ACH-000397,-0.367281780179
ACH-000401,-0.5677004004439999
ACH-000402,-0.178090207432
ACH-000403,-0.233317236313
ACH-000404,-0.535709081139
ACH-000406,-0.164306837322
ACH-000407,-0.35578308066
ACH-000408,-0.197525151806
ACH-000410,-0.386230037779
ACH-000411,-1.03857108349
ACH-000414,-0.652827140898
ACH-000415,-0.450687967446
ACH-000416,-0.302226703046
ACH-000420,-0.0505902328032
ACH-000421,-0.333658445093
ACH-000424,-0.21373446900600002
ACH-000425,-0.316134031351
ACH-000426,0.152299125483
ACH-000427,0.09322750716099999
ACH-000433,-0.457016988365
ACH-000436,-0.517746382428
ACH-000444,-0.666124519227
ACH-000445,-0.104166431274
ACH-000448,-0.426226744801
ACH-000450,-0.7620324469230001
ACH-000452,0.0111297540955
ACH-000454,0.000946272390372
ACH-000458,-0.11611283698699999
ACH-000459,-0.931440081523
ACH-000460,-0.297227524076
ACH-000461,-0.211795615153
ACH-000463,-0.515531481818
ACH-000464,-0.264445490608
ACH-000466,-0.300724450775
ACH-000467,-0.255398526839
ACH-000468,-0.512570686937
ACH-000469,-0.276707571181
ACH-000470,-0.46165473391199996
ACH-000471,-0.47200183895900005
ACH-000472,-0.13366494622000002
ACH-000473,-0.00636795357258
ACH-000475,-0.08953498561310001
ACH-000476,-0.0994020110721
ACH-000477,-0.342665846672
ACH-000480,-0.641401054919
ACH-000481,-0.30976534751999996
ACH-000483,-0.655115430208
ACH-000484,-0.319652605521
ACH-000485,-0.506447982025
ACH-000486,-0.25446852304400003
ACH-000487,-0.252480386655
ACH-000488,-0.162545326828
ACH-000490,-0.05308852801009999
ACH-000491,-0.00925090107313
ACH-000495,-1.4477516754
ACH-000496,-0.453779497791
ACH-000499,-0.610256802943
ACH-000500,-0.42006089022299997
ACH-000502,-0.614502045936
ACH-000503,-0.45025810573700004
ACH-000505,-0.195075566792
ACH-000507,-0.332391345484
ACH-000510,-0.329829222434
ACH-000511,-0.191191480427
ACH-000512,-0.349186507604
ACH-000516,-0.526341003966
ACH-000517,-0.32450428414500004
ACH-000518,-0.5630365206719999
ACH-000520,-0.264240890587
ACH-000521,-0.285336300845
ACH-000522,-0.190729941121
ACH-000524,-0.5644290916260001
ACH-000527,-0.06787838014690001
ACH-000528,-0.610481376025
ACH-000537,-0.320139684857
ACH-000541,-0.545028938375
ACH-000542,-0.8138709613510001
ACH-000544,-0.49774787062799997
ACH-000545,-0.45973521204400003
ACH-000547,0.331723345009
ACH-000548,-0.284664415022
ACH-000549,-0.211388855721
ACH-000550,-0.115882070064
ACH-000552,-0.38899267699199996
ACH-000556,-0.133521119751
ACH-000557,-0.32086906135000004
ACH-000570,-0.15529659248
ACH-000571,-0.219509352771
ACH-000573,-0.8592050799519999
ACH-000576,-0.328747802322
ACH-000580,-0.6522785535710001
ACH-000584,-0.7013458592730001
ACH-000585,0.0028521068191400003
ACH-000588,-0.5237124387650001
ACH-000589,-0.496110848727
ACH-000591,-0.7434944711220001
ACH-000593,-0.136654644176
ACH-000600,-0.82167120582
ACH-000601,-0.443000556675
ACH-000604,-0.297842891485
ACH-000605,-0.1380620698
ACH-000606,-0.221727605217
ACH-000608,-0.41474414019100003
ACH-000614,-0.864294492143
ACH-000616,-0.994966990177
ACH-000618,-0.66651884505
ACH-000619,-0.531440306412
ACH-000620,-0.20667545096
ACH-000621,-0.391723412165
ACH-000622,-0.49450293956200003
ACH-000623,-0.430618212629
ACH-000624,-0.431924354207
ACH-000627,-0.171482766052
ACH-000630,-0.151197804774
ACH-000632,-0.757181738592
ACH-000633,-0.16151527842
ACH-000637,-0.5474834321600001
ACH-000638,-0.562646754466
ACH-000646,-0.0155900353627
ACH-000647,-0.247996098873
ACH-000648,-0.753718396552
ACH-000649,-1.13615005553
ACH-000651,-0.24683053083700002
ACH-000652,-1.0923949067899998
ACH-000653,-0.234304314868
ACH-000657,-0.317124744829
ACH-000658,-0.647176534787
ACH-000661,-0.101883703488
ACH-000662,-0.014069897974799999
ACH-000663,-0.484259159436
ACH-000665,-0.63757991677
