,NLRP2 (55655)
ACH-000004,0.034613605855
ACH-000007,-0.0425368880566
ACH-000009,0.07517450594889999
ACH-000011,0.148863120409
ACH-000012,0.08118364629380001
ACH-000013,-0.00882626095595
ACH-000014,-0.014121750269799999
ACH-000015,0.0342802808538
ACH-000017,0.0152654765676
ACH-000018,-0.0164033902117
ACH-000019,0.040540691625800006
ACH-000021,-0.0826937306249
ACH-000022,-0.0314511369253
ACH-000025,0.156929719201
ACH-000028,-0.071933065014
ACH-000030,-0.121147914538
ACH-000035,-0.032504369424
ACH-000036,0.0569241890691
ACH-000037,0.360521669873
ACH-000039,-0.045503193351099994
ACH-000040,0.047831193184599996
ACH-000041,0.213773448624
ACH-000042,0.039902265198
ACH-000045,0.142451181195
ACH-000047,0.11975479222999999
ACH-000052,0.124692833477
ACH-000053,-0.09373077622739999
ACH-000054,0.053159861415599995
ACH-000055,-0.156635080495
ACH-000060,-0.00394724501708
ACH-000067,0.131277343172
ACH-000070,0.0684651087644
ACH-000075,0.265436994248
ACH-000078,-0.0855009522203
ACH-000082,-0.00810360215127
ACH-000085,-0.158609548164
ACH-000086,-0.0468171407273
ACH-000087,0.349802499545
ACH-000092,-0.029940627351700003
ACH-000095,0.129068577204
ACH-000097,-0.014541046666899999
ACH-000098,-0.00103287814916
ACH-000099,0.138463232615
ACH-000108,-0.0680237125397
ACH-000113,-0.0684784484581
ACH-000115,0.09958188089610001
ACH-000116,0.153511107742
ACH-000118,0.0686136374735
ACH-000120,0.0100860691528
ACH-000123,0.07885611070660001
ACH-000127,0.106934309467
ACH-000128,-0.133403891524
ACH-000132,0.164603949124
ACH-000133,0.137763287585
ACH-000137,-0.0986318860285
ACH-000138,-0.0015097527532099999
ACH-000142,-0.08290796179330001
ACH-000143,0.07897210590289999
ACH-000146,-0.11027812095
ACH-000148,0.18333799789799998
ACH-000150,0.183448315628
ACH-000152,-0.0911265110688
ACH-000153,-0.17136912363499998
ACH-000159,0.0101859662695
ACH-000160,0.0825078844053
ACH-000163,0.09074893051930001
ACH-000167,0.292765565331
ACH-000168,0.0483002177073
ACH-000169,0.0822743024131
ACH-000178,0.0557984818891
ACH-000182,-0.019875596611099996
ACH-000183,0.007350101856149999
ACH-000188,-0.07196169014789999
ACH-000189,-0.310417342779
ACH-000190,0.0801723555861
ACH-000198,0.025121597199300003
ACH-000204,0.180302932391
ACH-000206,0.124985946122
ACH-000207,-0.13372917968800002
ACH-000211,0.121939000989
ACH-000215,0.15433868009
ACH-000221,-0.014288157340899998
ACH-000222,-0.08814085564200001
ACH-000223,0.210201132777
ACH-000226,0.0904786121779
ACH-000227,0.21065858564599999
ACH-000228,0.103045735427
ACH-000231,0.015204941813299998
ACH-000232,-0.0155669623058
ACH-000233,0.122979932337
ACH-000234,0.046594680991900006
ACH-000235,-0.009095635253950001
ACH-000237,0.19500807020999997
ACH-000238,0.137839977696
ACH-000243,0.0447917198686
ACH-000244,0.13281797191400002
ACH-000246,0.0250050623515
ACH-000248,0.239770041746
ACH-000250,0.09491859733930001
ACH-000251,-0.144371903899
ACH-000253,0.00508989049228
ACH-000255,-0.012751621073200001
ACH-000256,-0.0505786924257
ACH-000257,0.0451456857481
ACH-000258,-0.043075704650999996
ACH-000259,0.09722079861430001
ACH-000260,0.0507663084334
ACH-000261,0.033745357297
ACH-000262,-0.00870807151969
ACH-000263,-0.010123215636299998
ACH-000264,0.104015727413
ACH-000265,0.110551091872
ACH-000266,0.0097917559615
ACH-000272,-0.00454610041431
ACH-000273,0.128234900327
ACH-000274,0.056366169721599996
ACH-000277,0.163854515054
ACH-000278,0.052978036386199995
ACH-000279,0.029454266208200002
ACH-000280,-0.21392579564599998
ACH-000281,0.16121871856699999
ACH-000288,0.25104712232799997
ACH-000291,0.12258611445800001
ACH-000293,0.08368874930989999
ACH-000294,-0.0671898634563
ACH-000295,0.00156212409877
ACH-000296,-0.0978499633186
