,ANO7 (50636)
ACH-000004,0.125811495679
ACH-000007,-0.191540461968
ACH-000009,0.18820556023600002
ACH-000011,0.14426554262
ACH-000012,0.007081347370430001
ACH-000013,0.0585703567496
ACH-000014,-0.05178682441000001
ACH-000015,-0.0038930100812100002
ACH-000017,0.0946449871565
ACH-000018,0.0303332761284
ACH-000019,0.23911030439199998
ACH-000021,0.188782024143
ACH-000022,-0.0112729880122
ACH-000025,0.0676100845328
ACH-000028,0.184343764384
ACH-000030,0.18479431119399997
ACH-000035,0.04666296664630001
ACH-000036,0.0331041041331
ACH-000037,-0.241427772122
ACH-000039,0.165355409607
ACH-000040,-0.117244118749
ACH-000041,0.048852900883400004
ACH-000042,0.07170288124039999
ACH-000045,0.16388202732
ACH-000047,0.0860380195243
ACH-000052,-0.214992518994
ACH-000053,0.17160409473000002
ACH-000054,-0.057071709810199996
ACH-000055,-0.033602953257900005
ACH-000060,0.015670532571
ACH-000067,0.0310273110838
ACH-000070,0.0990419709808
ACH-000075,0.193235406241
ACH-000078,0.0417660059711
ACH-000082,-0.047417232485100005
ACH-000085,0.108745516231
ACH-000086,0.0485279556827
ACH-000087,0.19227633319499998
ACH-000092,-0.213347604376
ACH-000095,0.0597578420963
ACH-000097,0.08303821005480001
ACH-000098,0.024538883920900003
ACH-000099,-0.0017969060013900001
ACH-000108,0.0186567411839
ACH-000113,0.0170559695136
ACH-000115,-0.0157706953822
ACH-000116,-0.0038325998268200004
ACH-000118,0.13322424348
ACH-000120,-0.0018029398266900002
ACH-000123,0.171195946013
ACH-000127,-0.0367960535179
ACH-000128,-0.0401193730336
ACH-000132,0.18090078755199998
ACH-000133,-0.00829560090204
ACH-000137,0.0826415079654
ACH-000138,0.0962803344362
ACH-000142,-0.0288616885371
ACH-000143,-0.0760920878004
ACH-000146,0.20555767952100001
ACH-000148,0.0044341655235
ACH-000150,-0.282949258829
ACH-000152,-0.09755924788010001
ACH-000153,0.0748080848608
ACH-000159,0.06405219317540001
ACH-000160,0.126361694944
ACH-000163,0.0802207883496
ACH-000167,-0.034934890431199996
ACH-000168,0.0567217937093
ACH-000169,0.091846120947
ACH-000178,0.0210898239425
ACH-000182,0.0154965699571
ACH-000183,0.0475497087278
ACH-000188,-0.126525231973
ACH-000189,0.13310037715
ACH-000190,0.247522425556
ACH-000198,0.00479190263021
ACH-000204,0.20219100013799998
ACH-000206,0.09958971536189999
ACH-000207,0.00863210427445
ACH-000211,0.025014200809299995
ACH-000215,0.0796539781599
ACH-000221,0.028727428164400003
ACH-000222,0.054501242289399995
ACH-000223,-0.045997121237699994
ACH-000226,0.28845632137
ACH-000227,-0.142384123575
ACH-000228,-0.14595025198699998
ACH-000231,0.0173055713486
ACH-000232,-0.0512027212689
ACH-000233,0.109826326287
ACH-000234,0.015733320287799998
ACH-000235,0.0161507093233
ACH-000237,0.032403001762200005
ACH-000238,0.16084081800799999
ACH-000243,0.0876230319703
ACH-000244,-0.0030804202286100002
ACH-000246,0.0501731473746
ACH-000248,0.125222823293
ACH-000250,0.0201201165863
ACH-000251,-0.0329505032751
ACH-000253,-0.109656270234
ACH-000255,0.12466574770300001
ACH-000256,0.0686098268674
ACH-000257,-0.0481081535949
ACH-000258,0.287745918043
ACH-000259,0.10819461290599999
ACH-000260,0.08815198231310001
ACH-000261,0.09210107354810002
ACH-000262,0.07355014246489999
ACH-000263,0.0541382010256
ACH-000264,0.190779059973
ACH-000265,0.168860688968
ACH-000266,0.010577672528200001
ACH-000272,0.055726971259900004
ACH-000273,-0.042046363846199995
ACH-000274,0.0646030881662
ACH-000277,0.096751894169
ACH-000278,0.0320804805399
ACH-000279,0.0037795208308299996
ACH-000280,0.15180182817399998
ACH-000281,0.0391196252778
ACH-000288,-0.00019912112176900001
ACH-000291,0.00989744299628
ACH-000293,0.0655341837179
ACH-000294,0.029428771022799997
ACH-000295,-0.126266612984
ACH-000296,0.0840693674762
ACH-000302,0.07421931907389999
ACH-000304,0.213267703525
ACH-000307,0.0167432706421
ACH-000308,0.0101850832403
ACH-000310,0.11768190148800001
ACH-000311,0.21530586956599998
ACH-000312,0.140501886218
ACH-000315,-0.08559495977630001
ACH-000316,0.042509387666100004
ACH-000317,-0.045099626212099994
ACH-000318,0.127097219091
ACH-000319,0.017224617178900004
ACH-000320,0.36176137004500003
ACH-000322,0.084950350111
ACH-000323,0.0011029417315999998
ACH-000324,-0.0118110247551
ACH-000329,-0.155266662907
ACH-000330,0.109661118594
ACH-000331,-0.014970877061399998
ACH-000332,0.048945839385199995
