,MC3R (4159)
ACH-000004,0.0432427636003
ACH-000007,-0.137962259503
ACH-000009,0.112795736349
ACH-000011,0.05858110254269999
ACH-000012,0.20829389737
ACH-000013,0.22341997915
ACH-000014,0.243160197294
ACH-000015,0.10739515398600001
ACH-000017,0.07049212218039999
ACH-000018,0.23548357317200003
ACH-000019,0.0378304179313
ACH-000021,0.214071318176
ACH-000022,0.387448832604
ACH-000025,0.121462995631
ACH-000028,-0.148910162016
ACH-000030,0.18215017245499998
ACH-000035,0.142416640269
ACH-000036,0.06957469102410001
ACH-000037,0.106911743793
ACH-000039,0.00469810887175
ACH-000040,0.0879386015626
ACH-000041,0.315248524152
ACH-000042,0.24104254820999998
ACH-000045,0.216123772184
ACH-000047,0.12160771614499999
ACH-000052,-0.0863447447591
ACH-000053,0.21019630107999998
ACH-000054,0.178340509603
ACH-000055,0.49835149980899995
ACH-000060,0.00112493793965
ACH-000067,0.225213056841
ACH-000070,0.389183943301
ACH-000075,-0.026324478249800002
ACH-000078,0.296315251402
ACH-000082,-0.0112406196248
ACH-000085,0.10239734008300001
ACH-000086,0.231990058479
ACH-000087,0.104367049497
ACH-000092,0.20441427886100003
ACH-000095,0.0565464716505
ACH-000097,0.111733283646
ACH-000098,0.0549618650631
ACH-000099,0.155469934315
ACH-000108,0.229674684992
ACH-000113,0.109581399822
ACH-000115,0.201742248801
ACH-000116,0.12911312329000002
ACH-000118,0.250388045813
ACH-000120,0.217242815095
ACH-000123,0.0576108041609
ACH-000127,0.252857395784
ACH-000128,0.11224253157299999
ACH-000132,0.0906501384136
ACH-000133,0.0617081940216
ACH-000137,-0.07575598863239999
ACH-000138,0.195178677946
ACH-000142,0.20251593408399998
ACH-000143,0.0413302719979
ACH-000146,0.09903596372860002
ACH-000148,0.129912965113
ACH-000150,-0.103145319347
ACH-000152,0.111454270648
ACH-000153,0.181299604718
ACH-000159,0.349423229714
ACH-000160,0.30888642485
ACH-000163,0.06088844895880001
ACH-000167,0.00343025806473
ACH-000168,0.205045441825
ACH-000169,0.17745941948
ACH-000178,0.13434365650900001
ACH-000182,0.0467653428873
ACH-000183,0.0829654080981
ACH-000188,0.145219630523
ACH-000189,0.48971251967
ACH-000190,0.184886123236
ACH-000198,0.136428561696
ACH-000204,0.507030220524
ACH-000206,0.208252994968
ACH-000207,0.198481249326
ACH-000211,0.0520983489991
ACH-000215,0.259305708132
ACH-000221,0.347507184792
ACH-000222,0.0271525303732
ACH-000223,0.255723221933
ACH-000226,0.224489382942
ACH-000227,0.0116580603789
ACH-000228,0.188350093508
ACH-000231,0.036535061395400005
ACH-000232,0.133701110852
ACH-000233,0.0897363365639
ACH-000234,0.197518557685
ACH-000235,0.210585688484
ACH-000237,0.15239397364600002
ACH-000238,0.0720016413881
ACH-000243,0.283085156335
ACH-000244,0.105565012549
ACH-000246,0.23948799737399998
ACH-000248,-0.034408494592
ACH-000250,0.133504922411
ACH-000251,0.343145112623
ACH-000253,0.108704997378
ACH-000255,0.149603612931
ACH-000256,0.252415796103
ACH-000257,-0.0531230739322
ACH-000258,0.0526814987756
ACH-000259,0.173154001981
ACH-000260,0.0302252101775
ACH-000261,0.040614636981800005
ACH-000262,0.293898030213
ACH-000263,-0.104242805709
ACH-000264,0.019606333185099998
ACH-000265,0.262741155841
ACH-000266,0.18850841326099999
ACH-000272,0.11035922934900001
ACH-000273,0.12213788695999998
ACH-000274,0.151478747905
ACH-000277,-0.07676931552789999
ACH-000278,0.096461465216
ACH-000279,0.19780116008
ACH-000280,0.17832034461100002
ACH-000281,0.0704671642507
ACH-000288,0.358050750461
ACH-000291,0.18555174852899997
ACH-000293,0.0793330182005
ACH-000294,-0.169612117129
ACH-000295,0.12259398548900001
ACH-000296,-0.039105929052699995
ACH-000302,0.1252494042
ACH-000304,0.605930512257
ACH-000307,0.23263630231199997
ACH-000308,0.04464491483
ACH-000310,0.328813035533
ACH-000311,0.409375327159
ACH-000312,0.201832328289
ACH-000315,0.323244578973
ACH-000316,0.105119106948
ACH-000317,0.119583286045
ACH-000318,0.156800388767
ACH-000319,0.28968263208
ACH-000320,0.10483757845000001
ACH-000322,-0.007032914107979999
ACH-000323,0.0316267584045
ACH-000324,0.156147445286
ACH-000329,0.19699121747200002
ACH-000330,0.12893576101399998
ACH-000331,0.0952323329068
ACH-000332,0.21509842982500002
ACH-000334,0.04913562857459999
ACH-000335,0.08250316808130001
ACH-000336,0.20838481725900002
ACH-000337,0.231299484856
ACH-000339,0.286579369471
ACH-000341,0.44191257813699997
ACH-000348,0.12080493857899999
ACH-000350,0.163228889793
ACH-000352,0.165947719031
ACH-000356,0.28821050352099997
ACH-000361,0.024063246512599997
ACH-000362,0.158529113905
ACH-000363,-0.005305210238890001
ACH-000364,0.35478078997400003
ACH-000365,0.115587805259
ACH-000366,0.13099086482300001
ACH-000368,-0.0006358057003119999
ACH-000374,0.23926406145799997
ACH-000375,-0.00357438236836
ACH-000376,0.139896401563
ACH-000381,0.07429737744519999
ACH-000383,0.20861866470100002
ACH-000387,0.0161476098098
ACH-000389,-0.0445599873603
ACH-000390,0.0840071085028
ACH-000393,0.22381824912300002
ACH-000395,-0.0844482766155
ACH-000397,0.107031325232
ACH-000401,0.171680761334
ACH-000402,0.09537032126299999
ACH-000403,0.154390965952
ACH-000404,0.355770060877
ACH-000406,0.20276483052799998
ACH-000407,0.0822639398836
ACH-000408,0.226632654584
ACH-000410,0.0249135659908
ACH-000411,0.219646484391
ACH-000414,0.17336001559
ACH-000415,0.06831930529590001
ACH-000416,0.259261039203
ACH-000420,0.009944797816229999
ACH-000421,0.19152969092500002
ACH-000424,0.26915408411200004
ACH-000425,0.10748679336400001
ACH-000426,-0.202169536015
ACH-000427,-0.0319808406894
ACH-000433,0.41147458067299997
ACH-000436,0.140748188771
ACH-000444,0.07776999464489999
ACH-000445,0.22914804130999997
ACH-000448,0.018849303737
ACH-000450,0.25175685658
