,XRRA1 (143570)
ACH-000606,-0.0549716767921
ACH-000608,-0.349387407219
ACH-000614,-0.20464386941799997
ACH-000616,-0.119300659873
ACH-000618,-0.171638575282
ACH-000619,-0.33153302731999995
ACH-000620,-0.0467820516737
ACH-000621,-0.09717670284610001
ACH-000622,-0.349406813755
ACH-000623,-0.31976512269900004
ACH-000624,-0.165541099324
ACH-000627,-0.0315802852813
ACH-000630,-0.276961590837
ACH-000632,-0.148548220127
ACH-000633,-0.054508179872000004
ACH-000637,-0.150996570449
ACH-000638,-0.128314313409
ACH-000646,-0.0222808425085
ACH-000647,-0.23361359871999998
ACH-000648,0.0379392092424
ACH-000649,-0.013677750107799999
ACH-000651,0.0101515662582
ACH-000652,0.00740262633762
ACH-000653,-0.00600362958244
ACH-000657,-0.197772919478
ACH-000658,-0.246186670054
ACH-000661,-0.0729997989997
ACH-000662,-0.48265296468099994
ACH-000663,-0.22299160296599999
ACH-000665,-0.33614817317900003
ACH-000671,-0.162110092407
ACH-000673,-0.20380636826200002
ACH-000676,-0.149523485204
ACH-000677,0.029921181658400003
ACH-000681,-0.0578629128126
ACH-000682,-0.101091735899
ACH-000683,-0.19984097934700001
ACH-000684,-0.158582765273
ACH-000688,-0.212297882036
ACH-000693,-0.149200441178
ACH-000694,-0.159668267185
ACH-000695,-0.0705236182588
ACH-000696,-0.19638198102200002
ACH-000697,0.0185203742816
ACH-000699,0.023051347823299997
ACH-000701,-0.12232841646600001
ACH-000706,-0.20307626603
ACH-000711,-0.24099757771400002
ACH-000713,-0.18276975352400002
ACH-000714,-0.221539223682
ACH-000718,0.0383137612385
ACH-000720,-0.200323158537
ACH-000721,-0.162569972518
ACH-000724,0.022949223536799998
ACH-000725,-0.115698994047
ACH-000732,-0.253119440762
ACH-000734,-0.44531125143399997
ACH-000735,-0.180333676408
ACH-000736,-0.209336006943
ACH-000738,-0.27874121577100003
ACH-000746,-0.307385470889
ACH-000747,-0.132415719912
ACH-000748,-0.0762268684485
ACH-000753,-0.06939627500710001
ACH-000756,-0.208655900383
ACH-000757,-0.251133630464
ACH-000758,-0.235560427278
ACH-000760,-0.05327482913790001
ACH-000763,-0.080107036797
ACH-000764,-0.131640459106
ACH-000765,-0.158986127486
ACH-000766,-0.21451508544300002
ACH-000767,-0.18712867453600002
ACH-000768,-0.0464541817703
ACH-000769,-0.18915946039599998
ACH-000770,-0.10091517756200001
ACH-000771,-0.10340047535599999
ACH-000773,-0.163025951246
ACH-000776,-0.18164990760699998
ACH-000777,-0.22339769521299999
ACH-000778,-0.08812386530300001
ACH-000781,-0.14586690564500002
ACH-000782,-0.251077876462
ACH-000783,-0.476192940168
ACH-000784,-0.038107312365099996
ACH-000785,-0.053582190276300005
ACH-000787,-0.119671234198
ACH-000788,-0.20714769109099998
ACH-000791,-0.0316955869322
ACH-000792,-0.285810307675
ACH-000794,-0.292826033153
ACH-000796,-0.0634138397073
ACH-000799,-0.0051305038536400005
ACH-000800,0.00687049133185
ACH-000802,-0.0300513323335
ACH-000804,-0.0490653181293
ACH-000805,-0.39221738451899996
ACH-000809,-0.143841811874
ACH-000810,-0.0283023736154
ACH-000811,-0.153712506952
ACH-000817,-0.24183852369699999
ACH-000819,-0.18750643980700002
ACH-000820,-0.09304216410489999
ACH-000821,-0.283395593864
ACH-000822,-0.294267654255
ACH-000823,-0.218783386129
ACH-000824,-0.175341403024
ACH-000827,-0.161682767037
ACH-000829,0.0623136143898
ACH-000831,-0.378762503959
ACH-000832,-0.32185942091499997
ACH-000833,-0.148427484897
ACH-000834,-0.26590746087699996
ACH-000835,-0.0870119072768
ACH-000836,-0.15156186849300002
ACH-000837,-0.0366272072142
ACH-000838,-0.21438132001
ACH-000839,-0.375905523812
ACH-000840,0.11956097915
ACH-000841,0.0705823712615
ACH-000843,0.06174570059619999
ACH-000846,-0.142308702848
ACH-000847,-0.111925811432
ACH-000848,-0.050852176892499996
ACH-000849,-0.15328328937000002
ACH-000851,-0.128598847471
ACH-000855,0.0911717042563
ACH-000856,-0.16812935422699998
ACH-000858,-0.20563300255300002
ACH-000859,-0.26734822777899997
ACH-000861,-0.11122771015499999
ACH-000862,-0.0320358403045
ACH-000865,-0.251177464162
ACH-000866,-0.203985892518
ACH-000867,-0.22759519561099997
ACH-000869,0.09375995247810001
ACH-000872,-0.12392247109200001
ACH-000873,-0.027424886494200003
ACH-000876,-0.047479976730699994
ACH-000878,0.0074700580753
ACH-000880,-0.1481575364
ACH-000881,-0.130603754583
ACH-000882,-0.276469563395
ACH-000884,-0.0796287843908
ACH-000885,-0.208170755942
ACH-000887,-0.234785677762
ACH-000888,-0.267029495845
ACH-000889,-0.025403720539799998
ACH-000890,-0.333429879411
ACH-000896,-0.11926462348099999
ACH-000898,-0.07055112823139999
ACH-000900,-0.31485824351999997
ACH-000901,-0.306892993576
ACH-000905,-0.13702111002
ACH-000906,-0.184477891739
ACH-000907,0.005859234025850001
ACH-000910,-0.21350502211800002
ACH-000911,-0.127327500745
ACH-000912,-0.24418973950599998
ACH-000913,-0.0403628410224
ACH-000915,0.000905937463475
ACH-000916,-0.248144242773
ACH-000917,-0.196815993816
ACH-000921,-0.149052653111
ACH-000924,-0.0394907077873
ACH-000926,-0.176360261822
ACH-000928,-0.0772510831505
ACH-000929,-0.34097581936800003
ACH-000932,-0.025702668997999997
ACH-000935,-0.443253230786
ACH-000936,-0.159942463825
ACH-000937,-0.308415679021
ACH-000938,-0.23492718943100002
ACH-000939,-0.111453423118
ACH-000941,-0.20418001310699999
ACH-000943,-0.21505963958299998
ACH-000946,-0.185916220929
ACH-000947,-0.16217715696499999
ACH-000948,-0.21783544869000002
ACH-000950,-0.144614055471
ACH-000953,-0.355511713208
ACH-000957,-0.33675871130999996
ACH-000958,-0.0143464128098
ACH-000960,-0.376713278886
ACH-000963,-0.20211182422600002
ACH-000968,-0.110801455164
ACH-000969,-0.222358173554
ACH-000973,-0.251046321468
ACH-000974,-0.247696967685
ACH-000975,-0.0435274899954
ACH-000976,-0.056368271671199996
ACH-000978,-0.482926842196
ACH-000980,-0.128677736405
ACH-000984,-0.269714078675
ACH-000986,-0.14411573502299999
ACH-000988,-0.229604500343
ACH-000993,-0.279018440416
ACH-000994,-0.254153498932
ACH-000996,-0.500943477028
ACH-001001,-0.25787501871199997
ACH-001020,-0.231886637544
ACH-001028,-0.175336916803
ACH-001031,-0.148980471775
ACH-001038,-0.23892617673799998
ACH-001048,-0.249846127359
ACH-001050,-0.07859269519619999
ACH-001053,-0.123299210041
ACH-001054,0.0553380634556
ACH-001061,-0.150065983578
ACH-001067,-0.10263180856899999
ACH-001075,-0.260372102815
ACH-001096,-0.047206502092900005
ACH-001128,-0.153379529237
ACH-001134,-0.024151579264599998
ACH-001151,-0.10958125756100001
ACH-001163,-0.22047667749699998
ACH-001164,-0.0668077654291
ACH-001173,-0.126460793891
ACH-001183,0.000832870003829
ACH-001184,-0.101588550465
ACH-001190,-0.102694236731
ACH-001192,-0.134793419589
ACH-001193,-0.23605746518800003
ACH-001196,-0.409795701292
ACH-001197,-0.25069560065900004
ACH-001205,-0.0994482351922
ACH-001211,-0.16508271742699998
ACH-001212,0.00023244017322099998
ACH-001228,-0.30171340818799997
ACH-001232,-0.0548544407212
ACH-001239,-0.140106511652
ACH-001274,-0.188949324937
ACH-001275,-0.249763159562
ACH-001277,-0.291378900193
ACH-001278,-0.0018885701194699999
ACH-001280,-0.666520885168
ACH-001283,-0.108987448497
ACH-001289,-0.13506287263
ACH-001295,-0.154725994207
ACH-001300,-0.144497877691
ACH-001301,0.00699694358859
ACH-001302,-0.06580919692619999
ACH-001303,-0.0643873595832
ACH-001306,-0.253503348935
ACH-001318,-0.08068717953389999
ACH-001322,-0.305952513365
ACH-001328,-0.11843168084200001
ACH-001332,-0.312019311958
ACH-001333,-0.204875742095
ACH-001336,-0.182374502814
ACH-001340,-0.184631968765
ACH-001346,-0.270558891292
ACH-001353,-0.0822792637098
ACH-001354,-0.124165306599
ACH-001367,-0.404113826815
ACH-001368,-0.129589614015
ACH-001374,-0.39160960051700006
ACH-001375,-0.117307732987
ACH-001377,-0.127033334952
ACH-001380,-0.19860815965999998
ACH-001391,-0.00426213381629
ACH-001407,-0.059141832160800004
ACH-001408,-0.145369336854
ACH-001413,-0.320822363239
ACH-001430,-0.186166189492
ACH-001431,-0.057563200756
ACH-001450,-0.280582397123
ACH-001496,-0.23378857855000001
ACH-001500,-0.133036458404
ACH-001521,-0.326932416001
ACH-001523,-0.0736719236629
ACH-001532,-0.237693035842
ACH-001536,-0.170638382511
ACH-001550,-0.159216647587
ACH-001552,-0.1571215011
ACH-001554,-0.17632351085700002
ACH-001645,-0.21244286084800001
ACH-001654,-0.16360211060000002
ACH-001715,0.139196591939
ACH-001735,-0.0457062451375
ACH-001736,-0.27201830950399997
ACH-001737,0.13435188828
ACH-001740,-0.0608748495397
ACH-001745,-0.153145456851
ACH-001750,-0.062324658169099996
ACH-001765,-0.180057793965
ACH-001956,-0.17008133325599997
ACH-001957,-0.10202546316
