,SGK2 (10110)
ACH-000004,0.158359250433
ACH-000007,0.130394138108
ACH-000009,0.0996683572635
ACH-000011,0.155915567132
ACH-000012,0.264066389177
ACH-000013,0.187251757987
ACH-000014,0.0502143648795
ACH-000015,0.267406962072
ACH-000017,0.196424113777
ACH-000018,0.294017945359
ACH-000019,0.307904867253
ACH-000021,0.13193061977700002
ACH-000022,0.19701706712900002
ACH-000025,0.0587445146997
ACH-000028,0.0924586733785
ACH-000030,0.130927333309
ACH-000035,0.130827959803
ACH-000036,0.208186779355
ACH-000037,0.11490016619200001
ACH-000039,0.075476646365
ACH-000040,0.19120023957199997
ACH-000041,0.0967830882364
ACH-000042,0.13837548634400001
ACH-000045,0.025726372955400003
ACH-000047,0.182153945531
ACH-000052,-0.0389932979899
ACH-000053,0.18307551045899997
ACH-000054,0.244619197726
ACH-000055,0.381697500261
ACH-000060,0.278946006041
ACH-000067,0.279820882657
ACH-000070,0.06368789366949999
ACH-000075,0.0851139883729
ACH-000078,0.184662709981
ACH-000082,0.12265020088600001
ACH-000085,0.122214561545
ACH-000086,0.267944855611
ACH-000087,0.230557657489
ACH-000092,0.0709027856367
ACH-000095,0.153106470642
ACH-000097,0.161794129131
ACH-000098,0.430154224256
ACH-000099,0.219392040252
ACH-000108,0.09163449257339999
ACH-000113,0.0618612143638
ACH-000115,0.119227040158
ACH-000116,0.195272480889
ACH-000118,0.17675148628899998
ACH-000120,-0.00507535835832
ACH-000123,0.157193242718
ACH-000127,0.215496704977
ACH-000128,-0.03562086098659999
ACH-000132,0.206606290423
ACH-000133,0.09462808382549999
ACH-000137,0.274227508497
ACH-000138,0.10179075615199999
ACH-000142,0.202041432024
ACH-000143,0.140974023872
ACH-000146,0.0540766941795
ACH-000148,0.176994974602
ACH-000150,0.0374949406572
ACH-000152,0.104369408357
ACH-000153,0.136818452768
ACH-000159,0.290272425465
ACH-000160,0.128913323994
ACH-000163,0.0196685390628
ACH-000167,0.622178488049
ACH-000168,0.24039416785700002
ACH-000169,0.131075743576
ACH-000178,0.200465404003
ACH-000182,-0.011258093132200001
ACH-000183,0.112085654901
ACH-000188,0.12793772464199998
ACH-000189,-0.0976221297961
ACH-000190,0.07538889970910001
ACH-000198,0.192630448972
ACH-000204,0.108958144155
ACH-000206,0.163526665626
ACH-000207,0.35584898275700005
ACH-000211,0.0831811584832
ACH-000215,0.151847627934
ACH-000221,0.0292183223679
ACH-000222,0.0569456143606
ACH-000223,0.13220030165
ACH-000226,0.218125200158
ACH-000227,0.256172095341
ACH-000228,0.048314041743999996
ACH-000231,0.141177854624
ACH-000232,0.126389436698
ACH-000233,0.186882467283
ACH-000234,0.085811511676
ACH-000235,0.158273197991
ACH-000237,0.216451628056
ACH-000238,0.187953765237
ACH-000243,0.116219449686
ACH-000244,-0.102940063005
ACH-000246,0.15962587196699998
ACH-000248,0.056693402986500004
ACH-000250,0.21920838969
ACH-000251,-0.0361513400227
ACH-000253,0.0920109939595
ACH-000255,0.138889952401
ACH-000256,0.10859108849099999
ACH-000257,0.195024548215
ACH-000258,0.235860415884
ACH-000259,0.15452514281
ACH-000260,0.157237019926
ACH-000261,0.17340242109499998
ACH-000262,0.209569845083
ACH-000263,-0.180010082428
ACH-000264,0.08893588272389999
ACH-000265,0.165509363881
ACH-000266,0.07621775679489999
ACH-000272,0.148908057463
ACH-000273,0.255208278361
ACH-000274,0.1122000714
ACH-000277,0.138405266499
ACH-000278,0.243546289173
ACH-000279,0.142657009966
ACH-000280,-0.035087159292699996
ACH-000281,0.119308378647
ACH-000288,0.216016787965
ACH-000291,0.209381665698
ACH-000293,0.225957419602
ACH-000294,0.24414339139400001
ACH-000295,0.27511857382800003
ACH-000296,-0.016232147685
ACH-000302,0.11506913434
ACH-000304,0.178829189999
ACH-000307,0.09616762639399999
ACH-000308,0.167362296962
ACH-000310,0.0951578789006
ACH-000311,0.19178790089699999
ACH-000312,0.0652520445986
ACH-000315,0.184687446142
ACH-000316,0.08392502141699999
ACH-000317,0.31037264063000003
ACH-000318,0.265068850607
ACH-000319,0.35198519326899996
ACH-000320,0.0176921201872
ACH-000322,-0.145804230415
ACH-000323,0.281444473141
ACH-000324,0.147618976487
ACH-000329,0.09372314827030001
ACH-000330,0.047543078991099996
ACH-000331,0.180664616477
ACH-000332,0.10608223684599999
ACH-000334,-0.20806632728
ACH-000335,0.0626922551303
ACH-000336,0.153683808651
ACH-000337,0.29553798168400003
ACH-000339,0.21250533764
ACH-000341,0.183170634367
ACH-000348,0.230750501352
ACH-000350,0.023353150535200002
ACH-000352,0.136954091565
ACH-000356,0.27938843994199997
ACH-000361,0.22433906789500002
ACH-000362,0.161116661232
ACH-000363,0.143769054373
ACH-000364,0.23077258409200002
ACH-000365,0.174509340238
ACH-000366,0.08698182209169998
ACH-000368,0.0307759548387
ACH-000374,0.23314238994000003
ACH-000375,0.0204028063938
ACH-000376,0.0015964046897300002
ACH-000381,-0.09071879026110001
ACH-000383,0.2216548149
ACH-000387,0.209121408745
ACH-000389,0.35245926803800004
ACH-000390,0.0993212917265
ACH-000393,0.249784294155
ACH-000395,0.0813330872916
ACH-000397,0.176549251085
ACH-000401,0.21522631132800002
ACH-000402,0.5726132296540001
ACH-000403,0.122684100852
ACH-000404,0.173253923497
ACH-000406,0.14113934865299999
ACH-000407,0.21476748401
ACH-000408,0.19818552658799998
ACH-000410,0.359755175449
ACH-000411,0.308204707599
ACH-000414,0.00352101994434
ACH-000415,0.247416192833
ACH-000416,0.260758292608
ACH-000420,0.141477090183
ACH-000421,0.186193368345
ACH-000424,0.291695032812
ACH-000425,0.108043035833
ACH-000426,0.0602495478033
ACH-000427,0.0145819251318
ACH-000433,0.34324841891
ACH-000436,0.23285062417599997
ACH-000444,0.109725103578
ACH-000445,-0.0294404618317
ACH-000448,0.313795569537
ACH-000450,0.251125373533
ACH-000452,0.159128614826
ACH-000454,0.26181026432599996
ACH-000458,0.237461069907
ACH-000459,0.15763943021
ACH-000460,0.099174614881
ACH-000461,0.12229835140100001
ACH-000463,0.08956169788969999
ACH-000464,0.189288984797
ACH-000466,0.229464822146
ACH-000467,0.09496452840530001
ACH-000468,0.149853156482
ACH-000469,0.0394443567733
ACH-000470,0.0334981313099
ACH-000471,0.195820230238
ACH-000472,0.112781520557
ACH-000473,0.045498620386800005
ACH-000475,0.27423943834000003
ACH-000476,0.191734351444
ACH-000477,0.070059739967
ACH-000480,0.179574992869
ACH-000481,0.209648839106
ACH-000483,0.21839233183
ACH-000484,0.28645166461
ACH-000485,0.0237926137999
ACH-000486,0.241709968475
ACH-000487,-0.0380300211681
ACH-000488,0.190069350385
ACH-000490,0.142948679354
ACH-000491,0.233255975726
ACH-000495,0.42668843956600006
ACH-000496,0.0519595863906
ACH-000499,0.0518116635212
ACH-000500,0.6487554426309999
ACH-000502,0.127620540774
ACH-000503,0.0595655589915
ACH-000505,0.22852723763799998
ACH-000507,-0.0128002288692
ACH-000510,0.196808179872
ACH-000511,0.113356064221
ACH-000512,0.258231488252
ACH-000516,0.10515045106599999
ACH-000517,0.103369192719
ACH-000518,0.143405014369
ACH-000520,0.127560976163
ACH-000521,0.022262758826099998
ACH-000522,0.18627230150199997
ACH-000524,0.17278075904399998
ACH-000527,0.206758453275
ACH-000528,0.157943742653
ACH-000537,0.202836109227
ACH-000541,-0.172655540647
ACH-000542,0.206302504443
ACH-000544,0.0211130462488
ACH-000545,0.314855975351
ACH-000547,0.0354533728955
ACH-000548,0.183929061018
ACH-000549,0.28262888095
ACH-000550,0.193984908053
ACH-000552,0.253696888424
ACH-000556,0.168412801138
ACH-000557,0.00703648624272
ACH-000570,0.12557881735200002
ACH-000571,0.103235586293
ACH-000573,0.09947271916989998
ACH-000576,0.149737617171
ACH-000580,0.124337461226
ACH-000584,0.22337589242
ACH-000585,0.275918041916
ACH-000588,0.101715362735
ACH-000589,-0.144012657577
ACH-000591,0.00994800434626
ACH-000593,0.21611612795200003
ACH-000600,0.22077823667
ACH-000601,0.09653277880339999
ACH-000604,-0.12097291391899999
ACH-000605,0.079020138611
ACH-000606,0.20351789693300001
ACH-000608,0.17096656605500002
ACH-000614,0.23572564226300002
ACH-000616,0.265998665987
ACH-000618,0.0830011128279
ACH-000619,0.252348123737
ACH-000620,0.169783244073
ACH-000621,0.275321104849
ACH-000622,0.18894654084000004
ACH-000623,0.0766090320918
ACH-000624,0.214991473323
ACH-000627,0.0174508558855
ACH-000630,0.309015217066
ACH-000632,0.197953056331
ACH-000633,0.35041665206
ACH-000637,0.247918464848
ACH-000638,0.19636025128899998
ACH-000646,0.0406584387229
ACH-000647,0.21574835834699999
ACH-000648,0.34668403495899996
ACH-000649,0.0924366427073
ACH-000651,0.024005466406799996
ACH-000652,0.172958781433
ACH-000653,0.208011666576
ACH-000657,0.10666878478399999
ACH-000658,-0.0502541891754
ACH-000661,0.251427524916
ACH-000662,0.179684250031
ACH-000663,0.213048999894
ACH-000665,0.06787242373819999
ACH-000671,0.054572311440099996
ACH-000673,0.19356166957600002
ACH-000676,0.174696630202
ACH-000677,0.0633813566568
ACH-000681,0.0637227796416
ACH-000682,0.148303656685
ACH-000683,0.16075517860400002
ACH-000684,0.150738264277
ACH-000688,-0.00392275684891
ACH-000693,0.136434009245
ACH-000694,0.19720695174199998
ACH-000695,0.353268457825
ACH-000696,0.141742768954
ACH-000697,0.0730051035297
ACH-000699,0.142166051375
ACH-000701,-0.0844579699461
ACH-000706,0.0841423918778
ACH-000711,0.19327053344300002
ACH-000713,0.126755344387
ACH-000714,0.18795154865299998
ACH-000718,-0.0668907938034
ACH-000720,-0.00017065569794799998
ACH-000721,-0.126519324786
ACH-000724,0.317720924826
ACH-000725,0.276463117082
ACH-000732,0.23181283001699998
ACH-000734,0.20059611365
ACH-000735,0.21980053755600001
ACH-000736,0.0899308933904
ACH-000738,0.0720263905424
ACH-000746,0.09029169819569999
ACH-000747,0.059596815545699997
ACH-000748,0.142357682426
ACH-000753,0.132147655434
ACH-000756,0.25772120943300003
ACH-000757,0.15641534653
ACH-000758,0.227269547696
ACH-000760,0.192495832368
ACH-000763,0.02828199704
ACH-000764,-0.108070329768
ACH-000765,0.192822497854
ACH-000766,0.15691593211899998
ACH-000767,0.06956785819780001
ACH-000768,0.114947333646
ACH-000769,0.124594939254
ACH-000770,0.18837840237
ACH-000771,0.057481937664800004
ACH-000773,0.111275945974
ACH-000776,0.18817273404399998
ACH-000777,0.192678906111
ACH-000778,-0.029447502815099995
ACH-000781,0.119186037125
ACH-000782,0.17787204844500001
ACH-000783,-0.00458470626491
ACH-000784,0.154020658773
ACH-000785,0.165479047096
ACH-000787,0.13459358271
ACH-000788,0.104917065269
ACH-000791,0.11387949647600001
ACH-000792,0.272252220982
ACH-000794,0.233316389023
ACH-000796,0.16592993045
ACH-000799,0.37959254356
ACH-000800,0.269825314597
ACH-000802,0.16956306390999998
ACH-000804,0.189824809837
ACH-000805,-0.0496507302159
ACH-000809,0.18483924214699998
ACH-000810,0.41026811994999995
ACH-000811,0.15098239892
ACH-000817,0.18315403926100002
ACH-000819,0.23653436335
ACH-000820,0.668744081064
ACH-000821,-0.039155581575500004
ACH-000822,0.190273544729
ACH-000823,0.161807144849
ACH-000824,0.193288429313
ACH-000827,0.20537494776299997
ACH-000829,0.317990349362
ACH-000831,0.253311623955
ACH-000832,0.336848414255
ACH-000833,0.010333600008799999
ACH-000834,0.114435449295
ACH-000835,0.207576116656
ACH-000836,0.0712782931395
ACH-000837,-0.0673255439968
ACH-000838,0.18747036433699998
ACH-000839,0.38832123349799996
ACH-000840,0.05775674350190001
ACH-000841,0.19352551254900002
ACH-000843,0.173774861103
ACH-000846,0.151313584673
ACH-000847,0.295672401402
ACH-000848,0.189996732076
ACH-000849,0.1153861424
ACH-000851,0.031305281847900004
ACH-000855,0.0345064399757
ACH-000856,0.0927904875907
ACH-000858,0.135286482238
ACH-000859,0.45898732801799996
ACH-000861,0.19585538078899997
ACH-000862,0.107222613917
ACH-000865,0.253708776697
ACH-000866,0.19437262645999998
ACH-000867,0.0648155258149
ACH-000869,0.127612140136
ACH-000872,0.287386608453
ACH-000873,0.08587716410389999
ACH-000876,0.136388833158
ACH-000878,-0.22934444926199998
ACH-000880,0.322075606168
ACH-000881,0.16073491559800002
ACH-000882,0.123502760065
ACH-000884,0.170314259888
ACH-000885,0.27114855171
ACH-000887,0.21654537583
ACH-000888,0.163360011365
ACH-000889,0.205065482577
ACH-000890,0.14164433830700002
ACH-000896,0.216470877682
ACH-000898,0.19221042824
ACH-000900,0.185319279447
ACH-000901,0.09988340983560001
ACH-000905,0.249204266857
ACH-000906,0.104135711481
ACH-000907,0.200368713166
ACH-000910,0.306115508663
ACH-000911,0.180730333547
ACH-000912,0.27460363505999996
ACH-000913,0.05873225069040001
ACH-000915,0.21206044206099997
ACH-000916,0.509834484436
ACH-000917,0.231943265905
ACH-000921,0.21957430406800002
ACH-000924,0.100747413562
ACH-000926,-0.16064617521400001
ACH-000928,-0.00457911894564
ACH-000929,0.476390428464
ACH-000932,0.10761134958799999
ACH-000935,-0.00811722434684
ACH-000936,0.09494888847819999
ACH-000937,0.061181752781499996
ACH-000938,0.06242547478280001
ACH-000939,0.28731267824900003
ACH-000941,0.043503607418300005
ACH-000943,0.129244139712
ACH-000946,0.20448811929400001
ACH-000947,0.24698727149900002
ACH-000948,0.289592330831
ACH-000950,0.11647231766300001
ACH-000953,0.07261007639719999
ACH-000957,0.08667391367180001
ACH-000958,0.255750296669
ACH-000960,0.0656531028002
ACH-000963,-0.15950885774499998
ACH-000968,0.227875151618
ACH-000969,0.157852975221
ACH-000973,0.0993956992784
ACH-000974,0.179765479479
ACH-000975,0.166439883784
ACH-000976,0.11343432397
ACH-000978,0.23812480089699997
ACH-000980,0.139424836072
ACH-000984,0.050222551400199995
ACH-000986,0.195407187236
ACH-000988,0.30213805181
ACH-000993,0.077777641707
ACH-000994,-0.0375111774054
ACH-000996,0.120519343471
ACH-001001,0.23836288286600002
ACH-001020,-0.09077453006780001
ACH-001028,0.12305585225
ACH-001031,0.129812566861
ACH-001038,0.133279107268
ACH-001048,0.299336640609
ACH-001050,0.0596594350471
ACH-001053,0.212139352375
ACH-001054,0.310471312357
ACH-001061,0.0974991095226
ACH-001067,-0.004572029386350001
ACH-001075,0.18035705724599999
ACH-001096,0.14368887674900002
ACH-001128,0.16712824579000002
ACH-001134,0.16076678682
ACH-001151,0.16811867425500002
ACH-001163,0.161891886791
ACH-001164,0.39681591581799996
ACH-001173,0.149032558085
ACH-001183,0.32185879694499997
ACH-001184,0.322183584232
ACH-001190,0.12439037989499999
ACH-001192,0.152540616436
ACH-001193,0.19362076669300002
ACH-001196,0.134167266673
ACH-001197,0.187100792531
ACH-001205,0.120242223929
ACH-001211,0.19239755475499998
ACH-001212,0.08585899648060001
ACH-001228,0.22783359086399999
ACH-001232,0.311151420467
ACH-001239,0.041125464762400005
ACH-001274,0.06244244855909999
ACH-001275,0.0474478270383
ACH-001277,-0.160436894988
ACH-001278,0.306774031798
ACH-001280,0.162240048312
ACH-001283,0.166319908933
ACH-001289,0.274492643225
ACH-001295,0.118269357655
ACH-001300,0.0471878820711
ACH-001301,0.0869131369675
ACH-001302,0.261233970337
ACH-001303,0.36058133939000003
ACH-001306,0.194420427601
ACH-001318,0.0244203657321
ACH-001322,0.155448354511
ACH-001328,0.17972721303
ACH-001332,0.165722806934
ACH-001333,0.28058860954799997
ACH-001336,0.22830104141399998
ACH-001340,0.17287160714299998
ACH-001346,0.21912733255300001
ACH-001353,0.0437496999271
ACH-001354,0.20485260402
ACH-001367,0.07200526014219999
ACH-001368,0.08658079765410001
