,RHOF (54509)
ACH-000695,-0.284464619644
ACH-000696,-0.35012922208700004
ACH-000697,-0.345949568571
ACH-000699,-0.239935681061
ACH-000701,-0.597486879667
ACH-000706,-0.31256853866900003
ACH-000711,-0.228599749041
ACH-000713,-0.29518205875
ACH-000714,-0.274576208165
ACH-000718,-0.285334671336
ACH-000720,-0.36815047793399996
ACH-000721,-0.494440937836
ACH-000724,-0.046517699174
ACH-000725,-0.406789871835
ACH-000732,-0.31335645009199997
ACH-000734,-0.43072066413800003
ACH-000735,-0.347992189223
ACH-000736,-0.47003262339699997
ACH-000738,-0.373595920216
ACH-000746,-0.457449728979
ACH-000747,-0.291891867786
ACH-000748,-0.531472109324
ACH-000753,-0.370894507554
ACH-000756,-0.340572443678
ACH-000757,-0.16619962122600002
ACH-000758,-0.34900847068
ACH-000760,-0.424878565119
ACH-000763,-0.187547627417
ACH-000764,-0.570800621432
ACH-000765,-0.304584563952
ACH-000766,-0.28962535981
ACH-000767,-0.552504566607
ACH-000768,-0.346848801458
ACH-000769,-0.0165193220373
ACH-000770,-0.525800160198
ACH-000771,-0.19328150808400002
ACH-000773,-0.334719141012
ACH-000776,-0.4337790855
ACH-000777,-0.497085573493
ACH-000778,-0.261147702733
ACH-000781,-0.169934721894
ACH-000782,0.00671679203367
ACH-000783,-0.20572946557799998
ACH-000784,-0.363769153125
ACH-000785,-0.288136699097
ACH-000787,-0.281214101896
ACH-000788,-0.249601007203
ACH-000791,-0.256979049427
ACH-000792,-0.405727989822
ACH-000794,-0.281919863943
ACH-000796,-0.11958981856499999
ACH-000799,-0.287690952031
ACH-000800,-0.374665473652
ACH-000802,-0.384772211749
ACH-000804,-0.44410140568800005
ACH-000805,-0.330219193677
ACH-000809,-0.351800126792
ACH-000810,-0.374053607597
ACH-000811,-0.28619280993900004
ACH-000817,-0.164207901652
ACH-000819,-0.40566375708700003
ACH-000820,-0.6420864892670001
ACH-000821,-0.274543131926
ACH-000822,-0.24156860442699998
ACH-000823,-0.125041190705
ACH-000824,-0.406236934468
ACH-000827,-0.184575213248
ACH-000829,-0.333580487666
ACH-000831,-0.467210180039
ACH-000832,-0.137656762807
ACH-000833,-0.0975203820613
ACH-000834,-0.39650654814
ACH-000835,-0.301150882724
ACH-000836,-0.288098934734
ACH-000837,-0.274554941331
ACH-000838,-0.20609300777399997
ACH-000839,-0.374692708751
ACH-000840,-0.33903619356
ACH-000841,-0.371981029284
ACH-000843,-0.183284207412
ACH-000846,-0.290982018602
ACH-000847,-0.551123662072
ACH-000848,-0.33465898696699997
ACH-000849,-0.39212868364
ACH-000851,-0.15122086210000002
ACH-000855,-0.313216548618
ACH-000856,-0.459774188436
ACH-000858,-0.343685674323
ACH-000859,-0.364018317464
ACH-000861,-0.323838669223
ACH-000862,-0.41422810322
ACH-000865,-0.419349623089
ACH-000866,-0.272366064651
ACH-000867,-0.28204636546100004
ACH-000869,-0.11962095778899999
ACH-000872,-0.213482535147
ACH-000873,-0.326464405233
ACH-000876,-0.145567631264
ACH-000878,-0.487411317013
ACH-000880,-0.37747048571599995
ACH-000881,-0.153614140471
ACH-000882,0.0143415627299
ACH-000884,-0.348117127251
ACH-000885,-0.19079581996300002
ACH-000887,-0.28198471933
ACH-000888,-0.313474001176
ACH-000889,-0.357461570429
ACH-000890,-0.31251583939
ACH-000896,-0.50685966822
ACH-000898,-0.45416949614299995
ACH-000900,-0.45471010818700003
ACH-000901,-0.388639704377
ACH-000905,-0.545601759318
ACH-000906,-0.45263962719899997
ACH-000907,-0.331915278129
ACH-000910,-0.19518027328499998
ACH-000911,-0.445601202024
ACH-000912,-0.616541393909
ACH-000913,-0.21475332354
ACH-000915,-0.319524990327
ACH-000916,-0.967918604212
ACH-000917,-0.4093980407
ACH-000921,-0.461728909385
ACH-000924,-0.307150882784
ACH-000926,-0.448671582287
ACH-000928,-0.314261322157
ACH-000929,-0.053388236185099996
ACH-000932,-0.40618090916199995
ACH-000935,0.00207222266333
ACH-000936,-0.18458455692499998
ACH-000937,-0.299398879628
ACH-000938,-0.155114784695
ACH-000939,-0.41774586461400004
ACH-000941,-0.0275777001512
ACH-000943,-0.222581115803
ACH-000946,-0.0261066295746
ACH-000947,-0.20944717655900003
ACH-000948,-0.273690465539
ACH-000950,-0.156797450877
ACH-000953,-0.323956856627
ACH-000957,-0.317752515372
ACH-000958,-0.124876037286
ACH-000960,-0.42826432702100004
ACH-000963,-0.41221397708
ACH-000968,-0.259168895546
ACH-000969,-0.290277133516
ACH-000973,-0.36040458229500005
ACH-000974,-0.326862310841
ACH-000975,-0.538644074578
ACH-000976,-0.24260837344099997
ACH-000978,-0.367979200967
ACH-000980,-0.29582643237399997
ACH-000984,-0.19489716850699998
ACH-000986,-0.29210852087699996
ACH-000988,-0.34832475347400005
ACH-000993,-0.316656409885
ACH-000994,-0.271539393321
ACH-000996,-0.313039564003
ACH-001001,-0.345041603156
ACH-001020,-0.924719648136
ACH-001028,-0.40632907059699996
ACH-001031,-0.255945760228
ACH-001038,-0.380437306421
ACH-001048,-0.44702685991999996
ACH-001050,-0.248405261774
ACH-001053,-0.5520843801850001
ACH-001054,-0.196117004739
ACH-001061,-0.37988288639
ACH-001067,-0.45312777935099996
ACH-001075,-0.0770423957227
ACH-001096,-0.39772017371600005
ACH-001128,-0.338773645778
ACH-001134,-0.499997145971
ACH-001151,-0.329441085167
ACH-001163,-0.331333703836
ACH-001164,-0.355443012003
ACH-001173,-0.324913715256
ACH-001183,-0.0107993868293
ACH-001184,-0.0336319075965
ACH-001190,-0.23823012398200002
ACH-001192,-0.30208510474399997
ACH-001193,-0.200854923816
ACH-001196,-0.503222937845
ACH-001197,-0.678501054637
ACH-001205,-0.223257475834
ACH-001211,-0.377139887687
ACH-001212,-0.36766271362899994
ACH-001228,-0.35741340139
ACH-001232,-0.446890643816
ACH-001239,-0.330999461417
ACH-001274,0.0394802799589
ACH-001275,-0.474679717457
ACH-001277,-0.6858563239030001
ACH-001278,-0.334615997149
ACH-001280,-0.138408403726
ACH-001283,-0.435793265346
ACH-001289,-0.13685127656999999
ACH-001295,-0.313856509618
ACH-001300,-0.537433782956
ACH-001301,-0.566820516302
ACH-001302,-0.457240202908
ACH-001303,-0.317073385261
ACH-001306,-0.35683684519599995
ACH-001318,-0.304254796388
ACH-001322,-0.511856085283
ACH-001328,-0.342339241447
ACH-001332,-0.5813475347079999
ACH-001333,-0.301505013148
ACH-001336,-0.295145018192
ACH-001340,-0.34514105717699994
ACH-001346,-0.34532110269
ACH-001353,-0.340922495508
ACH-001354,-0.239107210344
ACH-001367,-0.5230291682
ACH-001368,-0.343821875177
ACH-001374,-0.316100674354
ACH-001375,-0.445740259956
ACH-001377,-0.22062153454599998
ACH-001380,-0.38658920081299997
ACH-001391,-0.246079648263
ACH-001407,-0.392674976935
ACH-001408,-0.326605833808
ACH-001413,-0.23752031985199998
ACH-001430,-0.0762125501055
ACH-001431,-0.232640659773
ACH-001450,-0.355784173218
ACH-001496,-0.31222974313499996
ACH-001500,-0.36979408707199996
ACH-001521,-0.24531511962900002
ACH-001523,-0.389906597043
ACH-001532,-0.24717122355700002
ACH-001536,-0.0833047545672
ACH-001550,-0.359405097853
ACH-001552,-0.40375343197999997
ACH-001554,-0.157599035241
ACH-001645,-0.346607630165
ACH-001654,-0.36785373152199996
ACH-001715,-0.45332987328900004
ACH-001735,-0.32231157579999997
ACH-001736,-0.12037160266
ACH-001737,-0.295796306367
ACH-001740,-0.43104292197300004
ACH-001745,-0.42505101923699995
ACH-001750,-0.34988875983199996
ACH-001765,-0.501862797451
ACH-001956,-0.226849825612
ACH-001957,-0.447618570377
