,WBP2NL (164684)
ACH-000288,-0.10644951169700001
ACH-000291,-0.220018520993
ACH-000293,-0.322593908789
ACH-000294,0.0887948801005
ACH-000295,-0.182711416972
ACH-000296,-0.0408395362435
ACH-000302,-0.206418395392
ACH-000304,-0.0549199629863
ACH-000307,-0.0480652738473
ACH-000308,-0.143527505316
ACH-000310,-0.338297841497
ACH-000311,-0.014178327639799999
ACH-000312,-0.0353875598032
ACH-000315,-0.18466184671100003
ACH-000316,-0.0437479000056
ACH-000317,0.164209326745
ACH-000318,-0.318009932013
ACH-000319,-0.0410441199121
ACH-000320,0.100634069162
ACH-000322,-0.209299083201
ACH-000323,-0.285455201437
ACH-000324,-0.16460105099400002
ACH-000329,-0.122960021239
ACH-000330,0.0833726024882
ACH-000331,-0.0829636503955
ACH-000332,-0.06926529571830001
ACH-000334,-0.434867879151
ACH-000335,-0.118377264713
ACH-000336,-0.044365782242
ACH-000337,-0.123869621427
ACH-000339,-0.137682538214
ACH-000341,0.21222319690400002
ACH-000348,-0.0318570863932
ACH-000350,-0.09921135726369999
ACH-000352,-0.0624708112194
ACH-000356,-0.20464264047699998
ACH-000361,0.07671273431549999
ACH-000362,-0.07887819120039999
ACH-000363,-0.193718568601
ACH-000364,-0.105106213585
ACH-000365,-0.11229369623400001
ACH-000366,0.0632418333198
ACH-000368,-0.11824537335799999
ACH-000374,0.042135509765999994
ACH-000375,-0.328523256577
ACH-000376,-0.0636430983655
ACH-000381,-0.260004553067
ACH-000383,-0.09286828456080001
ACH-000387,-0.28209595421100003
ACH-000389,-0.249579830297
ACH-000390,-0.166301553049
ACH-000393,-0.114638465294
ACH-000395,0.04271965873
ACH-000397,-0.15063330873
ACH-000401,0.0455433431795
ACH-000402,-0.367047233409
ACH-000403,-0.146730942544
ACH-000404,-0.0694740000958
ACH-000406,-0.23467802996
ACH-000407,-0.236062641172
ACH-000408,-0.24491563266999997
ACH-000410,-0.059176601306600005
ACH-000411,-0.13281814171700002
ACH-000414,-0.0668545792847
ACH-000415,-0.029829339322500002
ACH-000416,-0.10309587453199999
ACH-000420,-0.09696286504280001
ACH-000421,-0.0961345507209
ACH-000424,0.00949384134606
ACH-000425,-0.308072262326
ACH-000426,-0.00978844381358
ACH-000427,-0.0405170931792
ACH-000433,-0.00284914310498
ACH-000436,-0.0923545258976
ACH-000444,-0.10157865102600001
ACH-000445,-0.0642422720834
ACH-000448,-0.00326255263905
ACH-000450,-0.409589595332
ACH-000452,-0.0763807951373
ACH-000454,-0.10419368858200001
ACH-000458,-0.28097678714
ACH-000459,-0.223560203458
ACH-000460,-0.15286932191400002
ACH-000461,-0.239850378612
ACH-000463,-0.0353856165129
ACH-000464,-0.31365932966800003
ACH-000466,-0.0921922204469
ACH-000467,-0.18987011159000003
ACH-000468,-0.0700888402756
ACH-000469,-0.145905249901
ACH-000470,-0.20799053874
ACH-000471,-0.14337182086
ACH-000472,-0.254884548123
ACH-000473,-0.193298502475
ACH-000475,-0.10196185538
ACH-000476,-0.135655262479
ACH-000477,-0.194962354575
ACH-000480,-0.20052999458700002
ACH-000481,0.0141821146933
ACH-000483,-0.29722779338399996
ACH-000484,-0.284941880968
ACH-000485,-0.0485997830968
ACH-000486,-0.07602935055589999
ACH-000487,-0.290020507213
ACH-000488,-0.06896466967069999
ACH-000490,-0.206331156995
ACH-000491,-0.145726122318
ACH-000495,-0.149497182939
ACH-000496,-0.0689461902079
ACH-000499,-0.119975375847
ACH-000500,-0.0256589013032
ACH-000502,0.042410877540999994
ACH-000503,0.06389629402250001
ACH-000505,-0.0249453957651
ACH-000507,-0.0952994841065
ACH-000510,-0.11002058086100001
ACH-000511,-0.151491374477
ACH-000512,0.010725886108699999
ACH-000516,-0.272956161471
ACH-000517,-0.17590993184599998
ACH-000518,-0.20814515917100002
ACH-000520,0.0638223899175
ACH-000521,-0.09699093702089999
ACH-000522,0.00500650648729
ACH-000524,-0.228078988574
ACH-000527,-0.0966837044107
ACH-000528,-0.19556874598
ACH-000537,-0.170100489065
ACH-000541,-0.172817928298
ACH-000542,-0.07725186702289999
ACH-000544,-0.010901626194100001
ACH-000545,0.108225721915
ACH-000547,-0.111368046241
ACH-000548,-0.196774912319
ACH-000549,-0.00808012575602
ACH-000550,-0.167953451798
ACH-000552,-0.262667945859
ACH-000556,-0.0514369350072
ACH-000557,-0.234964684036
ACH-000570,-0.225439509225
ACH-000571,-0.338964312849
ACH-000573,-0.0219360724026
ACH-000576,-0.149773874437
ACH-000580,-0.0648930403395
ACH-000584,-0.151198654668
ACH-000585,-0.0146803748067
ACH-000588,-0.24859419519900003
ACH-000589,0.038575408705
ACH-000591,-0.238400785339
ACH-000593,-0.0846091831907
ACH-000600,-0.0295138482221
ACH-000601,-0.036157717411599996
ACH-000604,-0.252404864415
ACH-000605,-0.030331345200000002
ACH-000606,-0.137921357238
ACH-000608,-0.25814368676399996
ACH-000614,-0.21298768014400002
ACH-000616,-0.0980819366326
ACH-000618,-0.206942701166
ACH-000619,-0.152316182773
ACH-000620,-0.12047761479699999
ACH-000621,-0.294437980621
ACH-000622,-0.354364154783
ACH-000623,-0.344441662491
ACH-000624,-0.0822527867702
ACH-000627,-0.12279525298900001
ACH-000630,-0.132876224703
ACH-000632,-0.0888417282079
ACH-000633,-0.254423829758
ACH-000637,0.0256667810008
ACH-000638,0.175318636584
ACH-000646,-0.111155942845
ACH-000647,-0.144593481514
ACH-000648,0.0987246950217
ACH-000649,-0.11114633138800001
ACH-000651,-0.11175404543400001
ACH-000652,-0.11248252843
ACH-000653,0.00217752334663
ACH-000657,-0.08685946769069999
ACH-000658,0.0883147777939
ACH-000661,0.17111225985599998
ACH-000662,0.0119003670444
ACH-000663,-0.132571187725
ACH-000665,-0.166463658465
ACH-000671,-0.219525339163
ACH-000673,-0.17180872163199998
ACH-000676,-0.110001763896
ACH-000677,-0.0674735618707
ACH-000681,0.127457029779
ACH-000682,-0.141551747935
ACH-000683,-0.0935668480719
ACH-000684,0.0836558368508
ACH-000688,-0.0248261657618
ACH-000693,-0.163031746422
ACH-000694,-0.13879779575200002
ACH-000695,-0.29917243196800003
ACH-000696,-0.027794882925400003
ACH-000697,-0.0331761149271
ACH-000699,0.0378177181256
ACH-000701,0.0080252646086
ACH-000706,-0.0549494927939
ACH-000711,-0.131592483859
ACH-000713,-0.0973170555644
ACH-000714,-0.05823806840390001
ACH-000718,0.0147584554254
ACH-000720,-0.121307523477
ACH-000721,-0.140915487664
ACH-000724,-0.218129074952
ACH-000725,-0.612647567859
ACH-000732,-0.0992287166168
ACH-000734,-0.162898924911
ACH-000735,-0.191346042606
ACH-000736,-0.225755052134
ACH-000738,-0.09494996206289999
ACH-000746,0.05477131717540001
ACH-000747,-0.341261987827
ACH-000748,-0.139431507174
ACH-000753,-0.083740501024
ACH-000756,-0.16126284892599999
ACH-000757,0.11052979023399999
ACH-000758,0.103230302941
ACH-000760,-0.23912463848700002
ACH-000763,-0.398377702923
ACH-000764,0.111105215595
ACH-000765,0.0335881553998
ACH-000766,-0.214133055138
ACH-000767,-0.32467432415999997
ACH-000768,-0.00498847680676
ACH-000769,-0.157108383357
ACH-000770,-0.0443377128787
ACH-000771,-0.13127309763800002
ACH-000773,-0.162137698571
ACH-000776,-0.219550554647
ACH-000777,-0.0398609032175
ACH-000778,-0.427616864899
ACH-000781,-0.08310310471910001
ACH-000782,-0.31193332357
ACH-000783,-0.0795380533694
ACH-000784,-0.17380888784899998
ACH-000785,-0.0390748149697
ACH-000787,-0.132256299549
ACH-000788,-0.035647408719000004
ACH-000791,-0.14053429692
ACH-000792,-0.016548868124799998
ACH-000794,-0.0755855493502
ACH-000796,-0.180874901931
ACH-000799,0.101268558849
ACH-000800,-0.248716916537
ACH-000802,-0.166266842153
ACH-000804,0.0140918292035
ACH-000805,-0.506672719068
ACH-000809,-0.12771576773
ACH-000810,-0.262853120418
ACH-000811,-0.131289181304
ACH-000817,-0.021792654561099998
ACH-000819,-0.291082108825
ACH-000820,-0.135408051777
ACH-000821,-0.16868900564300002
ACH-000822,-0.11049928946399999
ACH-000823,-0.22815929884599997
ACH-000824,-0.12317682017
ACH-000827,-0.291378015528
ACH-000829,-0.127874139818
ACH-000831,-0.16566866336
ACH-000832,-0.015313180276500001
ACH-000833,0.264112279561
ACH-000834,0.0559899443776
ACH-000835,-0.3696657683199999
ACH-000836,-0.00048314866956400003
ACH-000837,-0.07356629407069999
ACH-000838,-0.147506136132
ACH-000839,-0.31386059104200004
ACH-000840,-0.124707274208
ACH-000841,-0.011991964306099999
ACH-000843,-0.144417443939
ACH-000846,-0.093306441641
ACH-000847,0.178494729125
ACH-000848,0.0301339790791
ACH-000849,-0.00918552482126
ACH-000851,-0.0573003335685
ACH-000855,-0.110843142634
ACH-000856,-0.0145456879626
ACH-000858,-0.287780329536
ACH-000859,-0.368861118067
ACH-000861,-0.0905068496915
ACH-000862,-0.08371613239310001
ACH-000865,0.038681022850599996
ACH-000866,-0.181950610889
ACH-000867,-0.102183411855
ACH-000869,0.012886573221100001
ACH-000872,-0.07558024354569999
ACH-000873,-0.09966541894160001
ACH-000876,-0.270226287584
ACH-000878,0.203679668026
ACH-000880,0.0199431964037
ACH-000881,-0.060070098734599994
ACH-000882,-0.07033333363439999
ACH-000884,-0.0807702690136
ACH-000885,-0.136745398552
ACH-000887,-0.136689225271
ACH-000888,-0.0648012260987
ACH-000889,-0.0172600685688
ACH-000890,-0.308824337616
ACH-000896,-0.134132792858
ACH-000898,-0.165096608384
ACH-000900,0.12075364784499999
ACH-000901,-0.125355888179
ACH-000905,0.18551103378800002
ACH-000906,-0.171581379087
ACH-000907,-0.0357822903754
ACH-000910,-0.123512072327
ACH-000911,-0.114387846751
ACH-000912,-0.0229688397844
ACH-000913,-0.0781523172859
ACH-000915,-0.059617995013399996
ACH-000916,0.111725038606
ACH-000917,-0.0839280675249
ACH-000921,-0.0546571163033
ACH-000924,-0.01883309959
ACH-000926,-0.43775418609300004
ACH-000928,-0.11639722128699999
ACH-000929,-0.13103442585
ACH-000932,-0.0360326620182
ACH-000935,0.0778141858121
ACH-000936,-0.0241034726686
ACH-000937,-0.233563635958
ACH-000938,-0.324730333012
ACH-000939,-0.0530778085499
ACH-000941,0.134123589705
ACH-000943,-0.048000451648
ACH-000946,-0.157806792229
ACH-000947,-0.0984329073264
ACH-000948,-0.0572091717011
ACH-000950,0.105786310562
ACH-000953,-0.13748981747199998
ACH-000957,-0.17168066579900002
ACH-000958,-0.07371884611480001
ACH-000960,-0.18073729025199997
ACH-000963,-0.445069534117
ACH-000968,-0.09284117119930001
ACH-000969,-0.053260623574
ACH-000973,-0.241930127919
ACH-000974,-0.106151902081
ACH-000975,-0.154548189567
ACH-000976,-0.0991332310516
ACH-000978,0.0489823751222
ACH-000980,-0.218346173119
ACH-000984,-0.03958830964
ACH-000986,-0.13816469779
ACH-000988,-0.11208732301799999
ACH-000993,-0.185624221091
ACH-000994,-0.19178564463300002
ACH-000996,-0.139788397151
ACH-001001,-0.236528003284
ACH-001020,-0.28397369612100004
ACH-001028,-0.011787546449899999
ACH-001031,-0.229267525797
ACH-001038,-0.156201102075
ACH-001048,-0.217707874714
ACH-001050,-0.0575917548613
ACH-001053,-0.0198542740357
ACH-001054,-0.265696341162
ACH-001061,-0.14805752998
ACH-001067,0.143758010889
ACH-001075,-0.153419938382
ACH-001096,0.0682945126034
ACH-001128,0.041741327209699995
ACH-001134,-0.0831550012245
ACH-001151,-0.0467812544006
ACH-001163,-0.0643827812984
ACH-001164,-0.0604602011016
ACH-001173,-0.176879215927
ACH-001183,-0.23103484886
ACH-001184,-0.09718653782950001
ACH-001190,-0.5061093942270001
ACH-001192,-0.176062901563
ACH-001193,-0.139507575628
ACH-001196,-0.12421757988399999
ACH-001197,-0.129913825286
ACH-001205,-0.0460950841048
ACH-001211,-0.0395366330167
ACH-001212,-0.357135481498
ACH-001228,-0.05077377973
ACH-001232,-0.115316431456
ACH-001239,-0.245735584674
ACH-001274,-0.11514013678
ACH-001275,0.0006322815968609999
ACH-001277,-0.10995910915899999
ACH-001278,-0.165378747503
ACH-001280,-0.355882534731
ACH-001283,-0.083299392141
ACH-001289,-0.215165606649
ACH-001295,-0.09036270387980001
ACH-001300,-0.30371725527800003
ACH-001301,-0.287710282767
ACH-001302,-0.297178078648
ACH-001303,-0.419984164356
ACH-001306,-0.194815515641
ACH-001318,-0.046191228626199995
ACH-001322,0.03882293626780001
ACH-001328,0.00932672241251
ACH-001332,0.110778555803
ACH-001333,-0.0512343682164
ACH-001336,-0.108823288519
ACH-001340,-0.137538541689
ACH-001346,-0.146892822857
ACH-001353,-0.058900590400199994
ACH-001354,-0.19120542370700003
ACH-001367,-0.28915064522399997
ACH-001368,-0.24629634064300002
ACH-001374,-0.21491250101599998
ACH-001375,-0.071964049597
ACH-001377,-0.173109097142
ACH-001380,0.035842859553800004
ACH-001391,-0.33853844265199995
ACH-001407,-0.295976862175
ACH-001408,-0.266568950771
ACH-001413,-0.061385368063900006
ACH-001430,0.16148921020600002
ACH-001431,-0.22314291265
ACH-001450,-0.13540630962000003
ACH-001496,-0.194900392833
ACH-001500,-0.0791682547454
ACH-001521,-0.333755008586
ACH-001523,-0.29905134708299996
ACH-001532,-0.08596735426760001
ACH-001536,0.0615267120931
ACH-001550,-0.155999533551
ACH-001552,-0.28289548151099997
ACH-001554,-0.267253709311
ACH-001645,-0.239635030494
ACH-001654,-0.328933894595
ACH-001715,-0.570585162219
ACH-001735,-0.218377780579
ACH-001736,-0.285526733363
ACH-001737,-0.116964596373
ACH-001740,-0.11870937644000001
ACH-001745,-0.00475904697765
ACH-001750,-0.341557334304
ACH-001765,-0.12211529395300001
ACH-001956,-0.103167740576
ACH-001957,-0.1212427451
