,NPB (256933)
ACH-000189,-0.564925897079
ACH-000190,-0.6675924873960001
ACH-000198,-0.5838464965460001
ACH-000204,-0.714653555762
ACH-000206,-0.281684735924
ACH-000207,-0.8914349126440001
ACH-000211,-0.514866389067
ACH-000215,-0.590113209216
ACH-000221,-0.596527480504
ACH-000222,-0.636564990057
ACH-000223,-0.607194671926
ACH-000226,-0.605047563248
ACH-000227,-0.4859232893
ACH-000228,-0.519946253256
ACH-000231,-0.726305354826
ACH-000232,-0.51968060068
ACH-000233,-0.5075995008340001
ACH-000234,-0.59366886588
ACH-000235,-0.35784242289499996
ACH-000237,-0.385440046408
ACH-000238,-0.619665372704
ACH-000243,-0.556867081816
ACH-000244,-0.37030089262500004
ACH-000246,-0.482652836772
ACH-000248,-0.40860383759700003
ACH-000250,-0.5377589125150001
ACH-000251,-0.8732388578820001
ACH-000253,-0.695362576322
ACH-000255,-0.6720377771539999
ACH-000256,-0.411911414554
ACH-000257,-0.287635474776
ACH-000258,-0.701689750491
ACH-000259,-0.447663875573
ACH-000260,-0.5578517826430001
ACH-000261,-0.571517556115
ACH-000262,-0.0844157039378
ACH-000263,-0.551431236349
ACH-000264,-0.658321466757
ACH-000265,-0.39889020918000007
ACH-000266,-0.572769446788
ACH-000272,-0.640106372532
ACH-000273,-0.418259324621
ACH-000274,-0.625655787235
ACH-000277,-0.111613489262
ACH-000278,-0.41220632175899996
ACH-000279,-0.657462915626
ACH-000280,-0.6745212147740001
ACH-000281,-0.6098993024
ACH-000288,-0.62626894319
ACH-000291,-0.5241251029439999
ACH-000293,-0.5734675207050001
ACH-000294,-0.22777366658000003
ACH-000295,-0.550204885254
ACH-000296,-0.632572517805
ACH-000302,-0.47642067647
ACH-000304,-0.798037266435
ACH-000307,-0.595166642965
ACH-000308,-0.573063031638
ACH-000310,-0.992160360582
ACH-000311,-0.529232928938
ACH-000312,-0.731031339788
ACH-000315,-0.6066896452030001
ACH-000316,-0.606763395943
ACH-000317,-0.489304641973
ACH-000318,-0.365541641744
ACH-000319,-0.631798637315
ACH-000320,-0.305216430179
ACH-000322,-0.46241316796899995
ACH-000323,-0.579198095576
ACH-000324,-0.65586103753
ACH-000329,-0.509711012192
ACH-000330,-0.528476223363
ACH-000331,-0.353276408758
ACH-000332,-0.44350343827100003
ACH-000334,-0.115773467983
ACH-000335,-0.643796518306
ACH-000336,-0.09185475832569999
ACH-000337,-0.8880363442110001
ACH-000339,-0.573789703219
ACH-000341,-0.463893400165
ACH-000348,-0.40308284645900005
ACH-000350,-0.5435196981279999
ACH-000352,-0.645900891123
ACH-000356,-0.650390629233
ACH-000361,-0.49699263765199997
ACH-000362,-0.541545905871
ACH-000363,-0.597757794024
ACH-000364,-0.313667037395
ACH-000365,-0.55041663846
ACH-000366,-0.477399394644
ACH-000368,-0.579355911815
ACH-000374,-0.460676882566
ACH-000375,-0.629617026364
ACH-000376,-0.619115975782
ACH-000381,-0.580274633114
ACH-000383,-0.623394953205
ACH-000387,-0.588360215554
ACH-000389,-0.533030182812
ACH-000390,-0.75512874257
ACH-000393,-0.41656358818000006
ACH-000395,-0.475620978812
ACH-000397,-0.480344778407
ACH-000401,-0.167892410373
ACH-000402,-0.198418794412
ACH-000403,-0.7102213565469999
ACH-000404,-1.04360898924
ACH-000406,-0.5915437918590001
ACH-000407,-0.6443721109220001
ACH-000408,-0.27429328083099996
ACH-000410,-0.402215623575
ACH-000411,-0.577507534768
ACH-000414,-0.499331159501
ACH-000415,-0.5726914069300001
ACH-000416,-0.5512792193680001
ACH-000420,-0.39060467833499996
ACH-000421,-0.589599241642
ACH-000424,-0.431432179511
ACH-000425,-0.36292522394599996
ACH-000426,-0.4604343922
ACH-000427,-0.502005269246
ACH-000433,-0.555789263903
ACH-000436,-0.527578897147
ACH-000444,-0.550047895604
ACH-000445,-0.444787579578
ACH-000448,-0.39832735198700003
ACH-000450,-0.775732930432
ACH-000452,-0.603662674115
ACH-000454,-0.565654401003
ACH-000458,-0.578646934193
ACH-000459,-0.474306523117
ACH-000460,-0.576276262381
ACH-000461,-0.547992943612
ACH-000463,-0.656614858004
ACH-000464,-0.90978114677
ACH-000466,-0.812444306586
ACH-000467,-0.614470195832
ACH-000468,-0.657826292691
ACH-000469,-0.45224952048699996
ACH-000470,-0.22299686258499998
ACH-000471,-0.544636753617
ACH-000472,-0.620540651154
ACH-000473,-0.177286991619
ACH-000475,-0.564427745451
ACH-000476,-0.7684407715260001
ACH-000477,-0.9234804865360001
ACH-000480,-0.619208779854
ACH-000481,-0.49688839450499994
ACH-000483,-0.211674684203
ACH-000484,-0.580302061879
ACH-000485,-0.506223817162
ACH-000486,-0.5519334085750001
ACH-000487,-0.47441678287199995
ACH-000488,-0.797817941517
ACH-000490,-0.5405956263180001
ACH-000491,-0.462929448846
ACH-000495,-0.43377627852899997
ACH-000496,-0.585730834609
ACH-000499,-0.44274529977
ACH-000500,-1.1441044826
ACH-000502,-0.504205203201
ACH-000503,-0.10544965614099999
ACH-000505,-0.579728608143
ACH-000507,-0.44755927263899997
ACH-000510,-0.5618386345359999
ACH-000511,-0.54901433378
ACH-000512,-0.26413450982700004
ACH-000516,-0.49823412945900003
ACH-000517,-0.560257300836
ACH-000518,-0.498619847231
ACH-000520,-0.41921515058799996
ACH-000521,-1.03170482133
ACH-000522,-0.37811327143
ACH-000524,-0.792679279686
ACH-000527,-0.581377960199
ACH-000528,-0.466665525034
ACH-000537,-0.708292494815
ACH-000541,-0.745074209033
ACH-000542,-0.51651260335
ACH-000544,-0.471980061052
ACH-000545,-0.520162111685
ACH-000547,-0.257627841307
ACH-000548,-0.561933042665
ACH-000549,-0.52261907738
ACH-000550,-0.42591376308
ACH-000552,-0.631275409739
ACH-000556,-0.6101304915860001
ACH-000557,-0.5154124899920001
ACH-000570,-0.5564620728949999
ACH-000571,-0.835323646752
ACH-000573,-0.514817606643
ACH-000576,-0.30751212207899997
ACH-000580,-0.6570159425509999
ACH-000584,-0.557655184943
ACH-000585,-0.573919516333
ACH-000588,-0.634411962796
ACH-000589,-0.49929089147
ACH-000591,-0.633560650767
ACH-000593,-0.642298795302
ACH-000600,-0.5920678981149999
ACH-000601,-0.566503923676
ACH-000604,-0.41581051679700004
ACH-000605,-0.40955899806199997
ACH-000606,-0.5461813142409999
ACH-000608,-0.726110075548
ACH-000614,-0.391615046567
ACH-000616,-0.760440402276
ACH-000618,-0.688166191054
ACH-000619,-0.659924376043
ACH-000620,-0.521442175753
ACH-000621,-0.6445752931090001
ACH-000622,-0.48747834992
ACH-000623,-0.646486798998
ACH-000624,-0.6297411086300001
ACH-000627,-0.637349666259
ACH-000630,-0.442729492816
ACH-000632,-0.6637902703540001
ACH-000633,-0.71598872344
ACH-000637,-0.552861328269
ACH-000638,-0.652734468067
ACH-000646,-0.32127453954
ACH-000647,-0.633490270263
ACH-000648,-0.29439526608000005
ACH-000649,-0.41332802109
ACH-000651,-0.497610606357
ACH-000652,-0.790439835379
ACH-000653,-0.635738114939
ACH-000657,-0.524469694916
ACH-000658,-0.36737089965
ACH-000661,-0.5825533324800001
ACH-000662,-0.69172542362
ACH-000663,-0.6123109470570001
ACH-000665,-0.40409940454599996
ACH-000671,-0.562434350228
ACH-000673,-0.650562222057
ACH-000676,-0.6114381213610001
ACH-000677,-0.5209559681279999
ACH-000681,-0.472807567839
ACH-000682,-0.604840943033
ACH-000683,-0.44609293918700005
ACH-000684,-0.621104400946
ACH-000688,-0.493630539514
ACH-000693,-0.584970010098
ACH-000694,-0.5870299506409999
ACH-000695,-0.37855535558
ACH-000696,-0.529936499542
ACH-000697,-0.08049482077539999
ACH-000699,-0.5514687844730001
ACH-000701,-0.55588510994
ACH-000706,-0.476790179472
ACH-000711,-0.539373233382
ACH-000713,-0.330000875949
ACH-000714,-0.520302440726
ACH-000718,-0.46845370302100003
ACH-000720,-0.499250920217
ACH-000721,-0.395051670945
ACH-000724,-0.46179088857100004
ACH-000725,-0.5319727455259999
ACH-000732,-0.706328219085
ACH-000734,-0.5457169433
ACH-000735,-0.498995558281
ACH-000736,-0.3929928103
ACH-000738,-0.5027309290199999
ACH-000746,-0.4900021225399999
ACH-000747,-0.355785361211
ACH-000748,-0.37403277070200003
ACH-000753,-0.5990130239329999
ACH-000756,-0.355241344265
ACH-000757,-0.302625853697
ACH-000758,-0.5228526488180001
ACH-000760,-0.711103113609
ACH-000763,-0.56613999734
ACH-000764,-0.626887533948
ACH-000765,-0.693831744403
ACH-000766,-0.574542697178
ACH-000767,-0.35301593712800006
ACH-000768,-0.42361671657399996
ACH-000769,-0.458484358903
ACH-000770,-0.484461538588
ACH-000771,-0.331703964832
ACH-000773,-0.7777400239569999
ACH-000776,-0.541891906086
ACH-000777,-0.549458782965
ACH-000778,-0.703456604496
ACH-000781,-0.541968494524
ACH-000782,-0.439558331501
ACH-000783,-0.7983450033939999
ACH-000784,-0.677660931493
ACH-000785,-0.332167748353
ACH-000787,-0.600908018609
ACH-000788,-0.515697635851
ACH-000791,-0.653655017371
ACH-000792,-0.575278199304
ACH-000794,-0.452531203371
ACH-000796,-0.545523284738
ACH-000799,-0.524504796572
ACH-000800,-0.304612950409
ACH-000802,-0.46624455817
ACH-000804,-0.607504712968
ACH-000805,-0.335488404981
ACH-000809,-0.597132658267
ACH-000810,-0.42663308915299997
ACH-000811,-0.734617395406
ACH-000817,-0.21922808207299999
ACH-000819,-0.639753340667
ACH-000820,-0.544498224036
ACH-000821,-0.149928748473
ACH-000822,-0.622763662988
ACH-000823,-0.740780920985
ACH-000824,-0.7455659904199999
ACH-000827,-0.599614605826
ACH-000829,-0.431945447359
ACH-000831,-0.56143745188
ACH-000832,-0.36475157881
ACH-000833,-0.562739478081
ACH-000834,-0.48809226181800003
ACH-000835,-0.49469851327799996
ACH-000836,-0.5718466375469999
ACH-000837,-0.454346846907
ACH-000838,-0.297316934386
ACH-000839,-0.8025355300679999
ACH-000840,-0.5614713197460001
ACH-000841,-0.398127607878
ACH-000843,-0.6458289296149999
ACH-000846,-0.8506083242170001
ACH-000847,-0.592993686819
ACH-000848,-0.35352791639700004
ACH-000849,-0.527926418259
ACH-000851,-0.5421758927579999
ACH-000855,-0.750520868367
ACH-000856,-0.5524354077
ACH-000858,-0.366418421268
ACH-000859,-0.695163048945
ACH-000861,-0.703077175322
ACH-000862,-0.609405828341
ACH-000865,-0.550004122975
ACH-000866,-0.47440648052400003
ACH-000867,-0.491158815956
ACH-000869,-0.181607187799
ACH-000872,-0.5614613977740001
ACH-000873,-0.6605796823800001
ACH-000876,-0.466579323433
ACH-000878,-0.121637930854
ACH-000880,-0.578202104578
ACH-000881,-0.602365393919
ACH-000882,-0.41581337454800005
ACH-000884,-0.613965285825
ACH-000885,-0.481877005809
ACH-000887,-0.490617516403
ACH-000888,-0.479643905244
ACH-000889,-0.43251872649499995
ACH-000890,-0.409116336964
ACH-000896,-0.50565961501
ACH-000898,-0.682356613259
ACH-000900,-0.43058588934299996
ACH-000901,-0.49240647765
ACH-000905,-0.481048425898
ACH-000906,-0.509536800147
ACH-000907,-0.44855572609899996
ACH-000910,-0.694617477086
ACH-000911,-0.528370152715
ACH-000912,-0.496565020013
ACH-000913,-0.456032058803
ACH-000915,-0.597392134608
ACH-000916,-0.208842979259
ACH-000917,-0.341451874192
ACH-000921,-0.653244865404
ACH-000924,-0.503139330593
ACH-000926,-0.38233875530999994
ACH-000928,-0.267180801935
ACH-000929,-0.674344770192
ACH-000932,-0.500447284963
ACH-000935,-0.8122735479009999
ACH-000936,-0.617683446567
ACH-000937,-0.560361715034
ACH-000938,-0.5283705314980001
ACH-000939,-0.49087153108599996
ACH-000941,-0.23488140745799999
ACH-000943,-0.508875042757
ACH-000946,-0.486234802423
ACH-000947,-0.438339050876
ACH-000948,-0.49916215052900004
ACH-000950,-0.573583003266
ACH-000953,-0.697111344015
ACH-000957,-0.41659007540700005
ACH-000958,-0.39064579825999995
ACH-000960,-0.49803115065399994
ACH-000963,-0.69245383102
ACH-000968,-0.41425133986699997
ACH-000969,-0.647017950441
ACH-000973,-0.539460605548
ACH-000974,-0.5664961818450001
ACH-000975,-0.49048820618699995
ACH-000976,-0.457738965112
ACH-000978,-0.257217725286
ACH-000980,-0.555847068842
ACH-000984,-0.380505557436
ACH-000986,-0.558762593218
ACH-000988,-0.417219987538
ACH-000993,-0.766109231236
ACH-000994,-0.323822559868
ACH-000996,-0.553159634137
ACH-001001,-0.6168009251609999
ACH-001020,-0.356161727833
ACH-001028,-0.584401797666
ACH-001031,-0.615229325714
ACH-001038,-0.515664752343
ACH-001048,-0.665458568298
ACH-001050,-0.67415536829
ACH-001053,-0.6995253071950001
ACH-001054,-0.661930842839
ACH-001061,-0.349555285141
ACH-001067,-0.632815841304
ACH-001075,-0.449296313555
ACH-001096,-0.843508047729
ACH-001128,-0.468373229951
ACH-001134,-0.436603665273
ACH-001151,-0.406535555679
ACH-001163,-0.627330573518
ACH-001164,-0.85408287374
ACH-001173,-0.57400410516
ACH-001183,-0.664812705652
ACH-001184,-0.6352363875029999
ACH-001190,-0.569778982887
ACH-001192,-0.5030987708429999
ACH-001193,-0.333594807019
ACH-001196,-0.351230645996
ACH-001197,-0.7624741447910001
ACH-001205,-0.524511329183
ACH-001211,-0.406179630461
ACH-001212,-0.424141534864
ACH-001228,-0.518392622358
ACH-001232,-0.560803372997
ACH-001239,-0.7067170308390001
ACH-001274,-0.705978985739
ACH-001275,-0.793218468224
ACH-001277,-0.799881216575
ACH-001278,-0.387645396742
ACH-001280,-0.555907116431
ACH-001283,-0.681480286454
ACH-001289,-0.33768245917499995
ACH-001295,-0.584064435739
ACH-001300,-0.40900839249
ACH-001301,-0.873944564964
ACH-001302,-0.5717574896750001
ACH-001303,-1.14090096869
ACH-001306,-0.24521960995099998
ACH-001318,-0.382607265598
ACH-001322,-0.68617384323
ACH-001328,-0.823584503393
ACH-001332,-0.6180215193909999
ACH-001333,-0.6014095667830001
ACH-001336,-0.321849220476
ACH-001340,-0.523849173082
ACH-001346,-0.527819204555
ACH-001353,-0.599778971299
ACH-001354,-0.7836583198039999
ACH-001367,-0.8710298320409999
ACH-001368,-0.5656523501430001
ACH-001374,-0.9899718940819999
ACH-001375,-0.528830799213
ACH-001377,-0.5268833335549999
ACH-001380,-0.5560517916650001
ACH-001391,-0.42134178758699997
ACH-001407,-0.511701116903
ACH-001408,-0.663264875912
ACH-001413,-0.504855721625
ACH-001430,-0.736118787501
ACH-001431,-0.603022036919
ACH-001450,-0.687242777032
ACH-001496,-0.555657343934
ACH-001500,-0.554239251668
ACH-001521,-0.67941776985
ACH-001523,-0.5725706705100001
ACH-001532,-0.6911123763339999
ACH-001536,-0.311245573849
ACH-001550,-0.7389670700759999
ACH-001552,-0.6988637151279999
ACH-001554,-0.5395899781260001
ACH-001645,-0.485652831459
ACH-001654,-0.679644763995
ACH-001715,-0.786707117954
ACH-001735,-0.622058397354
ACH-001736,-0.8956043671080001
ACH-001737,-0.365852415356
ACH-001740,-0.36113368389300005
ACH-001745,-0.632349007274
ACH-001750,-0.739497503468
ACH-001765,-0.37078545948799996
ACH-001956,-0.5801979581800001
ACH-001957,-0.390872048456
