,AASDHPPT (60496)
ACH-000232,-0.6733039338310001
ACH-000233,-0.573123146021
ACH-000234,-0.61998233449
ACH-000235,-0.557035414506
ACH-000237,-0.5179957988889999
ACH-000238,-0.687241588446
ACH-000243,-0.394655711128
ACH-000244,-0.880183385838
ACH-000246,-0.380801318358
ACH-000248,-0.6977247931270001
ACH-000250,-0.444479361812
ACH-000251,-0.48631868548199997
ACH-000253,-0.487928202978
ACH-000255,-0.5902625146180001
ACH-000256,-0.241006053609
ACH-000257,-0.738554489787
ACH-000258,-0.40457885028499996
ACH-000259,-0.353557684495
ACH-000260,-0.684614668938
ACH-000261,-0.38258962236500005
ACH-000262,-0.5980009567100001
ACH-000263,-0.12472549379799999
ACH-000264,-0.410048461822
ACH-000265,-0.7467419419879999
ACH-000266,-0.201659991602
ACH-000272,-0.541518045824
ACH-000273,-0.8810545793979999
ACH-000274,-0.295041504622
ACH-000277,-0.761772274973
ACH-000278,-0.354588470824
ACH-000279,-0.740348060481
ACH-000280,-0.40810918407799995
ACH-000281,-0.433179116236
ACH-000288,-0.817634466065
ACH-000291,-0.784669376882
ACH-000293,-0.5774166385899999
ACH-000294,0.16975554637600002
ACH-000295,-0.288652505191
ACH-000296,-0.734071291267
ACH-000302,-0.268330508182
ACH-000304,-0.8397688733249999
ACH-000307,-0.656712040884
ACH-000308,-0.369368258209
ACH-000310,-0.508045503378
ACH-000311,-0.5227991758789999
ACH-000312,-0.34601344098700004
ACH-000315,-0.321019114469
ACH-000316,-1.27861194748
ACH-000317,-0.545911688984
ACH-000318,-0.54329193402
ACH-000319,-0.845959032824
ACH-000320,-0.6694804368280001
ACH-000322,-0.5895416467360001
ACH-000323,-0.698305765009
ACH-000324,-0.363517373622
ACH-000329,-0.649345190398
ACH-000330,-0.6137528133300001
ACH-000331,-0.710550198658
ACH-000332,-0.478657085135
ACH-000334,-0.431158744283
ACH-000335,-0.9499079205580001
ACH-000336,-0.20093274032900002
ACH-000337,-0.5438418471459999
ACH-000339,-0.549666810461
ACH-000341,-0.6345053215600001
ACH-000348,-0.415830363978
ACH-000350,-0.278883739974
ACH-000352,-0.247488615199
ACH-000356,-0.688900081929
ACH-000361,-0.261426911242
ACH-000362,0.0388014316774
ACH-000363,-0.190782222037
ACH-000364,-0.547805949855
ACH-000365,-0.601749923608
ACH-000366,-0.92195201737
ACH-000368,-0.819487262913
ACH-000374,-0.9285859122750001
ACH-000375,-0.8503399584389999
ACH-000376,-0.603832743435
ACH-000381,-0.371659069491
ACH-000383,-0.42309216855400006
ACH-000387,-0.300879038858
ACH-000389,-0.554888210239
ACH-000390,-0.54384787408
ACH-000393,-0.219823621138
ACH-000395,-0.6911107536390001
ACH-000397,-0.234026122285
ACH-000401,-0.584147611051
ACH-000402,-0.5214433368379999
ACH-000403,-0.318977582874
ACH-000404,-0.723685782073
ACH-000406,-0.439002223433
ACH-000407,-0.461375499361
ACH-000408,-0.740538433585
ACH-000410,-0.556355288368
ACH-000411,-0.42087021369000005
ACH-000414,-0.518836860233
ACH-000415,-0.61877912781
ACH-000416,-0.43650663133199996
ACH-000420,-0.35775278334399996
ACH-000421,-0.00705606647187
ACH-000424,-0.666273180589
ACH-000425,-0.39472308571099995
ACH-000426,-0.138237665941
ACH-000427,-0.628869195609
ACH-000433,-0.82101005734
ACH-000436,-0.229282627837
ACH-000444,-0.6934416639550001
ACH-000445,-0.7884236243070001
ACH-000448,-0.47902166893200004
ACH-000450,-0.4516871154
ACH-000452,-0.43766951322400005
ACH-000454,-0.730548907008
ACH-000458,-0.439189735563
ACH-000459,-1.03679062885
ACH-000460,-0.512028838736
ACH-000461,-0.9843860668019999
ACH-000463,-0.728788459033
ACH-000464,-0.8356685900130001
ACH-000466,-0.286973310197
ACH-000467,-0.477274542563
ACH-000468,-0.45737870068899994
ACH-000469,-0.846384970026
ACH-000470,-0.586271240765
ACH-000471,-0.515688099363
ACH-000472,-0.434334993597
ACH-000473,-0.453806717731
ACH-000475,-0.6578989802390001
ACH-000476,-0.5715167067220001
ACH-000477,-0.855671947234
ACH-000480,-0.460183023768
ACH-000481,-0.35415578391
ACH-000483,-0.618724676037
ACH-000484,-0.301991087581
ACH-000485,-0.47297661283200004
ACH-000486,-0.838719486106
ACH-000487,-0.9105169861700001
ACH-000488,-0.6995943014560001
ACH-000490,-0.625837952027
ACH-000491,-0.41973654411399997
ACH-000495,-0.6009111854370001
ACH-000496,-0.391009878716
ACH-000499,-0.848735700268
ACH-000500,-0.17024058032900002
ACH-000502,-0.379067839202
ACH-000503,-0.850182070287
ACH-000505,-0.484428237437
ACH-000507,-0.576994532678
ACH-000510,-0.5207055269290001
ACH-000511,-0.30555350645999996
ACH-000512,-0.6568841541170001
ACH-000516,-0.376364130368
ACH-000517,-0.200512127555
ACH-000518,-0.5095963087659999
ACH-000520,-0.5592210706440001
ACH-000521,-0.528218200141
ACH-000522,-0.673142478711
ACH-000524,-0.260495570902
ACH-000527,-0.46943460168799994
ACH-000528,-0.58496023062
ACH-000537,-0.8941857533740001
ACH-000541,-0.17863527297100001
ACH-000542,-0.569816644963
ACH-000544,-0.776142802851
ACH-000545,-0.688578032395
ACH-000547,-0.514125041914
ACH-000548,-0.820225747077
ACH-000549,-0.755377470061
ACH-000550,-0.468425747447
ACH-000552,-0.391339636914
ACH-000556,-0.44887906394199995
ACH-000557,-0.211951234311
ACH-000570,-1.10318319173
ACH-000571,-0.598814691175
ACH-000573,-0.417160323454
ACH-000576,-0.38886647522100004
ACH-000580,-0.525853605512
ACH-000584,-0.426004837347
ACH-000585,-0.232723506259
ACH-000588,-0.658439010577
ACH-000589,-0.327866605278
ACH-000591,-0.916758727102
ACH-000593,-0.46474246013000003
ACH-000600,-0.467723824873
ACH-000601,-0.502818534466
ACH-000604,-0.395606305158
ACH-000605,-0.416003252542
ACH-000606,-0.8188414398180001
ACH-000608,-0.5131476004
ACH-000614,-0.646569040358
ACH-000616,-0.416276841849
ACH-000618,-0.8971791509229999
ACH-000619,-0.593469119641
ACH-000620,-0.260929060843
ACH-000621,-0.426708955027
ACH-000622,-0.551635275823
ACH-000623,-0.605669010385
ACH-000624,-0.544289903277
ACH-000627,-0.604000567202
ACH-000630,-0.5986305078149999
ACH-000632,-0.955812174787
ACH-000633,-0.41845011678099997
ACH-000637,-0.532241861865
ACH-000638,-0.699877548074
ACH-000646,-0.494602744564
ACH-000647,-0.580393027954
ACH-000648,-0.689093568028
ACH-000649,-0.928210108829
ACH-000651,-0.7038919580699999
ACH-000652,-0.5444850514540001
ACH-000653,-0.616944238626
ACH-000657,-0.583219673349
ACH-000658,-0.314216617395
ACH-000661,-0.6214185587169999
ACH-000662,-0.452811294111
ACH-000663,-0.8150950899770001
ACH-000665,-0.6830530250489999
ACH-000671,-0.5695256772249999
ACH-000673,-0.65761844734
ACH-000676,-0.7950537821699999
ACH-000677,-0.622177217772
ACH-000681,-0.500229121513
ACH-000682,-0.734536876189
ACH-000683,-0.424685550744
ACH-000684,-0.8061100278800001
ACH-000688,-0.7045702139810001
ACH-000693,-0.762477893429
ACH-000694,-0.689007281502
ACH-000695,-0.43467749103299996
ACH-000696,-0.501826282867
ACH-000697,-0.6750705055439999
ACH-000699,-0.40633700764799996
ACH-000701,-0.645754376937
ACH-000706,-0.670681544613
ACH-000711,-0.350566075818
ACH-000713,-0.9679460122399999
ACH-000714,-0.634616369649
ACH-000718,-0.19346067276099999
ACH-000720,-0.746291133187
ACH-000721,-0.641026407332
ACH-000724,-0.397202429186
ACH-000725,-1.06818978655
ACH-000732,-0.7697329560230001
ACH-000734,-0.6767527570049999
ACH-000735,-0.584568322442
ACH-000736,-0.672100530416
ACH-000738,-0.974606856838
ACH-000746,-0.193985003191
ACH-000747,-0.42981132992
ACH-000748,-0.666727321705
ACH-000753,-0.780400154261
ACH-000756,-0.481370641843
ACH-000757,-0.665672425365
ACH-000758,-0.598538811857
ACH-000760,-0.880000504683
ACH-000763,-0.30094953936200003
ACH-000764,-0.7409140784649999
ACH-000765,-1.06188741093
ACH-000766,-0.044339794381200004
ACH-000767,-0.241984992082
ACH-000768,-0.43522965576399997
ACH-000769,-0.624012092205
ACH-000770,-0.47619660098000005
ACH-000771,-0.416564031759
ACH-000773,-0.245327418715
ACH-000776,-1.075492767
ACH-000777,-0.766916254067
ACH-000778,-0.381123327258
ACH-000781,-0.7437339315129999
ACH-000782,-0.674828360937
ACH-000783,-0.27447251121399996
ACH-000784,-0.700248506062
ACH-000785,-0.474126116953
ACH-000787,-0.7347802931559999
ACH-000788,-0.815610998985
ACH-000791,-0.368173052345
ACH-000792,-0.850237863062
ACH-000794,-0.6617766277970001
ACH-000796,-0.279716343695
ACH-000799,-0.301715282139
ACH-000800,-0.6081250804330001
ACH-000802,-0.599358182583
ACH-000804,-0.6926592319679999
ACH-000805,-0.8414013066220001
ACH-000809,-0.474624617333
ACH-000810,-0.592531647137
ACH-000811,-0.217688242696
ACH-000817,-0.721002908866
ACH-000819,-0.668853186369
ACH-000820,-0.624407416634
ACH-000821,-0.193073206052
ACH-000822,-0.451675199962
ACH-000823,-0.955209931186
ACH-000824,-0.447949305146
ACH-000827,-0.46859172634499996
ACH-000829,-0.446118948587
ACH-000831,-0.610153542368
ACH-000832,-1.0232562014700002
ACH-000833,-0.515449917184
ACH-000834,-0.776310282304
ACH-000835,-0.337417322157
ACH-000836,-0.568619316111
ACH-000837,-0.279354172778
ACH-000838,-0.838700677602
ACH-000839,-0.706913174541
ACH-000840,-0.30921331828000004
ACH-000841,-0.489443875327
ACH-000843,-0.742922507152
ACH-000846,-0.450453969093
ACH-000847,-0.636740342191
ACH-000848,-0.757876259175
ACH-000849,-0.380961310685
ACH-000851,-0.329561133543
ACH-000855,-0.641289248468
ACH-000856,-0.59463863404
ACH-000858,-0.516556069178
ACH-000859,-0.802128315424
ACH-000861,-0.10702191630300001
ACH-000862,-0.421707111744
ACH-000865,-0.5651228783250001
ACH-000866,-1.01704974172
ACH-000867,-0.28387199031599997
ACH-000869,-0.436006626221
ACH-000872,-0.533480453881
ACH-000873,-0.7355958325220001
ACH-000876,-0.971256846745
ACH-000878,-0.711595416362
ACH-000880,-0.575651849742
ACH-000881,-0.36962223967
ACH-000882,-1.00893368271
ACH-000884,-0.548126800756
ACH-000885,-0.583476461708
ACH-000887,-0.7277926658849999
ACH-000888,-0.46747371643
ACH-000889,-0.9147879367910001
ACH-000890,-0.6648807706759999
ACH-000896,-0.864596037241
ACH-000898,-0.42985501239699997
ACH-000900,-0.6746397097050001
ACH-000901,-0.39538499674500005
ACH-000905,-0.966998146041
ACH-000906,-0.8472271470430001
ACH-000907,-0.581783075986
ACH-000910,-0.848396200921
ACH-000911,-0.567047637354
ACH-000912,-0.575193682353
ACH-000913,-0.469194737764
ACH-000915,-0.517186635237
ACH-000916,-0.861008117324
ACH-000917,-1.02403870025
ACH-000921,-0.7430892616399999
ACH-000924,-0.790287490306
ACH-000926,-0.6737308914899999
ACH-000928,-0.199632342519
ACH-000929,-0.84799338936
ACH-000932,-0.579495414193
ACH-000935,-0.8239001757250001
ACH-000936,-0.8829475024979999
ACH-000937,-0.47038246497
ACH-000938,-0.43871855628300005
ACH-000939,-0.330489265309
ACH-000941,-0.514419362493
ACH-000943,-0.640841301046
ACH-000946,-0.516455884498
ACH-000947,-0.665553364815
ACH-000948,-0.46253450001699997
ACH-000950,-0.590617565234
ACH-000953,-0.351814888258
ACH-000957,-0.479788208141
ACH-000958,-0.631600722027
ACH-000960,-0.441715822314
ACH-000963,-0.709277066399
ACH-000968,-0.73635322104
ACH-000969,-0.224052342699
ACH-000973,-0.7716701649169999
ACH-000974,-0.829315062909
ACH-000975,-0.33409732971
ACH-000976,-0.553688816201
ACH-000978,-0.199644012346
ACH-000980,-0.46021983792800003
ACH-000984,-0.531061256481
ACH-000986,-0.55676945967
ACH-000988,-0.25015496692
ACH-000993,-0.251866982541
ACH-000994,-0.28587617241700003
ACH-000996,-0.531786403196
ACH-001001,-0.413547618455
ACH-001020,-0.598639963305
ACH-001028,-0.788045600874
ACH-001031,-0.496784894045
ACH-001038,-0.522359925642
ACH-001048,-0.5940834869330001
ACH-001050,-0.606718154775
ACH-001053,-0.30779940115
ACH-001054,-0.9303929168549999
ACH-001061,-0.676988815536
ACH-001067,-0.5755451208829999
ACH-001075,-0.6474852696710001
ACH-001096,-0.6624441585
ACH-001128,-0.653283292322
ACH-001134,-0.29149920443000005
ACH-001151,-0.173675407115
ACH-001163,-0.395285681148
ACH-001164,-0.5568108330170001
ACH-001173,-0.764117742429
ACH-001183,-0.48692364569799995
ACH-001184,-0.54493323391
ACH-001190,-0.232225814826
ACH-001192,-0.6736944963860001
ACH-001193,-0.747168095084
ACH-001196,-0.43542322223700003
ACH-001197,-0.316790907923
ACH-001205,-0.626809056533
ACH-001211,-0.24910341125
ACH-001212,-0.450000907679
ACH-001228,-0.5494193170589999
ACH-001232,-0.952421612058
ACH-001239,-0.673782430968
ACH-001274,-0.525291658369
ACH-001275,-0.745008505171
ACH-001277,-0.839525175608
ACH-001278,-0.416738196809
ACH-001280,-0.421639377395
ACH-001283,-0.549970883991
ACH-001289,-0.63360160702
ACH-001295,-0.686215892076
ACH-001300,-0.6352821661429999
ACH-001301,-0.326435585554
ACH-001302,-0.634505081689
ACH-001303,-0.532008452072
ACH-001306,-0.597641558726
ACH-001318,-0.46051087624700004
ACH-001322,-1.0542330691600001
ACH-001328,-0.643805594744
ACH-001332,-1.04205693704
ACH-001333,-0.308589101961
ACH-001336,-0.884117567802
ACH-001340,-0.43926851688100005
ACH-001346,-0.525487880888
ACH-001353,-0.41546572680699995
ACH-001354,-0.60821698382
ACH-001367,-0.777696383982
ACH-001368,-0.7214185525
ACH-001374,-0.7245586537279999
ACH-001375,-0.254345866237
ACH-001377,-0.5009183268140001
ACH-001380,-0.5689279209979999
ACH-001391,-0.420685117623
ACH-001407,-0.6072828908869999
ACH-001408,-0.682248647728
ACH-001413,-0.7753757251919999
ACH-001430,-0.58686283999
ACH-001431,-0.569386849808
ACH-001450,-0.7708652138330001
ACH-001496,-0.695639162395
ACH-001500,-0.482789973152
ACH-001521,-0.180720462339
ACH-001523,-0.710013427837
ACH-001532,-0.620845617645
ACH-001536,-0.666585890699
ACH-001550,-0.467948939392
ACH-001552,-0.803989138056
ACH-001554,-0.5045745200789999
ACH-001645,-0.49116377525399996
ACH-001654,-0.64928929155
ACH-001715,-0.49994505788000004
ACH-001735,-0.43233241052599997
ACH-001736,-0.49077770731799997
ACH-001737,-0.48210704556100004
ACH-001740,-0.8468202163070001
ACH-001745,-0.551494368871
ACH-001750,-0.619260450309
ACH-001765,-0.6991207192739999
ACH-001956,-0.804285959025
ACH-001957,-0.824679957201
