,WFS1 (7466)
ACH-000004,0.514545326198
ACH-000007,0.35093271697300005
ACH-000009,0.0707052306024
ACH-000011,0.113873242029
ACH-000012,0.0891168079486
ACH-000013,0.339664485845
ACH-000014,0.193630058818
ACH-000015,0.153687950143
ACH-000017,-0.030552707349799996
ACH-000018,0.246462379252
ACH-000019,0.40108394361599997
ACH-000021,0.22029956243
ACH-000022,0.188888628876
ACH-000025,0.33800340273900004
ACH-000028,0.237735319275
ACH-000030,0.15431585488900001
ACH-000035,0.332594535598
ACH-000036,0.19887674155299997
ACH-000037,0.163910092422
ACH-000039,0.505365126365
ACH-000040,0.103363392905
ACH-000041,0.0887102199872
ACH-000042,0.13565490301
ACH-000045,0.0837618591834
ACH-000047,0.158085941014
ACH-000052,0.005611532821109999
ACH-000053,0.228062156167
ACH-000054,0.24219916748300002
ACH-000055,0.0381720271213
ACH-000060,0.1887434831
ACH-000067,0.271091348203
ACH-000070,0.35108364531099995
ACH-000075,0.151542732255
ACH-000078,0.09127641375389998
ACH-000082,0.21060162070500002
ACH-000085,0.138406654237
ACH-000086,0.39072955250299995
ACH-000087,0.0473057808686
ACH-000092,0.31929248002
ACH-000095,0.182452932102
ACH-000097,0.311441823841
ACH-000098,0.25588308059
ACH-000099,0.154149326896
ACH-000108,0.354455286194
ACH-000113,0.247269647137
ACH-000115,0.192018511831
ACH-000116,0.333292593409
ACH-000118,0.17270273328299998
ACH-000120,0.101296952842
ACH-000123,0.15035190391
ACH-000127,0.0355407627206
ACH-000128,0.242991347402
ACH-000132,0.101418517591
ACH-000133,0.16438938961
ACH-000137,0.316474581772
ACH-000138,0.141322776072
ACH-000142,0.259294711905
ACH-000143,0.200080493397
ACH-000146,0.099131701555
ACH-000148,0.0809121669283
ACH-000150,0.0704837990932
ACH-000152,0.21987113047899998
ACH-000153,0.323715789677
ACH-000159,0.24337661226399998
ACH-000160,0.171872178508
ACH-000163,0.0827534294385
ACH-000167,0.146318300064
ACH-000168,0.08628661714500001
ACH-000169,0.173064133175
ACH-000178,0.185171193066
ACH-000182,0.184264312878
ACH-000183,0.22137687489900001
ACH-000188,0.15302895507
ACH-000189,0.0165086495694
ACH-000190,0.431236068008
ACH-000198,0.128216180311
ACH-000204,0.136104449052
ACH-000206,0.147105837806
ACH-000207,0.169981287392
ACH-000211,0.204211154447
ACH-000215,0.0799526558214
ACH-000221,0.21579170926199998
ACH-000222,0.10018352360200002
ACH-000223,0.151859979899
ACH-000226,0.204778703959
ACH-000227,0.150238857998
ACH-000228,0.19546981731899998
ACH-000231,0.24485860506299997
ACH-000232,0.243808196415
ACH-000233,0.293245009017
ACH-000234,0.313734163537
ACH-000235,0.219368994082
ACH-000237,0.0104289752663
ACH-000238,0.207455314703
ACH-000243,0.17246520765599999
ACH-000244,0.021425387766900002
ACH-000246,0.219286205277
ACH-000248,-0.0139624090646
ACH-000250,0.133542611048
ACH-000251,0.250024612776
ACH-000253,0.07211728381219999
ACH-000255,0.265053683311
ACH-000256,0.240729999149
ACH-000257,0.329025880772
ACH-000258,0.162756862649
ACH-000259,0.195877874345
ACH-000260,0.19821363271099998
ACH-000261,0.20373098447500002
ACH-000262,0.150730888526
ACH-000263,0.23896556288100002
ACH-000264,0.11442296931500001
ACH-000265,0.232808822879
ACH-000266,0.163820545585
ACH-000272,0.225994197416
ACH-000273,0.213791439217
ACH-000274,0.33166599273200004
ACH-000277,0.312808844591
ACH-000278,0.228671778504
ACH-000279,0.168550553198
ACH-000280,0.23278674554
ACH-000281,0.10371413948
ACH-000288,0.182178629637
ACH-000291,0.259220789156
ACH-000293,0.207583270795
ACH-000294,0.15454132232
ACH-000295,0.159152345829
ACH-000296,0.123847038935
ACH-000302,0.115712552168
ACH-000304,0.535132254362
ACH-000307,0.271670491596
ACH-000308,0.208820861303
ACH-000310,0.0626892404414
ACH-000311,0.21440837648299998
ACH-000312,0.20787186841400002
ACH-000315,0.32482026114100004
ACH-000316,0.231362292507
ACH-000317,0.170826736018
ACH-000318,0.173112370946
ACH-000319,0.189135026425
ACH-000320,0.129025839375
ACH-000322,0.201194736897
ACH-000323,0.33593934174400003
ACH-000324,0.103664177292
ACH-000329,0.17034534309799998
ACH-000330,0.0402488652671
ACH-000331,0.314003713681
ACH-000332,0.218178764844
ACH-000334,0.24079322242600001
ACH-000335,0.398855965183
ACH-000336,0.230549069537
ACH-000337,0.200786829905
ACH-000339,0.189467708437
ACH-000341,0.39500305513800005
ACH-000348,0.286001624387
ACH-000350,0.12157400810499999
ACH-000352,0.200349803833
ACH-000356,-0.114425828732
ACH-000361,0.32938913628600003
ACH-000362,0.134043078569
ACH-000363,0.190471854283
ACH-000364,0.203837724141
ACH-000365,0.268769910005
ACH-000366,0.0853484350471
ACH-000368,0.408478592694
ACH-000374,0.20614343534000001
ACH-000375,0.25949382601300003
ACH-000376,0.19850219476
ACH-000381,0.20635484853500002
ACH-000383,0.0802016038735
ACH-000387,0.175467563575
ACH-000389,0.22768472373399998
ACH-000390,0.179434628439
ACH-000393,0.247085737035
ACH-000395,0.193139107758
ACH-000397,0.12243655239800001
ACH-000401,0.108146409145
ACH-000402,0.27053001412
ACH-000403,0.281169963442
ACH-000404,0.347700626766
ACH-000406,0.10056505790100001
ACH-000407,0.330581481657
ACH-000408,0.239220514692
ACH-000410,0.181164626824
ACH-000411,0.279377080105
ACH-000414,0.0622450753882
ACH-000415,0.0794124327239
ACH-000416,0.272520549911
ACH-000420,0.173658747825
ACH-000421,0.202056428312
ACH-000424,0.363057257249
ACH-000425,0.263795090129
ACH-000426,0.271508318974
ACH-000427,0.38895758582400003
ACH-000433,0.268244203246
ACH-000436,0.328160680642
ACH-000444,0.0825149263963
ACH-000445,0.18470312806400002
ACH-000448,0.08835346661139999
ACH-000450,0.456239247532
ACH-000452,0.103064708073
ACH-000454,0.22534526920200001
ACH-000458,0.296562115141
ACH-000459,0.218116564112
ACH-000460,0.00874142922511
ACH-000461,0.43369434802699997
ACH-000463,0.19950190433200002
ACH-000464,0.030984233758400002
ACH-000466,0.18428215964800002
ACH-000467,0.18811561023099999
ACH-000468,0.240162328963
ACH-000469,0.21059033213
ACH-000470,0.0907829892192
ACH-000471,0.240676767401
ACH-000472,0.229586522746
ACH-000473,0.131470594662
ACH-000475,0.156669688068
ACH-000476,0.208012741598
ACH-000477,0.40792557503700005
ACH-000480,0.193979704083
ACH-000481,0.115660231152
ACH-000483,0.168676017855
ACH-000484,0.216939787065
ACH-000485,0.344003995235
ACH-000486,0.340047932573
ACH-000487,0.07584673271980001
ACH-000488,0.213130928166
ACH-000490,0.175955152153
ACH-000491,0.301447310292
ACH-000495,0.283143808646
ACH-000496,0.0884254915284
ACH-000499,0.413390351885
ACH-000500,0.059042555485300005
ACH-000502,0.27959555846
ACH-000503,0.0274875324297
ACH-000505,0.231242856527
ACH-000507,0.166432122988
ACH-000510,0.16590455175000002
ACH-000511,0.164890460127
ACH-000512,0.194933371991
ACH-000516,0.204346971557
ACH-000517,0.160221261615
ACH-000518,0.214413656302
ACH-000520,0.151585486874
ACH-000521,0.260393140148
ACH-000522,0.200302668194
ACH-000524,0.170031168952
ACH-000527,0.26637423471
ACH-000528,0.165104766779
ACH-000537,0.111178593921
ACH-000541,0.338066607653
ACH-000542,0.271561644481
ACH-000544,0.198384249837
ACH-000545,0.39749342665799997
ACH-000547,0.0776035354199
ACH-000548,-0.10455649906199999
ACH-000549,0.198498177035
ACH-000550,0.159585419796
ACH-000552,0.189906054455
ACH-000556,0.211226583717
ACH-000557,0.00073690339314
ACH-000570,0.288675819221
ACH-000571,0.146074731447
ACH-000573,0.196514486088
ACH-000576,0.125589345042
ACH-000580,0.445727726741
ACH-000584,0.136358295533
ACH-000585,0.258044750178
ACH-000588,0.430643778634
ACH-000589,0.27365589158799997
ACH-000591,0.259294815941
ACH-000593,0.166667628988
ACH-000600,0.358491461422
ACH-000601,0.20697741377999998
ACH-000604,0.161897309699
ACH-000605,0.196996553336
ACH-000606,0.288969352349
ACH-000608,0.201247286618
ACH-000614,0.149199544597
ACH-000616,0.233204205981
ACH-000618,0.179573479337
ACH-000619,0.18507182073800002
ACH-000620,0.244097996805
ACH-000621,0.222677097953
ACH-000622,0.20682656819200002
ACH-000623,0.12042488945900001
ACH-000624,0.129357436248
ACH-000627,0.08674366477880001
ACH-000630,0.260581747907
ACH-000632,0.17552286793299998
ACH-000633,0.16964912515900002
ACH-000637,0.211478365223
ACH-000638,0.239944151329
ACH-000646,0.237731597052
ACH-000647,0.304839855816
ACH-000648,0.241771854859
ACH-000649,0.158555703817
ACH-000651,0.226163775821
ACH-000652,0.20433337033399998
ACH-000653,0.18215646311
ACH-000657,0.194823431813
ACH-000658,0.21862586563499997
ACH-000661,0.191674976478
ACH-000662,0.306117696464
ACH-000663,0.0500037497178
ACH-000665,0.217825299934
ACH-000671,0.269451195432
ACH-000673,0.159629619212
ACH-000676,0.105711895818
ACH-000677,0.358149999811
ACH-000681,-0.0684841258117
ACH-000682,0.07197969528010001
ACH-000683,0.18483358158799998
ACH-000684,-0.00883873995475
ACH-000688,0.338960645291
ACH-000693,0.24386815932300002
ACH-000694,0.160675375627
ACH-000695,0.127990923831
ACH-000696,0.24964634455899998
ACH-000697,-0.20571882814
ACH-000699,0.050961626380400006
ACH-000701,0.168668720068
ACH-000706,0.273465183838
ACH-000711,0.245695605645
ACH-000713,0.335828137047
ACH-000714,0.09909188752329999
ACH-000718,0.32534392486499997
ACH-000720,0.14896739753
ACH-000721,0.306687985566
ACH-000724,0.19844383519699998
ACH-000725,0.217137986381
ACH-000732,0.17294587842
ACH-000734,0.282568112395
ACH-000735,0.292099926128
ACH-000736,0.250856789952
ACH-000738,0.12244916035299999
ACH-000746,0.25560937461100003
ACH-000747,0.221318854423
ACH-000748,0.21553156250799999
ACH-000753,0.310393932283
ACH-000756,0.228182990311
ACH-000757,0.40954754945200006
ACH-000758,0.315742950022
ACH-000760,0.259024709117
ACH-000763,0.23526741691199998
ACH-000764,0.28243160921599997
ACH-000765,0.236816671798
ACH-000766,0.301407652501
ACH-000767,0.307829842805
ACH-000768,0.21683238563
ACH-000769,0.07276130557180001
ACH-000770,0.225169250421
ACH-000771,0.18654614379
ACH-000773,0.34176486640000003
ACH-000776,0.17170058771299998
ACH-000777,0.1483206176
ACH-000778,0.150243031336
ACH-000781,0.102157933868
ACH-000782,-0.0011380733490799998
ACH-000783,0.16755143971699998
ACH-000784,-0.045473030539100005
ACH-000785,0.20054917661200003
ACH-000787,0.0458331994739
ACH-000788,0.274648694349
ACH-000791,0.191662334557
ACH-000792,0.07560714693369999
ACH-000794,0.148258055738
ACH-000796,0.15737233182600002
ACH-000799,0.148664591293
ACH-000800,0.289342084404
ACH-000802,0.231432214034
ACH-000804,0.186307862472
ACH-000805,0.0466199826112
ACH-000809,0.11778338251499999
ACH-000810,0.3673263772
ACH-000811,0.231190585565
ACH-000817,0.0832751442539
ACH-000819,0.107255157192
ACH-000820,0.468684152484
ACH-000821,0.141882944254
ACH-000822,0.218296721031
ACH-000823,0.132713502342
ACH-000824,0.169388001306
ACH-000827,0.160267620833
ACH-000829,0.233091520581
ACH-000831,0.10568454494400001
ACH-000832,0.214242468158
ACH-000833,0.0264456695334
ACH-000834,0.09712394114930001
ACH-000835,0.14557383322999998
ACH-000836,0.17915749749200002
ACH-000837,0.245305162914
ACH-000838,0.162948445586
ACH-000839,0.22586621116099997
ACH-000840,0.149851494073
ACH-000841,0.209597250984
ACH-000843,0.211648975548
ACH-000846,0.333856678385
ACH-000847,0.205887111155
ACH-000848,0.307568694474
ACH-000849,0.272402853377
ACH-000851,0.20010031969
ACH-000855,0.00993854478431
ACH-000856,0.152156596687
ACH-000858,0.134404816118
ACH-000859,0.051238605926400005
ACH-000861,0.191558407022
ACH-000862,0.14170660211
ACH-000865,0.258661692088
ACH-000866,0.230912091679
ACH-000867,0.266675167376
ACH-000869,0.232083684915
ACH-000872,0.078729529578
ACH-000873,0.29337846416499996
ACH-000876,0.0797423062001
ACH-000878,0.36490112002400005
ACH-000880,0.247067738354
ACH-000881,0.29379411948
ACH-000882,0.257559499067
ACH-000884,0.12768733660599998
ACH-000885,0.384976464213
ACH-000887,0.206704882584
ACH-000888,0.22281603890700002
ACH-000889,0.174968377392
ACH-000890,0.269431506318
ACH-000896,0.206258457547
ACH-000898,0.282157589526
ACH-000900,0.230759818882
ACH-000901,0.20163225066399998
ACH-000905,0.103369267447
ACH-000906,0.12750259178
ACH-000907,0.286844574451
ACH-000910,0.142337663169
ACH-000911,0.310222220306
ACH-000912,0.211283505228
ACH-000913,0.18465130669799998
ACH-000915,0.388873110884
ACH-000916,0.19980004251699998
ACH-000917,0.204265093458
ACH-000921,0.20287055154599998
ACH-000924,0.0636518041388
ACH-000926,0.20419659523400002
ACH-000928,0.335105429026
ACH-000929,0.271809557919
ACH-000932,0.253646288986
ACH-000935,0.425331792186
ACH-000936,0.23493957355999998
ACH-000937,0.231835021984
ACH-000938,0.24274317705600001
ACH-000939,0.197316810233
ACH-000941,0.101314935688
ACH-000943,0.24277198913000003
ACH-000946,0.054929468728
ACH-000947,0.0414575666232
ACH-000948,0.261247985548
ACH-000950,0.160104530952
ACH-000953,0.24916272424600003
ACH-000957,0.18743383890999998
ACH-000958,-0.000698118494415
ACH-000960,0.22602333034299998
ACH-000963,0.2506194684
ACH-000968,0.12404933454500001
ACH-000969,0.171985345935
ACH-000973,0.343076490036
ACH-000974,0.339949889789
ACH-000975,0.16803901429499998
ACH-000976,0.0843733208588
ACH-000978,0.368896243317
ACH-000980,0.09637412837659999
ACH-000984,0.128115352642
ACH-000986,0.0966079978442
ACH-000988,0.403699626647
ACH-000993,0.276734834571
ACH-000994,-0.0196928885393
ACH-000996,0.137002168305
ACH-001001,0.0703951733105
ACH-001020,0.179050948983
ACH-001028,0.269004879851
ACH-001031,0.09491287379499999
ACH-001038,0.246768483407
ACH-001048,0.18157850891199998
ACH-001050,0.16908013517499998
ACH-001053,0.05695646377230001
ACH-001054,0.126341058229
ACH-001061,0.283659620075
ACH-001067,0.164721528407
ACH-001075,0.315009997088
ACH-001096,0.122790502973
ACH-001128,0.08048174732510001
ACH-001134,0.462593616798
ACH-001151,0.216836142738
ACH-001163,0.27037221817699997
ACH-001164,0.12304980586200001
ACH-001173,0.15699865004799998
ACH-001183,0.0575066910427
ACH-001184,0.17461518386799998
ACH-001190,0.0420234226338
ACH-001192,0.00839602640126
ACH-001193,0.12161215593699999
ACH-001196,0.230604998764
ACH-001197,-0.044838709990300006
ACH-001205,0.13347568395099998
ACH-001211,0.263323687735
ACH-001212,0.171798238721
ACH-001228,0.250596178579
ACH-001232,0.16990972671399998
ACH-001239,0.285124341048
ACH-001274,0.315359906327
ACH-001275,0.264571393325
ACH-001277,-0.0753995030749
ACH-001278,0.423264840541
ACH-001280,0.0303767742038
ACH-001283,0.28410042807700003
ACH-001289,0.15696155371200002
ACH-001295,0.21491556372200002
ACH-001300,0.081502771623
ACH-001301,0.31549764845
ACH-001302,0.417001608144
ACH-001303,-0.157386104924
ACH-001306,0.12546984877999998
ACH-001318,0.32143560332800003
ACH-001322,0.375601345286
ACH-001328,0.300211033832
ACH-001332,0.11430289889
ACH-001333,0.38031561647
ACH-001336,0.0998763932546
ACH-001340,0.157589771854
ACH-001346,0.238848423219
ACH-001353,0.130780038318
ACH-001354,0.40960280590899995
ACH-001367,-0.191093044744
ACH-001368,0.20239020575599997
ACH-001374,0.336141768987
ACH-001375,0.212851680129
ACH-001377,0.22776509105099998
ACH-001380,0.402005787179
ACH-001391,-0.0898402739548
ACH-001407,0.208175771061
ACH-001408,0.06529418204149999
ACH-001413,0.147705446823
ACH-001430,0.240711906292
ACH-001431,0.296071125108
ACH-001450,0.17387068907000003
ACH-001496,0.329717053688
ACH-001500,0.16321200034299999
ACH-001521,0.336332034131
ACH-001523,0.23515669863000002
ACH-001532,0.313463057081
ACH-001536,0.029612904030299998
ACH-001550,0.19210426699299998
ACH-001552,0.144903680993
ACH-001554,0.21471974547800002
ACH-001645,0.222105079042
ACH-001654,0.120462288397
ACH-001715,0.289493017362
ACH-001735,0.26745687228799997
ACH-001736,0.156970904073
ACH-001737,0.39572086348200003
ACH-001740,-0.05893957325069999
ACH-001745,0.11083333390000001
ACH-001750,0.243282964458
ACH-001765,0.270571712751
ACH-001956,0.18359530551199998
ACH-001957,0.18143160602699998
