,MACROD1 (28992)
ACH-000769,-0.358405039866
ACH-000770,-0.220508157818
ACH-000771,-0.21260152927099998
ACH-000773,-0.05156973845269999
ACH-000776,-0.35820083495899996
ACH-000777,-0.285210585894
ACH-000778,-0.20329107962999998
ACH-000781,-0.12501074725400002
ACH-000782,-0.269329333682
ACH-000783,-0.0684774664635
ACH-000784,-0.0491579197936
ACH-000785,0.132817874113
ACH-000787,-0.13199821823799998
ACH-000788,-0.134518816097
ACH-000791,-0.194043832952
ACH-000792,-0.06928121170210001
ACH-000794,-0.40057386426299996
ACH-000796,-0.208160319334
ACH-000799,-0.567442172166
ACH-000800,0.0621688269881
ACH-000802,-0.261524858697
ACH-000804,-0.39478819644599994
ACH-000805,-0.08225101980119999
ACH-000809,0.0265615524817
ACH-000810,-0.169554004042
ACH-000811,-0.114409005622
ACH-000817,-0.379421145022
ACH-000819,-0.165348679548
ACH-000820,-0.065998772826
ACH-000821,-0.247225253152
ACH-000822,-0.231718886375
ACH-000823,-0.31291350364799997
ACH-000824,-0.158530527285
ACH-000827,-0.170300690414
ACH-000829,0.034563065599800005
ACH-000831,-0.16353809085
ACH-000832,-0.294527498204
ACH-000833,-0.0158222187763
ACH-000834,-0.179659064062
ACH-000835,-0.013464297814
ACH-000836,-0.258585828061
ACH-000837,-0.0880341925393
ACH-000838,-0.193625350394
ACH-000839,-0.35670999162199996
ACH-000840,-0.26085834174
ACH-000841,-0.0239905636694
ACH-000843,-0.311643824193
ACH-000846,-0.165160595375
ACH-000847,0.212391699643
ACH-000848,-0.2230121181
ACH-000849,-0.047869490856
ACH-000851,0.093601709032
ACH-000855,0.0334949009221
ACH-000856,-0.222760300275
ACH-000858,-0.0971222854538
ACH-000859,-0.10847337335000001
ACH-000861,-0.361344758534
ACH-000862,0.0646842545675
ACH-000865,-0.142447269445
ACH-000866,-0.176278102685
ACH-000867,-0.128080891589
ACH-000869,-0.19801169175900002
ACH-000872,-0.282370745004
ACH-000873,-0.21060903546300003
ACH-000876,-0.213372320379
ACH-000878,-0.225918538251
ACH-000880,-0.0658991890634
ACH-000881,-0.18606132640599998
ACH-000882,-0.12760949105900002
ACH-000884,-0.164529781336
ACH-000885,-0.17809455321800002
ACH-000887,-0.28092611459399996
ACH-000888,-0.19880345436000002
ACH-000889,-0.16194187660999998
ACH-000890,-0.31811691174400003
ACH-000896,-0.0875422353996
ACH-000898,-0.18885615541700002
ACH-000900,-0.325789231637
ACH-000901,-0.48033842887500006
ACH-000905,-0.278587633294
ACH-000906,-0.306910760078
ACH-000907,0.042507674919999995
ACH-000910,-0.0435996214325
ACH-000911,-0.147430273243
ACH-000912,-0.219542902451
ACH-000913,-0.15070003680500002
ACH-000915,-0.175809235438
ACH-000916,-0.600373708535
ACH-000917,-0.304289555973
ACH-000921,-0.27021177078499997
ACH-000924,0.013856492963700002
ACH-000926,0.102589341694
ACH-000928,-0.223236819658
ACH-000929,-0.25463971391
ACH-000932,-0.22152249714000002
ACH-000935,-0.388974917855
ACH-000936,-0.35352565940200004
ACH-000937,-0.0815959875136
ACH-000938,-0.20023193897
ACH-000939,-0.178278372349
ACH-000941,-0.29147412275
ACH-000943,-0.138335743746
ACH-000946,-0.245381250922
ACH-000947,-0.159569819457
ACH-000948,-0.319402985185
ACH-000950,-0.0942589169963
ACH-000953,-0.06498777613
ACH-000957,-0.45095123682
ACH-000958,-0.120412759976
ACH-000960,-0.12424639170700001
ACH-000963,-0.614735015093
ACH-000968,0.0493179437942
ACH-000969,-0.348317304908
ACH-000973,-0.215769519276
ACH-000974,-0.0744071130973
ACH-000975,-0.0465666951816
ACH-000976,-0.308172044514
ACH-000978,-0.10112006568700001
ACH-000980,-0.110095904677
ACH-000984,-0.43281092970799995
ACH-000986,-0.28369994674800003
ACH-000988,-0.0500373777057
ACH-000993,-0.134801044925
ACH-000994,-0.151880067615
ACH-000996,-0.3258768126
ACH-001001,-0.0356832941646
ACH-001020,-0.40138118577
ACH-001028,0.125897460386
ACH-001031,-0.0390716784705
ACH-001038,-0.210787620253
ACH-001048,-0.199530820396
ACH-001050,-0.317290143764
ACH-001053,-0.170751001526
ACH-001054,-0.151617445032
ACH-001061,-0.235095317341
ACH-001067,-0.183466703812
ACH-001075,-0.10808096030400001
ACH-001096,-0.07155331249289999
ACH-001128,0.00507745290337
ACH-001134,-0.33782008297
ACH-001151,-0.128828635344
ACH-001163,-0.185530834209
ACH-001164,-0.189372338329
ACH-001173,-0.08817974195080001
ACH-001183,-0.18465392668800001
ACH-001184,0.25624222605999997
ACH-001190,-0.268881787396
ACH-001192,0.0119945984515
ACH-001193,0.17298307856400003
ACH-001196,-0.16393258645300002
ACH-001197,-0.296427757657
ACH-001205,-0.0715037846222
ACH-001211,-0.35685903719499995
ACH-001212,-0.142300476987
ACH-001228,-0.07754842138460001
ACH-001232,-0.052334417226
ACH-001239,0.0162200013475
ACH-001274,-0.24454926343400002
ACH-001275,-0.11182617594699999
ACH-001277,-0.209970342269
ACH-001278,-0.128683017574
ACH-001280,-0.509554311285
ACH-001283,-0.272831183592
ACH-001289,-0.182124316342
ACH-001295,-0.153847190713
ACH-001300,-0.135193851877
ACH-001301,-0.0827999421724
ACH-001302,-0.18166969737999997
ACH-001303,0.105975379769
ACH-001306,-0.290174145522
ACH-001318,-0.0640961626003
ACH-001322,-0.363186467538
ACH-001328,-0.30458932471
ACH-001332,-0.23475353400899998
ACH-001333,-0.09261409049410001
ACH-001336,-0.441557863984
ACH-001340,-0.281809081586
ACH-001346,-0.320904547999
ACH-001353,-0.199666538377
ACH-001354,0.136297419735
ACH-001367,-0.208919887932
ACH-001368,-0.21619290982099998
ACH-001374,-0.105164970067
ACH-001375,-0.316721938275
ACH-001377,-0.115488600908
ACH-001380,-0.204414008784
ACH-001391,-0.137762242566
ACH-001407,-0.12952406145300002
ACH-001408,-0.246240933228
ACH-001413,-0.512475803155
ACH-001430,-0.0726978661242
ACH-001431,-0.174820689488
ACH-001450,-0.13700957362
ACH-001496,-0.244284817597
ACH-001500,-0.220579483567
ACH-001521,-0.009091550265829999
ACH-001523,0.0201066080868
ACH-001532,-0.125158490619
ACH-001536,-0.045913406198300005
ACH-001550,-0.27717591645899997
ACH-001552,-0.0523520609455
ACH-001554,-0.22918859585
ACH-001645,0.0128035330015
ACH-001654,-0.221173186301
ACH-001715,-0.115933014121
ACH-001735,-0.313850537825
ACH-001736,-0.09035434528769999
ACH-001737,-0.31421846452
ACH-001740,-0.277918957758
ACH-001745,-0.119542653357
ACH-001750,-0.09499969357730001
ACH-001765,-0.112011657991
ACH-001956,-0.10309012072899999
ACH-001957,-0.210258380682
