,MOGAT2 (80168)
ACH-000004,0.07150580110780001
ACH-000007,-0.0425032160243
ACH-000009,0.09362248406539998
ACH-000011,0.325665987554
ACH-000012,0.00726607129014
ACH-000013,-0.0138830213078
ACH-000014,0.227694058114
ACH-000015,0.0989767050378
ACH-000017,0.112191779835
ACH-000018,0.252996945196
ACH-000019,-0.044691163908
ACH-000021,0.0747445929373
ACH-000022,0.00660747186567
ACH-000025,0.048989695717500004
ACH-000028,-0.104767559902
ACH-000030,0.0758002627668
ACH-000035,0.180651119956
ACH-000036,0.0551562812579
ACH-000037,-0.0227883717998
ACH-000039,0.155358022616
ACH-000040,0.102133095768
ACH-000041,0.234774677828
ACH-000042,0.0952923841028
ACH-000045,0.160719457015
ACH-000047,0.0328260245445
ACH-000052,-0.08937643721489999
ACH-000053,0.0964229897396
ACH-000054,0.0824572350189
ACH-000055,-0.0658110081942
ACH-000060,0.154291402727
ACH-000067,0.22818092638700002
ACH-000070,-0.0628375171248
ACH-000075,0.0898129262122
ACH-000078,0.178105272577
ACH-000082,-0.049795746983199995
ACH-000085,0.486315135689
ACH-000086,-0.10983291453199999
ACH-000087,0.0311445732674
ACH-000092,0.0848038255036
ACH-000095,0.12239137250399999
ACH-000097,0.140244773161
ACH-000098,0.151634506355
ACH-000099,0.15010672930500002
ACH-000108,0.153346349771
ACH-000113,0.06736724161709999
ACH-000115,0.32267953644499997
ACH-000116,-0.08468716709650001
ACH-000118,-0.025358913351500003
ACH-000120,0.10139019664200001
ACH-000123,0.045578509880099996
ACH-000127,0.127756621125
ACH-000128,0.0190675096767
ACH-000132,0.0139474184222
ACH-000133,-0.06348434651330001
ACH-000137,-0.11632475481599999
ACH-000138,0.0880379882727
ACH-000142,0.111739733072
ACH-000143,0.176191310391
ACH-000146,0.111506056151
ACH-000148,0.062153548552000004
ACH-000150,0.108345503257
ACH-000152,-0.0494337444331
ACH-000153,0.0652199793101
ACH-000159,0.00128137565767
ACH-000160,0.13600403754100002
ACH-000163,0.09135550156919998
ACH-000167,-0.187874613169
ACH-000168,0.00853144115747
ACH-000169,-0.0106163718758
ACH-000178,0.07154224260860001
ACH-000182,0.020173546407
ACH-000183,-0.0137228160577
ACH-000188,-0.011011867860299998
ACH-000189,-0.24000426883499998
ACH-000190,0.0102430302432
ACH-000198,0.026111480871599996
ACH-000204,-0.17870640780900002
ACH-000206,-0.07752474734010001
ACH-000207,0.292311022938
ACH-000211,0.0924599784526
ACH-000215,0.174031276895
ACH-000221,-0.10141596167099999
ACH-000222,0.13179003502999997
ACH-000223,0.141339338283
ACH-000226,0.2626439161
ACH-000227,-0.0921270511633
ACH-000228,-0.028363080935800002
ACH-000231,0.0153625785915
ACH-000232,0.24134069842099998
ACH-000233,0.03618540849
ACH-000234,0.0569348984109
ACH-000235,0.044218496057400004
ACH-000237,-0.00100805071656
ACH-000238,-0.018921092247099997
ACH-000243,0.186041067401
ACH-000244,-0.025195838698400003
ACH-000246,0.0812381095353
ACH-000248,0.23314858270999997
ACH-000250,0.0352576454726
ACH-000251,0.0145862604682
ACH-000253,0.036383253550300004
ACH-000255,0.0237827876578
ACH-000256,-0.0806221222216
ACH-000257,-0.271672609482
ACH-000258,0.11815944258099999
ACH-000259,-0.0100107915559
ACH-000260,-0.0050433113339099995
ACH-000261,0.0168172223191
ACH-000262,0.279219710567
ACH-000263,0.134962433665
ACH-000264,0.124517798096
ACH-000265,0.0582091718016
ACH-000266,0.10378151390599999
ACH-000272,0.030154997833199998
ACH-000273,0.044633797958500004
ACH-000274,-0.35001891838
ACH-000277,0.052756914561
ACH-000278,-0.076942997363
ACH-000279,0.058000558113099995
ACH-000280,0.180023354065
ACH-000281,-0.014591316084100001
ACH-000288,0.0294357599276
ACH-000291,0.185893332333
ACH-000293,0.149874784351
ACH-000294,0.0685825987188
ACH-000295,0.0410762460522
ACH-000296,0.260982883605
ACH-000302,0.0556193189896
ACH-000304,0.036802410776199994
ACH-000307,-0.0296159894897
ACH-000308,-0.0663988924338
ACH-000310,0.388117858468
ACH-000311,0.162166142065
ACH-000312,0.03953996722730001
ACH-000315,-0.152966002333
ACH-000316,-0.0996453708076
ACH-000317,0.24397832493299998
ACH-000318,0.0527994286776
ACH-000319,-0.007270732322
ACH-000320,0.05308714172259999
ACH-000322,0.271407623393
ACH-000323,-0.0171105880263
ACH-000324,0.25301921853799997
ACH-000329,0.267808011663
ACH-000330,0.07953446986860001
ACH-000331,0.100535890044
ACH-000332,-0.053027211008199994
ACH-000334,-0.07108166147480001
ACH-000335,-0.21383422224800003
ACH-000336,0.22971215547899998
ACH-000337,0.00317843140976
ACH-000339,0.0933253149065
ACH-000341,0.0356395627406
ACH-000348,0.022788605777400002
ACH-000350,-0.055019285637300006
ACH-000352,0.113930894806
ACH-000356,-0.192574137597
ACH-000361,0.195233877972
ACH-000362,0.181253983864
ACH-000363,-0.000228439893157
ACH-000364,-0.0132579183307
ACH-000365,0.148945461207
ACH-000366,-0.0621489356922
ACH-000368,0.146736076081
ACH-000374,0.055994000001300004
ACH-000375,-0.170413007579
ACH-000376,-0.0390310338051
ACH-000381,0.10331759395300001
ACH-000383,0.0481104102684
ACH-000387,0.0814129953891
ACH-000389,0.08366126549200001
ACH-000390,0.225745326963
ACH-000393,0.09182829512219999
ACH-000395,0.201872550233
ACH-000397,0.010932304687099999
ACH-000401,-0.0525453987189
ACH-000402,-0.0246191751904
ACH-000403,0.0597653661697
ACH-000404,0.233730697698
ACH-000406,0.07051698935289999
ACH-000407,0.0691775830632
ACH-000408,0.253288622099
ACH-000410,0.117789964796
ACH-000411,0.026446769159699998
ACH-000414,0.163323464927
ACH-000415,0.017175163764799998
ACH-000416,0.013722382217899998
ACH-000420,0.134018605522
ACH-000421,-0.05075734068530001
ACH-000424,-0.23559398069499998
ACH-000425,0.14814044757099998
ACH-000426,-0.0186923033047
ACH-000427,-0.187789145341
ACH-000433,0.25212876884
ACH-000436,-0.26096052211599996
ACH-000444,-0.0402411162178
ACH-000445,-0.020429675489599997
ACH-000448,-0.00483144666091
ACH-000450,-0.08928670239530001
ACH-000452,0.0362511730871
ACH-000454,0.243148020556
ACH-000458,0.0035213755955999996
ACH-000459,-0.0272204011008
ACH-000460,0.10255675072499999
ACH-000461,-0.236959893421
ACH-000463,0.20019718775400003
ACH-000464,-0.161603471411
ACH-000466,-0.0415230876763
ACH-000467,0.1024878099
ACH-000468,0.12880126401
ACH-000469,-0.021641558589
ACH-000470,0.123845294765
ACH-000471,0.0174601309473
ACH-000472,-0.027268839699300003
ACH-000473,0.12089524809499999
ACH-000475,0.10896335688400001
ACH-000476,0.0554293732383
ACH-000477,-0.07226826450400001
ACH-000480,0.148305647437
ACH-000481,0.21650495346299997
ACH-000483,-0.0766619284508
ACH-000484,0.246645819425
ACH-000485,0.0143206436727
ACH-000486,-0.0031396139376
ACH-000487,-0.0720526536861
ACH-000488,0.0662502916853
ACH-000490,0.06836770293359999
ACH-000491,0.051919506595099994
ACH-000495,0.106457435009
ACH-000496,0.0332231050995
ACH-000499,0.0881458530997
