,CTSS (1520)
ACH-000004,0.135926205944
ACH-000007,-0.12019080502599999
ACH-000009,-0.18100925547000002
ACH-000011,0.0831475287961
ACH-000012,-0.00843654625089
ACH-000013,0.09915682701610001
ACH-000014,0.025193877565
ACH-000015,0.0578682013792
ACH-000017,-0.354575282162
ACH-000018,0.17336456556699997
ACH-000019,-0.00460137017922
ACH-000021,-0.0568729515035
ACH-000022,-0.0042592936047700005
ACH-000025,-0.140640974417
ACH-000028,-0.121648742532
ACH-000030,-0.08159762573889999
ACH-000035,0.00958773942966
ACH-000036,-0.0013349013258399998
ACH-000037,0.06314660783340001
ACH-000039,-0.311565842868
ACH-000040,-0.158826555948
ACH-000041,-0.191959905735
ACH-000042,-0.125952192607
ACH-000045,0.0327836209685
ACH-000047,-0.0391739986107
ACH-000052,0.014232959999299999
ACH-000053,-0.134269131166
ACH-000054,-0.00292437495459
ACH-000055,-0.106804399451
ACH-000060,0.00515014255145
ACH-000067,0.008860926188770001
ACH-000070,0.0499256002195
ACH-000075,0.09266629864360001
ACH-000078,-0.22559608207499998
ACH-000082,-0.17006133119199998
ACH-000085,0.08584946268589999
ACH-000086,-0.142519891119
ACH-000087,0.0768843455525
ACH-000092,-0.11865312136299999
ACH-000095,0.0291485857095
ACH-000097,-0.217552214646
ACH-000098,-0.149217905744
ACH-000099,-0.0317660543455
ACH-000108,0.103087800231
ACH-000113,-0.0155760238116
ACH-000115,-0.149877143854
ACH-000116,-0.050041041873699996
ACH-000118,0.00928635693466
ACH-000120,0.174348947968
ACH-000123,-0.101152979322
ACH-000127,0.00749066660567
ACH-000128,0.12061362946599999
ACH-000132,0.0382723274515
ACH-000133,-0.265310696537
ACH-000137,0.0307147919998
ACH-000138,0.149255260723
ACH-000142,-0.046371978600900005
ACH-000143,-0.126438220519
ACH-000146,0.143218562538
ACH-000148,-0.0617515928868
ACH-000150,0.0482550593975
ACH-000152,0.0439033067007
ACH-000153,-0.181096691563
ACH-000159,-0.0501617494254
ACH-000160,-0.0138907063231
ACH-000163,-0.0424438083917
ACH-000167,-0.024429400581
ACH-000168,0.056637461421
ACH-000169,0.00483839187971
ACH-000178,0.137491366796
ACH-000182,0.045605537141000005
ACH-000183,-0.098900735726
ACH-000188,-0.0458589595452
ACH-000189,0.10557625376
ACH-000190,-0.00591585757327
ACH-000198,0.0268102721092
ACH-000204,-0.285655266807
ACH-000206,0.00308608364913
ACH-000207,-0.005685280066449999
ACH-000211,0.0487700411256
ACH-000215,-0.14286512675000002
ACH-000221,0.11209477361999999
ACH-000222,-0.00010777192341
ACH-000223,-0.1941028043
ACH-000226,-0.101859701587
ACH-000227,-0.0858042865498
ACH-000228,0.08151143311160002
ACH-000231,-0.0361129087308
ACH-000232,-0.054835915636300005
ACH-000233,-0.103945602394
ACH-000234,0.0533286806367
ACH-000235,-0.0202668931078
ACH-000237,0.116553832489
ACH-000238,0.0621448953496
ACH-000243,-0.119669197578
ACH-000244,-0.054495236109699995
ACH-000246,-0.138553982534
ACH-000248,-0.159523418364
ACH-000250,-0.0576925364081
ACH-000251,0.105157440395
ACH-000253,0.225110559294
ACH-000255,-0.0997113984462
ACH-000256,-0.0314594658434
ACH-000257,-0.189225792418
ACH-000258,0.0781640296365
ACH-000259,0.032648075051
ACH-000260,-0.07107837752839999
ACH-000261,-0.0175760031971
ACH-000262,-0.0337897273142
ACH-000263,0.164731355653
ACH-000264,-0.0697697787876
ACH-000265,-0.0299397670443
ACH-000266,-0.0958738794621
ACH-000272,-0.044957482752599996
ACH-000273,-0.141734025383
ACH-000274,0.0449664202836
ACH-000277,-0.242173543145
ACH-000278,-0.0254727535617
ACH-000279,0.106423771511
ACH-000280,-0.0114574462821
ACH-000281,0.0386005548599
ACH-000288,-0.121845584818
ACH-000291,-0.0715067542158
ACH-000293,0.113476514095
ACH-000294,0.128554451083
ACH-000295,0.020082654734900004
ACH-000296,0.10239173467599999
ACH-000302,-0.00905608998107
ACH-000304,-0.253795667286
ACH-000307,0.0499704933878
ACH-000308,-0.0214237855958
ACH-000310,-0.09855659592319999
ACH-000311,-0.0266776900817
ACH-000312,0.00750583606102
ACH-000315,0.103898851788
ACH-000316,0.0375795937152
ACH-000317,0.14485985041
ACH-000318,0.0361389664561
ACH-000319,-0.168553733582
ACH-000320,0.142759349901
ACH-000322,0.35988713918799997
ACH-000323,0.06306211430519999
ACH-000324,-0.0901444702331
ACH-000329,-0.0551998425059
ACH-000330,-0.22853617740200002
ACH-000331,-0.0162289458165
ACH-000332,-0.0506411013733
ACH-000334,-0.198988360231
ACH-000335,0.235543826785
ACH-000336,0.266581732331
ACH-000337,-0.358505965779
ACH-000339,0.141146175438
ACH-000341,-0.040293549830400004
ACH-000348,0.0451216368021
ACH-000350,-0.07938792824560001
ACH-000352,-0.10375256493200001
ACH-000356,0.044606786767699996
ACH-000361,-0.170128470019
ACH-000362,-0.00222294811118
ACH-000363,0.09920523880610001
ACH-000364,-0.12935375731100002
ACH-000365,-0.195251031061
ACH-000366,0.0478131960769
ACH-000368,0.182002593426
ACH-000374,-0.150331711918
ACH-000375,-0.131789348904
ACH-000376,-0.08475768604930001
ACH-000381,-0.16863962635699997
ACH-000383,-0.126862273235
ACH-000387,-0.061198391784100005
ACH-000389,0.07422878601510001
ACH-000390,-0.106229637637
ACH-000393,-0.014817496578799999
ACH-000395,0.0554781925848
ACH-000397,-0.019357012032900002
ACH-000401,-0.00283041934449
ACH-000402,-0.204716536524
ACH-000403,-0.144589362882
ACH-000404,-0.00304710513019
ACH-000406,0.019355639021299997
ACH-000407,0.045423859431999995
ACH-000408,0.028390069496100002
ACH-000410,-0.028413500120099997
ACH-000411,-0.03737004773969999
ACH-000414,-0.116560828241
ACH-000415,0.0192833019157
ACH-000416,-0.0197825384749
ACH-000420,-0.17437645074799998
ACH-000421,-0.0357140490623
ACH-000424,0.029786928849400002
ACH-000425,-0.0911925452153
ACH-000426,0.0653487796821
ACH-000427,0.052167746332
ACH-000433,-0.181846108614
ACH-000436,-0.021272049260999997
ACH-000444,0.0284313751515
ACH-000445,-0.159866422116
ACH-000448,-0.18849714432300002
ACH-000450,-0.123458026603
ACH-000452,0.0438295577903
ACH-000454,0.0283711593011
ACH-000458,0.0684366219089
ACH-000459,0.259391441541
ACH-000460,-0.09231651640310001
ACH-000461,-0.055542759919099995
ACH-000463,-0.104365699257
ACH-000464,-0.0730856696133
ACH-000466,-0.09917539040380001
ACH-000467,0.0624013461061
ACH-000468,-0.008319497920040001
ACH-000469,0.0539989113161
ACH-000470,0.10276558859200001
ACH-000471,0.0653852079885
ACH-000472,-0.0381133623688
ACH-000473,0.0521065758758
ACH-000475,0.036002675185
ACH-000476,-0.0694048708618
ACH-000477,-0.079814329041
ACH-000480,0.0371458231071
ACH-000481,-0.07340220301099999
ACH-000483,-0.138197719281
ACH-000484,-0.0197297591307
ACH-000485,0.077066624956
ACH-000486,0.108278007226
ACH-000487,-0.0315418745086
ACH-000488,-0.09334835772569999
ACH-000490,-0.13505550652
ACH-000491,-0.060200334992599996
ACH-000495,-0.162475891252
ACH-000496,-0.010764514149799998
ACH-000499,0.0213887587352
ACH-000500,0.11873021509199999
ACH-000502,0.014804521359700002
ACH-000503,0.119540814425
ACH-000505,-0.0957263372112
ACH-000507,-0.191111859049
ACH-000510,-0.13427859218000002
ACH-000511,0.054325267829200004
ACH-000512,0.07310980517969999
ACH-000516,-0.168068866863
ACH-000517,-0.0033651692789200003
ACH-000518,0.10393033772600001
ACH-000520,-0.231864191723
ACH-000521,0.0299630180223
ACH-000522,-0.0857825312915
ACH-000524,-0.0366243067394
ACH-000527,-0.0129533262551
ACH-000528,0.0314746634465
ACH-000537,0.13864786475299998
ACH-000541,-0.210260437465
ACH-000542,-0.0382994984643
ACH-000544,-0.210254350625
ACH-000545,-0.00785606932641
ACH-000547,-0.0194253982936
ACH-000548,-0.0778543387175
ACH-000549,-0.00909293426856
ACH-000550,-0.00955033357327
ACH-000552,-0.06741862453309999
ACH-000556,0.0422103839804
ACH-000557,-0.0317423608729
ACH-000570,0.10030547714400001
ACH-000571,-0.0277482803461
ACH-000573,0.0128996852477
ACH-000576,-0.10529590632099999
