,AGL (178)
ACH-000483,-0.146810938323
ACH-000484,-0.070684641529
ACH-000485,0.0014850042489699998
ACH-000486,-0.217063331782
ACH-000487,-0.16999786908
ACH-000488,-0.24572926907499998
ACH-000490,-0.0891113552576
ACH-000491,-0.0190478849783
ACH-000495,-0.18346145407499997
ACH-000496,-0.192204212607
ACH-000499,-0.22869263207899998
ACH-000500,0.025692151595900003
ACH-000502,-0.161724394981
ACH-000503,-0.0637382745876
ACH-000505,-0.057913892208
ACH-000507,-0.26972750397100004
ACH-000510,-0.149796605578
ACH-000511,-0.198450684749
ACH-000512,-0.389246622271
ACH-000516,-0.154040353923
ACH-000517,-0.0954631509837
ACH-000518,-0.195936215214
ACH-000520,-0.171954659151
ACH-000521,-0.19999324149999997
ACH-000522,-0.261864243482
ACH-000524,-0.0683158449298
ACH-000527,-0.108508387117
ACH-000528,-0.0359018090083
ACH-000537,-0.0673691036457
ACH-000541,-0.167499116397
ACH-000542,-0.24961647856
ACH-000544,-0.213674017855
ACH-000545,-0.234090899663
ACH-000547,0.0147030224512
ACH-000548,-0.378343756672
ACH-000549,-0.17398417168299998
ACH-000550,-0.21296801265700002
ACH-000552,-0.129280772589
ACH-000556,-0.0463753126115
ACH-000557,-0.0319278212269
ACH-000570,-0.250960241377
ACH-000571,-0.135040072065
ACH-000573,-0.0397099515183
ACH-000576,-0.17083975010000002
ACH-000580,-0.0366783454266
ACH-000584,-0.149341105226
ACH-000585,-0.157463188813
ACH-000588,-0.212050995389
ACH-000589,-0.23716324106400002
ACH-000591,0.00976325387726
ACH-000593,0.041121044098
ACH-000600,-0.0430260771296
ACH-000601,-0.11775758607999999
ACH-000604,-0.0876717357636
ACH-000605,-0.159891828551
ACH-000606,-0.14829136267
ACH-000608,0.0015458108804
ACH-000614,-0.116047987692
ACH-000616,0.10266605322799999
ACH-000618,-0.11294199879599999
ACH-000619,-0.133903251482
ACH-000620,-0.10108241363199999
ACH-000621,-0.106657815475
ACH-000622,-0.0656514593015
ACH-000623,-0.24035364781
ACH-000624,-0.138807673467
ACH-000627,-0.188225762509
ACH-000630,-0.139616465791
ACH-000632,-0.146736164237
ACH-000633,-0.154163590403
ACH-000637,0.0965336092863
ACH-000638,-0.301930790342
ACH-000646,-0.256540792982
ACH-000647,-0.110456856325
ACH-000648,-0.037472635774699996
ACH-000649,-0.19058325007100002
ACH-000651,-0.0265990421141
ACH-000652,-0.197900695693
ACH-000653,-0.0525617624015
ACH-000657,-0.140598172173
ACH-000658,-0.09878610829019999
ACH-000661,-0.242359356715
ACH-000662,-0.243923739508
ACH-000663,-0.0434514052662
ACH-000665,-0.0551916043933
ACH-000671,-0.233597629395
ACH-000673,-0.148478586069
ACH-000676,-0.273337739653
ACH-000677,-0.11791407125499999
ACH-000681,-0.029995293468200002
ACH-000682,-0.218468229156
ACH-000683,-0.053568603149699995
ACH-000684,-0.164915264869
ACH-000688,-0.321363259371
ACH-000693,-0.169285822466
ACH-000694,-0.107330026492
ACH-000695,-0.21820083116
ACH-000696,-0.16791310083500002
ACH-000697,-0.133313086553
ACH-000699,0.035425411088699996
ACH-000701,-0.19500198669799998
ACH-000706,-0.0647910434704
ACH-000711,-0.155277812084
ACH-000713,-0.206276505621
ACH-000714,-0.164185305143
ACH-000718,-0.0588518547465
ACH-000720,-0.10795293773
ACH-000721,-0.173234164934
ACH-000724,0.15354623093
ACH-000725,-0.187607110748
ACH-000732,-0.14533990578
ACH-000734,-0.23963321584800001
ACH-000735,-0.209582265067
ACH-000736,0.100572197542
ACH-000738,0.0163850702833
ACH-000746,0.009955719681000001
ACH-000747,-0.162801839202
ACH-000748,-0.0416198543112
ACH-000753,-0.17518494962900003
ACH-000756,-0.180793899518
ACH-000757,-0.26798648221099997
ACH-000758,-0.0990546902791
ACH-000760,-0.08818630843280001
ACH-000763,-0.13287700781700001
ACH-000764,-0.541029262884
ACH-000765,-0.128486998723
ACH-000766,-0.0803716776066
ACH-000767,-0.021903026580599998
ACH-000768,-0.10485408673800001
ACH-000769,-0.02138208361
ACH-000770,-0.151667223552
ACH-000771,-0.0973981816144
ACH-000773,-0.272162338849
ACH-000776,-0.14299247967
ACH-000777,-0.168938150694
ACH-000778,-0.33805140814900003
ACH-000781,-0.12020158769400001
ACH-000782,0.044119514509699996
ACH-000783,-0.0677256332374
ACH-000784,-0.0716595835194
ACH-000785,-0.161339233777
ACH-000787,-0.0819183074815
ACH-000788,-0.26167348489799996
ACH-000791,-0.23428353503600002
ACH-000792,-0.05088474192840001
ACH-000794,-0.0898997504256
ACH-000796,-0.06302897798019999
ACH-000799,-0.174101661838
ACH-000800,0.011130463691399998
ACH-000802,-0.171975079178
ACH-000804,-0.139693583956
ACH-000805,-0.146759974959
ACH-000809,-0.147862521421
ACH-000810,-0.250567026011
ACH-000811,-0.141341468958
ACH-000817,-0.06622975572130001
ACH-000819,-0.0896723918947
ACH-000820,-0.445162629738
ACH-000821,-0.364089590991
ACH-000822,0.041333868656
ACH-000823,-0.0869335166928
ACH-000824,0.014174563795200002
ACH-000827,-0.190918316217
ACH-000829,0.0795317688877
ACH-000831,-0.282039610168
ACH-000832,-0.178598403944
ACH-000833,-0.209969383163
ACH-000834,-0.055555196356100005
ACH-000835,-0.0375290769546
ACH-000836,-0.157901258888
ACH-000837,-0.0844065916818
ACH-000838,-0.0616555876306
ACH-000839,-0.26637962985
ACH-000840,0.00871110934793
ACH-000841,-0.168548305772
ACH-000843,0.00612277765704
ACH-000846,-0.11613413526
ACH-000847,0.00245270777396
ACH-000848,-0.0959981088971
ACH-000849,-0.116136028763
ACH-000851,-0.33445377485399996
ACH-000855,0.0560066871565
ACH-000856,-0.099812332854
ACH-000858,-0.15465569346799998
ACH-000859,-0.0494882114402
ACH-000861,-0.19659302002300003
ACH-000862,-0.23093436903
ACH-000865,-0.05410454182990001
ACH-000866,-0.158902908131
ACH-000867,-0.108106615732
ACH-000869,-0.111571088225
ACH-000872,-0.355074750973
ACH-000873,-0.25394952420600003
ACH-000876,0.12400553707999999
ACH-000878,0.294314980758
ACH-000880,-0.139603807199
ACH-000881,-0.26695886444600003
ACH-000882,-0.258614226055
ACH-000884,-0.0993113687013
ACH-000885,-0.143191125098
ACH-000887,-0.165415341323
ACH-000888,-0.0212604107191
ACH-000889,-0.172556210316
ACH-000890,-0.13199414078900001
ACH-000896,-0.0866622743685
ACH-000898,-0.098719613824
ACH-000900,-0.06352064384139999
ACH-000901,-0.0927379934192
ACH-000905,-0.146101617464
ACH-000906,-0.223689343523
ACH-000907,-0.189407066506
ACH-000910,-0.0658921542774
ACH-000911,-0.141512826028
ACH-000912,-0.0278086718109
ACH-000913,-0.100290404242
ACH-000915,-0.138613685755
ACH-000916,0.242129243514
ACH-000917,-0.0614722437094
ACH-000921,-0.245296004206
ACH-000924,-0.126638804084
ACH-000926,-0.140257707895
ACH-000928,-0.123022065708
ACH-000929,0.0478620003472
ACH-000932,-0.121981388946
ACH-000935,-0.322471092542
ACH-000936,-0.172793128538
ACH-000937,-0.21474159104
ACH-000938,0.00144158581335
ACH-000939,-0.0216876180524
ACH-000941,-0.0150067979326
ACH-000943,-0.22591974521299998
ACH-000946,-0.23282239338100003
ACH-000947,-0.164430307018
ACH-000948,-0.252495340207
ACH-000950,-0.190350423276
ACH-000953,-0.15391234064200002
ACH-000957,-0.224755704999
ACH-000958,-0.14017908354800002
ACH-000960,-0.0955101759455
ACH-000963,-0.0422648690917
ACH-000968,-0.08855395994689999
ACH-000969,-0.140955725261
ACH-000973,-0.26169091504299996
ACH-000974,-0.120951804244
ACH-000975,-0.21586797451900003
ACH-000976,-0.347696716198
ACH-000978,0.233501784619
ACH-000980,-0.0293884304409
ACH-000984,-0.151833072644
ACH-000986,-0.06828232405000001
ACH-000988,-0.117104713025
ACH-000993,-0.103324645034
ACH-000994,-0.177863589391
ACH-000996,-0.17258948002
ACH-001001,-0.103741534796
ACH-001020,-0.017496164380599998
ACH-001028,-0.0708897825651
ACH-001031,-0.07233845768
ACH-001038,-0.061425974682
ACH-001048,-0.137096665772
ACH-001050,-0.277374964727
ACH-001053,-0.113387193735
ACH-001054,-0.145240007277
ACH-001061,-0.139914951428
ACH-001067,-0.140896216454
ACH-001075,-0.278236169285
ACH-001096,-0.23311003488600002
ACH-001128,-0.403713422472
ACH-001134,-0.14071947717900002
ACH-001151,-0.0611062051038
ACH-001163,-0.0573265036424
ACH-001164,0.121374186359
ACH-001173,-0.18757866599800002
ACH-001183,-0.193205188411
ACH-001184,-0.271764622055
ACH-001190,-0.38712585188799997
ACH-001192,-0.178298215121
ACH-001193,-0.13567362667000002
ACH-001196,-0.120066828801
ACH-001197,0.056956895918300006
ACH-001205,-0.135269971356
ACH-001211,-0.397131934713
ACH-001212,0.107843055323
ACH-001228,-0.24555525731
ACH-001232,-0.166576548957
ACH-001239,-0.136134506952
ACH-001274,-0.19327240278299998
ACH-001275,-0.180843513371
ACH-001277,-0.013641329349200001
ACH-001278,-0.0022883348827800005
ACH-001280,-0.32382519118700004
ACH-001283,-0.083940058399
ACH-001289,0.00678229737646
ACH-001295,-0.129666045845
ACH-001300,-0.15961044083599998
ACH-001301,-0.243704871591
ACH-001302,-0.22718391070900001
ACH-001303,-0.36970046546999996
ACH-001306,-0.24737194379299998
ACH-001318,-0.155716735923
ACH-001322,-0.17373192915999996
ACH-001328,-0.0944258451125
ACH-001332,-0.28818733365
ACH-001333,-0.0517007126442
ACH-001336,-0.15446607023
ACH-001340,-0.145337598704
ACH-001346,-0.08150359599219999
ACH-001353,-0.08245012982689999
ACH-001354,-0.355313072786
ACH-001367,-0.379867657441
ACH-001368,-0.0993610891944
ACH-001374,-0.488811206471
ACH-001375,-0.09031091906189999
ACH-001377,-0.35784996922300005
ACH-001380,-0.166858367712
ACH-001391,-0.265426059195
ACH-001407,-0.263217405878
ACH-001408,-0.0615236426023
ACH-001413,-0.22159932150800002
ACH-001430,-0.16846965241
ACH-001431,-0.27173050762400003
ACH-001450,-0.313091616749
ACH-001496,-0.10166940532299999
ACH-001500,-0.128210390469
ACH-001521,-0.054204380033
ACH-001523,-0.146997761046
ACH-001532,-0.30166876460299996
ACH-001536,-0.07400879135260001
ACH-001550,-0.200293570446
ACH-001552,-0.274550799677
ACH-001554,-0.271137875364
ACH-001645,0.0618919270287
ACH-001654,-0.164868154846
ACH-001715,-0.21221885360599999
ACH-001735,-0.0818570728742
ACH-001736,0.00894647747803
ACH-001737,0.26776052838799996
ACH-001740,-0.147777944193
ACH-001745,-0.240087165603
ACH-001750,-0.13320741279200002
ACH-001765,-0.140002012576
ACH-001956,-0.13315334934800002
ACH-001957,-0.197963445027
