,RB1CC1 (9821)
ACH-000375,-0.20565936454
ACH-000376,-0.0835133122827
ACH-000381,-0.79833727807
ACH-000383,-0.125968055902
ACH-000387,-0.240422963818
ACH-000389,-0.0136509034048
ACH-000390,-0.295595853965
ACH-000393,-0.067057038558
ACH-000395,0.193497644607
ACH-000397,-0.28975943478
ACH-000401,-0.241633346558
ACH-000402,-0.0107374527492
ACH-000403,0.011215983157500001
ACH-000404,-0.362487066299
ACH-000406,-0.211670168041
ACH-000407,0.08378977627039999
ACH-000408,-0.48434119549500004
ACH-000410,-0.299151235201
ACH-000411,-0.273958880815
ACH-000414,-0.192792027976
ACH-000415,-0.358499014995
ACH-000416,-0.05714832161069999
ACH-000420,0.485752502167
ACH-000421,-0.33849008927100005
ACH-000424,-0.10687098307199999
ACH-000425,-0.204762481675
ACH-000426,-0.308057891423
ACH-000427,-0.177833259218
ACH-000433,0.13342134061799998
ACH-000436,-0.435870204088
ACH-000444,0.175701779945
ACH-000445,-0.0545071605676
ACH-000448,-0.116852744341
ACH-000450,-0.163375980457
ACH-000452,-0.16657484158299998
ACH-000454,-0.388400256453
ACH-000458,-0.44714365799500005
ACH-000459,-0.9217030435760001
ACH-000460,-0.262212448579
ACH-000461,0.0625205675037
ACH-000463,0.10016093760500001
ACH-000464,0.257903415867
ACH-000466,0.027392064907900002
ACH-000467,-0.0580075387686
ACH-000468,-0.290743773433
ACH-000469,-0.60945069837
ACH-000470,-0.222998319003
ACH-000471,0.422745848857
ACH-000472,-0.250129142522
ACH-000473,-0.0207860862558
ACH-000475,-0.00113705676838
ACH-000476,-0.0888853117294
ACH-000477,-0.156813661491
ACH-000480,0.43682781555100003
ACH-000481,-0.188786993902
ACH-000483,-0.0898099470385
ACH-000484,-0.738398648477
ACH-000485,-0.107519174464
ACH-000486,-0.10536565756
ACH-000487,-0.285500734052
ACH-000488,-0.40058230687299995
ACH-000490,-0.07838731935210001
ACH-000491,-0.24772899958500003
ACH-000495,-0.542021001012
ACH-000496,-0.144030075071
ACH-000499,-0.051010869352099995
ACH-000500,-0.121803761867
ACH-000502,-0.459542497046
ACH-000503,-0.409980081067
ACH-000505,-0.32207537432100003
ACH-000507,0.0026659872069499995
ACH-000510,0.00627617112157
ACH-000511,-0.159319137688
ACH-000512,-0.186930811879
ACH-000516,0.0111113517385
ACH-000517,0.18344276331300002
ACH-000518,-0.164879693224
ACH-000520,-0.013395637774
ACH-000521,0.293967942435
ACH-000522,-0.267105169957
ACH-000524,-0.146380570083
ACH-000527,-0.062625156025
ACH-000528,-0.0442603949118
ACH-000537,0.117116820604
ACH-000541,-0.227635652277
ACH-000542,-0.060274865466400006
ACH-000544,-0.477900732532
ACH-000545,-0.181179514452
ACH-000547,0.128545086052
ACH-000548,-0.287328248242
ACH-000549,-0.191788627903
ACH-000550,0.149386167565
ACH-000552,-0.866072500998
ACH-000556,-0.349729266931
ACH-000557,0.20025016451699998
ACH-000570,-0.0995882306351
ACH-000571,-0.621043091427
ACH-000573,-0.536469455624
ACH-000576,-0.0570091576875
ACH-000580,-0.45068541053499994
ACH-000584,-0.326888505502
ACH-000585,-0.29022293458
ACH-000588,-0.0814609871411
ACH-000589,-0.434810902003
ACH-000591,-0.191823112413
ACH-000593,0.12498135192700001
ACH-000600,0.18679510467500002
ACH-000601,-0.22417742780400002
ACH-000604,-0.126305051492
ACH-000605,-0.07408353231110001
ACH-000606,-0.246482325728
ACH-000608,-0.272179538314
ACH-000614,-0.179614011789
ACH-000616,-0.093983330228
ACH-000618,-0.264562500775
ACH-000619,-0.410125741859
ACH-000620,0.0706950482806
ACH-000621,-0.116544507556
ACH-000622,-0.0401725535286
ACH-000623,0.48870320033500003
ACH-000624,-0.21649248614500002
ACH-000627,-0.208205651089
ACH-000630,-0.332486588603
ACH-000632,-0.617732292648
ACH-000633,0.154629674178
ACH-000637,-0.0936315720275
ACH-000638,-0.212759271961
ACH-000646,-0.00104291086578
ACH-000647,-0.18518745551899998
ACH-000648,-0.774264462898
ACH-000649,-0.13684762748600002
ACH-000651,-0.021694664015
ACH-000652,0.000110795503575
ACH-000653,0.041243155208
ACH-000657,-0.306340518957
ACH-000658,-0.25754086514400004
ACH-000661,-0.5066111864289999
ACH-000662,-0.0661650568111
ACH-000663,-0.635886605939
ACH-000665,-0.206302675838
ACH-000671,0.669179366083
ACH-000673,-0.09355517374710001
ACH-000676,-0.386135437922
ACH-000677,0.250664745101
ACH-000681,-0.176778671798
ACH-000682,-0.30904649151
ACH-000683,-0.27265314489500003
ACH-000684,0.0434678282795
ACH-000688,-0.44651731861599997
ACH-000693,-0.21233612839899998
ACH-000694,-0.442875427148
ACH-000695,-0.127589630383
ACH-000696,-0.233600406628
ACH-000697,-0.369310606883
ACH-000699,-0.25132891498000004
ACH-000701,0.09648770990689999
ACH-000706,-0.09195755162260001
ACH-000711,-0.48671298267700003
ACH-000713,-0.456156477495
ACH-000714,0.0181754968961
ACH-000718,-0.279544578787
ACH-000720,-0.541169616554
ACH-000721,0.00156463769936
ACH-000724,0.387257085382
ACH-000725,0.026745988810700002
ACH-000732,-0.6924811052040001
ACH-000734,-0.06736469068749999
ACH-000735,0.0970629662507
ACH-000736,-0.46148132161000005
ACH-000738,-0.028763698125900003
ACH-000746,0.386150768658
ACH-000747,-0.341230354632
ACH-000748,-0.033393525367
ACH-000753,-0.154484745322
ACH-000756,0.09123500095130001
ACH-000757,-0.272738105853
ACH-000758,-0.18109378503899998
ACH-000760,-0.11027671222999999
ACH-000763,-0.20765102097
ACH-000764,-0.0683467065431
ACH-000765,-0.14154882926100001
ACH-000766,-0.09419302900419999
ACH-000767,-0.0783009653863
ACH-000768,-0.6206709154119999
ACH-000769,-0.332016699631
ACH-000770,-0.10812961105900001
ACH-000771,-0.396776492458
ACH-000773,-0.754741522131
ACH-000776,0.051760387468
ACH-000777,0.07936438091
ACH-000778,-0.113155345699
ACH-000781,-0.156149437292
ACH-000782,0.0380315684942
ACH-000783,-0.5854770804330001
ACH-000784,-0.420542213364
ACH-000785,-0.08699939171250001
ACH-000787,-0.11750254218
ACH-000788,-0.41190796171800004
ACH-000791,-0.161868601861
ACH-000792,-0.168216740811
ACH-000794,-0.274101026767
ACH-000796,-0.20154690070099998
ACH-000799,-0.185282045293
ACH-000800,0.0324677194276
ACH-000802,-0.419179053866
ACH-000804,-0.31721583942299997
ACH-000805,-0.589844608355
ACH-000809,-0.126199693639
ACH-000810,-0.9459151598350001
ACH-000811,-0.37433009741499995
ACH-000817,0.189515027757
ACH-000819,-0.0707881185837
ACH-000820,-0.0915612280757
ACH-000821,-0.453147763465
ACH-000822,-0.590461323336
ACH-000823,-0.47114722006000004
ACH-000824,-0.327984271389
ACH-000827,-0.17136087114700002
ACH-000829,-0.0501587590921
ACH-000831,-0.19285804147799998
ACH-000832,-0.496284109373
ACH-000833,0.153209759866
ACH-000834,-0.0690822677159
ACH-000835,-0.59414207717
ACH-000836,0.235737576922
ACH-000837,-0.380588740896
ACH-000838,0.0437282853471
ACH-000839,-0.13786933429
ACH-000840,-0.72399529977
ACH-000841,-0.429334021968
ACH-000843,-0.166782085154
ACH-000846,-0.418935568063
ACH-000847,-0.294355544671
ACH-000848,-0.054120951661
ACH-000849,-0.290974162652
ACH-000851,-0.72422832091
ACH-000855,-0.410912161078
ACH-000856,-0.6809187759600001
ACH-000858,-0.36114123838
ACH-000859,-0.16878883410599999
ACH-000861,-0.297113469634
ACH-000862,0.012517607457099999
ACH-000865,-0.17584804787799999
ACH-000866,-0.166924232461
ACH-000867,-0.0991945657297
ACH-000869,-0.197512882069
ACH-000872,-0.245203233949
ACH-000873,-0.12061545929199999
ACH-000876,-0.28149753871100003
ACH-000878,0.005405975641449999
ACH-000880,-0.6608935347630001
ACH-000881,-0.36727371558899996
ACH-000882,-0.129362635338
ACH-000884,-0.0627948672956
ACH-000885,-0.191675703028
ACH-000887,-0.0422555153316
ACH-000888,-0.214739797419
ACH-000889,-0.019685201191900002
ACH-000890,-0.188759361186
ACH-000896,-0.163949243064
ACH-000898,0.0310427305144
ACH-000900,-0.310801952303
ACH-000901,-0.148320653889
ACH-000905,-0.336517494391
ACH-000906,-0.118231070415
ACH-000907,0.11236124792000002
ACH-000910,-0.21939623688999998
ACH-000911,-0.163648661459
ACH-000912,-0.0110107241836
ACH-000913,-0.330614535579
ACH-000915,-0.17074214684
ACH-000916,-0.572672652013
ACH-000917,-0.302610828331
ACH-000921,-0.255216573361
ACH-000924,-0.07337627199369999
ACH-000926,-0.138660009665
ACH-000928,-0.543636572197
ACH-000929,-0.413304545723
ACH-000932,-0.261817690208
ACH-000935,-0.414276329001
ACH-000936,-0.581424352765
ACH-000937,0.0234532963451
ACH-000938,0.0432339082096
ACH-000939,-0.14652013696799998
ACH-000941,-0.011042980546200001
ACH-000943,-0.109456422677
ACH-000946,-0.590637490054
ACH-000947,-0.216741567401
ACH-000948,-0.52865816526
ACH-000950,-0.504613019496
ACH-000953,-0.11934399827400001
ACH-000957,-0.471886424238
ACH-000958,-0.49806665064800004
ACH-000960,-0.110736417574
ACH-000963,-0.698037978654
ACH-000968,-0.8025914113689999
ACH-000969,-0.2300664257
ACH-000973,-0.39401018388899994
ACH-000974,-0.184042646146
ACH-000975,-0.11717377522299999
ACH-000976,0.0379524037761
ACH-000978,0.136203677701
ACH-000980,-0.142958838883
ACH-000984,-0.0328857060312
ACH-000986,-0.69365643096
ACH-000988,-0.09589167368760002
ACH-000993,-0.269205764805
ACH-000994,-0.20839016223499998
ACH-000996,-0.39900609934000003
ACH-001001,0.0918141404222
ACH-001020,-0.259921675282
ACH-001028,-0.15271742333
ACH-001031,-0.204591106285
ACH-001038,-0.16123599847200001
ACH-001048,-0.147436874004
ACH-001050,-0.104953687904
ACH-001053,-0.07314278603089999
ACH-001054,-0.0157831464429
ACH-001061,-0.405385615492
ACH-001067,-0.409296507544
ACH-001075,-0.0836964648702
ACH-001096,-0.170978125313
ACH-001128,-0.38379912676399996
ACH-001134,-0.48547591646300003
ACH-001151,-0.201051114455
ACH-001163,-0.348771826471
ACH-001164,-0.164083450618
ACH-001173,-0.114348436407
ACH-001183,-0.0619729262644
ACH-001184,-0.005882058138649999
ACH-001190,-0.445343437835
ACH-001192,0.0530047427589
ACH-001193,-0.19116410616
ACH-001196,-0.00741360305482
ACH-001197,-0.753918871852
ACH-001205,-0.352455981432
ACH-001211,-0.319747195077
ACH-001212,-0.506920938475
ACH-001228,-0.078267924138
ACH-001232,0.0366939464813
ACH-001239,-0.236744122578
ACH-001274,-0.22186525561700002
ACH-001275,-0.104656498566
ACH-001277,-0.17104075532699997
ACH-001278,-0.144456567234
ACH-001280,-0.10887960272500001
ACH-001283,0.22711659620000002
ACH-001289,-0.26033049824
ACH-001295,0.034111498769099996
ACH-001300,-0.206408177228
ACH-001301,-0.2625591693
ACH-001302,0.08962355908510002
ACH-001303,-0.0322318460353
ACH-001306,0.0545477417549
ACH-001318,-0.0407415656095
ACH-001322,-0.275908300659
ACH-001328,0.07219903491989998
ACH-001332,-0.284575257259
ACH-001333,-0.058961523526599995
ACH-001336,-0.31545559772799997
ACH-001340,-0.244332752559
ACH-001346,-0.432847772563
ACH-001353,-0.0969013732505
ACH-001354,-0.245820299024
ACH-001367,-0.145415458565
ACH-001368,-0.189312503262
ACH-001374,0.46170361980700003
ACH-001375,0.413662420712
ACH-001377,0.253808939103
ACH-001380,-0.076775836198
ACH-001391,-0.436976056994
ACH-001407,-0.553331541397
ACH-001408,-0.617140168495
ACH-001413,-0.2396874907
ACH-001430,-0.274243385467
ACH-001431,-0.305645690216
ACH-001450,0.0631436613281
ACH-001496,-0.488671408816
ACH-001500,0.17949588107900002
ACH-001521,-0.516752498385
ACH-001523,-0.333787483682
ACH-001532,-0.012550344986299998
ACH-001536,0.323446847104
ACH-001550,-0.336842187984
ACH-001552,-0.193169294942
ACH-001554,-0.316424244746
ACH-001645,-0.0739022095012
ACH-001654,0.017840851120900003
ACH-001715,-0.50978997091
ACH-001735,-0.483069010595
ACH-001736,-0.485129002003
ACH-001737,-0.08408221043680002
ACH-001740,0.04569707428519999
ACH-001745,-0.0157028602039
ACH-001750,-0.034337176830599996
ACH-001765,-0.133102849568
ACH-001956,0.0818669250346
ACH-001957,-0.309790904426
