,MIOS (54468)
ACH-000004,-1.21697203258
ACH-000007,-0.569943502091
ACH-000009,-0.38151338589
ACH-000011,-0.501420926391
ACH-000012,-0.364633827578
ACH-000013,-0.948880911719
ACH-000014,-0.6724993847920001
ACH-000015,-0.955109216848
ACH-000017,-0.909509410786
ACH-000018,-0.92751603262
ACH-000019,-0.592425158038
ACH-000021,-0.5638630844020001
ACH-000022,-0.5668573820080001
ACH-000025,-0.372599506034
ACH-000028,-0.391034036157
ACH-000030,-0.74104752314
ACH-000035,-0.705231071118
ACH-000036,-0.411773680007
ACH-000037,-0.8221288770559999
ACH-000039,-0.999627007135
ACH-000040,-0.270973597947
ACH-000041,-1.33634775189
ACH-000042,-0.592211700738
ACH-000045,-0.7694904866310001
ACH-000047,-0.49409905486999994
ACH-000052,-0.7111518955670001
ACH-000053,-1.2022811761
ACH-000054,-0.762918738576
ACH-000055,-0.8921955007019999
ACH-000060,-0.397914323444
ACH-000067,-0.255998528405
ACH-000070,-0.979184180267
ACH-000075,-0.304941993712
ACH-000078,-0.461910898907
ACH-000082,-1.2895071303
ACH-000085,-0.463537083979
ACH-000086,-0.569705182931
ACH-000087,-0.9518802853139999
ACH-000092,-0.7771138361229999
ACH-000095,-0.818254869121
ACH-000097,-0.8421345843019999
ACH-000098,-0.392565654881
ACH-000099,-0.606565357694
ACH-000108,-0.605637784439
ACH-000113,-0.8521041506020001
ACH-000115,-0.776323395454
ACH-000116,-0.90708893454
ACH-000118,-0.21948553917
ACH-000120,-0.289171076208
ACH-000123,-0.428908496042
ACH-000127,-0.538920515854
ACH-000128,-0.969522811583
ACH-000132,-0.7204871854129999
ACH-000133,-0.44530501299999997
ACH-000137,-0.8691704606990001
ACH-000138,-1.29558653607
ACH-000142,-0.849611053361
ACH-000143,-0.970551619567
ACH-000146,-0.910979240791
ACH-000148,-0.489944707194
ACH-000150,-0.772243972271
ACH-000152,-0.558649199891
ACH-000153,-1.01853858422
ACH-000159,-1.17274148188
ACH-000160,-0.605511144712
ACH-000163,-0.436703600781
ACH-000167,-1.30950178266
ACH-000168,-0.421381274309
ACH-000169,-0.725026950148
ACH-000178,-0.8465344945209999
ACH-000182,-0.27519633298
ACH-000183,-0.7112283165250001
ACH-000188,-0.646185964974
ACH-000189,-1.10024511931
ACH-000190,-0.8353982901420001
ACH-000198,-0.9565100562369999
ACH-000204,-0.321611825477
ACH-000206,-0.917550240228
ACH-000207,-0.8933878277509999
ACH-000211,-0.7909354995319999
ACH-000215,-0.315458355993
ACH-000221,-0.28760694065299997
ACH-000222,-0.854891247097
ACH-000223,-0.52024596683
ACH-000226,-0.677049683982
ACH-000227,-0.399610408851
ACH-000228,-0.373934233284
ACH-000231,-0.790660392775
ACH-000232,-0.9812861894149999
ACH-000233,-0.7819994375579999
ACH-000234,-0.6353389558770001
ACH-000235,-0.476507762466
ACH-000237,-0.8377689290989999
ACH-000238,-0.714469954111
ACH-000243,-0.641257076717
ACH-000244,-0.792440476449
ACH-000246,-0.578824382305
ACH-000248,-0.424852042812
ACH-000250,-0.221086438246
ACH-000251,-0.45623350534400003
ACH-000253,-0.88720525005
ACH-000255,-0.592114868764
ACH-000256,-0.912736737231
ACH-000257,-0.589108340538
ACH-000258,-0.602090986309
ACH-000259,-0.211864145885
ACH-000260,-0.6447379681809999
ACH-000261,-0.62425281143
ACH-000262,-0.506629812869
ACH-000263,-1.11202242957
ACH-000264,-0.612276890867
ACH-000265,-0.437609887473
ACH-000266,-0.7287644434880001
ACH-000272,-0.822697241875
ACH-000273,-0.816431356628
ACH-000274,-0.41150022118699997
ACH-000277,-0.595724848824
ACH-000278,-0.482671942473
ACH-000279,-1.2635422372
ACH-000280,-0.8129848913869999
ACH-000281,-0.689464108292
ACH-000288,-0.7517882276010001
ACH-000291,-0.34178941552500003
ACH-000293,-0.44668627431599994
ACH-000294,-0.28089124249200004
ACH-000295,-0.294546148643
ACH-000296,-0.382599281805
ACH-000302,-0.825687110078
ACH-000304,-0.893523244472
ACH-000307,-0.944497055834
ACH-000308,-0.8318221778470001
ACH-000310,-0.528527219094
ACH-000311,-0.37746561715000004
ACH-000312,-0.7719668771930001
ACH-000315,-0.8445562347930001
ACH-000316,-0.330940595217
ACH-000317,-0.491304406152
ACH-000318,-0.289829640131
ACH-000319,-0.280085798818
ACH-000320,-0.9223930472190001
ACH-000322,-0.7962158970090001
ACH-000323,-0.63499657932
ACH-000324,-0.6642130395929999
ACH-000329,-0.494121677256
ACH-000330,-1.19374347485
ACH-000331,-1.0133934033499998
ACH-000332,-0.533348269089
ACH-000334,-1.30083639039
ACH-000335,-0.32394810919399997
ACH-000336,-0.8214606254269999
ACH-000337,-0.873654322358
ACH-000339,-0.515291740247
ACH-000341,-0.5349371534189999
ACH-000348,-0.699035366841
ACH-000350,-0.356423247046
ACH-000352,-0.641183945031
ACH-000356,-0.381929434399
ACH-000361,-0.5704652723800001
ACH-000362,-0.7885677017899999
ACH-000363,-1.15295551779
ACH-000364,-0.661713762666
ACH-000365,-0.9135225294299999
ACH-000366,-0.226794902309
ACH-000368,-0.7664449904009999
ACH-000374,-0.5833062522510001
ACH-000375,-0.6930434630910001
ACH-000376,-0.619272310981
ACH-000381,-0.49736311969400004
ACH-000383,-0.377848498986
ACH-000387,-0.873542021747
ACH-000389,-0.29239410027199997
ACH-000390,-0.669334285148
ACH-000393,-0.951881572147
ACH-000395,-0.905192647057
ACH-000397,-0.446377572008
ACH-000401,-0.523603358247
ACH-000402,-0.691334851187
ACH-000403,-0.49936735132700005
ACH-000404,-0.45742859309100004
ACH-000406,-0.746020828758
ACH-000407,-0.7185537270579999
ACH-000408,-0.353839043091
ACH-000410,-0.386638375154
ACH-000411,-0.590421378801
ACH-000414,-0.7046310551989999
ACH-000415,-1.00939948533
ACH-000416,-0.40311568865999997
ACH-000420,-0.842513251082
ACH-000421,-0.7962765621950001
ACH-000424,-0.687756421162
ACH-000425,-0.564140002295
ACH-000426,-0.979269595461
ACH-000427,-0.625308793437
ACH-000433,-1.00152297091
ACH-000436,-0.7986146884199999
ACH-000444,-0.7213506848129999
ACH-000445,-0.335541256945
ACH-000448,-0.678368985694
ACH-000450,-0.313931243295
ACH-000452,-0.345011100415
ACH-000454,-0.657269002451
ACH-000458,-0.8183030397040001
ACH-000459,-0.376638187898
ACH-000460,-0.8980548740369999
ACH-000461,-0.8531962820669999
ACH-000463,-0.812846264709
ACH-000464,-0.867085207536
ACH-000466,-0.7387013430339999
ACH-000467,-0.843587760269
ACH-000468,-0.566200441191
ACH-000469,-0.670055782074
ACH-000470,-0.265598883515
ACH-000471,-0.21102779868299998
ACH-000472,-0.654145372327
ACH-000473,-1.2830581775399998
ACH-000475,-0.548288144744
ACH-000476,-0.744202207788
ACH-000477,-0.355049080221
ACH-000480,-0.14974994173
ACH-000481,-0.66238689734
ACH-000483,-0.36566792334200005
ACH-000484,-0.579984017648
ACH-000485,-0.515905529094
ACH-000486,-0.727503556883
ACH-000487,-1.28463182672
ACH-000488,-0.8657616074310001
ACH-000490,-0.963002714744
ACH-000491,-0.620803635413
ACH-000495,-0.344035289039
ACH-000496,-0.9823844687369999
ACH-000499,-0.8959527142120001
ACH-000500,-0.81310099818
ACH-000502,-0.47597206711999995
ACH-000503,-0.307809178522
ACH-000505,-0.8980924982170001
ACH-000507,-0.786236378995
ACH-000510,-0.7170204421940001
ACH-000511,-0.76567678941
ACH-000512,-1.187567077
ACH-000516,-0.477553411237
ACH-000517,-0.225776721123
ACH-000518,-0.7679520532809999
ACH-000520,-0.34940503517300003
ACH-000521,-1.01386449089
ACH-000522,-1.4075717508899999
ACH-000524,-0.7074451879639999
ACH-000527,-0.490999222924
ACH-000528,-0.6224219228410001
ACH-000537,-0.320435319748
ACH-000541,-0.507858209618
ACH-000542,-1.24174935418
ACH-000544,-0.907745972878
ACH-000545,-0.933185711619
ACH-000547,-0.465627945059
ACH-000548,-0.43656453156999997
ACH-000549,-0.837967116467
ACH-000550,-1.16663237435
ACH-000552,-0.9750803715090001
ACH-000556,-0.7357688862180001
ACH-000557,-0.43736573886299995
ACH-000570,-0.242202336594
ACH-000571,-0.7481023832070001
ACH-000573,-0.807386634864
ACH-000576,-0.708251698843
ACH-000580,-0.327018566924
ACH-000584,-0.74069231237
ACH-000585,-0.5630728782450001
ACH-000588,-1.1503098976600001
ACH-000589,-0.426376429533
ACH-000591,-0.6159725828589999
ACH-000593,-1.21192173442
ACH-000600,-0.502801128271
ACH-000601,-0.33633066626
ACH-000604,-0.807808929354
ACH-000605,-0.588506507512
ACH-000606,-0.544260205422
ACH-000608,-0.535626597722
ACH-000614,-0.8753924303370001
ACH-000616,-0.606092785955
