,SAYSD1 (55776)
ACH-000259,-0.18900767171799998
ACH-000260,-0.193090302883
ACH-000261,-0.191292937856
ACH-000262,-0.34018688459299995
ACH-000263,-0.249863064227
ACH-000264,-0.287106919693
ACH-000265,-0.19281566260699998
ACH-000266,-0.208257985066
ACH-000272,-0.31468704179400003
ACH-000273,-0.134240216408
ACH-000274,-0.18197740895599998
ACH-000277,-0.23848015259599997
ACH-000278,-0.112041472992
ACH-000279,-0.376074763056
ACH-000280,-0.100067718025
ACH-000281,-0.151503640567
ACH-000288,-0.22893945632100002
ACH-000291,-0.34898414755199997
ACH-000293,-0.282572800269
ACH-000294,-0.0897809492125
ACH-000295,-0.344232165437
ACH-000296,-0.210417052064
ACH-000302,-0.179724072835
ACH-000304,-0.475764037961
ACH-000307,-0.151956572272
ACH-000308,-0.22962885397
ACH-000310,-0.204780553737
ACH-000311,0.131487699185
ACH-000312,-0.125481093136
ACH-000315,0.0311632950991
ACH-000316,-0.11945611954000002
ACH-000317,-0.0536396147716
ACH-000318,-0.226652829921
ACH-000319,-0.343192698639
ACH-000320,-0.206990627273
ACH-000322,-0.176111101474
ACH-000323,-0.09921180163139999
ACH-000324,-0.08306420862089998
ACH-000329,-0.229919786638
ACH-000330,-0.36964328260300006
ACH-000331,-0.43100291639399996
ACH-000332,-0.287585257561
ACH-000334,-0.135681272249
ACH-000335,-0.361650378391
ACH-000336,0.0214356087118
ACH-000337,-0.25568113281
ACH-000339,-0.19866043157699997
ACH-000341,-0.181941991188
ACH-000348,-0.373720937691
ACH-000350,-0.0269043998492
ACH-000352,-0.37579318928499994
ACH-000356,-0.222131935524
ACH-000361,-0.22863151280699998
ACH-000362,-0.342316856522
ACH-000363,-0.111217023795
ACH-000364,-0.245422917531
ACH-000365,0.0342404823245
ACH-000366,-0.301102999986
ACH-000368,-0.215844371826
ACH-000374,-0.326061667817
ACH-000375,-0.35240984444
ACH-000376,-0.242591934961
ACH-000381,-0.21923799774900002
ACH-000383,-0.18388321422899997
ACH-000387,-0.419650234015
ACH-000389,-0.083985112762
ACH-000390,-0.316806008365
ACH-000393,-0.21427297061
ACH-000395,-0.325089390719
ACH-000397,-0.341448603086
ACH-000401,-0.026964667457499997
ACH-000402,-0.599220280407
ACH-000403,-0.20087732158399998
ACH-000404,-0.013834140015200001
ACH-000406,-0.144465838031
ACH-000407,-0.225382590564
ACH-000408,-0.29881082584
ACH-000410,-0.058876415286999995
ACH-000411,-0.0606576730362
ACH-000414,-0.12071613569800001
ACH-000415,-0.025959825008099995
ACH-000416,-0.158989450945
ACH-000420,-0.282306915616
ACH-000421,-0.25056442989100003
ACH-000424,-0.215504543284
ACH-000425,-0.0966719556514
ACH-000426,-0.05693799208459999
ACH-000427,-0.206049201938
ACH-000433,-0.149461604378
ACH-000436,-0.0937525093379
ACH-000444,-0.23010781632599997
ACH-000445,-0.216707005303
ACH-000448,-0.213086776354
ACH-000450,-0.34324102580399996
ACH-000452,-0.23957928818500002
ACH-000454,-0.337802093056
ACH-000458,-0.169154492553
ACH-000459,-0.170823369424
ACH-000460,-0.199716302866
ACH-000461,-0.365242229487
ACH-000463,-0.24245261217099998
ACH-000464,-0.114000116184
ACH-000466,-0.199511442344
ACH-000467,-0.22532594761799998
ACH-000468,0.0615567399292
ACH-000469,-0.12414207414
ACH-000470,-0.221157788411
ACH-000471,-0.0899004889852
ACH-000472,-0.09348076355210001
ACH-000473,-0.043397529039199995
ACH-000475,-0.186835018433
ACH-000476,-0.189761590124
ACH-000477,-0.0993019357148
ACH-000480,-0.266647860803
ACH-000481,-0.159740547765
ACH-000483,-0.71637453572
ACH-000484,-0.321645924446
ACH-000485,-0.177972071428
ACH-000486,-0.158009967409
ACH-000487,-0.237341346727
ACH-000488,-0.18015770412
ACH-000490,-0.21592715784000002
ACH-000491,-0.469826334387
ACH-000495,-0.369730152715
ACH-000496,-0.27940502586599997
ACH-000499,-0.371752524514
ACH-000500,-0.37760251635799996
ACH-000502,-0.0842075826572
ACH-000503,-0.236840812357
ACH-000505,-0.232430552519
ACH-000507,-0.211002193801
ACH-000510,-0.120330378928
ACH-000511,-0.172340987718
ACH-000512,-0.0104508169817
ACH-000516,-0.239880419841
ACH-000517,-0.18748470808200002
ACH-000518,-0.28854678654599997
ACH-000520,-0.13250324975400002
ACH-000521,-0.196030562584
ACH-000522,-0.190249520967
ACH-000524,-0.33830829199199997
ACH-000527,-0.158274868577
ACH-000528,-0.294607526437
ACH-000537,-0.026057037892200003
ACH-000541,0.021449025206499998
ACH-000542,-0.102248109651
ACH-000544,-0.369028343761
ACH-000545,-0.278382517858
ACH-000547,-0.131558935597
ACH-000548,-0.447297977275
ACH-000549,-0.227209242605
ACH-000550,-0.205940976345
ACH-000552,-0.08677188771389999
ACH-000556,-0.10653620455900001
ACH-000557,-0.196828065051
ACH-000570,-0.20722977524
ACH-000571,-0.209664198282
ACH-000573,-0.064944705345
ACH-000576,-0.324983422452
ACH-000580,-0.212554679737
ACH-000584,-0.241748525719
ACH-000585,-0.20111954632399998
ACH-000588,-0.323153036941
ACH-000589,-0.177998663924
ACH-000591,-0.21005446325399998
ACH-000593,-0.172877448693
ACH-000600,-0.14928315344100002
ACH-000601,-0.158264778882
ACH-000604,-0.244297162373
ACH-000605,-0.26236166022
ACH-000606,-0.19080885862100003
ACH-000608,-0.243133240262
ACH-000614,-0.267782252879
ACH-000616,-0.050415365795
ACH-000618,-0.155539505418
ACH-000619,-0.0825651115515
ACH-000620,-0.153419568596
ACH-000621,-0.300484879898
ACH-000622,-0.218652627795
ACH-000623,-0.240889179106
ACH-000624,-0.235557878917
ACH-000627,-0.12540661239
ACH-000630,-0.269717855998
ACH-000632,-0.0596246387569
ACH-000633,-0.148124813642
ACH-000637,-0.35304406039
ACH-000638,0.038434133131
ACH-000646,-0.204093561541
ACH-000647,-0.326457004977
ACH-000648,-0.105261511043
ACH-000649,-0.288874397352
ACH-000651,-0.112194756797
ACH-000652,-0.19864007827100003
ACH-000653,-0.31886586450599996
ACH-000657,-0.25218916495099997
ACH-000658,-0.333707215203
ACH-000661,-0.363198354793
ACH-000662,-0.433998713674
ACH-000663,-0.467244742594
ACH-000665,-0.21070664374499998
ACH-000671,-0.173047213341
ACH-000673,-0.19665055209
ACH-000676,-0.183139195662
ACH-000677,-0.281135242819
ACH-000681,-0.12220376185999998
ACH-000682,-0.244028120751
ACH-000683,-0.196277505061
ACH-000684,-0.320551396032
ACH-000688,-0.252179666211
ACH-000693,-0.279780046089
ACH-000694,-0.24035680721799998
ACH-000695,-0.38402287555299996
ACH-000696,-0.24444453992600002
ACH-000697,-0.17864487142299998
ACH-000699,-0.12412286204000002
ACH-000701,-0.239971070128
ACH-000706,-0.290618266555
ACH-000711,-0.265926822243
ACH-000713,-0.298555159437
ACH-000714,-0.367720197264
ACH-000718,-0.260504333966
ACH-000720,-0.17726595472399997
ACH-000721,-0.255481006105
ACH-000724,-0.083572273472
ACH-000725,-0.113775126601
ACH-000732,-0.359721125058
ACH-000734,-0.327289566885
ACH-000735,-0.0604710646196
ACH-000736,-0.15811819893100001
ACH-000738,-0.139035142212
ACH-000746,-0.318257367824
ACH-000747,-0.18544880952599999
ACH-000748,-0.18879635004099998
ACH-000753,-0.291380654166
ACH-000756,0.008339484321090001
ACH-000757,-0.0111008590562
ACH-000758,-0.168355969965
ACH-000760,-0.20259734324700002
ACH-000763,-0.34377305270400005
ACH-000764,-0.362006739344
ACH-000765,-0.203083308387
ACH-000766,-0.18770227952100002
ACH-000767,-0.320502888462
ACH-000768,-0.369951687998
ACH-000769,-0.353102537322
ACH-000770,-0.24095186097899998
ACH-000771,-0.26810903627
ACH-000773,-0.17482627146699997
ACH-000776,0.08673272194710001
ACH-000777,-0.192021137961
ACH-000778,0.08327858090969999
ACH-000781,-0.249139298829
ACH-000782,0.025895443319200004
ACH-000783,-0.123420047072
ACH-000784,-0.222163250579
ACH-000785,-0.000608623482861
ACH-000787,-0.138101927415
ACH-000788,-0.159379922937
ACH-000791,-0.0844167320085
ACH-000792,-0.22436035632399998
ACH-000794,-0.158251892998
ACH-000796,-0.0669878922407
ACH-000799,-0.285905200175
ACH-000800,-0.217610532538
ACH-000802,-0.024353870663799997
ACH-000804,-0.198629838492
ACH-000805,-0.497335439512
ACH-000809,-0.4119697049
ACH-000810,-0.293197596607
ACH-000811,-0.16843965633299998
ACH-000817,-0.28083403806699997
ACH-000819,-0.130181336936
ACH-000820,-0.10011554562000001
ACH-000821,-0.155249717737
ACH-000822,-0.300034424526
ACH-000823,-0.183463034709
ACH-000824,-0.309206237481
ACH-000827,-0.183705935911
ACH-000829,-0.0946119652802
ACH-000831,-0.281466324782
ACH-000832,-0.28081490537799997
ACH-000833,0.165480374223
ACH-000834,-0.176826475073
ACH-000835,-0.09433974634780001
ACH-000836,-0.18926231976
ACH-000837,-0.162465301714
ACH-000838,-0.50047867782
ACH-000839,-0.274994886521
ACH-000840,-0.305664719188
ACH-000841,-0.03843874496019999
ACH-000843,-0.287510126285
ACH-000846,-0.128230701932
ACH-000847,-0.247282506303
ACH-000848,-0.185924425024
ACH-000849,-0.210876982539
ACH-000851,-0.228217066432
ACH-000855,-0.260236072286
ACH-000856,-0.0641385432159
ACH-000858,-0.30599960811500004
ACH-000859,-0.306162847412
ACH-000861,-0.179146198846
ACH-000862,-0.399491903237
ACH-000865,-0.296405217205
ACH-000866,-0.114804904236
ACH-000867,-0.125663079166
ACH-000869,-0.18328941037500002
ACH-000872,-0.17723273029599998
ACH-000873,-0.42947882763800005
ACH-000876,-0.253244461242
ACH-000878,-0.383936117446
ACH-000880,-0.132604459446
ACH-000881,-0.174734440047
ACH-000882,-0.0909243163867
ACH-000884,-0.21285179138399998
ACH-000885,-0.18105784425500002
ACH-000887,-0.194047051953
ACH-000888,-0.260854124227
ACH-000889,-0.243495035207
ACH-000890,-0.33000339537900003
ACH-000896,-0.09754232891039999
ACH-000898,-0.38629025607699996
ACH-000900,-0.0804071391484
ACH-000901,-0.108113182558
ACH-000905,-0.128709278572
ACH-000906,-0.22322300681999996
ACH-000907,-0.17110728298099998
ACH-000910,-0.129762287014
ACH-000911,-0.175290145686
ACH-000912,-0.288282959698
ACH-000913,-0.328893805499
ACH-000915,-0.29020792513099997
ACH-000916,0.08504215014969999
ACH-000917,-0.22693036034400002
ACH-000921,-0.299853851006
ACH-000924,-0.168996658506
ACH-000926,-0.24776466119100002
ACH-000928,0.13110916898299999
ACH-000929,-0.22278554458299998
ACH-000932,0.000561897380784
ACH-000935,-0.0571759592131
ACH-000936,-0.22042565880399997
ACH-000937,-0.164328494499
ACH-000938,-0.31868881345899996
ACH-000939,-0.0774450676609
ACH-000941,-0.327349421205
ACH-000943,-0.0724095470917
ACH-000946,-0.08944709443769999
ACH-000947,-0.13367972192
ACH-000948,-0.127290358045
ACH-000950,-0.10272882727
ACH-000953,-0.109283919971
ACH-000957,-0.0557759684437
ACH-000958,-0.156859941686
ACH-000960,-0.298337000732
ACH-000963,-0.145406018714
ACH-000968,-0.13025752612
ACH-000969,-0.047815927158
ACH-000973,-0.251511207207
ACH-000974,-0.155319001089
ACH-000975,-0.214907942671
ACH-000976,-0.23537839890599999
ACH-000978,-0.553967179588
ACH-000980,-0.283851495826
ACH-000984,-0.09390356291600001
ACH-000986,-0.158068321658
ACH-000988,-0.0948547840305
ACH-000993,-0.260920916068
ACH-000994,-0.344359197024
ACH-000996,-0.41363230438799997
ACH-001001,-0.182728137726
ACH-001020,-0.31467302938700004
ACH-001028,-0.128533470834
ACH-001031,-0.173078620933
ACH-001038,-0.214365833172
ACH-001048,-0.257503087863
ACH-001050,-0.180746935294
ACH-001053,-0.155397280319
ACH-001054,-0.19848040199
ACH-001061,-0.220568575559
ACH-001067,-0.229451494031
ACH-001075,-0.19578556567400002
ACH-001096,-0.0759044980777
ACH-001128,-0.20989367626299998
ACH-001134,-0.08198064322200001
ACH-001151,-0.153600741218
ACH-001163,-0.17471420982000002
ACH-001164,-0.342778041112
ACH-001173,-0.19872939633699999
ACH-001183,-0.319129599909
ACH-001184,-0.502353473522
ACH-001190,-0.214103305105
ACH-001192,-0.32488805206
ACH-001193,-0.358650521067
ACH-001196,-0.08913041532739999
ACH-001197,-0.355317815599
ACH-001205,-0.23595042848900002
ACH-001211,-0.219102236636
ACH-001212,-0.160491849192
ACH-001228,-0.359664103505
ACH-001232,-0.347904373903
ACH-001239,-0.17233134966
ACH-001274,-0.11898974886399999
ACH-001275,-0.333410681132
ACH-001277,-0.11353616668500001
ACH-001278,-0.268989300579
ACH-001280,-0.101086840469
ACH-001283,-0.399057891431
ACH-001289,-0.391542139506
ACH-001295,-0.168208699875
ACH-001300,-0.21160675008000002
ACH-001301,-0.127930233574
ACH-001302,-0.255034187944
ACH-001303,-0.344916606157
ACH-001306,-0.168558612049
ACH-001318,-0.196548424467
ACH-001322,-0.36750028416599995
ACH-001328,-0.249773692011
ACH-001332,-0.534792187601
ACH-001333,-0.183123344107
ACH-001336,-0.425796935163
ACH-001340,-0.286559273454
ACH-001346,-0.14687865535800002
ACH-001353,-0.261808772483
ACH-001354,-0.21239112100000002
ACH-001367,-0.026143919122299998
ACH-001368,-0.053067794802599995
ACH-001374,0.1385787213
ACH-001375,-0.26172061387699996
ACH-001377,-0.210026264397
ACH-001380,-0.20412930264600002
ACH-001391,-0.293972440689
ACH-001407,-0.32570539080899996
ACH-001408,-0.17608705379099998
ACH-001413,-0.477901475665
ACH-001430,-0.176435190233
ACH-001431,-0.366442656437
ACH-001450,0.00756223775167
ACH-001496,-0.228248802075
ACH-001500,-0.0579121735875
ACH-001521,0.14171809363399998
ACH-001523,-0.270316375588
ACH-001532,-0.153824634328
ACH-001536,-0.0912713173367
ACH-001550,-0.23207769155400002
ACH-001552,-0.33940124930200005
ACH-001554,-0.31029242965500003
ACH-001645,0.0532286930688
ACH-001654,-0.21540383748000003
ACH-001715,-0.355157388153
ACH-001735,0.013022042544499998
ACH-001736,-0.253613903122
ACH-001737,-0.0490802220685
ACH-001740,-0.0164190971616
ACH-001745,-0.30873676688900004
ACH-001750,-0.305486870061
ACH-001765,-0.55690739104
ACH-001956,-0.223150428821
ACH-001957,-0.204641338823
