,CTNNBL1 (56259)
ACH-000444,-1.2852004786700002
ACH-000445,-1.50859287258
ACH-000448,-0.985626905814
ACH-000450,-0.8023299604440001
ACH-000452,-1.12660133803
ACH-000454,-0.947849899272
ACH-000458,-0.812309322621
ACH-000459,-1.02783718358
ACH-000460,-0.891438614593
ACH-000461,-0.982090670432
ACH-000463,-1.0165232364799999
ACH-000464,-1.1105982655
ACH-000466,-0.835546961682
ACH-000467,-0.9610172085609999
ACH-000468,-0.986926857455
ACH-000469,-1.23093677679
ACH-000470,0.0202572290658
ACH-000471,-0.9727165420180001
ACH-000472,-0.887178793725
ACH-000473,-0.557522972822
ACH-000475,-0.772716134857
ACH-000476,-0.7216872979950001
ACH-000477,-0.7701217420659999
ACH-000480,-0.8028608391709999
ACH-000481,-1.33170358471
ACH-000483,-1.11223988024
ACH-000484,-0.6013900260639999
ACH-000485,-0.936952359163
ACH-000486,-0.681077013724
ACH-000487,-0.8211444308879999
ACH-000488,-0.922816591423
ACH-000490,-1.31067611692
ACH-000491,-0.986209394181
ACH-000495,-1.1674202111299998
ACH-000496,-0.887154905993
ACH-000499,-1.3661019187099999
ACH-000500,-0.5222891225999999
ACH-000502,-0.8491735819490001
ACH-000503,-0.803818859173
ACH-000505,-1.0105900466700002
ACH-000507,-0.8893200963240001
ACH-000510,-1.31671768013
ACH-000511,-0.6744841614910001
ACH-000512,-1.64259073956
ACH-000516,-0.793590882401
ACH-000517,-0.7479492754979999
ACH-000518,-0.626627864021
ACH-000520,-1.08261526746
ACH-000521,-1.14289386871
ACH-000522,-0.875591696268
ACH-000524,-1.46555724694
ACH-000527,-1.0369595552600002
ACH-000528,-1.18420409696
ACH-000537,-0.633808078323
ACH-000541,-0.7546607142499999
ACH-000542,-0.806088344876
ACH-000544,-0.982046035546
ACH-000545,-0.956718766188
ACH-000547,-0.959061472831
ACH-000548,-0.916452114995
ACH-000549,-0.525394607928
ACH-000550,-0.64215943666
ACH-000552,-1.0692470545100001
ACH-000556,-0.322976160415
ACH-000557,-0.8772147894299999
ACH-000570,-0.9112313328
ACH-000571,-0.917909900673
ACH-000573,-1.4872643640399998
ACH-000576,-1.15817214438
ACH-000580,-1.32866622608
ACH-000584,-1.1826552104999999
ACH-000585,-1.36449730005
ACH-000588,-1.1867140644
ACH-000589,-1.07212918917
ACH-000591,-1.16355812373
ACH-000593,-0.474856280747
ACH-000600,-0.953994340044
ACH-000601,-1.0050160986499999
ACH-000604,-1.2543815412600001
ACH-000605,-1.0799813551200002
ACH-000606,-0.7070510577069999
ACH-000608,-0.79231525156
ACH-000614,-0.638361188036
ACH-000616,-0.9742013426289999
ACH-000618,-0.818868918104
ACH-000619,-0.736234273154
ACH-000620,-0.8483124656219999
ACH-000621,-1.33001167819
ACH-000622,-1.7761744017299999
ACH-000623,-1.45181869662
ACH-000624,-1.15648409768
ACH-000627,-0.867219988792
ACH-000630,-0.889418490309
ACH-000632,-1.2021801863
ACH-000633,-0.86300329089
ACH-000637,-0.85743032045
ACH-000638,-1.13742793359
ACH-000646,-1.12228917966
ACH-000647,-0.907215764023
ACH-000648,-0.8897110315469999
ACH-000649,-1.0747277520899998
ACH-000651,-1.01526722231
ACH-000652,-0.724031717272
ACH-000653,-1.04768587929
ACH-000657,-0.882245712412
ACH-000658,-1.04678981716
ACH-000661,-0.582741022505
ACH-000662,-0.9629912059010001
ACH-000663,-0.87543836544
ACH-000665,-1.13906116371
ACH-000671,-1.2352861116
ACH-000673,-1.04784916059
ACH-000676,-1.02499641306
ACH-000677,-0.866175849513
ACH-000681,-1.1622126767899998
ACH-000682,-0.7398176483050001
ACH-000683,-0.7237306968880001
ACH-000684,-1.13993651675
ACH-000688,-0.8907071658779999
ACH-000693,-0.670565096317
ACH-000694,-1.2475373300700001
ACH-000695,-0.758933033998
ACH-000696,-1.0600938825200001
ACH-000697,-1.04281209697
ACH-000699,-0.5622854129079999
ACH-000701,-0.76320670069
ACH-000706,-0.997008679684
ACH-000711,-1.00819870331
ACH-000713,-0.930175648319
ACH-000714,-0.9615178725169999
ACH-000718,-1.40719302071
ACH-000720,-0.67388907701
ACH-000721,-0.982568288002
ACH-000724,-1.10012315514
ACH-000725,-0.902614867569
ACH-000732,-1.0609612392299999
ACH-000734,-1.28363259414
ACH-000735,-0.6758121145980001
ACH-000736,-0.7605337645010001
ACH-000738,-0.531494851206
ACH-000746,-0.8470464709000001
ACH-000747,-1.15451552411
ACH-000748,-0.749258295696
ACH-000753,-1.3431614329600001
ACH-000756,-1.27385706028
ACH-000757,-0.965439078001
ACH-000758,-0.900562688477
ACH-000760,-0.781565587667
ACH-000763,-0.569163089005
ACH-000764,-0.675983277573
ACH-000765,-0.875305260517
ACH-000766,-0.729693457553
ACH-000767,-0.590063709094
ACH-000768,-1.2174040972600002
ACH-000769,-1.08608378881
ACH-000770,-0.9427265642470001
ACH-000771,-0.824005910372
ACH-000773,-1.12392806676
ACH-000776,-0.637430645813
ACH-000777,-1.0205564174600001
ACH-000778,-0.877775290704
ACH-000781,-1.0278846563600001
ACH-000782,-0.426841514779
ACH-000783,-0.671928295447
ACH-000784,-0.903528985651
ACH-000785,-0.594600355031
ACH-000787,-1.14176852195
ACH-000788,-1.04847490926
ACH-000791,-0.760063038672
ACH-000792,-0.861739046675
ACH-000794,-0.75716752958
ACH-000796,-0.956452969779
ACH-000799,-0.649671008065
ACH-000800,-1.3147639604799999
ACH-000802,-0.818909484052
ACH-000804,-1.04500203495
ACH-000805,-0.87360775816
ACH-000809,-0.647098656008
ACH-000810,-1.32024442111
ACH-000811,-0.890704779647
ACH-000817,-1.30469584987
ACH-000819,-1.2101593682
ACH-000820,-1.66285286043
ACH-000821,-1.0491690643
ACH-000822,-0.5580975873340001
ACH-000823,-0.504241697096
ACH-000824,-0.459679682426
ACH-000827,-0.891578440712
ACH-000829,-0.990378710509
ACH-000831,-1.0024400975
ACH-000832,-0.859131550678
ACH-000833,-1.0184691475499998
ACH-000834,-0.871982106625
ACH-000835,-1.10871841042
ACH-000836,-0.6286216026100001
ACH-000837,-0.9190973108339999
ACH-000838,-1.03565323485
ACH-000839,-0.9654989467990001
ACH-000840,-1.2871626272299999
ACH-000841,-0.9584370375579999
ACH-000843,-1.06345342611
ACH-000846,-1.1212822687700001
ACH-000847,-0.939027479147
ACH-000848,-0.76912373156
ACH-000849,-1.00243636662
ACH-000851,-1.0326865625
ACH-000855,-0.830357924368
ACH-000856,-0.9509531209909999
ACH-000858,-0.8820340746590001
ACH-000859,-1.18458027736
ACH-000861,-0.966734937521
ACH-000862,-0.929389828821
ACH-000865,-1.08353219482
ACH-000866,-0.944370499316
ACH-000867,-1.1381446714899999
ACH-000869,-0.9224470163580001
ACH-000872,-1.10912772559
ACH-000873,-1.00698511356
ACH-000876,-1.25219034725
ACH-000878,-1.19917929526
ACH-000880,-0.9246091793250001
ACH-000881,-0.899812229342
ACH-000882,-1.52213031498
ACH-000884,-0.708006597991
ACH-000885,-0.9529709695370001
ACH-000887,-0.6730921672069999
ACH-000888,-1.05839376119
ACH-000889,-0.971679960989
ACH-000890,-1.1215091150399998
ACH-000896,-1.0781948665999999
ACH-000898,-0.777609065125
ACH-000900,-0.890885184735
ACH-000901,-0.765479936751
ACH-000905,-1.1277992539700001
ACH-000906,-0.836169916912
ACH-000907,-1.2495545641399999
ACH-000910,-1.56632151304
ACH-000911,-0.9343972107940001
ACH-000912,-1.1154399030600002
ACH-000913,-1.0167834932100002
ACH-000915,-1.13554493668
ACH-000916,-0.8869880636149999
ACH-000917,-1.28625947139
ACH-000921,-1.03420172523
ACH-000924,-1.0668495874600001
ACH-000926,-1.0581194708700001
ACH-000928,-0.866815262966
ACH-000929,-1.1523304813600002
ACH-000932,-1.0824340268500001
ACH-000935,-0.837018664814
ACH-000936,-0.9846003459110001
ACH-000937,-0.7469451259569999
ACH-000938,-0.932212048049
ACH-000939,-0.968055821915
ACH-000941,-1.28096689584
ACH-000943,-0.899612718726
ACH-000946,-1.0106265802
ACH-000947,-1.3454222675100003
ACH-000948,-0.8260044068469999
ACH-000950,-0.9432041154200002
ACH-000953,-1.3296393715200001
ACH-000957,-1.2321575641299998
ACH-000958,-0.884900348385
ACH-000960,-0.869469975163
ACH-000963,-0.614720246439
ACH-000968,-0.582625018011
ACH-000969,-0.8724128710879999
ACH-000973,-0.749868198282
ACH-000974,-0.990515475976
ACH-000975,-0.903034080294
ACH-000976,-1.25306578836
ACH-000978,-0.7211404527249999
ACH-000980,-0.925624308393
ACH-000984,-1.40377294236
ACH-000986,-0.9553745652210001
ACH-000988,-1.23376478994
ACH-000993,-0.708362276053
ACH-000994,-1.2245043247799998
ACH-000996,-0.9008064788310001
ACH-001001,-0.7680219610629999
ACH-001020,-1.0997621341600001
ACH-001028,-0.9258634330359999
ACH-001031,-1.19460935015
ACH-001038,-1.3494989671899997
ACH-001048,-0.88197091936
ACH-001050,-0.996891847481
ACH-001053,-1.0910124240999999
ACH-001054,-1.3064970073
ACH-001061,-1.1171793868100002
ACH-001067,-1.02811081037
ACH-001075,-0.8287325424850001
ACH-001096,-0.9950809625589999
ACH-001128,-1.0427421727700001
ACH-001134,-0.9599873689030001
ACH-001151,-0.47628022769199996
ACH-001163,-1.0534628401200001
ACH-001164,-1.20659401113
ACH-001173,-1.27116516771
ACH-001183,-0.686693892747
ACH-001184,-0.8563251210680001
ACH-001190,-1.42780930456
ACH-001192,-1.25782420097
ACH-001193,-1.153926834
ACH-001196,-0.9233291853560001
ACH-001197,-0.6955506992239999
ACH-001205,-1.08876864641
ACH-001211,-1.0298267533399998
ACH-001212,-1.0727351809
ACH-001228,-0.787422449991
ACH-001232,-0.9598702793899999
ACH-001239,-0.928958504926
ACH-001274,-1.11313985705
ACH-001275,-1.0622390202399998
ACH-001277,-1.05267211353
ACH-001278,-0.995846977913
ACH-001280,-0.531917157431
ACH-001283,-1.26668312935
ACH-001289,-1.05219636629
ACH-001295,-0.957114689043
ACH-001300,-1.25226209085
ACH-001301,-1.37552384273
ACH-001302,-0.955682642827
ACH-001303,-1.2549707147700002
ACH-001306,-0.759793143273
ACH-001318,-0.9703650296340001
ACH-001322,-0.7947617169429999
ACH-001328,-0.6227149677380001
ACH-001332,-0.687911299678
ACH-001333,-1.36423845271
ACH-001336,-0.577594504207
ACH-001340,-0.661247729394
ACH-001346,-1.11385705571
ACH-001353,-0.7631351177169999
ACH-001354,-1.1185914649700002
ACH-001367,-1.0076199629
ACH-001368,-0.9972037642389999
ACH-001374,-0.971874379355
ACH-001375,-0.994825722155
ACH-001377,-1.04230308099
ACH-001380,-1.2556629904899999
ACH-001391,-0.550553303311
ACH-001407,-1.06773194414
ACH-001408,-0.9373947119149999
ACH-001413,-0.9168453675689999
ACH-001430,-0.891150241448
ACH-001431,-1.1846047824400001
ACH-001450,-1.17048529002
ACH-001496,-1.0172938924200001
ACH-001500,-1.1493631343000001
ACH-001521,-0.816110979765
ACH-001523,-1.19988135379
ACH-001532,-1.01165692852
ACH-001536,-0.8723875998430001
ACH-001550,-1.20905944512
ACH-001552,-1.02207414661
ACH-001554,-1.2581262286100001
ACH-001645,-1.2776547620299998
ACH-001654,-0.8654197358329999
ACH-001715,-1.0597344880500001
ACH-001735,-0.702766541129
ACH-001736,-1.08355809515
ACH-001737,-0.42123183458
ACH-001740,-1.19124213544
ACH-001745,-1.12157199169
ACH-001750,-1.0158724160500001
ACH-001765,-0.7902935770039999
ACH-001956,-1.06698923037
ACH-001957,-1.32819299875
