,SETD8 (387893)
ACH-000004,-0.35003349144900003
ACH-000007,-0.517459189829
ACH-000009,-0.266576573766
ACH-000011,-0.48832615120300005
ACH-000012,-0.378785301069
ACH-000013,-0.33887930345600004
ACH-000014,-0.244433159022
ACH-000015,-0.284710627097
ACH-000017,-0.353098912245
ACH-000018,-0.208939570604
ACH-000019,-0.31162308667
ACH-000021,-0.5740774951959999
ACH-000022,-0.325060250085
ACH-000025,-0.590036442123
ACH-000028,-0.160615959573
ACH-000030,-0.246725832132
ACH-000035,-0.38684789379100004
ACH-000036,-0.48006647036000005
ACH-000037,-0.555636788569
ACH-000039,-0.34831459546599997
ACH-000040,-0.328647477431
ACH-000041,-0.25703690378800004
ACH-000042,-0.47361300619999996
ACH-000045,-0.457608200616
ACH-000047,-0.325796680027
ACH-000052,-0.586351083901
ACH-000053,-0.230717429462
ACH-000054,-0.353342585783
ACH-000055,-0.659787884482
ACH-000060,-0.527540685999
ACH-000067,-0.460803226426
ACH-000070,-0.371786559196
ACH-000075,-0.463594732089
ACH-000078,-0.35434841700900005
ACH-000082,-0.461918119767
ACH-000085,-0.488669376838
ACH-000086,-0.618148328129
ACH-000087,-0.684131921506
ACH-000092,-0.519271663382
ACH-000095,-0.45817884203299997
ACH-000097,-0.394253199843
ACH-000098,-0.622610409573
ACH-000099,-0.475967674974
ACH-000108,-0.484536226879
ACH-000113,-0.552858968914
ACH-000115,-0.172718154245
ACH-000116,-0.366550726418
ACH-000118,-0.484572142541
ACH-000120,-0.36815242448700003
ACH-000123,-0.36549109043399997
ACH-000127,-0.47759495144599995
ACH-000128,-0.5712273588050001
ACH-000132,-0.776094629347
ACH-000133,-0.572389479592
ACH-000137,-0.6999192470029999
ACH-000138,-0.384130606564
ACH-000142,-0.539898784492
ACH-000143,-0.7204605780490001
ACH-000146,-0.1874346307
ACH-000148,-0.313641861429
ACH-000150,-0.742278796654
ACH-000152,-0.488313747756
ACH-000153,-0.8411593176350001
ACH-000159,-0.425326768802
ACH-000160,-0.059159510069699994
ACH-000163,-0.543656993645
ACH-000167,0.164148676287
ACH-000168,-0.41400811310400004
ACH-000169,-0.614150775852
ACH-000178,-0.42471125081699995
ACH-000182,-0.42904312721
ACH-000183,-0.819399046392
ACH-000188,-0.48586875218000003
ACH-000189,-0.493456954705
ACH-000190,-0.011002919142899999
ACH-000198,-0.340992920423
ACH-000204,-0.783557583835
ACH-000206,-0.11820660046499999
ACH-000207,-0.358527473064
ACH-000211,-0.331365228897
ACH-000215,-0.513341059836
ACH-000221,-0.32196594104000004
ACH-000222,-0.613459026187
ACH-000223,-0.584267900629
ACH-000226,-0.573395728506
ACH-000227,-1.0366267421700002
ACH-000228,-0.28961553156500003
ACH-000231,-0.23050369508699997
ACH-000232,-0.37930963785899996
ACH-000233,-0.331624909541
ACH-000234,-0.376151288745
ACH-000235,-0.347790906769
ACH-000237,-0.557107732874
ACH-000238,-0.457956977819
ACH-000243,-0.400496038236
ACH-000244,-0.291722142136
ACH-000246,-0.42715359438199996
ACH-000248,-0.606131603363
ACH-000250,-0.22669377737399998
ACH-000251,-0.775328069918
ACH-000253,-0.37473304816799996
ACH-000255,-0.507589180248
ACH-000256,-0.39841319058700003
ACH-000257,-0.6354013471769999
ACH-000258,-0.120840300286
ACH-000259,-0.48761072882600004
ACH-000260,-0.24944552735800002
ACH-000261,-0.433336586711
ACH-000262,-0.248914910248
ACH-000263,-0.632602694211
ACH-000264,-0.420503658784
ACH-000265,-0.590703306834
ACH-000266,-0.637234542441
ACH-000272,-0.267198219354
