,RBM4B (83759)
ACH-000651,0.07217042972139999
ACH-000652,-0.374763547841
ACH-000653,-0.17821410464200002
ACH-000657,-0.290984336824
ACH-000658,-0.116006785888
ACH-000661,-0.539073521789
ACH-000662,-0.070553388699
ACH-000663,-0.433542710409
ACH-000665,-0.20948468254
ACH-000671,-0.240249506375
ACH-000673,-0.129414539479
ACH-000676,-0.0781354766233
ACH-000677,0.0757186035459
ACH-000681,-0.187471021648
ACH-000682,-0.17451416071400003
ACH-000683,-0.265534663003
ACH-000684,-0.25983011397
ACH-000688,0.032849975654799995
ACH-000693,-0.381635700307
ACH-000694,-0.000582127452358
ACH-000695,-0.150032742576
ACH-000696,-0.17776205536400003
ACH-000697,-0.278662769808
ACH-000699,-0.290966241674
ACH-000701,-0.04708362428
ACH-000706,-0.219824535774
ACH-000711,-0.026189993585299998
ACH-000713,-0.27536875851
ACH-000714,-0.168715653205
ACH-000718,-0.117410014043
ACH-000720,-0.286219879553
ACH-000721,-0.041611022546699995
ACH-000724,-0.24047786120700002
ACH-000725,-0.28986582078699996
ACH-000732,-0.319942961352
ACH-000734,-0.41862257182999996
ACH-000735,-0.34847119194799997
ACH-000736,-0.17308663927499998
ACH-000738,-0.132162221786
ACH-000746,-0.419774654268
ACH-000747,-0.164967427479
ACH-000748,-0.20016190828400002
ACH-000753,-0.150298932708
ACH-000756,-0.22403029220100001
ACH-000757,-0.125684785661
ACH-000758,-0.227201255803
ACH-000760,-0.0475292699459
ACH-000763,0.17499391376600001
ACH-000764,-0.202931761395
ACH-000765,-0.233940924737
ACH-000766,-0.164395149529
ACH-000767,-0.037181997211000004
ACH-000768,-0.18640923774300003
ACH-000769,-0.199952292007
ACH-000770,-0.220709752045
ACH-000771,-0.312909595964
ACH-000773,0.10024090288999998
ACH-000776,-0.28115876491700004
ACH-000777,-0.240036599588
ACH-000778,-0.526692960126
ACH-000781,-0.08790395492460001
ACH-000782,-0.348894816519
ACH-000783,-0.294599630798
ACH-000784,-0.15624261662699998
ACH-000785,-0.210844733461
ACH-000787,-0.10721465024700001
ACH-000788,-0.285327623319
ACH-000791,0.027401481816599998
ACH-000792,-0.388885880467
ACH-000794,-0.298568644403
ACH-000796,-0.102541376126
ACH-000799,-0.0833788309107
ACH-000800,-0.159784265267
ACH-000802,-0.49317033032200003
ACH-000804,-0.6229636993450001
ACH-000805,0.120183787906
ACH-000809,0.0308637151137
ACH-000810,-0.039567425778300004
ACH-000811,-0.09156960417469999
ACH-000817,-0.21321301527800002
ACH-000819,-0.12245716602399999
ACH-000820,-0.0708557279819
ACH-000821,0.12330872485
ACH-000822,0.20576910606899998
ACH-000823,-0.155919080582
ACH-000824,0.009884521425260001
ACH-000827,-0.21605268069800002
ACH-000829,-0.150202608865
ACH-000831,-0.23449790211
ACH-000832,-0.5002978495970001
ACH-000833,-0.337095353098
ACH-000834,-0.350317827615
ACH-000835,-0.0605625161533
ACH-000836,-0.292277572885
ACH-000837,-0.184193226937
ACH-000838,-0.154152358655
ACH-000839,-0.484760219561
ACH-000840,-0.36118072294299997
ACH-000841,-0.285018199177
ACH-000843,-0.344405940811
ACH-000846,-0.348870293583
ACH-000847,-0.41137282318199997
ACH-000848,-0.260616765067
ACH-000849,-0.20853192242199997
ACH-000851,-0.018717316897
ACH-000855,-0.023320444792
ACH-000856,-0.246826752794
ACH-000858,-0.105196549605
ACH-000859,-0.532940925882
ACH-000861,-0.219218998195
ACH-000862,-0.05656032267080001
ACH-000865,-0.260469862936
ACH-000866,-0.304094359823
ACH-000867,-0.08383833885099999
ACH-000869,0.0258860992512
ACH-000872,-0.338671958948
ACH-000873,0.0839064807439
ACH-000876,0.0238548673232
ACH-000878,-0.226098647946
ACH-000880,-0.12868083212
ACH-000881,-0.238336815616
ACH-000882,-0.245326802424
ACH-000884,-0.060014797016500004
ACH-000885,-0.072135974889
ACH-000887,-0.123955224433
ACH-000888,-0.198054418223
ACH-000889,-0.249538109731
ACH-000890,-0.169920309041
ACH-000896,-0.192368273424
ACH-000898,-0.0897172670146
ACH-000900,-0.18763246408599998
ACH-000901,-0.253549778358
ACH-000905,-0.224986754432
ACH-000906,-0.266216952444
ACH-000907,-0.09905658893130001
ACH-000910,-0.253127518597
ACH-000911,-0.269777884591
ACH-000912,-0.383442357161
ACH-000913,-0.180502022268
ACH-000915,-0.125401957405
ACH-000916,-0.3646208036
ACH-000917,-0.41230652559000003
ACH-000921,-0.182303461195
ACH-000924,-0.0217828565732
ACH-000926,-0.165538737138
ACH-000928,-0.0125734904865
ACH-000929,0.04845914787830001
ACH-000932,-0.12984546351600001
ACH-000935,-0.35589939889399996
ACH-000936,-0.617167238584
ACH-000937,-0.0498792093716
ACH-000938,-0.352282041802
ACH-000939,-0.167263973276
ACH-000941,-0.316065449824
ACH-000943,-0.24003787581900002
ACH-000946,-0.101704746603
ACH-000947,-0.541386030885
ACH-000948,-0.168508280163
ACH-000950,-0.228709811471
ACH-000953,-0.00393915557995
ACH-000957,-0.330238556327
ACH-000958,-0.328565767661
ACH-000960,-0.155118245895
ACH-000963,-0.30649106718
ACH-000968,-0.0261503367053
ACH-000969,-0.07058077265769999
ACH-000973,-0.149071723309
ACH-000974,-0.237431271548
ACH-000975,-0.028277167813400002
ACH-000976,-0.160216517811
ACH-000978,-0.261311970988
ACH-000980,-0.0623791632642
ACH-000984,-0.10002171083999999
ACH-000986,-0.15982758243200001
ACH-000988,-0.221247348824
ACH-000993,-0.169160915033
ACH-000994,-0.349934703196
ACH-000996,0.0064585268623999995
ACH-001001,-0.140754844254
ACH-001020,0.0029978736168999997
ACH-001028,-0.09746252336930002
ACH-001031,-0.32407018780499997
ACH-001038,-0.10577616107999999
ACH-001048,-0.102195806152
ACH-001050,-0.0442465883666
ACH-001053,-0.10713803189099999
ACH-001054,-0.25929866069400004
ACH-001061,-0.220693495482
ACH-001067,-0.0607930957636
ACH-001075,-0.465123619192
ACH-001096,-0.351867545313
ACH-001128,0.0891016820151
ACH-001134,-0.120145205637
ACH-001151,-0.269837233612
ACH-001163,-0.10995241000900001
ACH-001164,0.192816609033
ACH-001173,-0.357590018702
ACH-001183,-0.202050432081
ACH-001184,-0.228055743767
ACH-001190,-0.314088219123
ACH-001192,-0.452969431747
ACH-001193,-0.273281800688
ACH-001196,-0.040741839994300005
ACH-001197,-0.131346051621
ACH-001205,-0.218395823869
ACH-001211,-0.153731630524
ACH-001212,-0.0601122438815
ACH-001228,-0.23333904843800002
ACH-001232,-0.239908340046
ACH-001239,-0.09204085152550001
ACH-001274,-0.0675104783991
ACH-001275,-0.264242823397
ACH-001277,-0.0677546896875
ACH-001278,-0.186173398678
ACH-001280,-0.335021591806
ACH-001283,-0.194576565595
ACH-001289,-0.117138381782
ACH-001295,-0.284731182718
ACH-001300,-0.196517800396
ACH-001301,-0.0477649874297
ACH-001302,-0.07152030077489999
ACH-001303,-0.497167154987
ACH-001306,-0.211771758057
ACH-001318,-0.319599472819
ACH-001322,-0.218644745709
ACH-001328,-0.14801955808599998
ACH-001332,-0.0788191448655
ACH-001333,-0.199551911791
ACH-001336,-0.216873352981
ACH-001340,-0.0266932867184
ACH-001346,-0.10531316591
ACH-001353,-0.276321915462
ACH-001354,-0.121334091785
ACH-001367,-0.528328197085
ACH-001368,-0.365315606748
ACH-001374,-0.185419767203
ACH-001375,-0.212495796319
ACH-001377,-0.426948530853
ACH-001380,-0.187028357661
ACH-001391,-0.157394989438
ACH-001407,-0.242461449462
ACH-001408,-0.289505916659
ACH-001413,-0.0454981908294
ACH-001430,-0.09778233012240001
ACH-001431,-0.377878716395
ACH-001450,-0.19594251032499999
ACH-001496,-0.0754095144095
ACH-001500,-0.196405088497
ACH-001521,-0.505752603319
ACH-001523,-0.156951214155
ACH-001532,-0.21888154083099998
ACH-001536,-0.131433228713
ACH-001550,-0.0025395698356199996
ACH-001552,-0.040770116519999997
ACH-001554,-0.296257395326
ACH-001645,-0.19732150668200002
ACH-001654,-0.242572063473
ACH-001715,-0.0320396017409
ACH-001735,-0.267881793725
ACH-001736,-0.433271464585
ACH-001737,-0.277936957509
ACH-001740,-0.36811217195699997
ACH-001745,-0.260693965822
ACH-001750,-0.156362390034
ACH-001765,-0.17948669580899998
ACH-001956,-0.155164090577
ACH-001957,-0.284717058358
