,JUN (3725)
ACH-000280,-0.990434198947
ACH-000281,-0.339268833349
ACH-000288,-0.869935341473
ACH-000291,-0.162182938219
ACH-000293,-0.312622519179
ACH-000294,0.0030984682665999995
ACH-000295,-0.251385459569
ACH-000296,-0.406916066295
ACH-000302,-0.42303925334799997
ACH-000304,-0.178029735485
ACH-000307,-0.220741302923
ACH-000308,-0.11403761442600001
ACH-000310,-0.419609636882
ACH-000311,-0.24189745480900002
ACH-000312,-0.380076465679
ACH-000315,-0.0138091705626
ACH-000316,-0.3030001447
ACH-000317,-0.811570139347
ACH-000318,-0.325003407002
ACH-000319,-0.592159150044
ACH-000320,-0.386877717997
ACH-000322,-0.264530523173
ACH-000323,-1.32334559365
ACH-000324,-0.029647210149
ACH-000329,-0.457654632556
ACH-000330,-0.124781533833
ACH-000331,-0.49795448885899996
ACH-000332,0.27988428660799997
ACH-000334,-0.132584438027
ACH-000335,-0.998545806687
ACH-000336,-0.348084317384
ACH-000337,-0.23778214511999998
ACH-000339,-0.828588136085
ACH-000341,-0.5811666973349999
ACH-000348,-0.260441560985
ACH-000350,-0.0633412082924
ACH-000352,0.193930156376
ACH-000356,-0.39346372729999995
ACH-000361,-1.06023151315
ACH-000362,-0.296948249033
ACH-000363,-0.027596221936
ACH-000364,-0.813108522831
ACH-000365,-0.130998586976
ACH-000366,-0.260159356693
ACH-000368,-1.2814901227600002
ACH-000374,-0.17781931298700002
ACH-000375,0.0688475604467
ACH-000376,-0.286752528671
ACH-000381,-0.31695757023800003
ACH-000383,-0.328972259903
ACH-000387,-0.105017305918
ACH-000389,-0.620068899613
ACH-000390,-0.278059308082
ACH-000393,-0.10226876862600001
ACH-000395,-0.41276444212499996
ACH-000397,-0.140468567469
ACH-000401,-0.609740490418
ACH-000402,-0.0762149549335
ACH-000403,-0.432310772877
ACH-000404,0.0718305316934
ACH-000406,-0.107107840367
ACH-000407,0.10208470058599999
ACH-000408,-0.34493312298900003
ACH-000410,-0.501173491827
ACH-000411,-0.489394496315
ACH-000414,-0.325473736384
ACH-000415,-0.332759190409
ACH-000416,-0.175479741872
ACH-000420,-0.36140498784
ACH-000421,-0.20394541711300002
ACH-000424,-0.194911598578
ACH-000425,-0.08144588778760001
ACH-000426,-0.173187441164
ACH-000427,-0.44383852492
ACH-000433,-0.470305757398
ACH-000436,-0.0881545581573
ACH-000444,-0.44010211630199997
ACH-000445,-0.9300444080320001
ACH-000448,-0.303335694499
ACH-000450,-0.415305670942
ACH-000452,-0.24985756949299998
ACH-000454,-0.503743145971
ACH-000458,-0.122515928557
ACH-000459,-0.407899270584
ACH-000460,-0.868660426695
ACH-000461,-0.261764459344
ACH-000463,-0.245583629931
ACH-000464,-1.42967335399
ACH-000466,-0.7137998957070001
ACH-000467,-0.08737319045269999
ACH-000468,-0.26384620053
ACH-000469,-1.03303199276
ACH-000470,-0.28595404235399996
ACH-000471,-0.598339272979
ACH-000472,0.0254635328231
ACH-000473,-0.148650606064
ACH-000475,-0.28173003859
ACH-000476,-0.162505257155
ACH-000477,0.0837070456307
ACH-000480,-0.297798034453
ACH-000481,-0.177049657772
ACH-000483,-0.325272583794
ACH-000484,0.145355343226
ACH-000485,-0.438429157887
ACH-000486,-0.345702019647
ACH-000487,-0.296120745717
ACH-000488,-0.21424132253199998
ACH-000490,-0.175089923151
ACH-000491,-0.224047519039
ACH-000495,-0.089961009657
ACH-000496,-0.761539393271
ACH-000499,-0.150143363393
ACH-000500,-0.744152696381
ACH-000502,-0.23221258254000002
ACH-000503,-0.541998622144
ACH-000505,-0.267640869033
ACH-000507,-0.366732135427
ACH-000510,0.0038627325075
ACH-000511,-0.502951667893
ACH-000512,-0.41170009717100003
ACH-000516,-0.512125122434
ACH-000517,-0.47218784243699996
ACH-000518,-0.271702329845
ACH-000520,-0.41354469772200003
ACH-000521,-0.239389249794
ACH-000522,-0.7212413223849999
ACH-000524,-0.09980359121230001
ACH-000527,-0.238477557697
ACH-000528,0.17575555917
ACH-000537,-0.626983628357
ACH-000541,-0.544281802537
ACH-000542,-0.6742498765639999
ACH-000544,0.111436450974
ACH-000545,-0.364619341659
ACH-000547,-0.291021398512
ACH-000548,-0.425387917146
ACH-000549,-0.255713484045
ACH-000550,-0.13658470631300001
ACH-000552,-0.12192293558900001
ACH-000556,-0.0916343937578
ACH-000557,0.0656594973745
ACH-000570,-0.45934832212300003
ACH-000571,-0.437415962055
ACH-000573,-0.5771574800729999
ACH-000576,-0.287042484985
ACH-000580,-0.16328994195
ACH-000584,-0.228861640831
ACH-000585,-0.891462056437
ACH-000588,-0.36452402948
ACH-000589,-0.320238834001
ACH-000591,-0.6782291160680001
ACH-000593,-0.321731493002
ACH-000600,-0.6967557912829999
ACH-000601,-0.29835636918200004
ACH-000604,-0.0362931215295
ACH-000605,-0.377715064513
ACH-000606,-0.338333972311
ACH-000608,-0.132109809517
ACH-000614,-0.137812484257
ACH-000616,-0.6941987441959999
ACH-000618,-0.10267127514
ACH-000619,-0.166569199263
ACH-000620,-0.264635784168
ACH-000621,-0.285365182747
ACH-000622,-0.0729628159996
ACH-000623,-0.975624708819
ACH-000624,-0.112703664154
ACH-000627,-0.977233860351
ACH-000630,-0.8526035963359999
ACH-000632,-0.140637877841
ACH-000633,-0.34661129206600005
ACH-000637,-0.37771420516800003
ACH-000638,-0.312745847746
ACH-000646,-0.137009376209
ACH-000647,-0.254941026211
ACH-000648,0.170892305284
ACH-000649,-0.433624715622
ACH-000651,-0.421338893825
ACH-000652,-0.375257995365
ACH-000653,-0.208482932671
ACH-000657,-0.307413668125
ACH-000658,-0.0893594316753
ACH-000661,-0.051645637167600005
ACH-000662,-0.685304619927
ACH-000663,0.113143181642
ACH-000665,-0.629795808811
ACH-000671,-0.150610593067
ACH-000673,-0.712711651806
ACH-000676,-0.051429859293
ACH-000677,-0.0464531806391
ACH-000681,-0.438654873718
ACH-000682,-0.0564512470021
ACH-000683,-0.158002877703
ACH-000684,-0.323099606591
ACH-000688,-0.278784353858
ACH-000693,-0.227478394897
ACH-000694,-0.09543842718180001
ACH-000695,-0.617033792813
ACH-000696,-0.580445419763
ACH-000697,-0.26139606623399997
ACH-000699,-0.226388682599
ACH-000701,-0.385944912862
ACH-000706,-0.0554936937279
ACH-000711,-0.5044024873690001
ACH-000713,-0.461394523031
ACH-000714,-0.23536922277199998
ACH-000718,-0.773580728857
ACH-000720,-0.26197136834
ACH-000721,-0.0253220346026
ACH-000724,-0.732527988546
ACH-000725,0.0675316356069
ACH-000732,-0.5288975408250001
ACH-000734,-0.192978470638
ACH-000735,-0.45466352051200004
ACH-000736,-0.15466428164100002
ACH-000738,-0.48952603571000003
ACH-000746,-0.433643735031
ACH-000747,-0.42734283774099996
ACH-000748,-0.452850265348
ACH-000753,-0.738851980629
ACH-000756,-0.628924768665
ACH-000757,-0.194755003413
ACH-000758,-0.114660431496
ACH-000760,-0.249091248354
ACH-000763,-0.300437251963
ACH-000764,-0.26107587504700003
ACH-000765,-0.0705961684807
ACH-000766,-0.86127022769
ACH-000767,-0.35074255532799997
ACH-000768,-0.304922751943
ACH-000769,-0.195454739314
ACH-000770,-0.22331763665600002
ACH-000771,-0.38192325661
ACH-000773,-0.225213896101
ACH-000776,-0.229419255557
ACH-000777,-0.360618792137
ACH-000778,0.018961179436
ACH-000781,-0.21904361201499997
ACH-000782,-0.213665925514
ACH-000783,-0.025007251573
ACH-000784,-0.635958857502
ACH-000785,-0.396953735278
ACH-000787,-0.726029417711
ACH-000788,-0.08281019430639999
ACH-000791,-0.44710412815800005
ACH-000792,-0.634906591553
ACH-000794,-0.350446209202
ACH-000796,-0.177751171053
ACH-000799,-0.430898464561
ACH-000800,0.360906529605
ACH-000802,-0.21516168274300002
ACH-000804,-0.194251696582
ACH-000805,-0.18517233665399999
ACH-000809,-0.19928894985999998
ACH-000810,-0.450125302087
ACH-000811,-0.30464651186299996
ACH-000817,-0.376555195852
ACH-000819,-0.585291931651
ACH-000820,-0.7266867831980001
ACH-000821,0.07934068291339999
ACH-000822,0.0168127114985
ACH-000823,-0.24021369391699998
ACH-000824,-0.182264840379
ACH-000827,-0.44270204218099996
ACH-000829,-0.40331995484899996
ACH-000831,-0.484805807074
ACH-000832,-0.283817007861
ACH-000833,-0.38872119996200005
ACH-000834,-0.412304332799
ACH-000835,-0.687922949749
ACH-000836,-0.36898552642099997
ACH-000837,-0.34543528431500004
ACH-000838,-0.0432717278414
ACH-000839,-0.461353013032
ACH-000840,-0.44911827885600003
ACH-000841,-0.287790993077
ACH-000843,0.0486719283086
ACH-000846,-0.295085478739
ACH-000847,0.090350229507
ACH-000848,-0.07904836252639999
ACH-000849,-0.34344847743
ACH-000851,-0.581284654862
ACH-000855,-0.628094105852
ACH-000856,-0.03463771230130001
ACH-000858,-0.309403604111
ACH-000859,-0.2216535408
ACH-000861,-0.506693760946
ACH-000862,-0.193835167539
ACH-000865,-0.216759988605
ACH-000866,-0.152280615462
ACH-000867,-0.051560163538499994
ACH-000869,-0.30520142721
ACH-000872,-0.372263833713
ACH-000873,-0.237139480379
ACH-000876,-0.19331736309
ACH-000878,-0.15607697002999998
ACH-000880,0.421844155826
ACH-000881,-0.015410108068999999
ACH-000882,-0.22014532574700002
ACH-000884,-0.32673561763799996
ACH-000885,-0.298859708052
ACH-000887,-0.334970420825
ACH-000888,-0.271534908387
ACH-000889,-0.165162343739
ACH-000890,-0.315999549793
ACH-000896,-0.5300942600330001
ACH-000898,-0.219840155582
ACH-000900,-0.317562006511
ACH-000901,-0.5987307992809999
ACH-000905,-0.330736855208
ACH-000906,-0.536243572299
ACH-000907,0.0365906103139
ACH-000910,-0.0683554325201
ACH-000911,-0.296934856883
ACH-000912,-0.263330308061
ACH-000913,-0.0184501529847
ACH-000915,-0.20065143448699999
ACH-000916,-0.317368867168
ACH-000917,-0.030015386270400003
ACH-000921,-0.469666538871
ACH-000924,-0.33625737553400004
ACH-000926,-0.223819440865
ACH-000928,-0.480998379046
ACH-000929,-0.21063646045499998
ACH-000932,-0.0750195650475
ACH-000935,-1.40953874129
ACH-000936,-0.698417395898
ACH-000937,-0.24625493271899998
ACH-000938,-0.18097280163499999
ACH-000939,-0.442585714629
ACH-000941,-0.0743867760742
ACH-000943,-0.622506064833
ACH-000946,-0.264076440966
ACH-000947,-0.157358961948
ACH-000948,-0.116417105232
ACH-000950,-0.519121591004
ACH-000953,-0.018389462302900002
ACH-000957,-0.158015021837
ACH-000958,-0.208212886769
ACH-000960,-0.206217638005
ACH-000963,-0.33322246569
ACH-000968,-0.147919321068
ACH-000969,-0.082048888253
ACH-000973,-0.408940416963
ACH-000974,-0.23384062162500002
ACH-000975,-0.401169583807
ACH-000976,-0.8857803689720001
ACH-000978,0.0178903124301
ACH-000980,-0.08090104235260001
ACH-000984,-0.586908019723
ACH-000986,-0.0021691304349400003
ACH-000988,-0.188295585539
ACH-000993,-0.232546881601
ACH-000994,-0.0749866664287
ACH-000996,-0.567376421039
ACH-001001,-0.265578983989
ACH-001020,-0.295080244003
ACH-001028,-0.282754177126
ACH-001031,-0.03465654728769999
ACH-001038,-0.09127424343189999
ACH-001048,-0.43580239887500005
ACH-001050,-1.50351294135
ACH-001053,-0.167707686752
ACH-001054,-0.265008785284
ACH-001061,-0.36161110743600006
ACH-001067,-0.57429356687
ACH-001075,-0.166590867895
ACH-001096,-0.775637890856
ACH-001128,-1.36520351539
ACH-001134,-0.12041697860600001
ACH-001151,-0.130522958188
ACH-001163,-0.147507273801
ACH-001164,-0.11888461830600001
ACH-001173,-0.542205970601
ACH-001183,-0.221093959961
ACH-001184,-0.349247419176
ACH-001190,-0.396855781886
ACH-001192,-0.094894998096
ACH-001193,-0.0140099036061
ACH-001196,-0.302027009091
ACH-001197,-0.529830761533
ACH-001205,-0.581201917573
ACH-001211,-0.461750939569
ACH-001212,-0.0468698212735
ACH-001228,-0.15391596038799998
ACH-001232,-0.37872868865000003
ACH-001239,-0.131647187128
ACH-001274,-1.02781807446
ACH-001275,-0.306291109812
ACH-001277,-0.298430986448
ACH-001278,-0.257520999826
ACH-001280,-0.0824196540773
ACH-001283,-0.272271065658
ACH-001289,0.071629955105
ACH-001295,-0.28476409920699997
ACH-001300,-0.371939481387
ACH-001301,-0.491936769312
ACH-001302,-0.340979316118
ACH-001303,-0.299956777104
ACH-001306,-0.905654571168
ACH-001318,-0.116152943727
ACH-001322,-0.478883217141
ACH-001328,-0.22062163144699998
ACH-001332,-0.535220166344
ACH-001333,-0.0751254211135
ACH-001336,-0.34747434239200004
ACH-001340,-0.444726937302
ACH-001346,-0.0508442263296
ACH-001353,-0.09559617746210002
ACH-001354,-0.411778742534
ACH-001367,-0.418247583428
ACH-001368,-0.178679685198
ACH-001374,0.655628463854
ACH-001375,-0.479640686127
ACH-001377,-0.08735351574750001
ACH-001380,-0.250391688136
ACH-001391,-0.0202176767113
ACH-001407,-0.9527468659559999
ACH-001408,-0.186979592717
ACH-001413,-0.959331505852
ACH-001430,-0.334393512031
ACH-001431,-0.18582042082800002
ACH-001450,-0.533930330454
ACH-001496,-0.401495822271
ACH-001500,-0.31788996893599997
ACH-001521,-0.349427039411
ACH-001523,-0.50466381562
ACH-001532,-0.639569847053
ACH-001536,-0.269969146481
ACH-001550,-0.127000944866
ACH-001552,-0.41235241030500003
ACH-001554,-0.310674208053
ACH-001645,-0.34002895019199997
ACH-001654,-0.17580516815699998
ACH-001715,-0.803445474363
ACH-001735,-0.07986341589689999
ACH-001736,-0.166456111401
ACH-001737,-0.912906735887
ACH-001740,0.0201786935075
ACH-001745,-0.0691131933186
ACH-001750,-0.721772902648
ACH-001765,-0.536621138596
ACH-001956,-0.369781106465
ACH-001957,-0.205470402459
