,PTEN (5728)
ACH-000004,0.327436381659
ACH-000007,1.11045008284
ACH-000009,0.42704648238700005
ACH-000011,0.8161181473610001
ACH-000012,0.00496361787732
ACH-000013,0.7664515981100001
ACH-000014,0.293156761358
ACH-000015,1.01269237422
ACH-000017,1.3803116517200003
ACH-000018,0.719038067221
ACH-000019,0.372027429341
ACH-000021,0.0991279133355
ACH-000022,0.77403160068
ACH-000025,0.144255593445
ACH-000028,0.00134357907969
ACH-000030,1.06269805739
ACH-000035,0.209950089688
ACH-000036,0.25655101170600003
ACH-000037,0.501043391275
ACH-000039,0.8394403195479999
ACH-000040,0.29392300591
ACH-000041,1.6311046864399998
ACH-000042,1.3737578322100001
ACH-000045,0.314327806555
ACH-000047,0.811199089774
ACH-000052,1.3152732997399998
ACH-000053,0.819362482688
ACH-000054,0.42317122439099997
ACH-000055,0.022351689677
ACH-000060,1.75151745887
ACH-000067,0.9794961987369999
ACH-000070,-0.9611562678899999
ACH-000075,-0.0790813697075
ACH-000078,0.89573817484
ACH-000082,1.5094708809000001
ACH-000085,0.33682243435099996
ACH-000086,0.190344176222
ACH-000087,1.00201337796
ACH-000092,0.659648601487
ACH-000095,1.7898438991299999
ACH-000097,0.496004214242
ACH-000098,1.4369540866
ACH-000099,1.14523288268
ACH-000108,0.979231649339
ACH-000113,0.791231950882
ACH-000115,1.31018165381
ACH-000116,0.824767590184
ACH-000118,0.500979369696
ACH-000120,1.03173854171
ACH-000123,0.620510796924
ACH-000127,0.8271254792020001
ACH-000128,0.601317584439
ACH-000132,1.12970981484
ACH-000133,0.578128624868
ACH-000137,0.534091181101
ACH-000138,0.70145727936
ACH-000142,1.14988543281
ACH-000143,0.846828047579
ACH-000146,0.35021743809199996
ACH-000148,0.24556550952700001
ACH-000150,0.7104799179699999
ACH-000152,0.42219572486999996
ACH-000153,0.6833089900589999
ACH-000159,0.33315238261999996
ACH-000160,0.22360903801999998
ACH-000163,0.334698647788
ACH-000167,0.545805022674
ACH-000168,1.3196168063200002
ACH-000169,0.889104778096
ACH-000178,0.943968639033
ACH-000182,0.264760860337
ACH-000183,1.70301592782
ACH-000188,0.33637422205
ACH-000189,0.0537326657264
ACH-000190,0.26526578638799997
ACH-000198,0.27771103183
ACH-000204,1.37686373377
ACH-000206,0.374200568274
ACH-000207,1.4638210564200003
ACH-000211,0.888248159858
ACH-000215,0.283624031683
ACH-000221,0.415757827857
ACH-000222,2.04921721676
ACH-000223,0.34389743321500005
ACH-000226,0.0512975404206
ACH-000227,0.313491928533
ACH-000228,0.329547222899
ACH-000231,0.416016044956
ACH-000232,0.336243926934
ACH-000233,0.44066459880599995
ACH-000234,0.701846583557
ACH-000235,0.876450309183
ACH-000237,0.331214535099
ACH-000238,0.546447095105
ACH-000243,0.130588715241
ACH-000244,0.40328417625299995
ACH-000246,1.21909471236
ACH-000248,0.744057538035
ACH-000250,1.0741497034799998
ACH-000251,0.7808618792
ACH-000253,0.8285264886929999
ACH-000255,1.0191122183499999
ACH-000256,0.71906258656
ACH-000257,0.331708172696
ACH-000258,0.6851475188339999
ACH-000259,1.1675487862
ACH-000260,0.854664219277
ACH-000261,0.8595119512299999
ACH-000262,0.345377268437
ACH-000263,-0.5187787656930001
ACH-000264,0.7977092023729999
ACH-000265,0.08329102536069999
ACH-000266,2.17152580208
ACH-000272,2.55727233768
ACH-000273,0.441686733865
ACH-000274,0.6058580518469999
ACH-000277,0.749975988307
ACH-000278,0.587521442102
ACH-000279,0.283005928323
ACH-000280,1.53142675482
ACH-000281,0.702129140579
ACH-000288,0.5171439963109999
ACH-000291,0.755054586761
ACH-000293,0.717260328143
ACH-000294,0.634915580041
ACH-000295,-0.254820450362
ACH-000296,0.39092172541599995
ACH-000302,1.35362609334
ACH-000304,0.050914219446999996
ACH-000307,1.0798635348
ACH-000308,0.7323559042640001
ACH-000310,0.393791523473
ACH-000311,0.372777964875
ACH-000312,1.3756359948299999
ACH-000315,0.28873359600299997
ACH-000316,1.68143650999
ACH-000317,0.872604000814
ACH-000318,1.2650848453499999
ACH-000319,0.629399036155
ACH-000320,1.52596179306
ACH-000322,0.390469899076
ACH-000323,0.25115932228300003
ACH-000324,0.7081745583969999
ACH-000329,0.36861729416199995
ACH-000330,1.00337619297
ACH-000331,0.953004284148
ACH-000332,0.749758003158
ACH-000334,1.51402890639
ACH-000335,0.516282190154
ACH-000336,2.00220126938
ACH-000337,0.421406555693
ACH-000339,0.156322064652
ACH-000341,0.589808204581
ACH-000348,0.48898079379799997
ACH-000350,0.47797777063100005
ACH-000352,0.495596652336
ACH-000356,0.301059341881
ACH-000361,0.623679349108
ACH-000362,0.10588939351900001
ACH-000363,0.177754223714
ACH-000364,1.1103252462200002
ACH-000365,0.83616829743
ACH-000366,1.25104942002
ACH-000368,0.423709846578
ACH-000374,0.870310387354
ACH-000375,0.6971372566769999
ACH-000376,0.417464203293
ACH-000381,0.75413900267
ACH-000383,0.576653173291
ACH-000387,0.636189256058
ACH-000389,0.376370868029
ACH-000390,1.1972116676200002
ACH-000393,0.36606421537600004
ACH-000395,1.2164685583700001
ACH-000397,0.689643867304
ACH-000401,0.168465478466
ACH-000402,0.389418538566
ACH-000403,1.1497506785299998
ACH-000404,0.117572543092
ACH-000406,0.233746902046
ACH-000407,0.780901536285
ACH-000408,0.22887978114399998
ACH-000410,1.16995876156
ACH-000411,0.388318015206
ACH-000414,0.932313581195
ACH-000415,0.6437166714270001
ACH-000416,0.50808236423
ACH-000420,1.73687856998
ACH-000421,0.619289207864
ACH-000424,2.4327587052
ACH-000425,0.213541545183
ACH-000426,0.413118751629
ACH-000427,0.544742959841
ACH-000433,0.6942643257719999
ACH-000436,0.7424742824259999
ACH-000444,0.8277662926260001
ACH-000445,1.40010710708
ACH-000448,0.439782296339
ACH-000450,0.32992300361
ACH-000452,0.8651393116600001
ACH-000454,0.5830954074310001
ACH-000458,0.566205139062
ACH-000459,-0.19006547437
ACH-000460,0.9277305443739999
ACH-000461,0.539328631913
ACH-000463,0.466878134031
ACH-000464,0.0255831910096
ACH-000466,0.828390827113
ACH-000467,1.13254820168
ACH-000468,1.1370583478
ACH-000469,1.21442312193
ACH-000470,0.676186951262
ACH-000471,1.7436364696400002
ACH-000472,0.237846699462
ACH-000473,1.4417921470500001
ACH-000475,1.0472675936
ACH-000476,0.9629251010959999
ACH-000477,0.812635433275
ACH-000480,0.980256601559
ACH-000481,0.6462318401120001
ACH-000483,0.751692506452
ACH-000484,0.064990010961
ACH-000485,0.765251673238
ACH-000486,0.318121448528
ACH-000487,0.621441793634
ACH-000488,0.399854884062
ACH-000490,0.6949971173780001
ACH-000491,0.9919431544
ACH-000495,0.425353116622
ACH-000496,1.6674379362399998
ACH-000499,0.687501391455
ACH-000500,0.11354239705999998
ACH-000502,0.7692449180940001
ACH-000503,0.23291858843899998
ACH-000505,0.49262796297
