,GRK6 (2870)
ACH-000427,-0.00428606304258
ACH-000433,-0.181246870266
ACH-000436,0.036894367787000004
ACH-000444,-0.169687122671
ACH-000445,-0.144809751421
ACH-000448,0.0121112290542
ACH-000450,0.113914532972
ACH-000452,0.010457586276999999
ACH-000454,-0.280568553875
ACH-000458,-0.145288633521
ACH-000459,-0.164214078096
ACH-000460,-0.38342529914800005
ACH-000461,-0.11750962345999999
ACH-000463,-0.20536081716200003
ACH-000464,-0.195621273057
ACH-000466,-0.22674625154300002
ACH-000467,-0.325031542931
ACH-000468,-0.101027975065
ACH-000469,0.006832637010649999
ACH-000470,-0.06919609722339999
ACH-000471,-0.255085078231
ACH-000472,-0.146733611238
ACH-000473,0.014354442058099999
ACH-000475,-0.044182731549199994
ACH-000476,-0.414891415938
ACH-000477,-0.109128979194
ACH-000480,-0.14584082404
ACH-000481,0.0181604075711
ACH-000483,-0.0919363112922
ACH-000484,0.128467045837
ACH-000485,0.023858927603400002
ACH-000486,-0.09496462383
ACH-000487,-0.74129819654
ACH-000488,-0.137909717051
ACH-000490,-0.140818449104
ACH-000491,-0.346603467199
ACH-000495,0.015369912145
ACH-000496,-0.308528604591
ACH-000499,0.0553295135348
ACH-000500,-0.222995755094
ACH-000502,-0.22137956836800002
ACH-000503,-0.111475885318
ACH-000505,0.0159773289845
ACH-000507,-0.0468966162457
ACH-000510,-0.265115988194
ACH-000511,-0.118531972537
ACH-000512,-0.27823443878000004
ACH-000516,0.0141292252436
ACH-000517,-0.0174106040633
ACH-000518,-0.192501934364
ACH-000520,-0.06368362406150001
ACH-000521,-0.461948758103
ACH-000522,-0.13577090611300002
ACH-000524,-0.174895599732
ACH-000527,-0.266360441979
ACH-000528,-0.237871824173
ACH-000537,-0.264732894633
ACH-000541,0.31263413837
ACH-000542,-0.10512341992100001
ACH-000544,-0.513995093659
ACH-000545,-0.08792666869389999
ACH-000547,-0.552902389005
ACH-000548,-0.00349719196003
ACH-000549,-0.193760161349
ACH-000550,-0.0184704258437
ACH-000552,-0.049921923674300005
ACH-000556,-0.106749647881
ACH-000557,-0.110353311949
ACH-000570,0.026776680314700003
ACH-000571,0.12416505019400001
ACH-000573,-0.12637475252
ACH-000576,-0.05697100301530001
ACH-000580,-0.0922202402252
ACH-000584,-0.18393958273699998
ACH-000585,-0.051396903351800007
ACH-000588,-0.0237579822878
ACH-000589,-0.31992024538400005
ACH-000591,-0.162504803751
ACH-000593,-0.117136082435
ACH-000600,-0.0291817585702
ACH-000601,-0.252789725946
ACH-000604,-0.5067585613610001
ACH-000605,-0.0691467536552
ACH-000606,-0.036489226449599996
ACH-000608,-0.11587731161499999
ACH-000614,-0.197079818418
ACH-000616,-0.132134918381
ACH-000618,-0.021952179410900004
ACH-000619,-0.00655339362373
ACH-000620,-0.275057728992
ACH-000621,-0.17653093804
ACH-000622,0.0680283403044
ACH-000623,-0.391377213847
ACH-000624,-0.0514517519309
ACH-000627,-0.185930311819
ACH-000630,0.263941084004
ACH-000632,-0.0747194428877
ACH-000633,-0.103398801801
ACH-000637,-0.00744970102095
ACH-000638,-0.325065162792
ACH-000646,-0.34268324664399996
ACH-000647,-0.115261107904
ACH-000648,-0.292981753259
ACH-000649,-0.177047834588
ACH-000651,-0.10711050066700001
ACH-000652,-0.18433841184500002
ACH-000653,-0.66602215385
ACH-000657,0.0197913846582
ACH-000658,-0.164706608288
ACH-000661,-0.377753502189
ACH-000662,-0.212385701595
ACH-000663,-0.38068572471999995
ACH-000665,-0.06874748817160001
ACH-000671,-0.417024180191
ACH-000673,0.011767048845
ACH-000676,-0.123211245122
ACH-000677,0.0511662403763
ACH-000681,-0.37129106587300004
ACH-000682,-0.296323029877
ACH-000683,-0.126389553887
ACH-000684,0.114110282752
ACH-000688,-0.11439292384500001
ACH-000693,-0.049360615997699996
ACH-000694,0.010239427255299999
ACH-000695,-0.255080160886
ACH-000696,-0.11981276080999999
ACH-000697,-0.173326081897
ACH-000699,0.036855915459300004
ACH-000701,-0.0256858759254
ACH-000706,-0.0191880850613
ACH-000711,-0.06978369239969999
ACH-000713,-0.0582829544838
ACH-000714,-0.133739740983
ACH-000718,-0.41385665530999993
ACH-000720,-0.189482367624
ACH-000721,-0.18518533967
ACH-000724,-0.1472435043
ACH-000725,-0.18108854912
ACH-000732,-0.0269773794344
ACH-000734,-0.164265548556
ACH-000735,-0.130236830967
ACH-000736,-0.0447243843377
ACH-000738,-0.102317729341
ACH-000746,-0.47947302379600004
ACH-000747,-0.13449062937200001
ACH-000748,-0.250624121618
ACH-000753,-0.08681477136129999
ACH-000756,-0.138651854756
ACH-000757,-0.368504449388
ACH-000758,-0.215965440949
ACH-000760,-0.251712254521
ACH-000763,-0.35123095267800003
ACH-000764,-0.13467797976399998
ACH-000765,-0.10120764853499999
ACH-000766,-0.188370605961
ACH-000767,-0.147937797432
ACH-000768,-0.14658744048
ACH-000769,-0.0172468823987
ACH-000770,-0.09842255627810001
ACH-000771,-0.130827883418
ACH-000773,0.08869534960619999
ACH-000776,-0.177964107706
ACH-000777,-0.271379772037
ACH-000778,-0.0475375072235
ACH-000781,-0.225625441648
ACH-000782,0.024182745463099998
ACH-000783,-0.286011585184
ACH-000784,-0.155899628911
ACH-000785,-0.279578582844
ACH-000787,-0.159603354069
ACH-000788,-0.191741964954
ACH-000791,-0.332078356755
ACH-000792,-0.0651991293923
ACH-000794,-0.302114960743
ACH-000796,-0.04454396204680001
ACH-000799,-0.0512039016052
ACH-000800,-0.499198483988
ACH-000802,-0.11956053174900001
ACH-000804,-0.168733894115
ACH-000805,-0.190783961257
ACH-000809,-0.21221526291200002
ACH-000810,-0.292645988681
ACH-000811,-0.06457780635549999
ACH-000817,-0.0414622214555
ACH-000819,-0.255526905267
ACH-000820,-0.281898522188
ACH-000821,-0.0620706630238
ACH-000822,0.037038445021000004
ACH-000823,0.0293677544741
ACH-000824,0.0761809876545
ACH-000827,-0.184213869311
ACH-000829,0.07606222372839999
ACH-000831,-0.24873271410599998
ACH-000832,0.0273507502213
ACH-000833,-0.261964328978
ACH-000834,-0.16973372635
ACH-000835,-0.153317767073
ACH-000836,0.190113291591
ACH-000837,-0.23940036179299998
ACH-000838,0.07958155814830001
ACH-000839,0.18276503723
ACH-000840,-0.0576786291399
ACH-000841,-0.304025540978
ACH-000843,-0.0030208838108999997
ACH-000846,0.058417287657900004
ACH-000847,-0.051046764175199995
ACH-000848,-0.0243290478534
ACH-000849,-0.132741795523
ACH-000851,-0.0789778897358
ACH-000855,-0.20957618441
ACH-000856,-0.270876812828
ACH-000858,-0.08902450146549999
ACH-000859,-0.454774160592
ACH-000861,0.0909794541724
ACH-000862,-0.0762013396207
ACH-000865,-0.42564818722900005
ACH-000866,-0.0750117317614
ACH-000867,-0.10537199704700001
ACH-000869,-0.00776495760488
ACH-000872,0.0173042117287
ACH-000873,-0.15656610471100002
ACH-000876,0.0133628308533
ACH-000878,-0.032272441181200005
ACH-000880,-0.161059421643
ACH-000881,-0.118662298876
ACH-000882,-0.154941718824
ACH-000884,-0.0319291922686
ACH-000885,0.0335454273515
ACH-000887,-0.0987263120059
ACH-000888,-0.0481547507952
ACH-000889,-0.07909817060310001
ACH-000890,-0.11282010321699999
ACH-000896,0.0053426378360700005
ACH-000898,-0.08459811974050001
ACH-000900,-0.283578057312
ACH-000901,-0.19157375877799998
ACH-000905,-0.18755330318900001
ACH-000906,-0.132230756797
ACH-000907,-0.0928339981599
ACH-000910,-0.231729884135
ACH-000911,-0.24826363923
ACH-000912,-0.0924194618093
ACH-000913,-0.0899765965157
ACH-000915,-0.292353792085
ACH-000916,-0.12278665932
ACH-000917,-0.21803030478500002
ACH-000921,-0.10426293429099999
ACH-000924,-0.223498751515
ACH-000926,0.09922130007539999
ACH-000928,-0.34870276406499995
ACH-000929,-0.28940077323
ACH-000932,0.04248605506519999
ACH-000935,0.040443679489
ACH-000936,-0.16991431854800002
ACH-000937,-0.0555010254805
ACH-000938,-0.171979070567
ACH-000939,0.12478250069800001
ACH-000941,-0.0492480353404
ACH-000943,-0.081876495788
ACH-000946,-0.177896634777
ACH-000947,-0.214650368776
ACH-000948,-0.121905914553
ACH-000950,-0.0595268515382
ACH-000953,-0.205814215631
ACH-000957,-0.228730318625
ACH-000958,-0.167882773729
ACH-000960,0.181880933248
ACH-000963,-0.139469052105
ACH-000968,0.0946150353974
ACH-000969,0.0334370345188
ACH-000973,-0.16761995494
ACH-000974,-0.24570501309
ACH-000975,-0.372913072947
ACH-000976,-0.0957258130976
ACH-000978,-0.131387189088
ACH-000980,-0.126423531884
ACH-000984,-0.277653587571
ACH-000986,-0.25405778688
ACH-000988,-0.119230346833
ACH-000993,-0.234647567284
ACH-000994,0.030655974169
ACH-000996,-0.213225216729
ACH-001001,-0.130943610179
ACH-001020,-0.166905288127
ACH-001028,-0.10449192271400001
ACH-001031,-0.09706695097750001
ACH-001038,-0.0778173143134
ACH-001048,-0.034615423655400004
ACH-001050,-0.027182016203400005
ACH-001053,-0.250105445606
ACH-001054,0.0524818710997
ACH-001061,0.013770450869
ACH-001067,-0.237172502598
ACH-001075,0.188338248733
ACH-001096,-0.195952253559
ACH-001128,-0.37319173540899997
ACH-001134,-0.415490362464
ACH-001151,-0.162779313624
ACH-001163,-0.09580620527460001
ACH-001164,0.046833705865099995
ACH-001173,-0.19250832038
ACH-001183,-0.0296564706226
ACH-001184,-0.331217625121
ACH-001190,-0.0989500281045
ACH-001192,0.017633601233700003
ACH-001193,-0.114661496354
ACH-001196,-0.118505629386
ACH-001197,-0.08714524489360001
ACH-001205,0.12379652336899999
ACH-001211,-0.0563400859285
ACH-001212,-0.213671881111
ACH-001228,0.00729944728582
ACH-001232,0.178248975837
ACH-001239,-0.235481101948
ACH-001274,-0.39256473218500004
ACH-001275,0.020853875278499998
ACH-001277,-0.253035369136
ACH-001278,-0.19661294581900002
ACH-001280,0.0943948944397
ACH-001283,-0.0106030817256
ACH-001289,-0.125315080128
ACH-001295,-0.201343402415
ACH-001300,-0.0674562861256
ACH-001301,-0.207214046836
ACH-001302,-0.0415458727104
ACH-001303,0.485499280059
ACH-001306,-0.033849766715299996
ACH-001318,-0.291133181661
ACH-001322,-0.048021939973499995
ACH-001328,-0.08164960024489999
ACH-001332,0.0176076110951
ACH-001333,0.00277770612773
ACH-001336,-0.0713771313175
ACH-001340,-0.21557731589
ACH-001346,-0.09472487706350001
ACH-001353,-0.210638734618
ACH-001354,-0.253770159624
ACH-001367,-0.173743101091
ACH-001368,-0.153656120985
ACH-001374,-0.022300225451700004
ACH-001375,-0.0593871151514
ACH-001377,-0.24109096196600002
ACH-001380,-0.28820178338
ACH-001391,-0.301544399176
ACH-001407,-0.13963270366
ACH-001408,-0.0680008391108
ACH-001413,0.0170263546098
ACH-001430,-0.315573648757
ACH-001431,-0.256667049713
ACH-001450,-0.31319234727899997
ACH-001496,-0.101607040956
ACH-001500,0.08118540181
ACH-001521,-0.0901520057962
ACH-001523,-0.20783468089
ACH-001532,-0.250291375124
ACH-001536,0.134087325364
ACH-001550,-0.00871910652755
ACH-001552,-0.274637962765
ACH-001554,-0.131874084714
ACH-001645,-0.140548312432
ACH-001654,-0.151401727101
ACH-001715,-0.0484998309524
ACH-001735,-0.00230831710854
ACH-001736,-0.129675967984
ACH-001737,-0.26656336729200003
ACH-001740,-0.134133018509
ACH-001745,-0.25363822025800004
ACH-001750,-0.07543941292010001
ACH-001765,-0.256554042469
ACH-001956,-0.140309542067
ACH-001957,-0.156904508793
