,AMOTL2 (51421)
ACH-000004,-0.017237965280400003
ACH-000007,0.280140757842
ACH-000009,0.19592532629099998
ACH-000011,0.289072765734
ACH-000012,-0.327928009742
ACH-000013,0.107790782383
ACH-000014,-0.17029555598299997
ACH-000015,0.410917809533
ACH-000017,0.205188125401
ACH-000018,0.00042353261872099995
ACH-000019,0.051768552477799996
ACH-000021,0.07684398747650001
ACH-000022,-0.0542297838628
ACH-000025,0.24857308311999998
ACH-000028,0.137938225713
ACH-000030,0.22659769210099998
ACH-000035,-0.0241899826257
ACH-000036,0.15955928027799998
ACH-000037,-0.20773072285500002
ACH-000039,-0.0583027801523
ACH-000040,0.0824791750743
ACH-000041,-0.12107202529899999
ACH-000042,0.185478634657
ACH-000045,0.163151269606
ACH-000047,-0.058439418153599994
ACH-000052,0.302628616704
ACH-000053,0.00215098533036
ACH-000054,0.18149621240299998
ACH-000055,-0.401130553046
ACH-000060,0.309599594644
ACH-000067,0.15301781804300002
ACH-000070,0.0601723874451
ACH-000075,0.159445397963
ACH-000078,0.289224923649
ACH-000082,-0.113025965466
ACH-000085,0.259813668351
ACH-000086,0.20965394808200002
ACH-000087,0.0494074282106
ACH-000092,0.799225040667
ACH-000095,0.151746652274
ACH-000097,-0.0188918122
ACH-000098,0.70843304325
ACH-000099,0.06917159423580001
ACH-000108,0.116947962514
ACH-000113,0.298330374962
ACH-000115,-0.0604862563455
ACH-000116,-0.0144085772089
ACH-000118,0.0994951917749
ACH-000120,0.128754034682
ACH-000123,0.106834541202
ACH-000127,0.112293335777
ACH-000128,0.032543796068500004
ACH-000132,0.534547250266
ACH-000133,0.224582661927
ACH-000137,0.297665833649
ACH-000138,0.319090624948
ACH-000142,0.480570005525
ACH-000143,-0.242025851653
ACH-000146,-0.0804099797827
ACH-000148,-0.10364134493100001
ACH-000150,0.0731984179653
ACH-000152,0.239548891008
ACH-000153,-0.30082592952
ACH-000159,0.0324597797373
ACH-000160,0.176967084452
ACH-000163,-0.143946349446
