,DNER (92737)
ACH-000004,-0.07231231307830001
ACH-000007,0.050984658657800004
ACH-000009,0.149780725469
ACH-000011,-0.0164082734695
ACH-000012,-0.0711951934844
ACH-000013,0.202370232852
ACH-000014,0.0991720861619
ACH-000015,0.11291912997199999
ACH-000017,-0.0506560512917
ACH-000018,-0.0405922986021
ACH-000019,0.0744762534138
ACH-000021,0.10374959161800001
ACH-000022,0.0499139447822
ACH-000025,0.054320310006599995
ACH-000028,0.192420709646
ACH-000030,0.0304748144868
ACH-000035,0.175528364705
ACH-000036,-0.0730374055332
ACH-000037,0.145009318287
ACH-000039,0.0137355386313
ACH-000040,0.0497784800227
ACH-000041,-0.0229808231181
ACH-000042,0.0134534560435
ACH-000045,0.12384822205999999
ACH-000047,-0.038878124589300005
ACH-000052,0.150699323175
ACH-000053,0.0338135190884
ACH-000054,0.0926648023818
ACH-000055,0.0981796634068
ACH-000060,0.031202450067500002
ACH-000067,-0.000249406576557
ACH-000070,-0.11956041351600001
ACH-000075,-0.0740892477376
ACH-000078,0.246994911576
ACH-000082,-0.0665402072583
ACH-000085,0.0789259113953
ACH-000086,0.0230892978885
ACH-000087,0.18569148444400002
ACH-000092,-0.0676771242107
ACH-000095,0.0452581031017
ACH-000097,0.0730465925787
ACH-000098,-0.035929025044300004
ACH-000099,0.045117368653800005
ACH-000108,-0.0648763723176
ACH-000113,0.063933332092
ACH-000115,0.0810590258814
ACH-000116,0.0416287760724
ACH-000118,0.102729727475
ACH-000120,0.17400890542300002
ACH-000123,0.041426323425500004
ACH-000127,0.212722812505
ACH-000128,-0.0337212803208
ACH-000132,0.18233899161699998
ACH-000133,-0.0407971726422
ACH-000137,-0.0117858622403
ACH-000138,0.0604626602484
ACH-000142,0.18173285043600002
ACH-000143,-0.173566090739
ACH-000146,0.029732488500599997
ACH-000148,0.08810174476369999
ACH-000150,-0.0712398634624
ACH-000152,0.0378970107765
ACH-000153,0.212842820041
ACH-000159,0.0825687931651
ACH-000160,0.107608449822
ACH-000163,0.246276710928
ACH-000167,0.136857463721
ACH-000168,0.242340344494
ACH-000169,0.205622766676
ACH-000178,-0.0310582833885
ACH-000182,-0.0602627667499
ACH-000183,0.27767777799000004
ACH-000188,0.041105593614
ACH-000189,0.4385259796
ACH-000190,-0.0316925218595
ACH-000198,0.0260837013547
ACH-000204,0.0170732566939
ACH-000206,0.0804126978357
ACH-000207,0.0141776452868
ACH-000211,0.037631098382300006
ACH-000215,0.09491681972339999
ACH-000221,0.301897376561
ACH-000222,-0.047590054764599994
ACH-000223,0.08401441446
ACH-000226,0.113666051477
ACH-000227,0.212239954485
ACH-000228,0.021550854533599995
ACH-000231,0.0749867907818
ACH-000232,0.07929287616519999
ACH-000233,0.07930856471039999
ACH-000234,-0.272332537822
ACH-000235,-0.0271745751491
ACH-000237,-0.101906979582
ACH-000238,0.24242208956500003
ACH-000243,-0.0054107313899999995
ACH-000244,-0.266290499444
ACH-000246,0.14168110249500002
ACH-000248,-0.0917345500056
ACH-000250,0.008595916371379998
ACH-000251,-0.28946439307599997
ACH-000253,0.15147904736
ACH-000255,-0.0441108355613
ACH-000256,-0.187674906939
ACH-000257,0.0439668793555
ACH-000258,0.0862842688592
ACH-000259,-0.018512471468
ACH-000260,0.066860795462
ACH-000261,0.032987870024099995
ACH-000262,-0.08992892118529999
ACH-000263,0.22241838356899998
ACH-000264,0.0757855932546
ACH-000265,0.09725267821969999
ACH-000266,-0.0190596044533
ACH-000272,0.204729829625
ACH-000273,0.0374409854646
ACH-000274,0.00895733781382
ACH-000277,0.054183321159499996
ACH-000278,-0.00889960389745
ACH-000279,0.030089130813799998
ACH-000280,0.151139363545
ACH-000281,0.137743376945
ACH-000288,0.058462424959399996
ACH-000291,0.182231875441
ACH-000293,0.119861357178
ACH-000294,0.141687315571
ACH-000295,0.236891015907
ACH-000296,0.183295643502
ACH-000302,0.006416700328729999
ACH-000304,0.41125238374399997
