,INCENP (3619)
ACH-000281,-1.3722907171399998
ACH-000288,-1.21465978188
ACH-000291,-1.18532000769
ACH-000293,-1.24611406505
ACH-000294,-0.832622605281
ACH-000295,-1.1967097387299999
ACH-000296,-1.06897750374
ACH-000302,-0.844097191752
ACH-000304,-1.23624079678
ACH-000307,-1.3258801409999998
ACH-000308,-1.06103443515
ACH-000310,-1.25096115088
ACH-000311,-1.19306003252
ACH-000312,-1.30586988622
ACH-000315,-0.855980230819
ACH-000316,-0.987027570134
ACH-000317,-1.01204118479
ACH-000318,-1.1372841564899998
ACH-000319,-1.3563741478
ACH-000320,-1.1555414367299999
ACH-000322,-1.11481647754
ACH-000323,-1.2578087622799998
ACH-000324,-1.139129488
ACH-000329,-1.43763492186
ACH-000330,-1.01480419518
ACH-000331,-1.21584698571
ACH-000332,-1.33616478971
ACH-000334,-0.814401403432
ACH-000335,-1.5060363927200002
ACH-000336,-0.893440466585
ACH-000337,-1.17876381575
ACH-000339,-1.04675133541
ACH-000341,-1.17464421146
ACH-000348,-0.8414042099690001
ACH-000350,-0.73096109973
ACH-000352,-0.979202128277
ACH-000356,-1.09554207867
ACH-000361,-1.30660336056
ACH-000362,-1.22834546951
ACH-000363,-0.949351661056
ACH-000364,-1.0
ACH-000365,-1.20933302486
ACH-000366,-1.19299870401
ACH-000368,-1.28627407549
ACH-000374,-1.23329444909
ACH-000375,-1.00983258701
ACH-000376,-1.23726012221
ACH-000381,-1.03386657223
ACH-000383,-1.02620195263
ACH-000387,-1.37931183909
ACH-000389,-1.06631977
ACH-000390,-1.02000952222
ACH-000393,-1.3218952669
ACH-000395,-1.72761510756
ACH-000397,-1.060526692
ACH-000401,-0.8777060064579999
ACH-000402,-1.2106602113200002
ACH-000403,-1.2217522602
ACH-000404,-0.8570359543960001
ACH-000406,-1.09545074193
ACH-000407,-1.03878009814
ACH-000408,-0.8262492400460001
ACH-000410,-1.19399154919
ACH-000411,-0.999172322235
ACH-000414,-0.926614040238
ACH-000415,-1.38810653835
ACH-000416,-1.18476774599
ACH-000420,-1.33490640963
ACH-000421,-1.08340598509
ACH-000424,-1.3107978419
ACH-000425,-1.31913620565
ACH-000426,-0.95126953034
ACH-000427,-0.9027700391590001
ACH-000433,-1.3024120180399998
ACH-000436,-1.2222820296899999
ACH-000444,-1.13055341237
ACH-000445,-1.18324896552
ACH-000448,-1.12688493819
ACH-000450,-1.3459908783399999
ACH-000452,-1.5547903299399999
ACH-000454,-0.904263425836
ACH-000458,-1.01198073482
ACH-000459,-0.620856663251
ACH-000460,-1.23264221328
ACH-000461,-1.3616586004700002
ACH-000463,-1.15512215684
ACH-000464,-1.30295500589
ACH-000466,-1.38117879959
ACH-000467,-1.17494223391
ACH-000468,-1.29316245316
ACH-000469,-1.31469457892
ACH-000470,-0.878108510247
ACH-000471,-1.1937299509200001
ACH-000472,-1.42871207486
ACH-000473,-0.8298510170029999
ACH-000475,-1.1916064074
ACH-000476,-1.45819120567
ACH-000477,-1.10652274162
ACH-000480,-1.29886706446
ACH-000481,-1.24219851829
ACH-000483,-1.2390832584
ACH-000484,-1.24581480267
ACH-000485,-1.44232719866
ACH-000486,-1.3622471583000002
ACH-000487,-1.14832893535
ACH-000488,-1.09458131318
ACH-000490,-1.25118791306
ACH-000491,-1.30650673815
ACH-000495,-1.26676692146
ACH-000496,-1.09076812674
ACH-000499,-1.2625937326899999
ACH-000500,-1.46530546155
ACH-000502,-1.1233180618
ACH-000503,-1.05574052521
ACH-000505,-1.3501832823500002
ACH-000507,-1.14363331745
ACH-000510,-1.16042159712
ACH-000511,-1.10403166356
ACH-000512,-1.01911433664
ACH-000516,-1.19203834112
ACH-000517,-1.35182415614
ACH-000518,-0.7377296583030001
ACH-000520,-1.2286415502399999
ACH-000521,-1.1442354125399998
ACH-000522,-1.3185700021100002
ACH-000524,-0.8966907554019999
ACH-000527,-1.22577026427
ACH-000528,-1.2517115463
ACH-000537,-1.31781325859
ACH-000541,-1.14058184904
ACH-000542,-1.1449195068
ACH-000544,-1.14466897364
ACH-000545,-0.8769201223649999
ACH-000547,-1.1615560354999999
ACH-000548,-1.13447758495
ACH-000549,-1.20673171461
ACH-000550,-1.24044084533
ACH-000552,-1.01843355461
ACH-000556,-1.4251253970700002
ACH-000557,-1.60530405331
ACH-000570,-1.31149901375
ACH-000571,-1.2584861573700001
ACH-000573,-0.7347323324989999
ACH-000576,-1.0511143410200001
ACH-000580,-0.9491575653219999
ACH-000584,-1.27141971687
ACH-000585,-1.1640928386799998
ACH-000588,-1.2582574102200001
ACH-000589,-1.1494737524299998
ACH-000591,-1.40534473024
ACH-000593,-1.04299128257
ACH-000600,-1.28064978815
ACH-000601,-1.3328908391
ACH-000604,-1.17655423155
ACH-000605,-1.4491602102799999
ACH-000606,-1.10290504753
ACH-000608,-1.04279539295
ACH-000614,-0.9614220671610001
ACH-000616,-0.8862776111059999
ACH-000618,-1.26488955308
ACH-000619,-1.36682138951
ACH-000620,-1.53986188097
ACH-000621,-1.07149599317
ACH-000622,-1.1378009249799999
ACH-000623,-1.4486903355899998
ACH-000624,-1.11341399301
ACH-000627,-1.08042189179
ACH-000630,-1.18663254365
ACH-000632,-1.18388122832
ACH-000633,-1.35342688511
ACH-000637,-0.9651349973510001
ACH-000638,-1.1414655387100001
ACH-000646,-1.52111381877
ACH-000647,-1.4813606196899998
ACH-000648,-1.3387567006899999
ACH-000649,-1.08970070133
ACH-000651,-1.0303205666
ACH-000652,-1.2332635897700002
ACH-000653,-1.13171853341
ACH-000657,-1.16496266675
ACH-000658,-1.12017835259
ACH-000661,-1.0244323479200002
ACH-000662,-1.01502417679
ACH-000663,-1.59211042553
ACH-000665,-1.1107562396700001
ACH-000671,-1.0968496405
ACH-000673,-0.8441179742899999
ACH-000676,-1.00008755356
ACH-000677,-1.3315321019700002
ACH-000681,-1.0763150689899998
ACH-000682,-1.29643708202
ACH-000683,-1.50650276171
ACH-000684,-1.10071942014
ACH-000688,-0.634507642621
ACH-000693,-1.3189512430700001
ACH-000694,-1.33377893186
ACH-000695,-1.4252802857299998
ACH-000696,-1.1076393792
ACH-000697,-1.4309881728100002
ACH-000699,-0.9110966158930001
ACH-000701,-1.4475357867299998
ACH-000706,-1.2512918621
ACH-000711,-1.0769510169299998
ACH-000713,-1.16750301138
ACH-000714,-1.48150334843
ACH-000718,-1.4433544138499999
ACH-000720,-1.0504002288
ACH-000721,-0.8946602275290001
ACH-000724,-1.24697836654
ACH-000725,-1.03060622554
ACH-000732,-1.1084039884899999
ACH-000734,-0.963221504224
ACH-000735,-0.8819322469740001
ACH-000736,-1.22856825636
ACH-000738,-1.18179851325
ACH-000746,-1.07531076912
ACH-000747,-1.02193211278
ACH-000748,-1.05243319019
ACH-000753,-1.34872480424
ACH-000756,-1.2283078495100002
ACH-000757,-1.0085357001000002
ACH-000758,-1.07468592069
ACH-000760,-1.24988638769
ACH-000763,-0.9649806729129999
ACH-000764,-1.03712096937
ACH-000765,-0.9182094647799999
ACH-000766,-1.00268036159
ACH-000767,-1.2312409091399998
ACH-000768,-0.8984334407860001
ACH-000769,-1.12318100886
ACH-000770,-1.1732625695399999
ACH-000771,-1.12150460239
ACH-000773,-1.66305056261
ACH-000776,-1.3672373951899999
ACH-000777,-1.2556514403799999
ACH-000778,-1.47277110359
ACH-000781,-1.19149497214
ACH-000782,-1.05266099455
ACH-000783,-1.6769306921200002
ACH-000784,-1.4155629863699999
ACH-000785,-1.40591360899
ACH-000787,-0.905218964219
ACH-000788,-1.14696699115
ACH-000791,-1.05490146819
ACH-000792,-1.58769496343
ACH-000794,-1.15963265207
ACH-000796,-1.2446252374200002
ACH-000799,-0.9881505351600001
ACH-000800,-1.2348556487200002
ACH-000802,-1.2258262355
ACH-000804,-1.3282477476299999
ACH-000805,-1.21405001307
ACH-000809,-1.3606427415399998
ACH-000810,-1.26265111817
ACH-000811,-1.0180745305
ACH-000817,-0.935357646507
ACH-000819,-1.05071147026
ACH-000820,-1.0252161824400001
ACH-000821,-0.71768132479
ACH-000822,-1.07808652421
ACH-000823,-1.21777204455
ACH-000824,-1.5556479000799999
ACH-000827,-1.17394858526
ACH-000829,-1.1201627875700002
ACH-000831,-1.16445687672
ACH-000832,-1.3125771776200001
ACH-000833,-0.916633020171
ACH-000834,-1.4569319615
ACH-000835,-0.798652644258
ACH-000836,-0.5805144876330001
ACH-000837,-0.8342939349940001
ACH-000838,-1.54609033599
ACH-000839,-1.15903706124
ACH-000840,-0.802332093405
ACH-000841,-1.2108871506299999
ACH-000843,-1.15861913624
ACH-000846,-0.98633835252
ACH-000847,-1.4506513265399998
ACH-000848,-1.32118929285
ACH-000849,-0.983671621507
ACH-000851,-1.04935486577
ACH-000855,-1.45545792567
ACH-000856,-1.1412735877200002
ACH-000858,-0.928995046962
ACH-000859,-0.85715629141
ACH-000861,-0.973276377814
ACH-000862,-1.44157599109
ACH-000865,-1.19077804451
ACH-000866,-1.1113612014799998
ACH-000867,-1.30360810138
ACH-000869,-0.888438748195
ACH-000872,-1.44331086502
ACH-000873,-1.1181819859
ACH-000876,-1.3116976477
ACH-000878,-1.11558535788
ACH-000880,-1.41316229693
ACH-000881,-1.0224084874
ACH-000882,-1.12606636505
ACH-000884,-1.0385783207100001
ACH-000885,-1.11522783458
ACH-000887,-1.07835841309
ACH-000888,-1.33448032584
ACH-000889,-1.17971922071
ACH-000890,-1.16188548739
ACH-000896,-1.18655551556
ACH-000898,-1.26189413547
ACH-000900,-1.2779679302299998
ACH-000901,-1.21101822136
ACH-000905,-1.1741286431
ACH-000906,-1.21270037017
ACH-000907,-1.2851424282700001
ACH-000910,-1.24152307859
ACH-000911,-1.1518454305299999
ACH-000912,-1.06891616231
ACH-000913,-1.06073448322
ACH-000915,-1.39250855973
ACH-000916,-1.3653732612799998
ACH-000917,-1.11719400411
ACH-000921,-0.99126043817
ACH-000924,-1.01469796696
ACH-000926,-1.20240226626
ACH-000928,-1.40599900354
ACH-000929,-1.43891597527
ACH-000932,-1.16458913279
ACH-000935,-1.05787601851
ACH-000936,-1.20888485912
ACH-000937,-1.26393547445
ACH-000938,-1.44382750317
ACH-000939,-0.7570217318060001
ACH-000941,-1.31868388785
ACH-000943,-1.02032341031
ACH-000946,-1.1784692310299998
ACH-000947,-1.3133125744399998
ACH-000948,-0.969158479775
ACH-000950,-0.968664250359
ACH-000953,-1.22262467063
ACH-000957,-1.15214797946
ACH-000958,-1.3613789525400002
ACH-000960,-1.36294683723
ACH-000963,-2.1682721319
ACH-000968,-1.1119035813200002
ACH-000969,-0.955798746999
ACH-000973,-0.840608152531
ACH-000974,-1.22487621801
ACH-000975,-1.04087085045
ACH-000976,-1.16968849427
ACH-000978,-1.3915344485799999
ACH-000980,-1.06492716323
ACH-000984,-1.2659129559
ACH-000986,-1.1477847666
ACH-000988,-1.31573744635
ACH-000993,-1.2575327347299998
ACH-000994,-1.7695174261099997
ACH-000996,-1.09021567979
ACH-001001,-1.27404829153
ACH-001020,-0.972378194702
ACH-001028,-1.21806466088
ACH-001031,-1.37963593025
ACH-001038,-1.14091620566
ACH-001048,-1.09089263529
ACH-001050,-1.29399674786
ACH-001053,-1.11905668896
ACH-001054,-0.9856438305769999
ACH-001061,-1.03512573797
ACH-001067,-1.2737147256399999
ACH-001075,-0.8833038423790001
ACH-001096,-0.99607915448
ACH-001128,-0.312556498706
ACH-001134,-1.14563423551
ACH-001151,-1.00309914037
ACH-001163,-1.41767019507
ACH-001164,-1.40266815204
ACH-001173,-1.14640033127
ACH-001183,-0.975545956911
ACH-001184,-1.02041990779
ACH-001190,-1.37691736808
ACH-001192,-1.0791764125799999
ACH-001193,-1.8337518910900004
ACH-001196,-1.30258211624
ACH-001197,-1.2144350114
ACH-001205,-1.26135526097
ACH-001211,-1.12094274832
ACH-001212,-1.1835576083200001
ACH-001228,-1.2116648347399999
ACH-001232,-0.9874608625749999
ACH-001239,-1.2759597598299999
ACH-001274,-1.20072855825
ACH-001275,-1.3525836481
ACH-001277,-0.991284159853
ACH-001278,-1.4315595192299997
ACH-001280,-1.0915869217299998
ACH-001283,-1.14376294877
ACH-001289,-1.17439651117
ACH-001295,-1.16801789921
ACH-001300,-1.10233143117
ACH-001301,-1.19778631523
ACH-001302,-0.8255389097110001
ACH-001303,-1.28777413029
ACH-001306,-1.34944581516
ACH-001318,-1.2589720634200001
ACH-001322,-1.05261554482
ACH-001328,-1.10147349573
ACH-001332,-1.1627571484399999
ACH-001333,-1.03069267215
ACH-001336,-1.18009136753
ACH-001340,-1.06726674542
ACH-001346,-1.08540454065
ACH-001353,-1.0738026003899999
ACH-001354,-1.32272973987
ACH-001367,-1.52353393852
ACH-001368,-1.14285721846
ACH-001374,-1.57405303783
ACH-001375,-1.1960685498299999
ACH-001377,-1.0411005220899998
ACH-001380,-0.946028451566
ACH-001391,-1.54938571991
ACH-001407,-1.2479563010799999
ACH-001408,-0.6888673614380001
ACH-001413,-1.22906182309
ACH-001430,-1.2803613067
ACH-001431,-1.24809427287
ACH-001450,-1.2590979446600001
ACH-001496,-0.840962938352
ACH-001500,-0.780753343502
ACH-001521,-1.84774839817
ACH-001523,-1.1707831477700001
ACH-001532,-1.14419507881
ACH-001536,-1.22562395497
ACH-001550,-1.0246838647799998
ACH-001552,-1.09057391403
ACH-001554,-1.24641390994
ACH-001645,-1.3967620685799997
ACH-001654,-1.2395152390100002
ACH-001715,-1.2930451956
ACH-001735,-1.31007665832
ACH-001736,-1.2048976704899999
ACH-001737,-0.651808757338
ACH-001740,-1.14522693501
ACH-001745,-1.3082116007200002
ACH-001750,-1.20509041254
ACH-001765,-1.08246313764
ACH-001956,-1.01076459474
ACH-001957,-1.06798281537
